time;MACHINE_machine_omegaPu;MACHINE_machine_UStatorPu;MACHINE_machine_PGenPu;BUSGEN_bus_p_v_0_;BUSHV_bus_p_v_0_;
0.216980;1.000000;0.912284;0.600272;0.960737;0.893379;
0.217000;1.000000;0.914117;0.601511;0.965675;0.899956;
0.217020;1.000000;0.915962;0.602702;0.970577;0.906508;
0.217040;1.000000;0.917802;0.603834;0.975451;0.913026;
0.217060;1.000000;0.919616;0.604895;0.980303;0.919504;
0.217080;1.000000;0.921388;0.605875;0.985140;0.925937;
0.217100;1.000000;0.923099;0.606766;0.989966;0.932316;
0.217120;1.000000;0.924733;0.607559;0.994788;0.938636;
0.217140;1.000000;0.926273;0.608247;0.999611;0.944890;
0.217160;1.000000;0.927706;0.608827;1.004441;0.951074;
0.217180;1.000000;0.929018;0.609294;1.009282;0.957180;
0.217200;1.000000;0.930196;0.609647;1.014137;0.963206;
0.217220;1.000000;0.931232;0.609885;1.019011;0.969146;
0.217240;1.000000;0.932116;0.610009;1.023905;0.974996;
0.217260;1.000000;0.932842;0.610022;1.028823;0.980754;
0.217280;1.000000;0.933406;0.609927;1.033765;0.986416;
0.217300;1.000000;0.933804;0.609730;1.038733;0.991981;
0.217320;1.000000;0.934037;0.609437;1.043726;0.997448;
0.217340;1.000000;0.934106;0.609056;1.048745;1.002815;
0.217360;1.000000;0.934015;0.608595;1.053787;1.008083;
0.217380;1.000000;0.933770;0.608063;1.058852;1.013252;
0.217400;1.000000;0.933377;0.607470;1.063936;1.018323;
0.217420;1.000000;0.932847;0.606826;1.069036;1.023299;
0.217440;1.000000;0.932190;0.606142;1.074149;1.028182;
0.217460;1.000000;0.931419;0.605427;1.079270;1.032975;
0.217480;1.000000;0.930547;0.604693;1.084395;1.037682;
0.217500;1.000000;0.929588;0.603950;1.089517;1.042306;
0.217520;1.000000;0.928558;0.603206;1.094632;1.046852;
0.217540;1.000000;0.927472;0.602473;1.099734;1.051325;
0.217560;1.000000;0.926348;0.601759;1.104815;1.055730;
0.217580;1.000000;0.925200;0.601072;1.109870;1.060073;
0.217600;1.000000;0.924044;0.600419;1.114892;1.064359;
0.217620;1.000000;0.922896;0.599808;1.119874;1.068594;
0.217640;1.000000;0.921771;0.599244;1.124809;1.072784;
0.217660;1.000000;0.920682;0.598733;1.129690;1.076934;
0.217680;1.000000;0.919642;0.598278;1.134511;1.081051;
0.217700;1.000000;0.918662;0.597883;1.139266;1.085141;
0.217720;1.000000;0.917752;0.597550;1.143947;1.089208;
0.217740;1.000000;0.916922;0.597282;1.148550;1.093259;
0.217760;1.000000;0.916179;0.597079;1.153068;1.097297;
0.217780;1.000000;0.915528;0.596941;1.157496;1.101328;
0.217800;1.000000;0.914974;0.596868;1.161830;1.105356;
0.217820;1.000000;0.914519;0.596858;1.166065;1.109385;
0.217840;1.000000;0.914166;0.596910;1.170198;1.113417;
0.217860;1.000000;0.913914;0.597021;1.174225;1.117456;
0.217880;1.000000;0.913762;0.597188;1.178145;1.121504;
0.217900;1.000000;0.913709;0.597408;1.181954;1.125562;
0.217920;1.000000;0.913751;0.597675;1.185652;1.129631;
0.217940;1.000000;0.913884;0.597987;1.189237;1.133712;
0.217960;1.000000;0.914103;0.598337;1.192711;1.137804;
0.217980;1.000000;0.914404;0.598721;1.196073;1.141906;
0.218000;1.000000;0.914779;0.599133;1.199324;1.146017;
0.218020;1.000000;0.915223;0.599566;1.202466;1.150135;
0.218040;1.000000;0.915729;0.600014;1.205502;1.154256;
0.218060;1.000000;0.916288;0.600472;1.208434;1.158378;
0.218080;1.000000;0.916895;0.600932;1.211265;1.162497;
0.218100;1.000000;0.917540;0.601387;1.214000;1.166609;
0.218120;1.000000;0.918217;0.601832;1.216641;1.170708;
0.218140;1.000000;0.918918;0.602260;1.219195;1.174790;
0.218160;1.000000;0.919633;0.602665;1.221665;1.178849;
0.218180;1.000000;0.920356;0.603040;1.224056;1.182880;
0.218200;1.000000;0.921078;0.603379;1.226375;1.186876;
0.218220;1.000000;0.921792;0.603679;1.228626;1.190831;
0.218240;1.000000;0.922489;0.603934;1.230815;1.194739;
0.218260;1.000000;0.923162;0.604140;1.232947;1.198594;
0.218280;1.000000;0.923804;0.604294;1.235028;1.202389;
0.218300;1.000000;0.924407;0.604393;1.237063;1.206118;
0.218320;1.000000;0.924966;0.604436;1.239058;1.209774;
0.218340;1.000000;0.925473;0.604422;1.241018;1.213353;
0.218360;1.000000;0.925924;0.604351;1.242947;1.216847;
0.218380;1.000000;0.926313;0.604225;1.244851;1.220253;
0.218400;1.000000;0.926636;0.604045;1.246733;1.223564;
0.218420;1.000000;0.926891;0.603814;1.248598;1.226776;
0.218440;1.000000;0.927074;0.603536;1.250449;1.229885;
0.218460;1.000000;0.927185;0.603216;1.252289;1.232887;
0.218480;1.000000;0.927222;0.602859;1.254121;1.235780;
0.218500;1.000000;0.927188;0.602471;1.255946;1.238560;
0.218520;1.000000;0.927083;0.602059;1.257767;1.241225;
0.218540;1.000000;0.926912;0.601628;1.259585;1.243775;
0.218560;1.000000;0.926677;0.601187;1.261400;1.246208;
0.218580;1.000000;0.926384;0.600743;1.263212;1.248524;
0.218600;1.000000;0.926039;0.600302;1.265022;1.250724;
0.218620;1.000000;0.925650;0.599872;1.266827;1.252808;
0.218640;1.000000;0.925223;0.599460;1.268628;1.254779;
0.218660;1.000000;0.924767;0.599071;1.270421;1.256639;
0.218680;1.000000;0.924290;0.598712;1.272205;1.258390;
0.218700;1.000000;0.923802;0.598387;1.273978;1.260037;
0.218720;1.000000;0.923312;0.598101;1.275735;1.261582;
0.218740;1.000000;0.922828;0.597859;1.277473;1.263031;
0.218760;1.000000;0.922358;0.597661;1.279190;1.264387;
0.218780;1.000000;0.921912;0.597510;1.280881;1.265658;
0.218800;1.000000;0.921495;0.597408;1.282541;1.266847;
0.218820;1.000000;0.921115;0.597353;1.284166;1.267960;
0.218840;1.000000;0.920777;0.597346;1.285752;1.269005;
0.218860;1.000000;0.920485;0.597383;1.287294;1.269987;
0.218880;1.000000;0.920243;0.597464;1.288788;1.270912;
0.218900;1.000000;0.920052;0.597583;1.290228;1.271786;
0.218920;1.000000;0.919912;0.597739;1.291611;1.272617;
0.218940;1.000000;0.919824;0.597925;1.292931;1.273410;
0.218960;1.000000;0.919785;0.598138;1.294184;1.274172;
0.218980;1.000000;0.919792;0.598371;1.295366;1.274908;
0.219000;1.000000;0.919840;0.598620;1.296473;1.275624;
0.219020;1.000000;0.919925;0.598879;1.297502;1.276327;
0.219040;1.000000;0.920041;0.599142;1.298448;1.277020;
0.219060;1.000000;0.920181;0.599404;1.299310;1.277709;
0.219080;1.000000;0.920337;0.599658;1.300083;1.278398;
0.219100;1.000000;0.920503;0.599900;1.300766;1.279090;
0.219120;1.000000;0.920670;0.600124;1.301356;1.279790;
0.219140;1.000000;0.920832;0.600326;1.301853;1.280499;
0.219160;1.000000;0.920980;0.600502;1.302255;1.281221;
0.219180;1.000000;0.921109;0.600647;1.302561;1.281957;
0.219200;1.000000;0.921211;0.600757;1.302772;1.282707;
0.219220;1.000000;0.921280;0.600830;1.302886;1.283473;
0.219240;1.000000;0.921312;0.600864;1.302906;1.284253;
0.219260;1.000000;0.921303;0.600855;1.302833;1.285049;
0.219280;1.000000;0.921248;0.600803;1.302667;1.285858;
0.219300;1.000000;0.921144;0.600707;1.302410;1.286678;
0.219320;1.000000;0.920992;0.600566;1.302066;1.287506;
0.219340;1.000000;0.920788;0.600380;1.301637;1.288341;
0.219360;1.000000;0.920534;0.600149;1.301126;1.289179;
0.219380;1.000000;0.920230;0.599877;1.300536;1.290014;
0.219400;1.000000;0.919877;0.599563;1.299871;1.290845;
0.219420;1.000000;0.919479;0.599210;1.299135;1.291664;
0.219440;1.000000;0.919037;0.598822;1.298332;1.292469;
0.219460;1.000000;0.918556;0.598401;1.297467;1.293252;
0.219480;1.000000;0.918039;0.597952;1.296544;1.294009;
0.219500;1.000000;0.917491;0.597480;1.295568;1.294734;
0.219520;1.000000;0.916918;0.596989;1.294543;1.295420;
0.219540;1.000000;0.916324;0.596486;1.293474;1.296063;
0.219560;1.000000;0.915715;0.595975;1.292366;1.296656;
0.219580;1.000000;0.915098;0.595465;1.291224;1.297193;
0.219600;1.000000;0.914478;0.594962;1.290051;1.297668;
0.219620;1.000000;0.913862;0.594472;1.288853;1.298076;
0.219640;1.000000;0.913258;0.594004;1.287634;1.298411;
0.219660;1.000000;0.912671;0.593565;1.286397;1.298668;
0.219680;1.000000;0.912110;0.593162;1.285147;1.298842;
0.219700;1.000000;0.911581;0.592804;1.283886;1.298929;
0.219720;1.000000;0.911091;0.592496;1.282619;1.298924;
0.219740;1.000000;0.910649;0.592247;1.281348;1.298824;
0.219760;1.000000;0.910261;0.592063;1.280075;1.298626;
0.219780;1.000000;0.909934;0.591949;1.278803;1.298327;
0.219800;1.000000;0.909677;0.591911;1.277533;1.297924;
0.219820;1.000000;0.909494;0.591954;1.276267;1.297417;
0.219840;1.000000;0.909393;0.592081;1.275005;1.296804;
0.219860;1.000000;0.909380;0.592295;1.273747;1.296084;
0.219880;1.000000;0.909459;0.592597;1.272495;1.295258;
0.219900;1.000000;0.909635;0.592987;1.271247;1.294327;
0.219920;1.000000;0.909912;0.593465;1.270002;1.293291;
0.219940;1.000000;0.910291;0.594029;1.268759;1.292152;
0.219960;1.000000;0.910775;0.594675;1.267516;1.290914;
0.219980;1.000000;0.911363;0.595398;1.266272;1.289578;
0.220000;1.000000;0.912053;0.596194;1.265023;1.288149;
0.220020;1.000000;0.912844;0.597054;1.263766;1.286629;
0.220040;1.000000;0.913732;0.598035;1.262502;1.285024;
0.220060;1.000000;0.914713;0.599027;1.261227;1.283337;
0.220080;1.000000;0.915778;0.600059;1.259937;1.281575;
0.220100;1.000000;0.916918;0.601120;1.258627;1.279742;
0.220120;1.000000;0.918123;0.602198;1.257291;1.277843;
0.220140;1.000000;0.919382;0.603281;1.255926;1.275885;
0.220160;1.000000;0.920673;0.604146;1.254517;1.273874;
0.220180;1.000000;0.921982;0.605170;1.253056;1.271815;
0.220200;1.000000;0.923302;0.606163;1.251549;1.269715;
0.220220;1.000000;0.924617;0.607114;1.249991;1.267579;
0.220240;1.000000;0.925911;0.608011;1.248376;1.265413;
0.220260;1.000000;0.927169;0.608844;1.246700;1.263223;
0.220280;1.000000;0.928375;0.609601;1.244958;1.261014;
0.220300;1.000000;0.929514;0.610275;1.243146;1.258792;
0.220320;1.000000;0.930571;0.610856;1.241258;1.256561;
0.220340;1.000000;0.931531;0.611337;1.239292;1.254325;
0.220360;1.000000;0.932383;0.611713;1.237242;1.252090;
0.220380;1.000000;0.933113;0.611977;1.235105;1.249857;
0.220400;1.000000;0.933713;0.612126;1.232879;1.247632;
0.220420;1.000000;0.934172;0.612158;1.230559;1.245415;
0.220440;1.000000;0.934484;0.612070;1.228144;1.243210;
0.220460;1.000000;0.934642;0.611863;1.225632;1.241017;
0.220480;1.000000;0.934645;0.611539;1.223020;1.238839;
0.220500;1.000000;0.934489;0.611098;1.220307;1.236674;
0.220520;1.000000;0.934174;0.610545;1.217493;1.234522;
0.220540;1.000000;0.933704;0.609885;1.214578;1.232383;
0.220560;1.000000;0.933081;0.609124;1.211561;1.230256;
0.220580;1.000000;0.932312;0.608269;1.208443;1.228137;
0.220600;1.000000;0.931403;0.607327;1.205226;1.226025;
0.220620;1.000000;0.930364;0.606307;1.201910;1.223915;
0.220640;1.000000;0.929205;0.605220;1.198498;1.221804;
0.220660;1.000000;0.927938;0.604076;1.194993;1.219689;
0.220680;1.000000;0.926576;0.602886;1.191397;1.217563;
0.220700;1.000000;0.925132;0.601662;1.187714;1.215422;
0.220720;1.000000;0.923623;0.600416;1.183947;1.213260;
0.220740;1.000000;0.922063;0.599161;1.180101;1.211072;
0.220760;1.000000;0.920468;0.597910;1.176179;1.208851;
0.220780;1.000000;0.918857;0.596676;1.172187;1.206591;
0.220800;1.000000;0.917245;0.595473;1.168129;1.204284;
0.220820;1.000000;0.915649;0.594313;1.164010;1.201926;
0.220840;1.000000;0.914087;0.593209;1.159834;1.199508;
0.220860;1.000000;0.912576;0.592175;1.155609;1.197025;
0.220880;1.000000;0.911132;0.591222;1.151337;1.194470;
0.220900;1.000000;0.909771;0.590361;1.147026;1.191836;
0.220920;1.000000;0.908509;0.589603;1.142679;1.189118;
0.220940;1.000000;0.907361;0.588959;1.138302;1.186309;
0.220960;1.000000;0.906339;0.588437;1.133900;1.183404;
0.220980;1.000000;0.905458;0.588045;1.129477;1.180398;
0.221000;1.000000;0.904729;0.587789;1.125038;1.177287;
0.221020;1.000000;0.904162;0.587674;1.120587;1.174065;
0.221040;1.000000;0.903766;0.587704;1.116127;1.170730;
0.221060;1.000000;0.903549;0.587880;1.111662;1.167278;
0.221080;1.000000;0.903516;0.588204;1.107194;1.163707;
0.221100;1.000000;0.903671;0.588674;1.102728;1.160015;
0.221120;1.000000;0.904017;0.589287;1.098263;1.156201;
0.221140;1.000000;0.904553;0.590037;1.093802;1.152265;
0.221160;1.000000;0.905277;0.590919;1.089346;1.148206;
0.221180;1.000000;0.906187;0.591925;1.084895;1.144025;
0.221200;1.000000;0.907274;0.593044;1.080449;1.139725;
0.221220;1.000000;0.908531;0.594266;1.076008;1.135307;
0.221240;1.000000;0.909949;0.595577;1.071570;1.130774;
0.221260;1.000000;0.911513;0.596964;1.067133;1.126130;
0.221280;1.000000;0.913210;0.598412;1.062697;1.121379;
0.221300;1.000000;0.915024;0.599905;1.058257;1.116526;
0.221320;1.000000;0.916936;0.601426;1.053810;1.111576;
0.221340;1.000000;0.918927;0.602958;1.049354;1.106534;
0.221360;1.000000;0.920977;0.604482;1.044884;1.101406;
0.221380;1.000000;0.923063;0.605983;1.040395;1.096200;
0.221400;1.000000;0.925162;0.607441;1.035884;1.090923;
0.221420;1.000000;0.927252;0.608840;1.031344;1.085580;
0.221440;1.000000;0.929308;0.610163;1.026771;1.080180;
0.221460;1.000000;0.931308;0.611394;1.022160;1.074730;
0.221480;1.000000;0.933227;0.612517;1.017505;1.069237;
0.221500;1.000000;0.935043;0.613521;1.012801;1.063710;
0.221520;1.000000;0.936734;0.614390;1.008041;1.058154;
0.221540;1.000000;0.938280;0.615116;1.003221;1.052578;
0.221560;1.000000;0.939660;0.615688;0.998336;1.046989;
0.221580;1.000000;0.940859;0.616098;0.993380;1.041393;
0.221600;1.000000;0.941859;0.616341;0.988348;1.035796;
0.221620;1.000000;0.942648;0.616412;0.983236;1.030205;
0.221640;1.000000;0.943214;0.616309;0.978039;1.024625;
0.221660;1.000000;0.943548;0.616033;0.972754;1.019061;
0.221680;1.000000;0.943643;0.615585;0.967378;1.013518;
0.221700;1.000000;0.943497;0.614967;0.961907;1.007999;
0.221720;1.000000;0.943108;0.614187;0.956339;1.002508;
0.221740;1.000000;0.942477;0.613250;0.950673;0.997047;
0.221760;1.000000;0.941609;0.612166;0.944907;0.991617;
0.221780;1.000000;0.940511;0.610945;0.939042;0.986220;
0.221800;1.000000;0.939193;0.609599;0.933076;0.980857;
0.221820;1.000000;0.937665;0.608142;0.927011;0.975527;
0.221840;1.000000;0.935942;0.606586;0.920849;0.970229;
0.221860;1.000000;0.934041;0.604949;0.914591;0.964961;
0.221880;1.000000;0.931981;0.603247;0.908240;0.959721;
0.221900;1.000000;0.929780;0.601496;0.901799;0.954505;
0.221920;1.000000;0.927461;0.599714;0.895273;0.949311;
0.221940;1.000000;0.925047;0.597919;0.888666;0.944134;
0.221960;1.000000;0.922563;0.596130;0.881983;0.938969;
0.221980;1.000000;0.920033;0.594366;0.875229;0.933810;
0.222000;1.000000;0.917483;0.592643;0.868411;0.928653;
0.222020;1.000000;0.914939;0.590981;0.861536;0.923491;
0.222040;1.000000;0.912427;0.589397;0.854608;0.918317;
0.222060;1.000000;0.909974;0.587907;0.847637;0.913126;
0.222080;1.000000;0.907605;0.586528;0.840628;0.907910;
0.222100;1.000000;0.905345;0.585275;0.833589;0.902662;
0.222120;1.000000;0.903218;0.584162;0.826528;0.897377;
0.222140;1.000000;0.901246;0.583202;0.819452;0.892046;
0.222160;1.000000;0.899452;0.582406;0.812368;0.886664;
0.222180;1.000000;0.897855;0.581784;0.805284;0.881223;
0.222200;1.000000;0.896473;0.581343;0.798205;0.875718;
0.222220;1.000000;0.895322;0.581091;0.791140;0.870144;
0.222240;1.000000;0.894416;0.581031;0.784094;0.864493;
0.222260;1.000000;0.893765;0.581167;0.777074;0.858763;
0.222280;1.000000;0.893379;0.581497;0.770083;0.852948;
0.222300;1.000000;0.893263;0.582022;0.763128;0.847044;
0.222320;1.000000;0.893421;0.582736;0.756213;0.841048;
0.222340;1.000000;0.893854;0.583635;0.749341;0.834958;
0.222360;1.000000;0.894559;0.584711;0.742514;0.828773;
0.222380;1.000000;0.895530;0.585953;0.735736;0.822489;
0.222400;1.000000;0.896759;0.587351;0.729007;0.816109;
0.222420;1.000000;0.898237;0.588889;0.722328;0.809631;
0.222440;1.000000;0.899948;0.590554;0.715700;0.803056;
0.222460;1.000000;0.901876;0.592329;0.709121;0.796388;
0.222480;1.000000;0.904003;0.594194;0.702590;0.789628;
0.222500;1.000000;0.906308;0.596132;0.696104;0.782779;
0.222520;1.000000;0.908767;0.598121;0.689661;0.775845;
0.222540;1.000000;0.911355;0.600140;0.683257;0.768832;
0.222560;1.000000;0.914046;0.602169;0.676887;0.761743;
0.222580;1.000000;0.916813;0.604184;0.670546;0.754585;
0.222600;1.000000;0.919625;0.606165;0.664229;0.747364;
0.222620;1.000000;0.922454;0.608089;0.657930;0.740087;
0.222640;1.000000;0.925270;0.609936;0.651642;0.732759;
0.222660;1.000000;0.928043;0.611686;0.645359;0.725390;
0.222680;1.000000;0.930743;0.613318;0.639073;0.717985;
0.222700;1.000000;0.933342;0.614815;0.632777;0.710553;
0.222720;1.000000;0.935811;0.616161;0.626464;0.703101;
0.222740;1.000000;0.938123;0.617340;0.620125;0.695637;
0.222760;1.000000;0.940255;0.618339;0.613755;0.688168;
0.222780;1.000000;0.942181;0.619148;0.607344;0.680702;
0.222800;1.000000;0.943882;0.619756;0.600886;0.673246;
0.222820;1.000000;0.945337;0.620158;0.594375;0.665806;
0.222840;1.000000;0.946532;0.620348;0.587802;0.658389;
0.222860;1.000000;0.947452;0.620325;0.581163;0.651000;
0.222880;1.000000;0.948087;0.620088;0.574451;0.643645;
0.222900;1.000000;0.948429;0.619640;0.567662;0.636330;
0.222920;1.000000;0.948473;0.618985;0.560790;0.629057;
0.222940;1.000000;0.948218;0.618131;0.553832;0.621830;
0.222960;1.000000;0.947666;0.617086;0.546785;0.614653;
0.222980;1.000000;0.946821;0.615861;0.539646;0.607527;
0.223000;1.000000;0.945691;0.614470;0.532414;0.600453;
0.223020;1.000000;0.944287;0.612925;0.525087;0.593432;
0.223040;1.000000;0.942624;0.611245;0.517666;0.586463;
0.223060;1.000000;0.940716;0.609446;0.510152;0.579546;
0.223080;1.000000;0.938585;0.607546;0.502545;0.572678;
0.223100;1.000000;0.936250;0.605566;0.494849;0.565857;
0.223120;1.000000;0.933736;0.603525;0.487066;0.559080;
0.223140;1.000000;0.931069;0.601445;0.479201;0.552342;
0.223160;1.000000;0.928275;0.599347;0.471257;0.545638;
0.223180;1.000000;0.925384;0.597252;0.463240;0.538964;
0.223200;1.000000;0.922425;0.595182;0.455156;0.532313;
0.223220;1.000000;0.919428;0.593157;0.447012;0.525679;
0.223240;1.000000;0.916425;0.591199;0.438814;0.519056;
0.223260;1.000000;0.913447;0.589328;0.430568;0.512436;
0.223280;1.000000;0.910525;0.587561;0.422284;0.505811;
0.223300;1.000000;0.907688;0.585919;0.413969;0.499175;
0.223320;1.000000;0.904968;0.584417;0.405630;0.492519;
0.223340;1.000000;0.902392;0.583070;0.397276;0.485836;
0.223360;1.000000;0.899987;0.581894;0.388914;0.479119;
0.223380;1.000000;0.897779;0.580900;0.380553;0.472359;
0.223400;1.000000;0.895791;0.580098;0.372200;0.465549;
0.223420;1.000000;0.894045;0.579498;0.363863;0.458682;
0.223440;1.000000;0.892558;0.579106;0.355549;0.451752;
0.223460;1.000000;0.891347;0.578927;0.347264;0.444753;
0.223480;1.000000;0.890424;0.578962;0.339014;0.437678;
0.223500;1.000000;0.889801;0.579214;0.330806;0.430523;
0.223520;1.000000;0.889483;0.579678;0.322644;0.423283;
0.223540;1.000000;0.889475;0.580352;0.314533;0.415954;
0.223560;1.000000;0.889776;0.581228;0.306475;0.408534;
0.223580;1.000000;0.890385;0.582299;0.298473;0.401019;
0.223600;1.000000;0.891295;0.583554;0.290530;0.393408;
0.223620;1.000000;0.892496;0.584979;0.282647;0.385702;
0.223640;1.000000;0.893977;0.586561;0.274824;0.377898;
0.223660;1.000000;0.895722;0.588284;0.267059;0.369999;
0.223680;1.000000;0.897713;0.590128;0.259353;0.362006;
0.223700;1.000000;0.899929;0.592076;0.251701;0.353922;
0.223720;1.000000;0.902347;0.594107;0.244103;0.345749;
0.223740;1.000000;0.904942;0.596199;0.236553;0.337492;
0.223760;1.000000;0.907687;0.598329;0.229047;0.329154;
0.223780;1.000000;0.910554;0.600476;0.221579;0.320743;
0.223800;1.000000;0.913511;0.602615;0.214145;0.312263;
0.223820;1.000000;0.916528;0.604725;0.206738;0.303720;
0.223840;1.000000;0.919574;0.606782;0.199350;0.295122;
0.223860;1.000000;0.922617;0.608764;0.191975;0.286476;
0.223880;1.000000;0.925625;0.610649;0.184605;0.277789;
0.223900;1.000000;0.928566;0.612419;0.177232;0.269069;
0.223920;1.000000;0.931410;0.614053;0.169848;0.260324;
0.223940;1.000000;0.934128;0.615534;0.162446;0.251562;
0.223960;1.000000;0.936690;0.616846;0.155018;0.242791;
0.223980;1.000000;0.939071;0.617976;0.147555;0.234019;
0.224000;1.000000;0.941245;0.618912;0.140050;0.225254;
0.224020;1.000000;0.943190;0.619645;0.132497;0.216502;
0.224040;1.000000;0.944887;0.620167;0.124888;0.207773;
0.224060;1.000000;0.946316;0.620474;0.117216;0.199071;
0.224080;1.000000;0.947465;0.620563;0.109477;0.190404;
0.224100;1.000000;0.948321;0.620435;0.101664;0.181776;
0.224120;1.000000;0.948876;0.620093;0.093775;0.173195;
0.224140;1.000000;0.949124;0.619540;0.085804;0.164663;
0.224160;1.000000;0.949063;0.618785;0.077749;0.156184;
0.224180;1.000000;0.948694;0.617837;0.069607;0.147763;
0.224200;1.000000;0.948022;0.616706;0.061379;0.139401;
0.224220;1.000000;0.947055;0.615408;0.053063;0.131100;
0.224240;1.000000;0.945802;0.613955;0.044660;0.122860;
0.224260;1.000000;0.944278;0.612366;0.036171;0.114683;
0.224280;1.000000;0.942500;0.610658;0.027599;0.106566;
0.224300;1.000000;0.940487;0.608849;0.018947;0.098509;
0.224320;1.000000;0.938259;0.606960;0.010219;0.090510;
0.224340;1.000000;0.935843;0.605011;0.001421;0.082565;
0.224360;1.000000;0.933263;0.603024;-0.007444;0.074671;
0.224380;1.000000;0.930548;0.601018;-0.016367;0.066825;
0.224400;1.000000;0.927726;0.599017;-0.025342;0.059020;
0.224420;1.000000;0.924828;0.597039;-0.034362;0.051253;
0.224440;1.000000;0.921885;0.595107;-0.043418;0.043517;
0.224460;1.000000;0.918929;0.593240;-0.052502;0.035806;
0.224480;1.000000;0.915990;0.591458;-0.061606;0.028114;
0.224500;1.000000;0.913101;0.589778;-0.070720;0.020434;
0.224520;1.000000;0.910292;0.588218;-0.079835;0.012761;
0.224540;1.000000;0.907592;0.586793;-0.088943;0.005086;
0.224560;1.000000;0.905031;0.585518;-0.098033;-0.002596;
0.224580;1.000000;0.902636;0.584407;-0.107097;-0.010293;
0.224600;1.000000;0.900431;0.583469;-0.116126;-0.018010;
0.224620;1.000000;0.898440;0.582715;-0.125112;-0.025754;
0.224640;1.000000;0.896683;0.582153;-0.134047;-0.033531;
0.224660;1.000000;0.895179;0.581788;-0.142923;-0.041345;
0.224680;1.000000;0.893943;0.581623;-0.151733;-0.049203;
0.224700;1.000000;0.892987;0.581662;-0.160472;-0.057108;
0.224720;1.000000;0.892321;0.581902;-0.169133;-0.065065;
0.224740;1.000000;0.891952;0.582343;-0.177711;-0.073076;
0.224760;1.000000;0.891883;0.582979;-0.186204;-0.081144;
0.224780;1.000000;0.892114;0.583804;-0.194606;-0.089271;
0.224800;1.000000;0.892642;0.584810;-0.202917;-0.097458;
0.224820;1.000000;0.893461;0.585987;-0.211135;-0.105704;
0.224840;1.000000;0.894561;0.587322;-0.219260;-0.114011;
0.224860;1.000000;0.895932;0.588801;-0.227291;-0.122376;
0.224880;1.000000;0.897557;0.590409;-0.235230;-0.130798;
0.224900;1.000000;0.899420;0.592130;-0.243079;-0.139274;
0.224920;1.000000;0.901501;0.593945;-0.250842;-0.147800;
0.224940;1.000000;0.903779;0.595834;-0.258521;-0.156372;
0.224960;1.000000;0.906228;0.597778;-0.266123;-0.164987;
0.224980;1.000000;0.908825;0.599755;-0.273651;-0.173638;
0.225000;1.000000;0.911541;0.601745;-0.281112;-0.182319;
0.225020;1.000000;0.914348;0.603726;-0.288513;-0.191025;
0.225040;1.000000;0.917219;0.605677;-0.295860;-0.199749;
0.225060;1.000000;0.920122;0.607577;-0.303160;-0.208483;
0.225080;1.000000;0.923028;0.609404;-0.310422;-0.217221;
0.225100;1.000000;0.925908;0.611140;-0.317653;-0.225955;
0.225120;1.000000;0.928732;0.612766;-0.324861;-0.234677;
0.225140;1.000000;0.931471;0.614264;-0.332054;-0.243380;
0.225160;1.000000;0.934098;0.615618;-0.339241;-0.252056;
0.225180;1.000000;0.936585;0.616814;-0.346428;-0.260697;
0.225200;1.000000;0.938907;0.617840;-0.353624;-0.269298;
0.225220;1.000000;0.941042;0.618685;-0.360837;-0.277850;
0.225240;1.000000;0.942968;0.619342;-0.368072;-0.286347;
0.225260;1.000000;0.944665;0.619803;-0.375336;-0.294783;
0.225280;1.000000;0.946118;0.620065;-0.382635;-0.303153;
0.225300;1.000000;0.947312;0.620126;-0.389975;-0.311451;
0.225320;1.000000;0.948235;0.619988;-0.397359;-0.319673;
0.225340;1.000000;0.948880;0.619653;-0.404792;-0.327816;
0.225360;1.000000;0.949240;0.619125;-0.412276;-0.335875;
0.225380;1.000000;0.949315;0.618413;-0.419814;-0.343849;
0.225400;1.000000;0.949103;0.617525;-0.427406;-0.351736;
0.225420;1.000000;0.948609;0.616472;-0.435054;-0.359535;
0.225440;1.000000;0.947839;0.615267;-0.442757;-0.367247;
0.225460;1.000000;0.946804;0.613924;-0.450514;-0.374871;
0.225480;1.000000;0.945514;0.612458;-0.458321;-0.382409;
0.225500;1.000000;0.943986;0.610884;-0.466178;-0.389864;
0.225520;1.000000;0.942237;0.609222;-0.474079;-0.397238;
0.225540;1.000000;0.940285;0.607488;-0.482020;-0.404535;
0.225560;1.000000;0.938155;0.605700;-0.489996;-0.411758;
0.225580;1.000000;0.935867;0.603878;-0.498002;-0.418914;
0.225600;1.000000;0.933448;0.602040;-0.506030;-0.426006;
0.225620;1.000000;0.930924;0.600203;-0.514074;-0.433041;
0.225640;1.000000;0.928322;0.598388;-0.522126;-0.440026;
0.225660;1.000000;0.925669;0.596610;-0.530179;-0.446965;
0.225680;1.000000;0.922993;0.594887;-0.538224;-0.453867;
0.225700;1.000000;0.920323;0.593235;-0.546255;-0.460738;
0.225720;1.000000;0.917685;0.591669;-0.554261;-0.467585;
0.225740;1.000000;0.915106;0.590204;-0.562236;-0.474416;
0.225760;1.000000;0.912612;0.588851;-0.570170;-0.481237;
0.225780;1.000000;0.910228;0.587624;-0.578057;-0.488055;
0.225800;1.000000;0.907976;0.586532;-0.585888;-0.494877;
0.225820;1.000000;0.905878;0.585584;-0.593656;-0.501710;
0.225840;1.000000;0.903954;0.584788;-0.601354;-0.508558;
