time;SynchronousGenerator_generator_UPu;SynchronousGenerator_generator_PGenPu;SynchronousGenerator_generator_PmPu;SynchronousGenerator_generator_omegaPu;
5.048509;0.969309;0.704670;0.707635;0.999768;
5.101593;0.969042;0.704283;0.707278;0.999789;
5.154677;0.968780;0.703902;0.706916;0.999809;
5.207762;0.968523;0.703528;0.706548;0.999829;
5.313930;0.968023;0.702801;0.705802;0.999870;
5.420098;0.967539;0.702099;0.705045;0.999909;
5.526266;0.967073;0.701423;0.704282;0.999948;
5.619723;0.966676;0.700847;0.703611;0.999981;
5.674574;0.966449;0.700518;0.703219;1.000000;
5.674575;0.966449;0.700518;0.703219;1.000000;
5.674576;0.966449;0.700518;0.703219;1.000000;
5.674578;0.966449;0.700518;0.703218;1.000000;
5.674582;0.966449;0.700518;0.703218;1.000000;
5.674590;0.966449;0.700518;0.703218;1.000000;
5.674606;0.966449;0.700518;0.703218;1.000000;
5.674638;0.966449;0.700518;0.703218;1.000000;
5.674702;0.966449;0.700517;0.703218;1.000000;
5.674830;0.966448;0.700517;0.703217;1.000000;
5.675086;0.966447;0.700515;0.703215;1.000000;
5.675598;0.966445;0.700512;0.703211;1.000000;
5.675759;0.966444;0.700511;0.703210;1.000000;
5.675760;0.966444;0.700511;0.703210;1.000000;
5.675761;0.966444;0.700511;0.703210;1.000000;
5.675763;0.966444;0.700511;0.703210;1.000000;
5.675767;0.966444;0.700511;0.703210;1.000000;
5.675775;0.966444;0.700511;0.703210;1.000000;
5.675791;0.966444;0.700511;0.703210;1.000000;
5.675823;0.966444;0.700511;0.703210;1.000000;
5.675887;0.966444;0.700510;0.703209;1.000000;
5.676015;0.966443;0.700509;0.703208;1.000000;
5.676271;0.966442;0.700508;0.703206;1.000000;
5.676783;0.966440;0.700505;0.703203;1.000001;
5.677807;0.966436;0.700499;0.703195;1.000001;
5.679855;0.966428;0.700487;0.703181;1.000002;
5.683951;0.966411;0.700462;0.703152;1.000003;
5.692143;0.966377;0.700414;0.703093;1.000006;
5.708527;0.966311;0.700317;0.702977;1.000011;
5.741295;0.966179;0.700126;0.702744;1.000022;
5.806831;0.965919;0.699750;0.702284;1.000043;
5.872367;0.965665;0.699381;0.701830;1.000063;
5.937903;0.965416;0.699021;0.701383;1.000083;
6.003439;0.965173;0.698669;0.700946;1.000102;
6.068975;0.964935;0.698325;0.700517;1.000120;
6.134511;0.964703;0.697989;0.700099;1.000137;
6.200047;0.964475;0.697660;0.699692;1.000153;
6.265583;0.964253;0.697338;0.699295;1.000169;
6.331119;0.964035;0.697023;0.698910;1.000185;
6.396655;0.963822;0.696716;0.698536;1.000199;
6.462191;0.963614;0.696415;0.698174;1.000214;
6.527727;0.963411;0.696121;0.697824;1.000227;
6.593263;0.963212;0.695833;0.697484;1.000240;
6.658799;0.963017;0.695552;0.697156;1.000253;
6.724335;0.962827;0.695277;0.696838;1.000265;
6.789871;0.962640;0.695008;0.696530;1.000277;
6.855407;0.962458;0.694745;0.696232;1.000289;
6.920943;0.962280;0.694488;0.695943;1.000300;
6.986479;0.962106;0.694236;0.695663;1.000311;
7.052015;0.961935;0.693990;0.695391;1.000322;
