time;EmtTfoYY_circuit_vPrimA;EmtTfoYY_circuit_vSecA;EmtTfoYY_circuit_iPrimA;EmtTfoYY_circuit_iSecA;
0.058810;1.315719;0.650128;0.325064;-0.650128;
0.058820;1.317341;0.650990;0.325495;-0.650990;
0.058830;1.318951;0.651845;0.325923;-0.651845;
0.058840;1.320547;0.652694;0.326347;-0.652694;
0.058850;1.322131;0.653536;0.326768;-0.653536;
0.058860;1.323701;0.654372;0.327186;-0.654372;
0.058870;1.325259;0.655201;0.327601;-0.655201;
0.058880;1.326803;0.656024;0.328012;-0.656024;
0.058890;1.328334;0.656841;0.328420;-0.656841;
0.058900;1.329852;0.657651;0.328825;-0.657651;
0.058910;1.331357;0.658454;0.329227;-0.658454;
0.058920;1.332849;0.659251;0.329625;-0.659251;
0.058930;1.334328;0.660041;0.330021;-0.660041;
0.058940;1.335793;0.660825;0.330413;-0.660825;
0.058950;1.337246;0.661603;0.330801;-0.661603;
0.058960;1.338685;0.662374;0.331187;-0.662374;
0.058970;1.340111;0.663138;0.331569;-0.663138;
0.058980;1.341523;0.663896;0.331948;-0.663896;
0.058990;1.342923;0.664647;0.332323;-0.664647;
0.059000;1.344309;0.665392;0.332696;-0.665392;
0.059010;1.345682;0.666130;0.333065;-0.666130;
0.059020;1.347041;0.666861;0.333431;-0.666861;
0.059030;1.348388;0.667586;0.333793;-0.667586;
0.059040;1.349721;0.668305;0.334152;-0.668305;
0.059050;1.351041;0.669016;0.334508;-0.669016;
0.059060;1.352347;0.669721;0.334861;-0.669721;
0.059070;1.353640;0.670420;0.335210;-0.670420;
0.059080;1.354920;0.671112;0.335556;-0.671112;
0.059090;1.356186;0.671797;0.335899;-0.671797;
0.059100;1.357439;0.672476;0.336238;-0.672476;
0.059110;1.358678;0.673148;0.336574;-0.673148;
0.059120;1.359905;0.673813;0.336907;-0.673813;
0.059130;1.361117;0.674472;0.337236;-0.674472;
0.059140;1.362317;0.675124;0.337562;-0.675124;
0.059150;1.363502;0.675770;0.337885;-0.675770;
0.059160;1.364675;0.676408;0.338204;-0.676408;
0.059170;1.365834;0.677041;0.338520;-0.677041;
0.059180;1.366979;0.677666;0.338833;-0.677666;
0.059190;1.368111;0.678285;0.339142;-0.678285;
0.059200;1.369229;0.678897;0.339448;-0.678897;
0.059210;1.370334;0.679502;0.339751;-0.679502;
0.059220;1.371426;0.680101;0.340050;-0.680101;
0.059230;1.372503;0.680692;0.340346;-0.680692;
0.059240;1.373568;0.681278;0.340639;-0.681278;
0.059250;1.374618;0.681856;0.340928;-0.681856;
0.059260;1.375656;0.682428;0.341214;-0.682428;
0.059270;1.376679;0.682993;0.341496;-0.682993;
0.059280;1.377689;0.683551;0.341776;-0.683551;
0.059290;1.378686;0.684103;0.342051;-0.684103;
0.059300;1.379668;0.684647;0.342324;-0.684647;
0.059310;1.380638;0.685185;0.342593;-0.685185;
0.059320;1.381593;0.685717;0.342858;-0.685717;
0.059330;1.382535;0.686241;0.343121;-0.686241;
0.059340;1.383463;0.686759;0.343379;-0.686759;
0.059350;1.384378;0.687270;0.343635;-0.687270;
0.059360;1.385279;0.687774;0.343887;-0.687774;
0.059370;1.386166;0.688271;0.344136;-0.688271;
0.059380;1.387040;0.688762;0.344381;-0.688762;
0.059390;1.387900;0.689245;0.344623;-0.689245;
0.059400;1.388746;0.689722;0.344861;-0.689722;
0.059410;1.389578;0.690193;0.345096;-0.690193;
0.059420;1.390397;0.690656;0.345328;-0.690656;
0.059430;1.391202;0.691112;0.345556;-0.691112;
0.059440;1.391994;0.691562;0.345781;-0.691562;
0.059450;1.392771;0.692005;0.346002;-0.692005;
0.059460;1.393535;0.692441;0.346221;-0.692441;
0.059470;1.394285;0.692870;0.346435;-0.692870;
0.059480;1.395022;0.693293;0.346646;-0.693293;
0.059490;1.395744;0.693708;0.346854;-0.693708;
0.059500;1.396453;0.694117;0.347058;-0.694117;
0.059510;1.397148;0.694519;0.347259;-0.694519;
0.059520;1.397829;0.694914;0.347457;-0.694914;
0.059530;1.398497;0.695302;0.347651;-0.695302;
0.059540;1.399150;0.695683;0.347841;-0.695683;
0.059550;1.399790;0.696057;0.348029;-0.696057;
0.059560;1.400416;0.696425;0.348212;-0.696425;
0.059570;1.401028;0.696786;0.348393;-0.696786;
0.059580;1.401627;0.697139;0.348570;-0.697139;
0.059590;1.402211;0.697486;0.348743;-0.697486;
0.059600;1.402782;0.697826;0.348913;-0.697826;
0.059610;1.403339;0.698159;0.349080;-0.698159;
0.059620;1.403882;0.698486;0.349243;-0.698486;
0.059630;1.404411;0.698805;0.349402;-0.698805;
0.059640;1.404926;0.699117;0.349559;-0.699117;
0.059650;1.405428;0.699423;0.349711;-0.699423;
0.059660;1.405915;0.699721;0.349861;-0.699721;
0.059670;1.406389;0.700013;0.350007;-0.700013;
0.059680;1.406849;0.700298;0.350149;-0.700298;
0.059690;1.407294;0.700576;0.350288;-0.700576;
0.059700;1.407726;0.700847;0.350423;-0.700847;
0.059710;1.408145;0.701111;0.350555;-0.701111;
0.059720;1.408549;0.701368;0.350684;-0.701368;
0.059730;1.408939;0.701618;0.350809;-0.701618;
0.059740;1.409315;0.701862;0.350931;-0.701862;
0.059750;1.409678;0.702098;0.351049;-0.702098;
0.059760;1.410027;0.702327;0.351164;-0.702327;
0.059770;1.410361;0.702550;0.351275;-0.702550;
0.059780;1.410682;0.702766;0.351383;-0.702766;
0.059790;1.410989;0.702974;0.351487;-0.702974;
0.059800;1.411282;0.703176;0.351588;-0.703176;
0.059810;1.411561;0.703371;0.351685;-0.703371;
0.059820;1.411826;0.703559;0.351779;-0.703559;
0.059830;1.412077;0.703739;0.351870;-0.703739;
0.059840;1.412314;0.703913;0.351957;-0.703913;
0.059850;1.412537;0.704080;0.352040;-0.704080;
0.059860;1.412747;0.704240;0.352120;-0.704240;
0.059870;1.412942;0.704394;0.352197;-0.704394;
0.059880;1.413123;0.704540;0.352270;-0.704540;
0.059890;1.413291;0.704679;0.352339;-0.704679;
0.059900;1.413444;0.704811;0.352406;-0.704811;
0.059910;1.413584;0.704936;0.352468;-0.704936;
0.059920;1.413709;0.705055;0.352527;-0.705055;
0.059930;1.413821;0.705166;0.352583;-0.705166;
0.059940;1.413919;0.705270;0.352635;-0.705270;
0.059950;1.414002;0.705368;0.352684;-0.705368;
0.059960;1.414072;0.705458;0.352729;-0.705458;
0.059970;1.414128;0.705542;0.352771;-0.705542;
0.059980;1.414170;0.705618;0.352809;-0.705618;
0.059990;1.414198;0.705688;0.352844;-0.705688;
0.060000;1.414212;0.705751;0.352875;-0.705751;
0.060010;1.414212;0.705806;0.352903;-0.705806;
0.060020;1.414198;0.705855;0.352927;-0.705855;
0.060030;1.414170;0.705897;0.352948;-0.705897;
0.060040;1.414128;0.705931;0.352966;-0.705931;
0.060050;1.414072;0.705959;0.352980;-0.705959;
0.060060;1.414002;0.705980;0.352990;-0.705980;
0.060070;1.413919;0.705994;0.352997;-0.705994;
0.060080;1.413821;0.706001;0.353000;-0.706001;
0.060090;1.413709;0.706001;0.353000;-0.706001;
0.060100;1.413584;0.705994;0.352997;-0.705994;
0.060110;1.413444;0.705980;0.352990;-0.705980;
0.060120;1.413291;0.705959;0.352979;-0.705959;
0.060130;1.413123;0.705931;0.352965;-0.705931;
0.060140;1.412942;0.705896;0.352948;-0.705896;
0.060150;1.412747;0.705854;0.352927;-0.705854;
0.060160;1.412537;0.705805;0.352903;-0.705805;
0.060170;1.412314;0.705749;0.352875;-0.705749;
0.060180;1.412077;0.705686;0.352843;-0.705686;
0.060190;1.411826;0.705617;0.352808;-0.705617;
0.060200;1.411561;0.705540;0.352770;-0.705540;
0.060210;1.411282;0.705456;0.352728;-0.705456;
0.060220;1.410989;0.705366;0.352683;-0.705366;
0.060230;1.410682;0.705268;0.352634;-0.705268;
0.060240;1.410361;0.705163;0.352582;-0.705163;
0.060250;1.410027;0.705052;0.352526;-0.705052;
0.060260;1.409678;0.704933;0.352467;-0.704933;
0.060270;1.409315;0.704808;0.352404;-0.704808;
0.060280;1.408939;0.704676;0.352338;-0.704676;
0.060290;1.408549;0.704536;0.352268;-0.704536;
0.060300;1.408145;0.704390;0.352195;-0.704390;
0.060310;1.407726;0.704237;0.352118;-0.704237;
0.060320;1.407294;0.704077;0.352038;-0.704077;
0.060330;1.406849;0.703909;0.351955;-0.703909;
0.060340;1.406389;0.703735;0.351868;-0.703735;
0.060350;1.405915;0.703554;0.351777;-0.703554;
0.060360;1.405428;0.703366;0.351683;-0.703366;
0.060370;1.404926;0.703171;0.351586;-0.703171;
0.060380;1.404411;0.702969;0.351485;-0.702969;
0.060390;1.403882;0.702761;0.351380;-0.702761;
0.060400;1.403339;0.702545;0.351272;-0.702545;
0.060410;1.402782;0.702322;0.351161;-0.702322;
0.060420;1.402211;0.702093;0.351046;-0.702093;
0.060430;1.401627;0.701856;0.350928;-0.701856;
0.060440;1.401028;0.701613;0.350806;-0.701613;
0.060450;1.400416;0.701362;0.350681;-0.701362;
0.060460;1.399790;0.701105;0.350552;-0.701105;
0.060470;1.399150;0.700841;0.350420;-0.700841;
0.060480;1.398497;0.700570;0.350285;-0.700570;
0.060490;1.397829;0.700291;0.350146;-0.700291;
0.060500;1.397148;0.700006;0.350003;-0.700006;
0.060510;1.396453;0.699715;0.349857;-0.699715;
0.060520;1.395744;0.699416;0.349708;-0.699416;
0.060530;1.395022;0.699110;0.349555;-0.699110;
0.060540;1.394285;0.698798;0.349399;-0.698798;
0.060550;1.393535;0.698478;0.349239;-0.698478;
0.060560;1.392771;0.698152;0.349076;-0.698152;
0.060570;1.391994;0.697818;0.348909;-0.697818;
0.060580;1.391202;0.697478;0.348739;-0.697478;
0.060590;1.390397;0.697131;0.348566;-0.697131;
0.060600;1.389578;0.696777;0.348389;-0.696777;
0.060610;1.388746;0.696416;0.348208;-0.696416;
0.060620;1.387900;0.696049;0.348024;-0.696049;
0.060630;1.387040;0.695674;0.347837;-0.695674;
0.060640;1.386166;0.695293;0.347646;-0.695293;
0.060650;1.385279;0.694904;0.347452;-0.694904;
0.060660;1.384378;0.694509;0.347255;-0.694509;
0.060670;1.383463;0.694107;0.347054;-0.694107;
0.060680;1.382535;0.693699;0.346849;-0.693699;
0.060690;1.381593;0.693283;0.346641;-0.693283;
0.060700;1.380638;0.692860;0.346430;-0.692860;
0.060710;1.379668;0.692431;0.346215;-0.692431;
0.060720;1.378686;0.691995;0.345997;-0.691995;
0.060730;1.377689;0.691552;0.345776;-0.691552;
0.060740;1.376679;0.691102;0.345551;-0.691102;
0.060750;1.375656;0.690645;0.345323;-0.690645;
0.060760;1.374618;0.690182;0.345091;-0.690182;
0.060770;1.373568;0.689711;0.344856;-0.689711;
0.060780;1.372503;0.689234;0.344617;-0.689234;
0.060790;1.371426;0.688750;0.344375;-0.688750;
0.060800;1.370334;0.688260;0.344130;-0.688260;
0.060810;1.369229;0.687762;0.343881;-0.687762;
0.060820;1.368111;0.687258;0.343629;-0.687258;
0.060830;1.366979;0.686747;0.343373;-0.686747;
0.060840;1.365834;0.686229;0.343114;-0.686229;
0.060850;1.364675;0.685704;0.342852;-0.685704;
0.060860;1.363502;0.685173;0.342586;-0.685173;
0.060870;1.362317;0.684635;0.342317;-0.684635;
0.060880;1.361117;0.684090;0.342045;-0.684090;
0.060890;1.359905;0.683538;0.341769;-0.683538;
0.060900;1.358678;0.682980;0.341490;-0.682980;
0.060910;1.357439;0.682415;0.341207;-0.682415;
0.060920;1.356186;0.681843;0.340921;-0.681843;
0.060930;1.354920;0.681264;0.340632;-0.681264;
0.060940;1.353640;0.680679;0.340339;-0.680679;
0.060950;1.352347;0.680087;0.340043;-0.680087;
0.060960;1.351041;0.679488;0.339744;-0.679488;
0.060970;1.349721;0.678882;0.339441;-0.678882;
0.060980;1.348388;0.678270;0.339135;-0.678270;
0.060990;1.347041;0.677651;0.338826;-0.677651;
0.061000;1.345682;0.677026;0.338513;-0.677026;
0.061010;1.344309;0.676394;0.338197;-0.676394;
0.061020;1.342923;0.675755;0.337877;-0.675755;
0.061030;1.341523;0.675109;0.337555;-0.675109;
0.061040;1.340111;0.674457;0.337228;-0.674457;
0.061050;1.338685;0.673798;0.336899;-0.673798;
0.061060;1.337246;0.673132;0.336566;-0.673132;
0.061070;1.335793;0.672460;0.336230;-0.672460;
0.061080;1.334328;0.671781;0.335891;-0.671781;
0.061090;1.332849;0.671096;0.335548;-0.671096;
0.061100;1.331357;0.670404;0.335202;-0.670404;
0.061110;1.329852;0.669705;0.334853;-0.669705;
0.061120;1.328334;0.669000;0.334500;-0.669000;
0.061130;1.326803;0.668288;0.334144;-0.668288;
0.061140;1.325259;0.667569;0.333785;-0.667569;
0.061150;1.323701;0.666844;0.333422;-0.666844;
0.061160;1.322131;0.666113;0.333056;-0.666113;
0.061170;1.320547;0.665374;0.332687;-0.665374;
0.061180;1.318951;0.664629;0.332315;-0.664629;
0.061190;1.317341;0.663878;0.331939;-0.663878;
0.061200;1.315719;0.663120;0.331560;-0.663120;
0.061210;1.314083;0.662356;0.331178;-0.662356;
0.061220;1.312435;0.661585;0.330792;-0.661585;
0.061230;1.310773;0.660807;0.330404;-0.660807;
0.061240;1.309099;0.660023;0.330012;-0.660023;
0.061250;1.307411;0.659232;0.329616;-0.659232;
0.061260;1.305711;0.658435;0.329218;-0.658435;
0.061270;1.303998;0.657632;0.328816;-0.657632;
0.061280;1.302272;0.656822;0.328411;-0.656822;
0.061290;1.300533;0.656005;0.328003;-0.656005;
0.061300;1.298782;0.655182;0.327591;-0.655182;
0.061310;1.297017;0.654353;0.327176;-0.654353;
0.061320;1.295240;0.653517;0.326758;-0.653517;
0.061330;1.293450;0.652674;0.326337;-0.652674;
0.061340;1.291647;0.651825;0.325913;-0.651825;
0.061350;1.289831;0.650970;0.325485;-0.650970;
0.061360;1.288003;0.650108;0.325054;-0.650108;
0.061370;1.286162;0.649240;0.324620;-0.649240;
0.061380;1.284308;0.648366;0.324183;-0.648366;
0.061390;1.282442;0.647485;0.323742;-0.647485;
0.061400;1.280563;0.646597;0.323299;-0.646597;
0.061410;1.278671;0.645704;0.322852;-0.645704;
0.061420;1.276767;0.644804;0.322402;-0.644804;
0.061430;1.274850;0.643897;0.321949;-0.643897;
0.061440;1.272921;0.642984;0.321492;-0.642984;
0.061450;1.270979;0.642065;0.321033;-0.642065;
0.061460;1.269024;0.641140;0.320570;-0.641140;
0.061470;1.267057;0.640208;0.320104;-0.640208;
0.061480;1.265077;0.639270;0.319635;-0.639270;
0.061490;1.263085;0.638325;0.319163;-0.638325;
0.061500;1.261080;0.637375;0.318687;-0.637375;
0.061510;1.259063;0.636418;0.318209;-0.636418;
0.061520;1.257034;0.635454;0.317727;-0.635454;
0.061530;1.254992;0.634485;0.317242;-0.634485;
0.061540;1.252938;0.633509;0.316754;-0.633509;
0.061550;1.250871;0.632527;0.316263;-0.632527;
0.061560;1.248792;0.631538;0.315769;-0.631538;
0.061570;1.246701;0.630544;0.315272;-0.630544;
0.061580;1.244597;0.629543;0.314772;-0.629543;
0.061590;1.242482;0.628536;0.314268;-0.628536;
0.061600;1.240353;0.627523;0.313761;-0.627523;
0.061610;1.238213;0.626503;0.313252;-0.626503;
0.061620;1.236060;0.625478;0.312739;-0.625478;
0.061630;1.233896;0.624446;0.312223;-0.624446;
0.061640;1.231719;0.623408;0.311704;-0.623408;
0.061650;1.229530;0.622364;0.311182;-0.622364;
0.061660;1.227328;0.621314;0.310657;-0.621314;
0.061670;1.225115;0.620257;0.310129;-0.620257;
0.061680;1.222889;0.619195;0.309598;-0.619195;
0.061690;1.220652;0.618126;0.309063;-0.618126;
0.061700;1.218402;0.617052;0.308526;-0.617052;
0.061710;1.216141;0.615971;0.307985;-0.615971;
0.061720;1.213867;0.614884;0.307442;-0.614884;
0.061730;1.211582;0.613791;0.306896;-0.613791;
0.061740;1.209284;0.612692;0.306346;-0.612692;
0.061750;1.206974;0.611587;0.305794;-0.611587;
0.061760;1.204653;0.610476;0.305238;-0.610476;
0.061770;1.202320;0.609359;0.304680;-0.609359;
0.061780;1.199975;0.608236;0.304118;-0.608236;
0.061790;1.197618;0.607107;0.303553;-0.607107;
0.061800;1.195249;0.605972;0.302986;-0.605972;
0.061810;1.192868;0.604831;0.302415;-0.604831;
0.061820;1.190476;0.603684;0.301842;-0.603684;
0.061830;1.188072;0.602531;0.301265;-0.602531;
0.061840;1.185656;0.601372;0.300686;-0.601372;
0.061850;1.183228;0.600207;0.300103;-0.600207;
0.061860;1.180789;0.599036;0.299518;-0.599036;
0.061870;1.178338;0.597859;0.298930;-0.597859;
0.061880;1.175876;0.596677;0.298338;-0.596677;
0.061890;1.173401;0.595488;0.297744;-0.595488;
0.061900;1.170916;0.594294;0.297147;-0.594294;
0.061910;1.168418;0.593093;0.296547;-0.593093;
0.061920;1.165910;0.591887;0.295944;-0.591887;
0.061930;1.163389;0.590675;0.295338;-0.590675;
0.061940;1.160858;0.589458;0.294729;-0.589458;
0.061950;1.158314;0.588234;0.294117;-0.588234;
0.061960;1.155760;0.587005;0.293502;-0.587005;
0.061970;1.153194;0.585769;0.292885;-0.585769;
0.061980;1.150616;0.584528;0.292264;-0.584528;
0.061990;1.148027;0.583282;0.291641;-0.583282;
0.062000;1.145427;0.582029;0.291015;-0.582029;
0.062010;1.142816;0.580771;0.290385;-0.580771;
0.062020;1.140193;0.579507;0.289753;-0.579507;
0.062030;1.137559;0.578237;0.289119;-0.578237;
0.062040;1.134914;0.576962;0.288481;-0.576962;
0.062050;1.132257;0.575681;0.287840;-0.575681;
0.062060;1.129590;0.574394;0.287197;-0.574394;
0.062070;1.126911;0.573101;0.286551;-0.573101;
0.062080;1.124221;0.571803;0.285902;-0.571803;
0.062090;1.121520;0.570500;0.285250;-0.570500;
0.062100;1.118808;0.569190;0.284595;-0.569190;
0.062110;1.116085;0.567875;0.283938;-0.567875;
0.062120;1.113351;0.566555;0.283277;-0.566555;
0.062130;1.110606;0.565228;0.282614;-0.565228;
0.062140;1.107850;0.563897;0.281948;-0.563897;
0.062150;1.105083;0.562559;0.281280;-0.562559;
0.062160;1.102305;0.561216;0.280608;-0.561216;
0.062170;1.099516;0.559868;0.279934;-0.559868;
0.062180;1.096717;0.558514;0.279257;-0.558514;
0.062190;1.093906;0.557154;0.278577;-0.557154;
0.062200;1.091085;0.555789;0.277895;-0.555789;
0.062210;1.088253;0.554419;0.277210;-0.554419;
0.062220;1.085410;0.553043;0.276522;-0.553043;
0.062230;1.082557;0.551662;0.275831;-0.551662;
0.062240;1.079693;0.550275;0.275137;-0.550275;
0.062250;1.076818;0.548883;0.274441;-0.548883;
0.062260;1.073932;0.547485;0.273742;-0.547485;
0.062270;1.071036;0.546082;0.273041;-0.546082;
0.062280;1.068130;0.544673;0.272337;-0.544673;
0.062290;1.065213;0.543260;0.271630;-0.543260;
0.062300;1.062285;0.541840;0.270920;-0.541840;
0.062310;1.059347;0.540416;0.270208;-0.540416;
0.062320;1.056398;0.538986;0.269493;-0.538986;
0.062330;1.053439;0.537551;0.268775;-0.537551;
0.062340;1.050470;0.536110;0.268055;-0.536110;
0.062350;1.047490;0.534664;0.267332;-0.534664;
0.062360;1.044500;0.533213;0.266607;-0.533213;
0.062370;1.041500;0.531757;0.265878;-0.531757;
0.062380;1.038489;0.530295;0.265148;-0.530295;
0.062390;1.035468;0.528828;0.264414;-0.528828;
0.062400;1.032437;0.527356;0.263678;-0.527356;
0.062410;1.029395;0.525879;0.262940;-0.525879;
0.062420;1.026344;0.524397;0.262198;-0.524397;
0.062430;1.023282;0.522909;0.261455;-0.522909;
0.062440;1.020210;0.521416;0.260708;-0.521416;
0.062450;1.017129;0.519918;0.259959;-0.519918;
0.062460;1.014037;0.518415;0.259208;-0.518415;
0.062470;1.010935;0.516907;0.258454;-0.516907;
0.062480;1.007823;0.515394;0.257697;-0.515394;
0.062490;1.004701;0.513876;0.256938;-0.513876;
0.062500;1.001570;0.512352;0.256176;-0.512352;
0.062510;0.998428;0.510824;0.255412;-0.510824;
0.062520;0.995277;0.509290;0.254645;-0.509290;
0.062530;0.992115;0.507751;0.253876;-0.507751;
0.062540;0.988944;0.506208;0.253104;-0.506208;
0.062550;0.985763;0.504659;0.252330;-0.504659;
0.062560;0.982573;0.503106;0.251553;-0.503106;
0.062570;0.979373;0.501547;0.250774;-0.501547;
0.062580;0.976163;0.499984;0.249992;-0.499984;
0.062590;0.972943;0.498415;0.249208;-0.498415;
0.062600;0.969714;0.496842;0.248421;-0.496842;
0.062610;0.966475;0.495264;0.247632;-0.495264;
0.062620;0.963227;0.493681;0.246840;-0.493681;
0.062630;0.959969;0.492093;0.246046;-0.492093;
0.062640;0.956702;0.490500;0.245250;-0.490500;
0.062650;0.953425;0.488902;0.244451;-0.488902;
0.062660;0.950139;0.487300;0.243650;-0.487300;
0.062670;0.946844;0.485692;0.242846;-0.485692;
0.062680;0.943539;0.484080;0.242040;-0.484080;
0.062690;0.940225;0.482463;0.241232;-0.482463;
0.062700;0.936901;0.480842;0.240421;-0.480842;
0.062710;0.933569;0.479215;0.239608;-0.479215;
0.062720;0.930227;0.477584;0.238792;-0.477584;
0.062730;0.926876;0.475948;0.237974;-0.475948;
0.062740;0.923516;0.474308;0.237154;-0.474308;
0.062750;0.920146;0.472663;0.236331;-0.472663;
0.062760;0.916768;0.471013;0.235506;-0.471013;
0.062770;0.913380;0.469358;0.234679;-0.469358;
0.062780;0.909984;0.467699;0.233850;-0.467699;
0.062790;0.906579;0.466035;0.233018;-0.466035;
0.062800;0.903164;0.464367;0.232184;-0.464367;
0.062810;0.899741;0.462694;0.231347;-0.462694;
0.062820;0.896309;0.461017;0.230508;-0.461017;
0.062830;0.892868;0.459334;0.229667;-0.459334;
0.062840;0.889418;0.457648;0.228824;-0.457648;
0.062850;0.885959;0.455957;0.227978;-0.455957;
0.062860;0.882492;0.454261;0.227131;-0.454261;
0.062870;0.879016;0.452561;0.226280;-0.452561;
0.062880;0.875531;0.450856;0.225428;-0.450856;
0.062890;0.872038;0.449147;0.224574;-0.449147;
0.062900;0.868536;0.447434;0.223717;-0.447434;
0.062910;0.865025;0.445716;0.222858;-0.445716;
0.062920;0.861506;0.443994;0.221997;-0.443994;
0.062930;0.857978;0.442267;0.221134;-0.442267;
0.062940;0.854442;0.440536;0.220268;-0.440536;
0.062950;0.850898;0.438801;0.219400;-0.438801;
0.062960;0.847345;0.437061;0.218531;-0.437061;
0.062970;0.843784;0.435317;0.217659;-0.435317;
0.062980;0.840214;0.433569;0.216784;-0.433569;
0.062990;0.836636;0.431816;0.215908;-0.431816;
0.063000;0.833050;0.430059;0.215030;-0.430059;
0.063010;0.829456;0.428298;0.214149;-0.428298;
0.063020;0.825853;0.426533;0.213266;-0.426533;
0.063030;0.822242;0.424763;0.212382;-0.424763;
0.063040;0.818624;0.422990;0.211495;-0.422990;
0.063050;0.814997;0.421212;0.210606;-0.421212;
0.063060;0.811362;0.419430;0.209715;-0.419430;
0.063070;0.807719;0.417643;0.208822;-0.417643;
0.063080;0.804068;0.415853;0.207927;-0.415853;
0.063090;0.800409;0.414059;0.207029;-0.414059;
0.063100;0.796742;0.412260;0.206130;-0.412260;
0.063110;0.793068;0.410458;0.205229;-0.410458;
0.063120;0.789385;0.408651;0.204325;-0.408651;
0.063130;0.785695;0.406840;0.203420;-0.406840;
0.063140;0.781997;0.405026;0.202513;-0.405026;
0.063150;0.778291;0.403207;0.201603;-0.403207;
0.063160;0.774578;0.401384;0.200692;-0.401384;
0.063170;0.770857;0.399558;0.199779;-0.399558;
0.063180;0.767128;0.397727;0.198864;-0.397727;
0.063190;0.763392;0.395893;0.197946;-0.395893;
0.063200;0.759648;0.394054;0.197027;-0.394054;
0.063210;0.755897;0.392212;0.196106;-0.392212;
0.063220;0.752138;0.390366;0.195183;-0.390366;
0.063230;0.748372;0.388516;0.194258;-0.388516;
0.063240;0.744599;0.386662;0.193331;-0.386662;
0.063250;0.740818;0.384804;0.192402;-0.384804;
0.063260;0.737030;0.382943;0.191471;-0.382943;
