time;LL_circuit_vLoadA;LL_circuit_vLoadB;LL_circuit_vLoadC;LL_circuit_iLineA;LL_circuit_iLineB;LL_circuit_iLineC;
0.162770;0.966264;0.364932;-1.331195;0.483132;0.182465;-0.665599;
0.162780;0.963177;0.369101;-1.332279;0.481589;0.184550;-0.666141;
0.162790;0.960082;0.373268;-1.333349;0.480041;0.186633;-0.666676;
0.162800;0.956977;0.377430;-1.334407;0.478489;0.188714;-0.667205;
0.162810;0.953863;0.381588;-1.335451;0.476932;0.190793;-0.667727;
0.162820;0.950739;0.385742;-1.336482;0.475370;0.192871;-0.668242;
0.162830;0.947607;0.389893;-1.337500;0.473804;0.194946;-0.668751;
0.162840;0.944465;0.394039;-1.338504;0.472233;0.197019;-0.669253;
0.162850;0.941314;0.398182;-1.339496;0.470658;0.199090;-0.669749;
0.162860;0.938154;0.402320;-1.340474;0.469078;0.201159;-0.670238;
0.162870;0.934985;0.406454;-1.341439;0.467493;0.203226;-0.670721;
0.162880;0.931807;0.410584;-1.342391;0.465904;0.205292;-0.671197;
0.162890;0.928619;0.414710;-1.343329;0.464310;0.207354;-0.671666;
0.162900;0.925423;0.418832;-1.344254;0.462712;0.209415;-0.672129;
0.162910;0.922218;0.422949;-1.345166;0.461109;0.211474;-0.672585;
0.162920;0.919003;0.427062;-1.346065;0.459502;0.213530;-0.673034;
0.162930;0.915780;0.431171;-1.346950;0.457890;0.215585;-0.673477;
0.162940;0.912548;0.435275;-1.347823;0.456274;0.217637;-0.673913;
0.162950;0.909306;0.439375;-1.348681;0.454654;0.219687;-0.674342;
0.162960;0.906056;0.443471;-1.349527;0.453029;0.221735;-0.674765;
0.162970;0.902797;0.447562;-1.350359;0.451399;0.223780;-0.675181;
0.162980;0.899530;0.451648;-1.351178;0.449765;0.225824;-0.675590;
0.162990;0.896253;0.455730;-1.351983;0.448127;0.227865;-0.675993;
0.163000;0.892968;0.459808;-1.352776;0.446484;0.229903;-0.676389;
0.163010;0.889674;0.463881;-1.353554;0.444837;0.231940;-0.676779;
0.163020;0.886371;0.467949;-1.354320;0.443186;0.233974;-0.677161;
0.163030;0.883060;0.472012;-1.355072;0.441530;0.236006;-0.677537;
0.163040;0.879740;0.476071;-1.355811;0.439870;0.238035;-0.677907;
0.163050;0.876411;0.480125;-1.356536;0.438206;0.240062;-0.678269;
0.163060;0.873074;0.484174;-1.357248;0.436537;0.242087;-0.678625;
0.163070;0.869728;0.488219;-1.357946;0.434864;0.244109;-0.678975;
0.163080;0.866374;0.492258;-1.358632;0.433187;0.246129;-0.679317;
0.163090;0.863011;0.496293;-1.359303;0.431506;0.248146;-0.679653;
0.163100;0.859639;0.500322;-1.359962;0.429820;0.250161;-0.679982;
0.163110;0.856260;0.504347;-1.360607;0.428130;0.252173;-0.680305;
0.163120;0.852872;0.508367;-1.361238;0.426436;0.254183;-0.680620;
0.163130;0.849475;0.512381;-1.361856;0.424738;0.256190;-0.680929;
0.163140;0.846070;0.516391;-1.362461;0.423035;0.258195;-0.681232;
0.163150;0.842657;0.520395;-1.363052;0.421329;0.260197;-0.681527;
0.163160;0.839236;0.524394;-1.363630;0.419618;0.262197;-0.681816;
0.163170;0.835806;0.528388;-1.364194;0.417903;0.264194;-0.682098;
0.163180;0.832368;0.532376;-1.364745;0.416184;0.266188;-0.682374;
0.163190;0.828922;0.536360;-1.365282;0.414461;0.268180;-0.682642;
0.163200;0.825468;0.540338;-1.365806;0.412734;0.270169;-0.682904;
0.163210;0.822006;0.544310;-1.366316;0.411003;0.272155;-0.683159;
0.163220;0.818535;0.548278;-1.366813;0.409268;0.274139;-0.683408;
0.163230;0.815057;0.552239;-1.367296;0.407529;0.276119;-0.683650;
0.163240;0.811570;0.556196;-1.367766;0.405786;0.278098;-0.683884;
0.163250;0.808076;0.560147;-1.368223;0.404038;0.280073;-0.684113;
0.163260;0.804574;0.564092;-1.368665;0.402287;0.282046;-0.684334;
0.163270;0.801063;0.568031;-1.369095;0.400532;0.284016;-0.684549;
0.163280;0.797545;0.571965;-1.369511;0.398773;0.285983;-0.684757;
0.163290;0.794019;0.575894;-1.369913;0.397010;0.287947;-0.684958;
0.163300;0.790485;0.579816;-1.370302;0.395243;0.289908;-0.685152;
0.163310;0.786944;0.583733;-1.370677;0.393472;0.291866;-0.685340;
0.163320;0.783395;0.587644;-1.371039;0.391697;0.293822;-0.685521;
0.163330;0.779837;0.591550;-1.371387;0.389919;0.295775;-0.685695;
0.163340;0.776273;0.595449;-1.371722;0.388137;0.297724;-0.685862;
0.163350;0.772700;0.599343;-1.372043;0.386350;0.299671;-0.686023;
0.163360;0.769120;0.603230;-1.372351;0.384560;0.301615;-0.686177;
0.163370;0.765533;0.607112;-1.372645;0.382767;0.303556;-0.686324;
0.163380;0.761938;0.610988;-1.372925;0.380969;0.305494;-0.686464;
0.163390;0.758335;0.614857;-1.373192;0.379168;0.307428;-0.686597;
0.163400;0.754725;0.618721;-1.373446;0.377363;0.309360;-0.686724;
0.163410;0.751108;0.622578;-1.373686;0.375554;0.311289;-0.686844;
0.163420;0.747483;0.626429;-1.373912;0.373742;0.313214;-0.686957;
0.163430;0.743851;0.630274;-1.374125;0.371925;0.315137;-0.687064;
0.163440;0.740211;0.634113;-1.374324;0.370106;0.317056;-0.687163;
0.163450;0.736564;0.637945;-1.374509;0.368282;0.318973;-0.687256;
0.163460;0.732910;0.641772;-1.374681;0.366455;0.320886;-0.687342;
0.163470;0.729249;0.645591;-1.374840;0.364624;0.322796;-0.687421;
0.163480;0.725580;0.649405;-1.374985;0.362790;0.324702;-0.687494;
0.163490;0.721904;0.653212;-1.375116;0.360952;0.326606;-0.687560;
0.163500;0.718222;0.657013;-1.375234;0.359111;0.328506;-0.687618;
0.163510;0.714532;0.660807;-1.375338;0.357266;0.330403;-0.687671;
0.163520;0.710835;0.664594;-1.375429;0.355417;0.332297;-0.687716;
0.163530;0.707131;0.668375;-1.375506;0.353565;0.334188;-0.687754;
0.163540;0.703420;0.672150;-1.375569;0.351710;0.336075;-0.687786;
0.163550;0.699702;0.675917;-1.375619;0.349851;0.337959;-0.687811;
0.163560;0.695977;0.679678;-1.375656;0.347989;0.339839;-0.687829;
0.163570;0.692246;0.683433;-1.375678;0.346123;0.341716;-0.687841;
0.163580;0.688507;0.687180;-1.375688;0.344254;0.343590;-0.687845;
0.163590;0.684762;0.690921;-1.375683;0.342381;0.345461;-0.687843;
0.163600;0.681010;0.694655;-1.375665;0.340505;0.347328;-0.687834;
0.163610;0.677252;0.698382;-1.375634;0.338626;0.349191;-0.687818;
0.163620;0.673486;0.702102;-1.375589;0.336743;0.351051;-0.687796;
0.163630;0.669714;0.705816;-1.375530;0.334857;0.352908;-0.687766;
0.163640;0.665936;0.709522;-1.375458;0.332968;0.354761;-0.687730;
0.163650;0.662150;0.713221;-1.375372;0.331075;0.356611;-0.687687;
0.163660;0.658359;0.716914;-1.375272;0.329179;0.358457;-0.687638;
0.163670;0.654561;0.720599;-1.375159;0.327280;0.360299;-0.687581;
0.163680;0.650756;0.724277;-1.375033;0.325378;0.362138;-0.687518;
0.163690;0.646945;0.727948;-1.374893;0.323472;0.363974;-0.687448;
0.163700;0.643128;0.731611;-1.374739;0.321564;0.365806;-0.687371;
0.163710;0.639304;0.735268;-1.374572;0.319652;0.367634;-0.687287;
0.163720;0.635474;0.738917;-1.374391;0.317737;0.369459;-0.687197;
0.163730;0.631637;0.742559;-1.374196;0.315819;0.371280;-0.687100;
0.163740;0.627795;0.746194;-1.373988;0.313897;0.373097;-0.686996;
0.163750;0.623946;0.749821;-1.373767;0.311973;0.374911;-0.686885;
0.163760;0.620091;0.753441;-1.373532;0.310045;0.376720;-0.686767;
0.163770;0.616230;0.757053;-1.373283;0.308115;0.378527;-0.686643;
0.163780;0.612363;0.760658;-1.373021;0.306181;0.380329;-0.686512;
0.163790;0.608490;0.764255;-1.372745;0.304245;0.382128;-0.686374;
0.163800;0.604611;0.767845;-1.372456;0.302305;0.383923;-0.686229;
0.163810;0.600725;0.771428;-1.372153;0.300363;0.385714;-0.686078;
0.163820;0.596834;0.775002;-1.371836;0.298417;0.387501;-0.685920;
0.163830;0.592937;0.778569;-1.371507;0.296469;0.389285;-0.685755;
0.163840;0.589035;0.782129;-1.371163;0.294517;0.391064;-0.685583;
0.163850;0.585126;0.785680;-1.370806;0.292563;0.392840;-0.685404;
0.163860;0.581212;0.789224;-1.370436;0.290606;0.394612;-0.685219;
0.163870;0.577292;0.792760;-1.370051;0.288646;0.396380;-0.685027;
0.163880;0.573366;0.796288;-1.369654;0.286683;0.398144;-0.684828;
0.163890;0.569434;0.799809;-1.369243;0.284717;0.399905;-0.684623;
0.163900;0.565497;0.803321;-1.368818;0.282748;0.401661;-0.684410;
0.163910;0.561555;0.806826;-1.368380;0.280777;0.403413;-0.684191;
0.163920;0.557606;0.810322;-1.367928;0.278803;0.405161;-0.683966;
0.163930;0.553653;0.813811;-1.367463;0.276826;0.406906;-0.683733;
0.163940;0.549693;0.817291;-1.366985;0.274846;0.408646;-0.683494;
0.163950;0.545729;0.820764;-1.366493;0.272864;0.410382;-0.683248;
0.163960;0.541759;0.824228;-1.365987;0.270879;0.412114;-0.682995;
0.163970;0.537784;0.827684;-1.365468;0.268892;0.413842;-0.682735;
0.163980;0.533803;0.831132;-1.364935;0.266901;0.415566;-0.682469;
0.163990;0.529817;0.834572;-1.364389;0.264908;0.417286;-0.682196;
0.164000;0.525826;0.838004;-1.363830;0.262913;0.419002;-0.681916;
0.164010;0.521830;0.841427;-1.363257;0.260915;0.420714;-0.681630;
0.164020;0.517828;0.844842;-1.362670;0.258914;0.422421;-0.681337;
0.164030;0.513822;0.848249;-1.362071;0.256910;0.424125;-0.681037;
0.164040;0.509810;0.851647;-1.361457;0.254905;0.425824;-0.680730;
0.164050;0.505793;0.855037;-1.360830;0.252896;0.427519;-0.680417;
0.164060;0.501772;0.858419;-1.360190;0.250885;0.429210;-0.680097;
0.164070;0.497745;0.861792;-1.359537;0.248872;0.430896;-0.679770;
0.164080;0.493714;0.865156;-1.358870;0.246856;0.432578;-0.679436;
0.164090;0.489677;0.868512;-1.358189;0.244838;0.434256;-0.679096;
0.164100;0.485636;0.871860;-1.357495;0.242818;0.435930;-0.678749;
0.164110;0.481590;0.875198;-1.356788;0.240795;0.437600;-0.678395;
0.164120;0.477539;0.878528;-1.356068;0.238769;0.439265;-0.678035;
0.164130;0.473484;0.881850;-1.355334;0.236741;0.440925;-0.677668;
0.164140;0.469424;0.885163;-1.354586;0.234711;0.442582;-0.677294;
0.164150;0.465359;0.888467;-1.353825;0.232679;0.444234;-0.676914;
0.164160;0.461289;0.891762;-1.353051;0.230644;0.445881;-0.676527;
0.164170;0.457215;0.895048;-1.352264;0.228607;0.447525;-0.676133;
0.164180;0.453137;0.898326;-1.351463;0.226568;0.449163;-0.675733;
0.164190;0.449054;0.901595;-1.350649;0.224527;0.450798;-0.675326;
0.164200;0.444967;0.904855;-1.349821;0.222483;0.452428;-0.674912;
0.164210;0.440875;0.908106;-1.348981;0.220437;0.454053;-0.674492;
0.164220;0.436779;0.911348;-1.348126;0.218389;0.455674;-0.674065;
0.164230;0.432679;0.914581;-1.347259;0.216339;0.457291;-0.673631;
0.164240;0.428574;0.917804;-1.346378;0.214286;0.458903;-0.673191;
0.164250;0.424465;0.921019;-1.345484;0.212232;0.460510;-0.672743;
0.164260;0.420352;0.924225;-1.344577;0.210175;0.462113;-0.672290;
0.164270;0.416235;0.927422;-1.343656;0.208117;0.463711;-0.671830;
0.164280;0.412113;0.930609;-1.342723;0.206056;0.465305;-0.671363;
0.164290;0.407988;0.933788;-1.341776;0.203993;0.466894;-0.670889;
0.164300;0.403858;0.936957;-1.340815;0.201929;0.468479;-0.670409;
0.164310;0.399725;0.940117;-1.339842;0.199862;0.470059;-0.669922;
0.164320;0.395588;0.943267;-1.338855;0.197793;0.471634;-0.669429;
0.164330;0.391446;0.946409;-1.337855;0.195723;0.473205;-0.668929;
0.164340;0.387301;0.949540;-1.336842;0.193650;0.474771;-0.668422;
0.164350;0.383152;0.952663;-1.335815;0.191576;0.476332;-0.667909;
0.164360;0.379000;0.955776;-1.334776;0.189499;0.477889;-0.667389;
0.164370;0.374843;0.958880;-1.333723;0.187421;0.479441;-0.666863;
0.164380;0.370683;0.961974;-1.332657;0.185341;0.480988;-0.666330;
0.164390;0.366519;0.965059;-1.331578;0.183259;0.482530;-0.665790;
0.164400;0.362352;0.968134;-1.330486;0.181175;0.484068;-0.665244;
0.164410;0.358181;0.971200;-1.329381;0.179090;0.485601;-0.664692;
0.164420;0.354006;0.974256;-1.328262;0.177002;0.487129;-0.664132;
0.164430;0.349828;0.977302;-1.327131;0.174913;0.488652;-0.663567;
0.164440;0.345647;0.980339;-1.325986;0.172823;0.490170;-0.662994;
0.164450;0.341462;0.983366;-1.324828;0.170730;0.491684;-0.662415;
0.164460;0.337273;0.986384;-1.323657;0.168636;0.493193;-0.661830;
0.164470;0.333082;0.989392;-1.322473;0.166540;0.494696;-0.661238;
0.164480;0.328887;0.992390;-1.321276;0.164443;0.496195;-0.660640;
0.164490;0.324689;0.995378;-1.320066;0.162344;0.497690;-0.660035;
0.164500;0.320487;0.998356;-1.318843;0.160243;0.499179;-0.659423;
0.164510;0.316283;1.001325;-1.317607;0.158141;0.500663;-0.658805;
0.164520;0.312075;1.004283;-1.316358;0.156037;0.502142;-0.658181;
0.164530;0.307864;1.007232;-1.315096;0.153932;0.503617;-0.657550;
0.164540;0.303651;1.010171;-1.313821;0.151825;0.505086;-0.656912;
0.164550;0.299434;1.013099;-1.312533;0.149716;0.506550;-0.656268;
0.164560;0.295214;1.016018;-1.311233;0.147606;0.508010;-0.655618;
0.164570;0.290992;1.018927;-1.309919;0.145495;0.509464;-0.654961;
0.164580;0.286766;1.021826;-1.308592;0.143382;0.510914;-0.654297;
0.164590;0.282538;1.024714;-1.307252;0.141268;0.512358;-0.653627;
0.164600;0.278307;1.027593;-1.305900;0.139153;0.513797;-0.652951;
0.164610;0.274073;1.030461;-1.304534;0.137036;0.515231;-0.652268;
0.164620;0.269836;1.033319;-1.303156;0.134917;0.516660;-0.651579;
0.164630;0.265597;1.036167;-1.301764;0.132798;0.518084;-0.650884;
0.164640;0.261355;1.039005;-1.300360;0.130677;0.519503;-0.650181;
0.164650;0.257111;1.041833;-1.298943;0.128555;0.520917;-0.649473;
0.164660;0.252864;1.044650;-1.297514;0.126431;0.522326;-0.648758;
0.164670;0.248614;1.047457;-1.296071;0.124306;0.523729;-0.648037;
0.164680;0.244362;1.050253;-1.294616;0.122180;0.525127;-0.647309;
0.164690;0.240108;1.053040;-1.293148;0.120053;0.526521;-0.646575;
0.164700;0.235851;1.055815;-1.291667;0.117925;0.527909;-0.645835;
0.164710;0.231592;1.058581;-1.290173;0.115795;0.529291;-0.645088;
0.164720;0.227331;1.061336;-1.288667;0.113665;0.530669;-0.644335;
0.164730;0.223068;1.064080;-1.287148;0.111533;0.532041;-0.643575;
0.164740;0.218802;1.066814;-1.285616;0.109400;0.533408;-0.642809;
0.164750;0.214534;1.069538;-1.284072;0.107266;0.534770;-0.642037;
0.164760;0.210264;1.072250;-1.282514;0.105131;0.536126;-0.641258;
0.164770;0.205992;1.074953;-1.280945;0.102995;0.537477;-0.640474;
0.164780;0.201718;1.077644;-1.279362;0.100858;0.538823;-0.639682;
0.164790;0.197442;1.080326;-1.277767;0.098720;0.540164;-0.638885;
0.164800;0.193163;1.082996;-1.276159;0.096581;0.541499;-0.638081;
0.164810;0.188883;1.085656;-1.274539;0.094441;0.542829;-0.637271;
0.164820;0.184602;1.088305;-1.272906;0.092300;0.544153;-0.636454;
0.164830;0.180318;1.090943;-1.271261;0.090158;0.545472;-0.635632;
0.164840;0.176033;1.093570;-1.269603;0.088015;0.546786;-0.634803;
0.164850;0.171745;1.096187;-1.267932;0.085872;0.548094;-0.633967;
0.164860;0.167456;1.098793;-1.266249;0.083727;0.549397;-0.633126;
0.164870;0.163166;1.101388;-1.264554;0.081582;0.550695;-0.632278;
0.164880;0.158874;1.103972;-1.262846;0.079436;0.551987;-0.631424;
0.164890;0.154580;1.106545;-1.261125;0.077289;0.553274;-0.630564;
0.164900;0.150285;1.109108;-1.259393;0.075141;0.554555;-0.629698;
0.164910;0.145988;1.111659;-1.257647;0.072993;0.555831;-0.628825;
0.164920;0.141690;1.114200;-1.255890;0.070844;0.557101;-0.627946;
0.164930;0.137390;1.116729;-1.254119;0.068694;0.558365;-0.627061;
0.164940;0.133089;1.119247;-1.252337;0.066544;0.559625;-0.626170;
0.164950;0.128787;1.121755;-1.250542;0.064393;0.560878;-0.625272;
0.164960;0.124484;1.124251;-1.248735;0.062241;0.562127;-0.624369;
0.164970;0.120179;1.126736;-1.246915;0.060088;0.563369;-0.623459;
0.164980;0.115873;1.129210;-1.245083;0.057936;0.564606;-0.622543;
0.164990;0.111566;1.131673;-1.243239;0.055782;0.565838;-0.621621;
0.165000;0.107258;1.134125;-1.241383;0.053628;0.567064;-0.620693;
0.165010;0.102949;1.136566;-1.239514;0.051473;0.568284;-0.619758;
0.165020;0.098638;1.138995;-1.237633;0.049318;0.569498;-0.618818;
0.165030;0.094327;1.141413;-1.235740;0.047163;0.570708;-0.617871;
0.165040;0.090015;1.143820;-1.233835;0.045006;0.571911;-0.616919;
0.165050;0.085702;1.146215;-1.231917;0.042850;0.573109;-0.615960;
0.165060;0.081388;1.148600;-1.229988;0.040693;0.574301;-0.614995;
0.165070;0.077073;1.150973;-1.228046;0.038536;0.575487;-0.614024;
0.165080;0.072758;1.153334;-1.226092;0.036378;0.576668;-0.613047;
0.165090;0.068442;1.155684;-1.224126;0.034220;0.577843;-0.612064;
0.165100;0.064125;1.158023;-1.222148;0.032061;0.579013;-0.611075;
0.165110;0.059808;1.160350;-1.220158;0.029903;0.580176;-0.610080;
0.165120;0.055490;1.162666;-1.218156;0.027744;0.581334;-0.609079;
0.165130;0.051171;1.164971;-1.216142;0.025584;0.582486;-0.608072;
0.165140;0.046852;1.167263;-1.214115;0.023425;0.583633;-0.607059;
0.165150;0.042532;1.169545;-1.212077;0.021265;0.584774;-0.606040;
0.165160;0.038212;1.171815;-1.210027;0.019105;0.585908;-0.605015;
0.165170;0.033892;1.174073;-1.207965;0.016945;0.587038;-0.603984;
0.165180;0.029571;1.176320;-1.205891;0.014784;0.588161;-0.602947;
0.165190;0.025250;1.178555;-1.203805;0.012624;0.589279;-0.601904;
0.165200;0.020929;1.180778;-1.201707;0.010463;0.590390;-0.600855;
0.165210;0.016608;1.182990;-1.199597;0.008303;0.591496;-0.599800;
0.165220;0.012286;1.185190;-1.197476;0.006142;0.592596;-0.598739;
0.165230;0.007964;1.187378;-1.195343;0.003981;0.593690;-0.597673;
0.165240;0.003642;1.189555;-1.193198;0.001820;0.594779;-0.596600;
0.165250;-0.000679;1.191720;-1.191041;-0.000341;0.595861;-0.595522;
0.165260;-0.005001;1.193873;-1.188872;-0.002502;0.596938;-0.594437;
0.165270;-0.009323;1.196015;-1.186692;-0.004663;0.598009;-0.593347;
0.165280;-0.013645;1.198144;-1.184500;-0.006824;0.599073;-0.592251;
0.165290;-0.017966;1.200262;-1.182296;-0.008984;0.600132;-0.591149;
0.165300;-0.022288;1.202368;-1.180080;-0.011145;0.601185;-0.590041;
0.165310;-0.026609;1.204462;-1.177853;-0.013306;0.602232;-0.588928;
0.165320;-0.030930;1.206544;-1.175614;-0.015466;0.603273;-0.587808;
0.165330;-0.035250;1.208615;-1.173364;-0.017626;0.604309;-0.586683;
0.165340;-0.039571;1.210673;-1.171102;-0.019787;0.605338;-0.585552;
0.165350;-0.043891;1.212719;-1.168829;-0.021947;0.606361;-0.584416;
0.165360;-0.048210;1.214754;-1.166544;-0.024106;0.607378;-0.583273;
0.165370;-0.052529;1.216776;-1.164247;-0.026266;0.608389;-0.582125;
0.165380;-0.056847;1.218787;-1.161939;-0.028425;0.609395;-0.580971;
0.165390;-0.061165;1.220785;-1.159620;-0.030584;0.610394;-0.579811;
0.165400;-0.065482;1.222771;-1.157289;-0.032743;0.611387;-0.578646;
0.165410;-0.069799;1.224746;-1.154947;-0.034901;0.612374;-0.577474;
0.165420;-0.074115;1.226708;-1.152593;-0.037059;0.613355;-0.576298;
0.165430;-0.078430;1.228658;-1.150228;-0.039216;0.614330;-0.575115;
0.165440;-0.082745;1.230596;-1.147851;-0.041374;0.615299;-0.573927;
0.165450;-0.087058;1.232522;-1.145463;-0.043530;0.616262;-0.572733;
0.165460;-0.091371;1.234435;-1.143064;-0.045687;0.617219;-0.571533;
0.165470;-0.095683;1.236337;-1.140654;-0.047843;0.618170;-0.570328;
0.165480;-0.099994;1.238226;-1.138232;-0.049998;0.619114;-0.569117;
0.165490;-0.104304;1.240103;-1.135799;-0.052153;0.620053;-0.567901;
0.165500;-0.108613;1.241968;-1.133355;-0.054308;0.620985;-0.566679;
0.165510;-0.112920;1.243820;-1.130900;-0.056462;0.621912;-0.565451;
0.165520;-0.117227;1.245661;-1.128434;-0.058615;0.622832;-0.564218;
0.165530;-0.121533;1.247489;-1.125956;-0.060768;0.623746;-0.562979;
0.165540;-0.125837;1.249304;-1.123467;-0.062920;0.624654;-0.561735;
0.165550;-0.130140;1.251108;-1.120968;-0.065071;0.625555;-0.560485;
0.165560;-0.134442;1.252899;-1.118457;-0.067222;0.626451;-0.559229;
0.165570;-0.138742;1.254677;-1.115935;-0.069373;0.627340;-0.557969;
0.165580;-0.143042;1.256443;-1.113402;-0.071522;0.628223;-0.556702;
0.165590;-0.147339;1.258197;-1.110858;-0.073671;0.629100;-0.555430;
0.165600;-0.151636;1.259939;-1.108303;-0.075819;0.629971;-0.554153;
0.165610;-0.155930;1.261668;-1.105737;-0.077967;0.630835;-0.552870;
0.165620;-0.160223;1.263384;-1.103161;-0.080113;0.631694;-0.551581;
0.165630;-0.164515;1.265088;-1.100573;-0.082259;0.632546;-0.550288;
0.165640;-0.168805;1.266780;-1.097975;-0.084404;0.633391;-0.548988;
0.165650;-0.173094;1.268459;-1.095365;-0.086548;0.634231;-0.547684;
0.165660;-0.177380;1.270125;-1.092745;-0.088692;0.635064;-0.546374;
0.165670;-0.181665;1.271780;-1.090115;-0.090834;0.635891;-0.545058;
0.165680;-0.185948;1.273421;-1.087473;-0.092976;0.636712;-0.543738;
0.165690;-0.190229;1.275050;-1.084821;-0.095116;0.637526;-0.542411;
0.165700;-0.194509;1.276666;-1.082157;-0.097256;0.638335;-0.541080;
0.165710;-0.198786;1.278270;-1.079484;-0.099395;0.639136;-0.539743;
0.165720;-0.203062;1.279861;-1.076799;-0.101532;0.639932;-0.538401;
0.165730;-0.207335;1.281439;-1.074104;-0.103669;0.640721;-0.537053;
0.165740;-0.211607;1.283005;-1.071399;-0.105805;0.641504;-0.535700;
0.165750;-0.215876;1.284558;-1.068682;-0.107940;0.642281;-0.534342;
0.165760;-0.220143;1.286099;-1.065956;-0.110073;0.643051;-0.532979;
0.165770;-0.224408;1.287627;-1.063218;-0.112206;0.643815;-0.531610;
0.165780;-0.228671;1.289142;-1.060471;-0.114337;0.644572;-0.530236;
0.165790;-0.232932;1.290644;-1.057712;-0.116467;0.645324;-0.528857;
0.165800;-0.237190;1.292134;-1.054944;-0.118597;0.646068;-0.527473;
0.165810;-0.241446;1.293611;-1.052165;-0.120725;0.646807;-0.526083;
0.165820;-0.245700;1.295075;-1.049375;-0.122851;0.647539;-0.524689;
0.165830;-0.249951;1.296526;-1.046575;-0.124977;0.648265;-0.523289;
0.165840;-0.254199;1.297965;-1.043765;-0.127101;0.648984;-0.521884;
0.165850;-0.258446;1.299390;-1.040945;-0.129224;0.649697;-0.520473;
0.165860;-0.262689;1.300803;-1.038114;-0.131346;0.650403;-0.519058;
0.165870;-0.266930;1.302203;-1.035273;-0.133467;0.651103;-0.517638;
0.165880;-0.271169;1.303590;-1.032422;-0.135586;0.651797;-0.516212;
0.165890;-0.275404;1.304965;-1.029560;-0.137704;0.652484;-0.514781;
0.165900;-0.279637;1.306326;-1.026689;-0.139820;0.653165;-0.513345;
0.165910;-0.283868;1.307675;-1.023807;-0.141935;0.653839;-0.511905;
0.165920;-0.288095;1.309010;-1.020915;-0.144049;0.654507;-0.510459;
0.165930;-0.292320;1.310333;-1.018014;-0.146161;0.655168;-0.509008;
0.165940;-0.296541;1.311643;-1.015102;-0.148272;0.655823;-0.507552;
0.165950;-0.300760;1.312940;-1.012180;-0.150382;0.656471;-0.506091;
