time;GEN_generator_omegaPu;GEN_generator_dtheta;GEN_generator_UStatorPu;GEN_generator_PGenPu;GEN_voltageRegulator_EfdPu;GEN_governor_PmPu;GEN_pss_VPssPu;
3.518220;1.000000;1.919451;0.914253;0.601979;1.054524;0.602720;0.000016;
3.518240;1.000000;1.919451;0.914254;0.601978;1.054466;0.602720;0.000016;
3.518260;1.000000;1.919451;0.914255;0.601976;1.054401;0.602720;0.000016;
3.518280;1.000000;1.919451;0.914255;0.601975;1.054329;0.602720;0.000016;
3.518300;1.000000;1.919451;0.914256;0.601974;1.054253;0.602720;0.000016;
3.518320;1.000000;1.919451;0.914257;0.601972;1.054171;0.602720;0.000016;
3.518340;1.000000;1.919451;0.914258;0.601971;1.054087;0.602720;0.000016;
3.518360;1.000000;1.919451;0.914258;0.601970;1.053999;0.602720;0.000016;
3.518380;1.000000;1.919451;0.914259;0.601968;1.053910;0.602720;0.000016;
3.518400;1.000000;1.919451;0.914260;0.601967;1.053821;0.602720;0.000016;
3.518420;1.000000;1.919451;0.914261;0.601966;1.053731;0.602720;0.000016;
3.518440;1.000000;1.919451;0.914262;0.601964;1.053643;0.602720;0.000016;
3.518460;1.000000;1.919451;0.914263;0.601962;1.053556;0.602720;0.000016;
3.518480;1.000000;1.919451;0.914264;0.601961;1.053471;0.602720;0.000016;
3.518500;1.000000;1.919451;0.914264;0.601959;1.053390;0.602720;0.000016;
3.518520;1.000000;1.919451;0.914265;0.601957;1.053312;0.602720;0.000016;
3.518540;1.000000;1.919451;0.914266;0.601956;1.053238;0.602720;0.000016;
3.518560;1.000000;1.919451;0.914267;0.601954;1.053168;0.602720;0.000016;
3.518580;1.000000;1.919451;0.914267;0.601952;1.053101;0.602720;0.000016;
3.518600;1.000000;1.919451;0.914268;0.601950;1.053039;0.602720;0.000016;
3.518620;1.000000;1.919451;0.914268;0.601948;1.052982;0.602720;0.000016;
3.518640;1.000000;1.919451;0.914269;0.601946;1.052928;0.602720;0.000016;
3.518660;1.000000;1.919451;0.914269;0.601944;1.052877;0.602720;0.000016;
3.518680;1.000000;1.919451;0.914270;0.601942;1.052830;0.602720;0.000016;
3.518700;1.000000;1.919451;0.914270;0.601939;1.052786;0.602720;0.000016;
3.518720;1.000000;1.919451;0.914271;0.601937;1.052745;0.602720;0.000016;
3.518740;1.000000;1.919451;0.914271;0.601935;1.052706;0.602720;0.000016;
3.518760;1.000000;1.919451;0.914271;0.601932;1.052668;0.602720;0.000016;
3.518780;1.000000;1.919451;0.914272;0.601930;1.052633;0.602720;0.000016;
3.518800;1.000000;1.919451;0.914272;0.601928;1.052598;0.602720;0.000016;
3.518820;1.000000;1.919451;0.914272;0.601925;1.052564;0.602720;0.000016;
3.518840;1.000000;1.919451;0.914273;0.601923;1.052531;0.602720;0.000016;
3.518860;1.000000;1.919451;0.914273;0.601920;1.052499;0.602720;0.000016;
3.518880;1.000000;1.919451;0.914273;0.601918;1.052466;0.602720;0.000016;
3.518900;1.000000;1.919451;0.914274;0.601915;1.052434;0.602720;0.000016;
3.518920;1.000000;1.919451;0.914274;0.601913;1.052402;0.602720;0.000016;
3.518940;1.000000;1.919451;0.914274;0.601910;1.052371;0.602720;0.000016;
3.518960;1.000000;1.919451;0.914274;0.601908;1.052341;0.602720;0.000016;
3.518980;1.000000;1.919451;0.914275;0.601905;1.052311;0.602720;0.000016;
3.519000;1.000000;1.919451;0.914275;0.601902;1.052283;0.602720;0.000016;
3.519020;1.000000;1.919451;0.914275;0.601900;1.052256;0.602720;0.000016;
3.519040;1.000000;1.919451;0.914275;0.601897;1.052231;0.602720;0.000016;
3.519060;1.000000;1.919451;0.914276;0.601894;1.052209;0.602720;0.000016;
3.519080;1.000000;1.919451;0.914276;0.601892;1.052189;0.602720;0.000016;
3.519100;1.000000;1.919451;0.914276;0.601889;1.052172;0.602720;0.000016;
3.519120;1.000000;1.919451;0.914276;0.601886;1.052158;0.602720;0.000015;
3.519140;1.000000;1.919451;0.914276;0.601883;1.052149;0.602720;0.000015;
3.519160;1.000000;1.919451;0.914276;0.601880;1.052143;0.602720;0.000015;
3.519180;1.000000;1.919451;0.914276;0.601877;1.052141;0.602720;0.000015;
3.519200;1.000000;1.919451;0.914276;0.601875;1.052144;0.602720;0.000015;
3.519220;1.000000;1.919451;0.914276;0.601872;1.052151;0.602720;0.000015;
3.519240;1.000000;1.919451;0.914276;0.601869;1.052162;0.602720;0.000015;
3.519260;1.000000;1.919451;0.914276;0.601865;1.052178;0.602720;0.000015;
3.519280;1.000000;1.919451;0.914276;0.601862;1.052198;0.602720;0.000015;
3.519300;1.000000;1.919451;0.914275;0.601859;1.052221;0.602720;0.000015;
3.519320;1.000000;1.919451;0.914275;0.601856;1.052248;0.602720;0.000015;
3.519340;1.000000;1.919451;0.914275;0.601853;1.052278;0.602720;0.000015;
3.519360;1.000000;1.919451;0.914274;0.601850;1.052311;0.602720;0.000015;
3.519380;1.000000;1.919451;0.914274;0.601847;1.052346;0.602720;0.000015;
3.519400;1.000000;1.919451;0.914274;0.601843;1.052383;0.602720;0.000015;
3.519420;1.000000;1.919451;0.914273;0.601840;1.052421;0.602720;0.000015;
3.519440;1.000000;1.919451;0.914273;0.601837;1.052460;0.602720;0.000015;
3.519460;1.000000;1.919451;0.914272;0.601834;1.052499;0.602719;0.000015;
3.519480;1.000000;1.919451;0.914272;0.601831;1.052537;0.602719;0.000015;
3.519500;1.000000;1.919451;0.914272;0.601828;1.052575;0.602719;0.000015;
3.519520;1.000000;1.919451;0.914271;0.601824;1.052612;0.602719;0.000015;
3.519540;1.000000;1.919451;0.914271;0.601821;1.052647;0.602719;0.000015;
3.519560;1.000000;1.919451;0.914270;0.601818;1.052681;0.602719;0.000015;
3.519580;1.000000;1.919451;0.914270;0.601815;1.052713;0.602719;0.000015;
3.519600;1.000000;1.919451;0.914270;0.601812;1.052742;0.602719;0.000015;
3.519620;1.000000;1.919451;0.914269;0.601809;1.052769;0.602719;0.000015;
3.519640;1.000000;1.919451;0.914269;0.601806;1.052794;0.602719;0.000015;
3.519660;1.000000;1.919451;0.914269;0.601803;1.052817;0.602719;0.000015;
3.519680;1.000000;1.919451;0.914269;0.601800;1.052837;0.602719;0.000015;
3.519700;1.000000;1.919451;0.914269;0.601797;1.052856;0.602719;0.000015;
3.519720;1.000000;1.919451;0.914268;0.601794;1.052872;0.602719;0.000015;
3.519740;1.000000;1.919451;0.914268;0.601791;1.052888;0.602719;0.000015;
3.519760;1.000000;1.919451;0.914268;0.601788;1.052902;0.602719;0.000015;
3.519780;1.000000;1.919451;0.914268;0.601785;1.052915;0.602719;0.000015;
3.519800;1.000000;1.919451;0.914268;0.601782;1.052927;0.602719;0.000015;
3.519820;1.000000;1.919451;0.914268;0.601779;1.052939;0.602719;0.000015;
3.519840;1.000000;1.919451;0.914267;0.601776;1.052951;0.602719;0.000015;
3.519860;1.000000;1.919451;0.914267;0.601773;1.052964;0.602719;0.000015;
3.519880;1.000000;1.919451;0.914267;0.601770;1.052977;0.602719;0.000015;
3.519900;1.000000;1.919451;0.914267;0.601767;1.052990;0.602719;0.000015;
3.519920;1.000000;1.919451;0.914267;0.601764;1.053005;0.602719;0.000015;
3.519940;1.000000;1.919451;0.914267;0.601761;1.053021;0.602719;0.000015;
3.519960;1.000000;1.919451;0.914266;0.601758;1.053038;0.602719;0.000015;
3.519980;1.000000;1.919451;0.914266;0.601755;1.053056;0.602719;0.000015;
3.520000;1.000000;1.919451;0.914266;0.601752;1.053075;0.602719;0.000015;
3.520020;1.000000;1.919451;0.914266;0.601749;1.053095;0.602719;0.000014;
3.520040;1.000000;1.919451;0.914266;0.601745;1.053117;0.602719;0.000014;
3.520060;1.000000;1.919451;0.914265;0.601742;1.053139;0.602719;0.000014;
3.520080;1.000000;1.919451;0.914265;0.601739;1.053163;0.602719;0.000014;
3.520100;1.000000;1.919451;0.914265;0.601736;1.053187;0.602719;0.000014;
3.520120;1.000000;1.919451;0.914265;0.601733;1.053211;0.602719;0.000014;
3.520140;1.000000;1.919451;0.914264;0.601730;1.053236;0.602719;0.000014;
3.520160;1.000000;1.919451;0.914264;0.601727;1.053261;0.602719;0.000014;
3.520180;1.000000;1.919451;0.914264;0.601724;1.053286;0.602719;0.000014;
3.520200;1.000000;1.919451;0.914263;0.601721;1.053311;0.602719;0.000014;
3.520220;1.000000;1.919451;0.914263;0.601717;1.053336;0.602719;0.000014;
3.520240;1.000000;1.919451;0.914263;0.601714;1.053360;0.602719;0.000014;
3.520260;1.000000;1.919451;0.914263;0.601711;1.053384;0.602719;0.000014;
3.520280;1.000000;1.919451;0.914262;0.601708;1.053408;0.602719;0.000014;
3.520300;1.000000;1.919451;0.914262;0.601705;1.053431;0.602719;0.000014;
3.520320;1.000000;1.919451;0.914262;0.601702;1.053453;0.602719;0.000014;
3.520340;1.000000;1.919451;0.914262;0.601699;1.053475;0.602719;0.000014;
3.520360;1.000000;1.919451;0.914261;0.601696;1.053496;0.602719;0.000014;
3.520380;1.000000;1.919451;0.914261;0.601693;1.053518;0.602719;0.000014;
3.520400;1.000000;1.919451;0.914261;0.601689;1.053539;0.602719;0.000014;
3.520420;1.000000;1.919451;0.914261;0.601686;1.053560;0.602719;0.000014;
3.520440;1.000000;1.919451;0.914261;0.601683;1.053581;0.602719;0.000014;
3.520460;1.000000;1.919451;0.914260;0.601680;1.053602;0.602719;0.000014;
3.520480;1.000000;1.919451;0.914260;0.601677;1.053624;0.602719;0.000014;
3.520500;1.000000;1.919451;0.914260;0.601674;1.053646;0.602719;0.000014;
3.520520;1.000000;1.919451;0.914260;0.601671;1.053668;0.602719;0.000014;
3.520540;1.000000;1.919451;0.914259;0.601668;1.053692;0.602719;0.000014;
3.520560;1.000000;1.919451;0.914259;0.601664;1.053715;0.602719;0.000014;
3.520580;1.000000;1.919451;0.914259;0.601661;1.053739;0.602719;0.000014;
3.520600;1.000000;1.919451;0.914259;0.601658;1.053764;0.602719;0.000014;
3.520620;1.000000;1.919451;0.914258;0.601655;1.053789;0.602719;0.000014;
3.520640;1.000000;1.919451;0.914258;0.601652;1.053815;0.602719;0.000014;
3.520660;1.000000;1.919451;0.914258;0.601649;1.053841;0.602719;0.000014;
3.520680;1.000000;1.919451;0.914257;0.601645;1.053866;0.602719;0.000014;
3.520700;1.000000;1.919451;0.914257;0.601642;1.053892;0.602719;0.000014;
3.520720;1.000000;1.919451;0.914257;0.601639;1.053917;0.602719;0.000014;
3.520740;1.000000;1.919451;0.914257;0.601636;1.053942;0.602719;0.000014;
3.520760;1.000000;1.919451;0.914256;0.601633;1.053965;0.602719;0.000014;
3.520780;1.000000;1.919451;0.914256;0.601630;1.053988;0.602719;0.000014;
3.520800;1.000000;1.919451;0.914256;0.601627;1.054008;0.602719;0.000014;
3.520820;1.000000;1.919451;0.914256;0.601624;1.054028;0.602719;0.000014;
3.520840;1.000000;1.919451;0.914256;0.601620;1.054045;0.602719;0.000014;
3.520860;1.000000;1.919451;0.914255;0.601617;1.054060;0.602718;0.000014;
3.520880;1.000000;1.919451;0.914255;0.601614;1.054072;0.602718;0.000014;
3.520900;1.000000;1.919451;0.914255;0.601611;1.054082;0.602718;0.000014;
3.520920;1.000000;1.919451;0.914255;0.601608;1.054090;0.602718;0.000014;
3.520940;1.000000;1.919451;0.914255;0.601605;1.054094;0.602718;0.000014;
3.520960;1.000000;1.919451;0.914255;0.601602;1.054096;0.602718;0.000014;
3.520980;1.000000;1.919451;0.914255;0.601599;1.054095;0.602718;0.000014;
3.521000;1.000000;1.919451;0.914255;0.601596;1.054091;0.602718;0.000014;
3.521020;1.000000;1.919451;0.914255;0.601593;1.054084;0.602718;0.000014;
3.521040;1.000000;1.919451;0.914255;0.601590;1.054074;0.602718;0.000013;
3.521060;1.000000;1.919451;0.914255;0.601588;1.054061;0.602718;0.000013;
3.521080;1.000000;1.919451;0.914255;0.601585;1.054046;0.602718;0.000013;
3.521100;1.000000;1.919451;0.914256;0.601582;1.054029;0.602718;0.000013;
3.521120;1.000000;1.919451;0.914256;0.601579;1.054009;0.602718;0.000013;
3.521140;1.000000;1.919451;0.914256;0.601576;1.053987;0.602718;0.000013;
3.521160;1.000000;1.919451;0.914256;0.601573;1.053963;0.602718;0.000013;
3.521180;1.000000;1.919451;0.914256;0.601571;1.053937;0.602718;0.000013;
3.521200;1.000000;1.919451;0.914257;0.601568;1.053909;0.602718;0.000013;
3.521220;1.000000;1.919451;0.914257;0.601565;1.053880;0.602718;0.000013;
3.521240;1.000000;1.919451;0.914257;0.601562;1.053849;0.602718;0.000013;
3.521260;1.000000;1.919451;0.914258;0.601559;1.053816;0.602718;0.000013;
3.521280;1.000000;1.919451;0.914258;0.601557;1.053782;0.602718;0.000013;
3.521300;1.000000;1.919451;0.914258;0.601554;1.053747;0.602718;0.000013;
3.521320;1.000000;1.919451;0.914259;0.601551;1.053710;0.602718;0.000013;
3.521340;1.000000;1.919451;0.914259;0.601548;1.053671;0.602718;0.000013;
3.521360;1.000000;1.919451;0.914259;0.601546;1.053631;0.602718;0.000013;
3.521380;1.000000;1.919451;0.914260;0.601543;1.053590;0.602718;0.000013;
3.521400;1.000000;1.919451;0.914260;0.601540;1.053547;0.602718;0.000013;
3.521420;1.000000;1.919451;0.914261;0.601537;1.053502;0.602718;0.000013;
3.521440;1.000000;1.919451;0.914261;0.601535;1.053456;0.602718;0.000013;
3.521460;1.000000;1.919451;0.914261;0.601532;1.053408;0.602718;0.000013;
3.521480;1.000000;1.919451;0.914262;0.601529;1.053359;0.602718;0.000013;
3.521500;1.000000;1.919451;0.914262;0.601527;1.053308;0.602718;0.000013;
3.521520;1.000000;1.919451;0.914263;0.601524;1.053256;0.602718;0.000013;
3.521540;1.000000;1.919451;0.914263;0.601521;1.053202;0.602718;0.000013;
3.521560;1.000000;1.919451;0.914264;0.601518;1.053148;0.602718;0.000013;
3.521580;1.000000;1.919451;0.914265;0.601516;1.053092;0.602718;0.000013;
3.521600;1.000000;1.919451;0.914265;0.601513;1.053036;0.602718;0.000013;
3.521620;1.000000;1.919451;0.914266;0.601510;1.052979;0.602718;0.000013;
3.521640;1.000000;1.919451;0.914266;0.601508;1.052922;0.602718;0.000013;
3.521660;1.000000;1.919451;0.914267;0.601505;1.052866;0.602718;0.000013;
3.521680;1.000000;1.919451;0.914267;0.601502;1.052810;0.602718;0.000013;
3.521700;1.000000;1.919451;0.914268;0.601499;1.052756;0.602718;0.000013;
3.521720;1.000000;1.919451;0.914268;0.601497;1.052703;0.602718;0.000013;
3.521740;1.000000;1.919451;0.914269;0.601494;1.052653;0.602718;0.000013;
3.521760;1.000000;1.919451;0.914269;0.601491;1.052605;0.602718;0.000013;
3.521780;1.000000;1.919451;0.914270;0.601488;1.052560;0.602718;0.000013;
3.521800;1.000000;1.919451;0.914270;0.601485;1.052519;0.602717;0.000013;
3.521820;1.000000;1.919451;0.914270;0.601482;1.052482;0.602717;0.000013;
3.521840;1.000000;1.919451;0.914271;0.601479;1.052449;0.602717;0.000013;
3.521860;1.000000;1.919451;0.914271;0.601476;1.052422;0.602717;0.000013;
3.521880;1.000000;1.919451;0.914271;0.601473;1.052399;0.602717;0.000013;
3.521900;1.000000;1.919451;0.914271;0.601470;1.052382;0.602717;0.000013;
3.521920;1.000000;1.919451;0.914272;0.601467;1.052370;0.602717;0.000013;
3.521940;1.000000;1.919451;0.914272;0.601464;1.052364;0.602717;0.000013;
3.521960;1.000000;1.919451;0.914272;0.601461;1.052364;0.602717;0.000013;
3.521980;1.000000;1.919451;0.914272;0.601458;1.052369;0.602717;0.000013;
3.522000;1.000000;1.919451;0.914271;0.601455;1.052381;0.602717;0.000013;
3.522020;1.000000;1.919451;0.914271;0.601451;1.052397;0.602717;0.000013;
3.522040;1.000000;1.919451;0.914271;0.601448;1.052420;0.602717;0.000013;
3.522060;1.000000;1.919451;0.914271;0.601445;1.052447;0.602717;0.000013;
3.522080;1.000000;1.919451;0.914270;0.601442;1.052480;0.602717;0.000013;
3.522100;1.000000;1.919451;0.914270;0.601438;1.052517;0.602717;0.000013;
3.522120;1.000000;1.919451;0.914270;0.601435;1.052559;0.602717;0.000013;
3.522140;1.000000;1.919451;0.914269;0.601432;1.052604;0.602717;0.000013;
3.522160;1.000000;1.919451;0.914269;0.601428;1.052653;0.602717;0.000013;
3.522180;1.000000;1.919451;0.914268;0.601425;1.052705;0.602717;0.000013;
3.522200;1.000000;1.919451;0.914267;0.601421;1.052761;0.602717;0.000013;
3.522220;1.000000;1.919451;0.914267;0.601418;1.052819;0.602717;0.000013;
3.522240;1.000000;1.919451;0.914266;0.601415;1.052879;0.602717;0.000013;
3.522260;1.000000;1.919451;0.914266;0.601411;1.052942;0.602717;0.000013;
3.522280;1.000000;1.919451;0.914265;0.601408;1.053006;0.602717;0.000013;
3.522300;1.000000;1.919451;0.914264;0.601405;1.053072;0.602717;0.000013;
3.522320;1.000000;1.919451;0.914264;0.601401;1.053140;0.602717;0.000013;
3.522340;1.000000;1.919451;0.914263;0.601398;1.053210;0.602717;0.000013;
3.522360;1.000000;1.919451;0.914262;0.601395;1.053281;0.602717;0.000012;
3.522380;1.000000;1.919451;0.914261;0.601391;1.053354;0.602717;0.000012;
3.522400;1.000000;1.919451;0.914261;0.601388;1.053428;0.602717;0.000012;
3.522420;1.000000;1.919451;0.914260;0.601385;1.053505;0.602717;0.000012;
3.522440;1.000000;1.919451;0.914259;0.601381;1.053583;0.602717;0.000012;
3.522460;1.000000;1.919451;0.914258;0.601378;1.053662;0.602717;0.000012;
3.522480;1.000000;1.919451;0.914258;0.601375;1.053744;0.602717;0.000012;
3.522500;1.000000;1.919451;0.914257;0.601372;1.053828;0.602717;0.000012;
3.522520;1.000000;1.919451;0.914256;0.601368;1.053914;0.602717;0.000012;
3.522540;1.000000;1.919451;0.914255;0.601365;1.054002;0.602717;0.000012;
3.522560;1.000000;1.919451;0.914254;0.601362;1.054091;0.602716;0.000012;
3.522580;1.000000;1.919451;0.914253;0.601359;1.054183;0.602716;0.000012;
3.522600;1.000000;1.919451;0.914252;0.601356;1.054276;0.602716;0.000012;
3.522620;1.000000;1.919451;0.914251;0.601352;1.054371;0.602716;0.000012;
3.522640;1.000000;1.919451;0.914250;0.601349;1.054466;0.602716;0.000012;
3.522660;1.000000;1.919451;0.914249;0.601346;1.054563;0.602716;0.000012;
3.522680;1.000000;1.919451;0.914248;0.601343;1.054659;0.602716;0.000012;
3.522700;1.000000;1.919451;0.914247;0.601340;1.054756;0.602716;0.000012;
3.522720;1.000000;1.919451;0.914246;0.601337;1.054851;0.602716;0.000012;
3.522740;1.000000;1.919451;0.914245;0.601334;1.054946;0.602716;0.000012;
3.522760;1.000000;1.919451;0.914244;0.601331;1.055038;0.602716;0.000012;
3.522780;1.000000;1.919451;0.914244;0.601328;1.055127;0.602716;0.000012;
3.522800;1.000000;1.919451;0.914243;0.601325;1.055213;0.602716;0.000012;
3.522820;1.000000;1.919451;0.914242;0.601323;1.055295;0.602716;0.000012;
3.522840;1.000000;1.919451;0.914241;0.601320;1.055372;0.602716;0.000012;
3.522860;1.000000;1.919451;0.914240;0.601317;1.055443;0.602716;0.000012;
3.522880;1.000000;1.919451;0.914240;0.601315;1.055509;0.602716;0.000012;
3.522900;1.000000;1.919451;0.914239;0.601312;1.055567;0.602716;0.000012;
3.522920;1.000000;1.919451;0.914239;0.601310;1.055619;0.602716;0.000012;
3.522940;1.000000;1.919451;0.914238;0.601307;1.055662;0.602716;0.000012;
3.522960;1.000000;1.919451;0.914238;0.601305;1.055698;0.602716;0.000012;
3.522980;1.000000;1.919451;0.914238;0.601303;1.055725;0.602716;0.000012;
3.523000;1.000000;1.919451;0.914237;0.601301;1.055744;0.602716;0.000012;
3.523020;1.000000;1.919451;0.914237;0.601298;1.055754;0.602716;0.000012;
3.523040;1.000000;1.919451;0.914237;0.601296;1.055756;0.602716;0.000012;
3.523060;1.000000;1.919451;0.914237;0.601294;1.055750;0.602716;0.000012;
3.523080;1.000000;1.919451;0.914237;0.601293;1.055736;0.602716;0.000012;
3.523100;1.000000;1.919451;0.914238;0.601291;1.055713;0.602716;0.000012;
3.523120;1.000000;1.919451;0.914238;0.601289;1.055684;0.602716;0.000012;
3.523140;1.000000;1.919451;0.914238;0.601287;1.055648;0.602716;0.000012;
3.523160;1.000000;1.919451;0.914239;0.601285;1.055605;0.602716;0.000012;
3.523180;1.000000;1.919451;0.914239;0.601284;1.055557;0.602716;0.000012;
3.523200;1.000000;1.919451;0.914240;0.601282;1.055503;0.602716;0.000012;
3.523220;1.000000;1.919451;0.914240;0.601281;1.055445;0.602716;0.000012;
3.523240;1.000000;1.919451;0.914241;0.601279;1.055383;0.602715;0.000012;
3.523260;1.000000;1.919451;0.914242;0.601277;1.055318;0.602715;0.000012;
3.523280;1.000000;1.919451;0.914242;0.601276;1.055250;0.602715;0.000012;
3.523300;1.000000;1.919451;0.914243;0.601274;1.055179;0.602715;0.000012;
3.523320;1.000000;1.919451;0.914244;0.601273;1.055107;0.602715;0.000012;
3.523340;1.000000;1.919451;0.914244;0.601271;1.055033;0.602715;0.000012;
3.523360;1.000000;1.919451;0.914245;0.601270;1.054959;0.602715;0.000012;
3.523380;1.000000;1.919451;0.914246;0.601268;1.054884;0.602715;0.000012;
3.523400;1.000000;1.919451;0.914247;0.601267;1.054808;0.602715;0.000012;
3.523420;1.000000;1.919451;0.914247;0.601265;1.054731;0.602715;0.000012;
3.523440;1.000000;1.919451;0.914248;0.601264;1.054655;0.602715;0.000012;
3.523460;1.000000;1.919451;0.914249;0.601262;1.054577;0.602715;0.000012;
3.523480;1.000000;1.919451;0.914250;0.601261;1.054500;0.602715;0.000012;
3.523500;1.000000;1.919451;0.914250;0.601259;1.054422;0.602715;0.000012;
3.523520;1.000000;1.919451;0.914251;0.601258;1.054343;0.602715;0.000012;
3.523540;1.000000;1.919451;0.914252;0.601256;1.054264;0.602715;0.000012;
3.523560;1.000000;1.919451;0.914253;0.601255;1.054183;0.602715;0.000012;
3.523580;1.000000;1.919451;0.914254;0.601253;1.054102;0.602715;0.000012;
3.523600;1.000000;1.919451;0.914255;0.601252;1.054020;0.602715;0.000012;
3.523620;1.000000;1.919451;0.914255;0.601250;1.053936;0.602715;0.000012;
3.523640;1.000000;1.919451;0.914256;0.601249;1.053852;0.602715;0.000012;
3.523660;1.000000;1.919451;0.914257;0.601247;1.053766;0.602715;0.000012;
3.523680;1.000000;1.919451;0.914258;0.601246;1.053679;0.602715;0.000012;
3.523700;1.000000;1.919451;0.914259;0.601244;1.053592;0.602715;0.000012;
3.523720;1.000000;1.919451;0.914260;0.601243;1.053504;0.602715;0.000012;
3.523740;1.000000;1.919451;0.914261;0.601241;1.053416;0.602715;0.000012;
3.523760;1.000000;1.919451;0.914261;0.601240;1.053329;0.602715;0.000012;
3.523780;1.000000;1.919451;0.914262;0.601238;1.053243;0.602715;0.000012;
3.523800;1.000000;1.919451;0.914263;0.601237;1.053158;0.602715;0.000012;
3.523820;1.000000;1.919451;0.914264;0.601235;1.053076;0.602715;0.000012;
3.523840;1.000000;1.919451;0.914265;0.601234;1.052996;0.602715;0.000012;
3.523860;1.000000;1.919451;0.914265;0.601232;1.052920;0.602714;0.000012;
3.523880;1.000000;1.919451;0.914266;0.601230;1.052849;0.602714;0.000012;
3.523900;1.000000;1.919451;0.914267;0.601229;1.052784;0.602714;0.000012;
3.523920;1.000000;1.919451;0.914267;0.601227;1.052724;0.602714;0.000012;
3.523940;1.000000;1.919451;0.914268;0.601225;1.052671;0.602714;0.000012;
3.523960;1.000000;1.919451;0.914268;0.601223;1.052626;0.602714;0.000012;
3.523980;1.000000;1.919451;0.914269;0.601221;1.052589;0.602714;0.000012;
3.524000;1.000000;1.919451;0.914269;0.601219;1.052561;0.602714;0.000012;
3.524020;1.000000;1.919451;0.914269;0.601217;1.052542;0.602714;0.000012;
3.524040;1.000000;1.919451;0.914269;0.601215;1.052532;0.602714;0.000012;
3.524060;1.000000;1.919451;0.914269;0.601213;1.052533;0.602714;0.000012;
3.524080;1.000000;1.919451;0.914269;0.601211;1.052543;0.602714;0.000012;
3.524100;1.000000;1.919451;0.914269;0.601209;1.052563;0.602714;0.000012;
3.524120;1.000000;1.919451;0.914269;0.601207;1.052594;0.602714;0.000012;
3.524140;1.000000;1.919451;0.914268;0.601205;1.052633;0.602714;0.000012;
3.524160;1.000000;1.919451;0.914268;0.601202;1.052682;0.602714;0.000012;
3.524180;1.000000;1.919451;0.914267;0.601200;1.052740;0.602714;0.000012;
3.524200;1.000000;1.919451;0.914267;0.601198;1.052806;0.602714;0.000012;
3.524220;1.000000;1.919451;0.914266;0.601195;1.052879;0.602714;0.000012;
3.524240;1.000000;1.919451;0.914265;0.601193;1.052959;0.602714;0.000012;
3.524260;1.000000;1.919451;0.914264;0.601190;1.053045;0.602714;0.000012;
3.524280;1.000000;1.919451;0.914263;0.601188;1.053137;0.602714;0.000012;
3.524300;1.000000;1.919451;0.914262;0.601186;1.053232;0.602714;0.000012;
3.524320;1.000000;1.919451;0.914261;0.601183;1.053332;0.602714;0.000012;
3.524340;1.000001;1.919451;0.914260;0.601181;1.053434;0.602714;0.000012;
3.524360;1.000001;1.919451;0.914259;0.601179;1.053538;0.602714;0.000012;
3.524380;1.000001;1.919451;0.914258;0.601176;1.053643;0.602714;0.000012;
3.524400;1.000001;1.919451;0.914257;0.601174;1.053749;0.602714;0.000012;
3.524420;1.000001;1.919451;0.914256;0.601172;1.053855;0.602714;0.000012;
3.524440;1.000001;1.919451;0.914255;0.601170;1.053961;0.602714;0.000012;
3.524460;1.000001;1.919451;0.914254;0.601167;1.054066;0.602713;0.000012;
3.524480;1.000001;1.919451;0.914253;0.601165;1.054169;0.602713;0.000012;
3.524500;1.000001;1.919451;0.914252;0.601163;1.054272;0.602713;0.000012;
3.524520;1.000001;1.919451;0.914251;0.601161;1.054372;0.602713;0.000012;
3.524540;1.000001;1.919451;0.914250;0.601159;1.054472;0.602713;0.000012;
3.524560;1.000001;1.919451;0.914249;0.601157;1.054570;0.602713;0.000012;
3.524580;1.000001;1.919451;0.914248;0.601156;1.054666;0.602713;0.000012;
3.524600;1.000001;1.919451;0.914247;0.601154;1.054761;0.602713;0.000012;
3.524620;1.000001;1.919451;0.914246;0.601152;1.054856;0.602713;0.000012;
3.524640;1.000001;1.919451;0.914245;0.601150;1.054949;0.602713;0.000012;
3.524660;1.000001;1.919451;0.914244;0.601149;1.055041;0.602713;0.000012;
3.524680;1.000001;1.919451;0.914243;0.601147;1.055134;0.602713;0.000012;
3.524700;1.000001;1.919451;0.914243;0.601145;1.055225;0.602713;0.000012;
3.524720;1.000001;1.919451;0.914242;0.601144;1.055317;0.602713;0.000012;
3.524740;1.000001;1.919451;0.914241;0.601142;1.055408;0.602713;0.000012;
3.524760;1.000001;1.919451;0.914240;0.601141;1.055500;0.602713;0.000012;
3.524780;1.000001;1.919451;0.914239;0.601139;1.055591;0.602713;0.000012;
3.524800;1.000001;1.919451;0.914238;0.601138;1.055681;0.602713;0.000012;
3.524820;1.000001;1.919451;0.914237;0.601136;1.055771;0.602713;0.000012;
3.524840;1.000001;1.919451;0.914236;0.601135;1.055859;0.602713;0.000012;
3.524860;1.000001;1.919451;0.914235;0.601134;1.055946;0.602713;0.000012;
3.524880;1.000001;1.919451;0.914235;0.601133;1.056031;0.602713;0.000012;
3.524900;1.000001;1.919451;0.914234;0.601132;1.056114;0.602713;0.000012;
3.524920;1.000001;1.919451;0.914233;0.601130;1.056193;0.602713;0.000012;
3.524940;1.000001;1.919451;0.914232;0.601129;1.056268;0.602713;0.000012;
3.524960;1.000001;1.919451;0.914232;0.601128;1.056338;0.602713;0.000012;
3.524980;1.000001;1.919451;0.914231;0.601127;1.056403;0.602713;0.000012;
