time;SM_circuit_vTermA;SM_circuit_vTermB;SM_circuit_vTermC;SM_circuit_iStatorA;SM_circuit_iStatorB;SM_circuit_iStatorC;SM_circuit_Wr;SM_circuit_Te;
0.092050;-0.212950;1.221582;-1.008632;0.848830;-0.534740;-0.314090;0.995050;0.529473;
0.092060;-0.216980;1.223029;-1.006048;0.849227;-0.532653;-0.316575;0.995049;0.529483;
0.092070;-0.221009;1.224463;-1.003454;0.849616;-0.530560;-0.319056;0.995049;0.529492;
0.092080;-0.225035;1.225885;-1.000851;0.849997;-0.528461;-0.321535;0.995048;0.529502;
0.092090;-0.229058;1.227296;-0.998237;0.850369;-0.526358;-0.324011;0.995048;0.529512;
0.092100;-0.233080;1.228694;-0.995614;0.850733;-0.524250;-0.326483;0.995047;0.529522;
0.092110;-0.237100;1.230081;-0.992981;0.851088;-0.522136;-0.328953;0.995047;0.529532;
0.092120;-0.241117;1.231455;-0.990339;0.851436;-0.520017;-0.331419;0.995046;0.529541;
0.092130;-0.245132;1.232818;-0.987686;0.851775;-0.517893;-0.333882;0.995046;0.529551;
0.092140;-0.249144;1.234169;-0.985024;0.852105;-0.515764;-0.336341;0.995045;0.529560;
0.092150;-0.253154;1.235507;-0.982353;0.852427;-0.513630;-0.338798;0.995045;0.529570;
0.092160;-0.257162;1.236834;-0.979672;0.852741;-0.511491;-0.341251;0.995044;0.529579;
0.092170;-0.261167;1.238148;-0.976981;0.853047;-0.509346;-0.343700;0.995044;0.529588;
0.092180;-0.265170;1.239451;-0.974281;0.853344;-0.507197;-0.346147;0.995043;0.529598;
0.092190;-0.269171;1.240742;-0.971571;0.853633;-0.505043;-0.348590;0.995043;0.529607;
0.092200;-0.273168;1.242020;-0.968852;0.853914;-0.502884;-0.351030;0.995042;0.529616;
0.092210;-0.277163;1.243286;-0.966123;0.854186;-0.500720;-0.353466;0.995041;0.529625;
0.092220;-0.281156;1.244541;-0.963385;0.854450;-0.498550;-0.355899;0.995041;0.529634;
0.092230;-0.285145;1.245783;-0.960637;0.854705;-0.496376;-0.358329;0.995040;0.529643;
0.092240;-0.289132;1.247013;-0.957880;0.854952;-0.494197;-0.360755;0.995040;0.529652;
0.092250;-0.293117;1.248231;-0.955114;0.855191;-0.492014;-0.363177;0.995039;0.529661;
0.092260;-0.297098;1.249436;-0.952338;0.855421;-0.489825;-0.365596;0.995039;0.529670;
0.092270;-0.301077;1.250630;-0.949553;0.855643;-0.487632;-0.368011;0.995038;0.529678;
0.092280;-0.305052;1.251811;-0.946759;0.855857;-0.485433;-0.370423;0.995038;0.529687;
0.092290;-0.309025;1.252981;-0.943956;0.856062;-0.483230;-0.372832;0.995037;0.529695;
0.092300;-0.312995;1.254138;-0.941143;0.856259;-0.481022;-0.375236;0.995037;0.529704;
0.092310;-0.316962;1.255283;-0.938321;0.856447;-0.478810;-0.377637;0.995036;0.529712;
0.092320;-0.320925;1.256415;-0.935490;0.856627;-0.476593;-0.380035;0.995036;0.529721;
0.092330;-0.324886;1.257536;-0.932650;0.856799;-0.474371;-0.382428;0.995035;0.529729;
0.092340;-0.328844;1.258644;-0.929800;0.856962;-0.472144;-0.384818;0.995035;0.529737;
0.092350;-0.332798;1.259740;-0.926942;0.857117;-0.469913;-0.387205;0.995034;0.529745;
0.092360;-0.336749;1.260824;-0.924074;0.857264;-0.467677;-0.389587;0.995034;0.529753;
0.092370;-0.340697;1.261895;-0.921198;0.857402;-0.465436;-0.391966;0.995033;0.529761;
0.092380;-0.344642;1.262954;-0.918312;0.857532;-0.463191;-0.394341;0.995032;0.529769;
0.092390;-0.348583;1.264001;-0.915418;0.857653;-0.460942;-0.396712;0.995032;0.529777;
0.092400;-0.352521;1.265035;-0.912514;0.857766;-0.458687;-0.399079;0.995031;0.529785;
0.092410;-0.356456;1.266058;-0.909602;0.857871;-0.456429;-0.401442;0.995031;0.529792;
0.092420;-0.360387;1.267068;-0.906681;0.857967;-0.454165;-0.403802;0.995030;0.529800;
0.092430;-0.364315;1.268065;-0.903751;0.858055;-0.451898;-0.406157;0.995030;0.529808;
0.092440;-0.368239;1.269050;-0.900812;0.858134;-0.449625;-0.408509;0.995029;0.529815;
0.092450;-0.372159;1.270023;-0.897864;0.858205;-0.447349;-0.410857;0.995029;0.529822;
0.092460;-0.376077;1.270984;-0.894907;0.858268;-0.445068;-0.413200;0.995028;0.529830;
0.092470;-0.379990;1.271932;-0.891942;0.858322;-0.442782;-0.415540;0.995028;0.529837;
0.092480;-0.383900;1.272868;-0.888968;0.858368;-0.440493;-0.417876;0.995027;0.529844;
0.092490;-0.387806;1.273791;-0.885985;0.858406;-0.438198;-0.420207;0.995027;0.529851;
0.092500;-0.391708;1.274702;-0.882994;0.858435;-0.435900;-0.422535;0.995026;0.529858;
0.092510;-0.395607;1.275601;-0.879994;0.858456;-0.433597;-0.424858;0.995026;0.529865;
0.092520;-0.399501;1.276487;-0.876985;0.858468;-0.431290;-0.427178;0.995025;0.529872;
0.092530;-0.403392;1.277361;-0.873968;0.858472;-0.428979;-0.429493;0.995025;0.529879;
0.092540;-0.407279;1.278222;-0.870943;0.858467;-0.426664;-0.431804;0.995024;0.529886;
0.092550;-0.411162;1.279071;-0.867908;0.858454;-0.424344;-0.434110;0.995023;0.529892;
0.092560;-0.415042;1.279907;-0.864866;0.858433;-0.422020;-0.436413;0.995023;0.529899;
0.092570;-0.418917;1.280731;-0.861815;0.858403;-0.419692;-0.438711;0.995022;0.529905;
0.092580;-0.422788;1.281543;-0.858755;0.858365;-0.417360;-0.441006;0.995022;0.529912;
0.092590;-0.426655;1.282342;-0.855687;0.858319;-0.415023;-0.443295;0.995021;0.529918;
0.092600;-0.430518;1.283128;-0.852611;0.858264;-0.412683;-0.445581;0.995021;0.529924;
0.092610;-0.434376;1.283902;-0.849526;0.858201;-0.410339;-0.447862;0.995020;0.529930;
0.092620;-0.438231;1.284664;-0.846433;0.858129;-0.407990;-0.450139;0.995020;0.529936;
0.092630;-0.442081;1.285413;-0.843332;0.858049;-0.405637;-0.452412;0.995019;0.529942;
0.092640;-0.445927;1.286149;-0.840222;0.857961;-0.403281;-0.454680;0.995019;0.529948;
0.092650;-0.449769;1.286873;-0.837104;0.857864;-0.400920;-0.456943;0.995018;0.529954;
0.092660;-0.453606;1.287585;-0.833979;0.857758;-0.398556;-0.459203;0.995018;0.529960;
0.092670;-0.457439;1.288284;-0.830844;0.857645;-0.396187;-0.461457;0.995017;0.529965;
0.092680;-0.461268;1.288970;-0.827702;0.857523;-0.393815;-0.463708;0.995017;0.529971;
0.092690;-0.465092;1.289644;-0.824552;0.857393;-0.391439;-0.465954;0.995016;0.529976;
0.092700;-0.468911;1.290305;-0.821394;0.857254;-0.389059;-0.468195;0.995016;0.529982;
0.092710;-0.472727;1.290954;-0.818227;0.857107;-0.386675;-0.470432;0.995015;0.529987;
0.092720;-0.476537;1.291590;-0.815053;0.856951;-0.384287;-0.472664;0.995014;0.529992;
0.092730;-0.480343;1.292214;-0.811871;0.856787;-0.381896;-0.474892;0.995014;0.529998;
0.092740;-0.484144;1.292824;-0.808680;0.856615;-0.379500;-0.477115;0.995013;0.530003;
0.092750;-0.487941;1.293423;-0.805482;0.856434;-0.377101;-0.479333;0.995013;0.530008;
0.092760;-0.491733;1.294009;-0.802276;0.856245;-0.374699;-0.481547;0.995012;0.530013;
0.092770;-0.495520;1.294582;-0.799062;0.856048;-0.372292;-0.483756;0.995012;0.530017;
0.092780;-0.499302;1.295142;-0.795840;0.855842;-0.369882;-0.485960;0.995011;0.530022;
0.092790;-0.503080;1.295690;-0.792611;0.855628;-0.367468;-0.488160;0.995011;0.530027;
0.092800;-0.506852;1.296226;-0.789373;0.855406;-0.365051;-0.490355;0.995010;0.530031;
0.092810;-0.510620;1.296748;-0.786128;0.855175;-0.362630;-0.492545;0.995010;0.530036;
0.092820;-0.514383;1.297258;-0.782876;0.854936;-0.360205;-0.494731;0.995009;0.530040;
0.092830;-0.518140;1.297756;-0.779615;0.854688;-0.357777;-0.496911;0.995009;0.530045;
0.092840;-0.521893;1.298241;-0.776347;0.854432;-0.355345;-0.499087;0.995008;0.530049;
0.092850;-0.525641;1.298713;-0.773072;0.854168;-0.352910;-0.501258;0.995008;0.530053;
0.092860;-0.529384;1.299172;-0.769789;0.853895;-0.350471;-0.503424;0.995007;0.530057;
0.092870;-0.533121;1.299619;-0.766498;0.853614;-0.348029;-0.505585;0.995007;0.530061;
0.092880;-0.536854;1.300053;-0.763200;0.853325;-0.345583;-0.507742;0.995006;0.530065;
0.092890;-0.540581;1.300475;-0.759894;0.853027;-0.343134;-0.509893;0.995005;0.530069;
0.092900;-0.544303;1.300884;-0.756581;0.852721;-0.340682;-0.512039;0.995005;0.530072;
0.092910;-0.548019;1.301280;-0.753261;0.852407;-0.338226;-0.514181;0.995004;0.530076;
0.092920;-0.551731;1.301663;-0.749933;0.852084;-0.335767;-0.516317;0.995004;0.530079;
0.092930;-0.555437;1.302034;-0.746598;0.851754;-0.333305;-0.518449;0.995003;0.530083;
0.092940;-0.559137;1.302392;-0.743255;0.851414;-0.330839;-0.520575;0.995003;0.530086;
0.092950;-0.562832;1.302738;-0.739905;0.851067;-0.328370;-0.522697;0.995002;0.530089;
0.092960;-0.566522;1.303071;-0.736548;0.850711;-0.325898;-0.524813;0.995002;0.530093;
0.092970;-0.570206;1.303391;-0.733184;0.850346;-0.323422;-0.526924;0.995001;0.530096;
0.092980;-0.573885;1.303698;-0.729813;0.849974;-0.320943;-0.529030;0.995001;0.530099;
0.092990;-0.577558;1.303993;-0.726434;0.849593;-0.318461;-0.531132;0.995000;0.530102;
0.093000;-0.581226;1.304275;-0.723049;0.849204;-0.315976;-0.533227;0.995000;0.530104;
0.093010;-0.584888;1.304544;-0.719656;0.848806;-0.313488;-0.535318;0.994999;0.530107;
0.093020;-0.588544;1.304800;-0.716256;0.848401;-0.310997;-0.537404;0.994999;0.530110;
0.093030;-0.592195;1.305044;-0.712849;0.847987;-0.308503;-0.539484;0.994998;0.530112;
0.093040;-0.595840;1.305275;-0.709436;0.847564;-0.306005;-0.541559;0.994998;0.530115;
0.093050;-0.599479;1.305494;-0.706015;0.847134;-0.303505;-0.543629;0.994997;0.530117;
0.093060;-0.603112;1.305699;-0.702587;0.846695;-0.301001;-0.545693;0.994996;0.530119;
0.093070;-0.606740;1.305892;-0.699153;0.846248;-0.298495;-0.547752;0.994996;0.530122;
0.093080;-0.610361;1.306073;-0.695711;0.845792;-0.295986;-0.549806;0.994995;0.530124;
0.093090;-0.613977;1.306240;-0.692263;0.845328;-0.293473;-0.551855;0.994995;0.530126;
0.093100;-0.617586;1.306395;-0.688808;0.844856;-0.290958;-0.553898;0.994994;0.530128;
0.093110;-0.621190;1.306537;-0.685347;0.844376;-0.288440;-0.555936;0.994994;0.530129;
0.093120;-0.624788;1.306666;-0.681878;0.843888;-0.285919;-0.557969;0.994993;0.530131;
0.093130;-0.628379;1.306783;-0.678403;0.843391;-0.283395;-0.559996;0.994993;0.530133;
0.093140;-0.631965;1.306887;-0.674922;0.842886;-0.280869;-0.562017;0.994992;0.530134;
0.093150;-0.635544;1.306978;-0.671433;0.842373;-0.278339;-0.564033;0.994992;0.530136;
0.093160;-0.639117;1.307056;-0.667938;0.841851;-0.275807;-0.566044;0.994991;0.530137;
0.093170;-0.642685;1.307122;-0.664437;0.841322;-0.273272;-0.568049;0.994991;0.530139;
0.093180;-0.646245;1.307174;-0.660929;0.840784;-0.270735;-0.570049;0.994990;0.530140;
0.093190;-0.649800;1.307215;-0.657415;0.840238;-0.268195;-0.572043;0.994990;0.530141;
0.093200;-0.653348;1.307242;-0.653894;0.839684;-0.265652;-0.574032;0.994989;0.530142;
0.093210;-0.656890;1.307257;-0.650367;0.839121;-0.263106;-0.576015;0.994988;0.530143;
0.093220;-0.660425;1.307258;-0.646833;0.838550;-0.260558;-0.577993;0.994988;0.530144;
0.093230;-0.663955;1.307248;-0.643293;0.837972;-0.258007;-0.579964;0.994987;0.530144;
0.093240;-0.667477;1.307224;-0.639747;0.837384;-0.255454;-0.581931;0.994987;0.530145;
0.093250;-0.670993;1.307188;-0.636194;0.836789;-0.252898;-0.583891;0.994986;0.530146;
0.093260;-0.674503;1.307139;-0.632635;0.836186;-0.250339;-0.585846;0.994986;0.530146;
0.093270;-0.678006;1.307077;-0.629070;0.835574;-0.247779;-0.587796;0.994985;0.530146;
0.093280;-0.681503;1.307002;-0.625499;0.834954;-0.245215;-0.589739;0.994985;0.530147;
0.093290;-0.684993;1.306915;-0.621922;0.834326;-0.242649;-0.591677;0.994984;0.530147;
0.093300;-0.688476;1.306815;-0.618339;0.833690;-0.240081;-0.593609;0.994984;0.530147;
0.093310;-0.691953;1.306702;-0.614749;0.833046;-0.237511;-0.595536;0.994983;0.530147;
0.093320;-0.695423;1.306577;-0.611154;0.832394;-0.234938;-0.597456;0.994983;0.530147;
0.093330;-0.698886;1.306438;-0.607552;0.831733;-0.232362;-0.599371;0.994982;0.530147;
0.093340;-0.702342;1.306287;-0.603945;0.831065;-0.229785;-0.601280;0.994982;0.530147;
0.093350;-0.705792;1.306124;-0.600332;0.830388;-0.227205;-0.603183;0.994981;0.530146;
0.093360;-0.709234;1.305947;-0.596713;0.829703;-0.224623;-0.605080;0.994981;0.530146;
0.093370;-0.712670;1.305758;-0.593088;0.829010;-0.222038;-0.606972;0.994980;0.530145;
0.093380;-0.716099;1.305556;-0.589457;0.828309;-0.219452;-0.608857;0.994979;0.530145;
0.093390;-0.719521;1.305341;-0.585820;0.827600;-0.216863;-0.610737;0.994979;0.530144;
0.093400;-0.722936;1.305114;-0.582178;0.826883;-0.214272;-0.612611;0.994978;0.530143;
0.093410;-0.726344;1.304874;-0.578530;0.826158;-0.211679;-0.614479;0.994978;0.530142;
0.093420;-0.729745;1.304621;-0.574876;0.825424;-0.209084;-0.616340;0.994977;0.530141;
0.093430;-0.733139;1.304355;-0.571217;0.824683;-0.206486;-0.618196;0.994977;0.530140;
0.093440;-0.736526;1.304077;-0.567552;0.823933;-0.203887;-0.620046;0.994976;0.530139;
0.093450;-0.739905;1.303786;-0.563881;0.823176;-0.201286;-0.621890;0.994976;0.530138;
0.093460;-0.743277;1.303482;-0.560205;0.822410;-0.198682;-0.623728;0.994975;0.530136;
0.093470;-0.746643;1.303166;-0.556523;0.821636;-0.196077;-0.625560;0.994975;0.530135;
0.093480;-0.750000;1.302837;-0.552836;0.820855;-0.193469;-0.627385;0.994974;0.530133;
0.093490;-0.753351;1.302495;-0.549144;0.820065;-0.190860;-0.629205;0.994974;0.530132;
0.093500;-0.756694;1.302140;-0.545446;0.819267;-0.188249;-0.631018;0.994973;0.530130;
0.093510;-0.760030;1.301773;-0.541743;0.818462;-0.185636;-0.632826;0.994973;0.530128;
0.093520;-0.763359;1.301393;-0.538034;0.817648;-0.183021;-0.634627;0.994972;0.530127;
0.093530;-0.766680;1.301000;-0.534320;0.816826;-0.180404;-0.636422;0.994972;0.530125;
0.093540;-0.769994;1.300595;-0.530601;0.815997;-0.177786;-0.638211;0.994971;0.530123;
0.093550;-0.773300;1.300177;-0.526877;0.815159;-0.175165;-0.639994;0.994970;0.530120;
0.093560;-0.776599;1.299746;-0.523148;0.814314;-0.172543;-0.641771;0.994970;0.530118;
0.093570;-0.779890;1.299303;-0.519413;0.813460;-0.169919;-0.643541;0.994969;0.530116;
0.093580;-0.783174;1.298847;-0.515673;0.812599;-0.167294;-0.645305;0.994969;0.530113;
0.093590;-0.786450;1.298378;-0.511929;0.811729;-0.164666;-0.647063;0.994968;0.530111;
0.093600;-0.789718;1.297897;-0.508179;0.810852;-0.162038;-0.648814;0.994968;0.530108;
0.093610;-0.792979;1.297403;-0.504424;0.809967;-0.159407;-0.650560;0.994967;0.530106;
0.093620;-0.796232;1.296896;-0.500665;0.809073;-0.156775;-0.652299;0.994967;0.530103;
0.093630;-0.799477;1.296377;-0.496900;0.808172;-0.154141;-0.654031;0.994966;0.530100;
0.093640;-0.802714;1.295845;-0.493130;0.807263;-0.151506;-0.655757;0.994966;0.530097;
0.093650;-0.805944;1.295300;-0.489356;0.806346;-0.148869;-0.657477;0.994965;0.530094;
0.093660;-0.809166;1.294743;-0.485577;0.805422;-0.146231;-0.659191;0.994965;0.530091;
0.093670;-0.812380;1.294173;-0.481793;0.804489;-0.143591;-0.660898;0.994964;0.530088;
0.093680;-0.815586;1.293590;-0.478004;0.803549;-0.140950;-0.662599;0.994964;0.530085;
0.093690;-0.818784;1.292995;-0.474211;0.802600;-0.138307;-0.664293;0.994963;0.530081;
0.093700;-0.821974;1.292388;-0.470413;0.801644;-0.135663;-0.665981;0.994963;0.530078;
0.093710;-0.825157;1.291767;-0.466610;0.800680;-0.133018;-0.667662;0.994962;0.530074;
0.093720;-0.828331;1.291134;-0.462803;0.799708;-0.130371;-0.669337;0.994961;0.530071;
0.093730;-0.831497;1.290489;-0.458991;0.798729;-0.127723;-0.671006;0.994961;0.530067;
0.093740;-0.834655;1.289830;-0.455175;0.797741;-0.125073;-0.672668;0.994960;0.530063;
0.093750;-0.837805;1.289160;-0.451354;0.796746;-0.122423;-0.674323;0.994960;0.530059;
0.093760;-0.840947;1.288476;-0.447529;0.795743;-0.119771;-0.675972;0.994959;0.530055;
0.093770;-0.844081;1.287780;-0.443700;0.794732;-0.117118;-0.677615;0.994959;0.530051;
0.093780;-0.847206;1.287072;-0.439866;0.793714;-0.114463;-0.679250;0.994958;0.530047;
0.093790;-0.850323;1.286351;-0.436027;0.792687;-0.111808;-0.680879;0.994958;0.530043;
0.093800;-0.853432;1.285617;-0.432185;0.791653;-0.109151;-0.682502;0.994957;0.530039;
0.093810;-0.856533;1.284871;-0.428338;0.790612;-0.106494;-0.684118;0.994957;0.530034;
0.093820;-0.859625;1.284112;-0.424487;0.789562;-0.103835;-0.685727;0.994956;0.530030;
0.093830;-0.862709;1.283341;-0.420632;0.788505;-0.101175;-0.687330;0.994956;0.530025;
0.093840;-0.865785;1.282558;-0.416773;0.787440;-0.098514;-0.688926;0.994955;0.530021;
0.093850;-0.868852;1.281761;-0.412909;0.786367;-0.095852;-0.690515;0.994955;0.530016;
0.093860;-0.871911;1.280953;-0.409042;0.785287;-0.093189;-0.692098;0.994954;0.530011;
0.093870;-0.874961;1.280131;-0.405170;0.784199;-0.090525;-0.693674;0.994954;0.530006;
0.093880;-0.878003;1.279297;-0.401295;0.783103;-0.087860;-0.695243;0.994953;0.530001;
0.093890;-0.881036;1.278451;-0.397415;0.782000;-0.085195;-0.696806;0.994952;0.529996;
0.093900;-0.884061;1.277593;-0.393532;0.780889;-0.082528;-0.698361;0.994952;0.529991;
0.093910;-0.887077;1.276721;-0.389644;0.779771;-0.079861;-0.699910;0.994951;0.529986;
0.093920;-0.890084;1.275838;-0.385753;0.778644;-0.077192;-0.701452;0.994951;0.529981;
0.093930;-0.893083;1.274942;-0.381858;0.777511;-0.074523;-0.702988;0.994950;0.529975;
0.093940;-0.896073;1.274033;-0.377960;0.776369;-0.071853;-0.704516;0.994950;0.529970;
0.093950;-0.899055;1.273112;-0.374057;0.775220;-0.069183;-0.706038;0.994949;0.529964;
0.093960;-0.902027;1.272179;-0.370151;0.774064;-0.066511;-0.707553;0.994949;0.529959;
0.093970;-0.904991;1.271233;-0.366241;0.772900;-0.063839;-0.709061;0.994948;0.529953;
0.093980;-0.907946;1.270275;-0.362328;0.771728;-0.061166;-0.710562;0.994948;0.529947;
0.093990;-0.910893;1.269304;-0.358411;0.770549;-0.058493;-0.712056;0.994947;0.529942;
0.094000;-0.913830;1.268321;-0.354491;0.769362;-0.055819;-0.713543;0.994947;0.529936;
0.094010;-0.916759;1.267325;-0.350567;0.768168;-0.053144;-0.715023;0.994946;0.529930;
0.094020;-0.919678;1.266318;-0.346639;0.766966;-0.050469;-0.716497;0.994946;0.529924;
0.094030;-0.922589;1.265297;-0.342709;0.765757;-0.047793;-0.717963;0.994945;0.529918;
0.094040;-0.925491;1.264265;-0.338774;0.764540;-0.045117;-0.719423;0.994944;0.529911;
0.094050;-0.928383;1.263220;-0.334837;0.763316;-0.042440;-0.720875;0.994944;0.529905;
0.094060;-0.931267;1.262163;-0.330896;0.762084;-0.039763;-0.722321;0.994943;0.529899;
0.094070;-0.934142;1.261093;-0.326952;0.760845;-0.037086;-0.723760;0.994943;0.529892;
0.094080;-0.937007;1.260012;-0.323004;0.759599;-0.034407;-0.725191;0.994942;0.529886;
0.094090;-0.939864;1.258917;-0.319054;0.758345;-0.031729;-0.726616;0.994942;0.529879;
0.094100;-0.942711;1.257811;-0.315100;0.757083;-0.029050;-0.728033;0.994941;0.529872;
0.094110;-0.945549;1.256692;-0.311143;0.755814;-0.026371;-0.729443;0.994941;0.529866;
0.094120;-0.948378;1.255561;-0.307184;0.754538;-0.023692;-0.730847;0.994940;0.529859;
0.094130;-0.951197;1.254418;-0.303221;0.753255;-0.021012;-0.732243;0.994940;0.529852;
0.094140;-0.954008;1.253263;-0.299255;0.751964;-0.018332;-0.733632;0.994939;0.529845;
0.094150;-0.956809;1.252095;-0.295286;0.750665;-0.015652;-0.735014;0.994939;0.529838;
0.094160;-0.959601;1.250915;-0.291314;0.749360;-0.012971;-0.736389;0.994938;0.529831;
0.094170;-0.962383;1.249723;-0.287339;0.748047;-0.010290;-0.737757;0.994938;0.529824;
0.094180;-0.965157;1.248518;-0.283362;0.746727;-0.007610;-0.739117;0.994937;0.529817;
0.094190;-0.967920;1.247302;-0.279381;0.745399;-0.004929;-0.740470;0.994937;0.529809;
0.094200;-0.970675;1.246073;-0.275398;0.744064;-0.002248;-0.741817;0.994936;0.529802;
0.094210;-0.973420;1.244832;-0.271412;0.742722;0.000433;-0.743156;0.994935;0.529794;
0.094220;-0.976155;1.243579;-0.267424;0.741373;0.003115;-0.744487;0.994935;0.529787;
0.094230;-0.978881;1.242314;-0.263433;0.740016;0.005796;-0.745812;0.994934;0.529779;
0.094240;-0.981597;1.241036;-0.259439;0.738652;0.008477;-0.747129;0.994934;0.529772;
0.094250;-0.984304;1.239747;-0.255443;0.737281;0.011158;-0.748439;0.994933;0.529764;
0.094260;-0.987002;1.238445;-0.251444;0.735903;0.013839;-0.749742;0.994933;0.529756;
0.094270;-0.989689;1.237132;-0.247442;0.734518;0.016520;-0.751038;0.994932;0.529748;
0.094280;-0.992367;1.235806;-0.243438;0.733125;0.019201;-0.752326;0.994932;0.529740;
0.094290;-0.995036;1.234468;-0.239432;0.731725;0.021882;-0.753607;0.994931;0.529732;
0.094300;-0.997695;1.233118;-0.235424;0.730318;0.024562;-0.754881;0.994931;0.529724;
0.094310;-1.000344;1.231756;-0.231413;0.728904;0.027243;-0.756147;0.994930;0.529716;
0.094320;-1.002983;1.230382;-0.227399;0.727483;0.029923;-0.757406;0.994930;0.529708;
0.094330;-1.005612;1.228996;-0.223384;0.726055;0.032603;-0.758658;0.994929;0.529700;
0.094340;-1.008232;1.227598;-0.219366;0.724619;0.035283;-0.759902;0.994929;0.529691;
0.094350;-1.010842;1.226188;-0.215346;0.723177;0.037962;-0.761139;0.994928;0.529683;
0.094360;-1.013442;1.224766;-0.211324;0.721727;0.040641;-0.762368;0.994928;0.529675;
0.094370;-1.016033;1.223332;-0.207300;0.720270;0.043320;-0.763590;0.994927;0.529666;
0.094380;-1.018613;1.221886;-0.203273;0.718807;0.045998;-0.764805;0.994926;0.529658;
0.094390;-1.021183;1.220428;-0.199245;0.717336;0.048676;-0.766012;0.994926;0.529649;
0.094400;-1.023744;1.218959;-0.195215;0.715858;0.051354;-0.767212;0.994925;0.529640;
0.094410;-1.026294;1.217477;-0.191183;0.714373;0.054031;-0.768405;0.994925;0.529632;
0.094420;-1.028835;1.215983;-0.187148;0.712882;0.056708;-0.769590;0.994924;0.529623;
0.094430;-1.031366;1.214478;-0.183112;0.711383;0.059384;-0.770767;0.994924;0.529614;
0.094440;-1.033886;1.212961;-0.179075;0.709877;0.062060;-0.771937;0.994923;0.529605;
0.094450;-1.036397;1.211431;-0.175035;0.708365;0.064735;-0.773100;0.994923;0.529596;
0.094460;-1.038897;1.209890;-0.170993;0.706845;0.067409;-0.774255;0.994922;0.529587;
0.094470;-1.041387;1.208338;-0.166950;0.705319;0.070083;-0.775402;0.994922;0.529578;
0.094480;-1.043867;1.206773;-0.162906;0.703785;0.072757;-0.776542;0.994921;0.529569;
