time;EmtFlt_circuit_iSrcA;EmtFlt_circuit_iSrcB;EmtFlt_circuit_iSrcC;EmtFlt_circuit_iFaultA;EmtFlt_circuit_vBusA;EmtFlt_circuit_vBusB;EmtFlt_circuit_vBusC;
0.042160;0.562088;0.063390;-0.625478;0.000001;1.124174;0.126780;-1.250954;
0.042170;0.560836;0.065544;-0.626380;0.000001;1.121669;0.131088;-1.252757;
0.042180;0.559578;0.067697;-0.627275;0.000001;1.119154;0.135394;-1.254547;
0.042190;0.558315;0.069849;-0.628164;0.000001;1.116627;0.139698;-1.256326;
0.042200;0.557046;0.072001;-0.629047;0.000001;1.114090;0.144002;-1.258091;
0.042210;0.555772;0.074152;-0.629924;0.000001;1.111541;0.148304;-1.259845;
0.042220;0.554492;0.076302;-0.630794;0.000001;1.108981;0.152604;-1.261586;
0.042230;0.553207;0.078452;-0.631658;0.000001;1.106411;0.156903;-1.263314;
0.042240;0.551916;0.080600;-0.632516;0.000001;1.103829;0.161201;-1.265030;
0.042250;0.550620;0.082748;-0.633368;0.000001;1.101237;0.165496;-1.266733;
0.042260;0.549318;0.084895;-0.634213;0.000001;1.098634;0.169791;-1.268424;
0.042270;0.548011;0.087042;-0.635053;0.000001;1.096020;0.174083;-1.270103;
0.042280;0.546699;0.089187;-0.635886;0.000001;1.093395;0.178374;-1.271769;
0.042290;0.545381;0.091332;-0.636712;0.000001;1.090759;0.182663;-1.273422;
0.042300;0.544057;0.093475;-0.637533;0.000001;1.088113;0.186950;-1.275063;
0.042310;0.542729;0.095618;-0.638347;0.000001;1.085456;0.191236;-1.276691;
0.042320;0.541395;0.097760;-0.639155;0.000001;1.082788;0.195519;-1.278307;
0.042330;0.540056;0.099901;-0.639956;0.000001;1.080109;0.199801;-1.279910;
0.042340;0.538711;0.102040;-0.640751;0.000001;1.077420;0.204080;-1.281500;
0.042350;0.537361;0.104179;-0.641540;0.000001;1.074720;0.208358;-1.283078;
0.042360;0.536006;0.106317;-0.642323;0.000001;1.072010;0.212633;-1.284643;
0.042370;0.534645;0.108454;-0.643099;0.000001;1.069289;0.216907;-1.286196;
0.042380;0.533280;0.110589;-0.643869;0.000001;1.066557;0.221178;-1.287735;
0.042390;0.531909;0.112724;-0.644632;0.000001;1.063815;0.225447;-1.289262;
0.042400;0.530532;0.114857;-0.645390;0.000001;1.061062;0.229714;-1.290776;
0.042410;0.529151;0.116990;-0.646140;0.000001;1.058299;0.233979;-1.292278;
0.042420;0.527764;0.119121;-0.646885;0.000001;1.055526;0.238241;-1.293767;
0.042430;0.526372;0.121251;-0.647623;0.000001;1.052742;0.242501;-1.295243;
0.042440;0.524975;0.123380;-0.648354;0.000001;1.049947;0.246759;-1.296706;
0.042450;0.523572;0.125507;-0.649080;0.000001;1.047143;0.251014;-1.298156;
0.042460;0.522165;0.127633;-0.649798;0.000001;1.044328;0.255266;-1.299594;
0.042470;0.520752;0.129759;-0.650511;0.000001;1.041502;0.259517;-1.301019;
0.042480;0.519334;0.131882;-0.651217;0.000001;1.038667;0.263764;-1.302431;
0.042490;0.517911;0.134005;-0.651916;0.000001;1.035821;0.268009;-1.303830;
0.042500;0.516483;0.136126;-0.652609;0.000001;1.032965;0.272251;-1.305216;
0.042510;0.515050;0.138246;-0.653296;0.000001;1.030098;0.276491;-1.306589;
0.042520;0.513612;0.140364;-0.653976;0.000001;1.027222;0.280728;-1.307950;
0.042530;0.512169;0.142481;-0.654650;0.000001;1.024335;0.284962;-1.309297;
0.042540;0.510720;0.144597;-0.655317;0.000001;1.021438;0.289194;-1.310632;
0.042550;0.509267;0.146711;-0.655978;0.000001;1.018532;0.293422;-1.311954;
0.042560;0.507808;0.148824;-0.656633;0.000001;1.015615;0.297648;-1.313262;
0.042570;0.506345;0.150935;-0.657280;0.000001;1.012688;0.301870;-1.314558;
0.042580;0.504877;0.153045;-0.657922;0.000001;1.009751;0.306090;-1.315841;
0.042590;0.503403;0.155154;-0.658557;0.000001;1.006804;0.310307;-1.317111;
0.042600;0.501925;0.157260;-0.659185;0.000001;1.003847;0.314520;-1.318368;
0.042610;0.500441;0.159366;-0.659807;0.000001;1.000881;0.318731;-1.319611;
0.042620;0.498953;0.161469;-0.660422;0.000001;0.997904;0.322938;-1.320842;
0.042630;0.497460;0.163571;-0.661031;0.000001;0.994918;0.327142;-1.322060;
0.042640;0.495962;0.165672;-0.661634;0.000001;0.991922;0.331343;-1.323265;
0.042650;0.494459;0.167771;-0.662229;0.000001;0.988916;0.335541;-1.324456;
0.042660;0.492951;0.169868;-0.662819;0.000001;0.985900;0.339735;-1.325635;
0.042670;0.491438;0.171963;-0.663401;0.000001;0.982874;0.343926;-1.326800;
0.042680;0.489921;0.174057;-0.663978;0.000001;0.979839;0.348113;-1.327953;
0.042690;0.488398;0.176149;-0.664547;0.000001;0.976794;0.352298;-1.329092;
0.042700;0.486871;0.178239;-0.665110;0.000001;0.973740;0.356478;-1.330218;
0.042710;0.485339;0.180328;-0.665667;0.000001;0.970676;0.360655;-1.331331;
0.042720;0.483802;0.182415;-0.666217;0.000001;0.967602;0.364829;-1.332431;
0.042730;0.482260;0.184500;-0.666760;0.000001;0.964519;0.368999;-1.333518;
0.042740;0.480714;0.186583;-0.667297;0.000001;0.961426;0.373165;-1.334591;
0.042750;0.479163;0.188664;-0.667827;0.000001;0.958324;0.377328;-1.335652;
0.042760;0.477607;0.190744;-0.668351;0.000001;0.955212;0.381487;-1.336699;
0.042770;0.476046;0.192821;-0.668868;0.000001;0.952091;0.385642;-1.337733;
0.042780;0.474481;0.194897;-0.669378;0.000001;0.948960;0.389794;-1.338754;
0.042790;0.472911;0.196971;-0.669882;0.000001;0.945820;0.393941;-1.339761;
0.042800;0.471336;0.199043;-0.670379;0.000001;0.942671;0.398085;-1.340756;
0.042810;0.469757;0.201113;-0.670870;0.000001;0.939512;0.402224;-1.341737;
0.042820;0.468173;0.203180;-0.671354;0.000001;0.936345;0.406360;-1.342705;
0.042830;0.466585;0.205246;-0.671831;0.000001;0.933168;0.410492;-1.343659;
0.042840;0.464992;0.207310;-0.672302;0.000001;0.929981;0.414620;-1.344601;
0.042850;0.463394;0.209372;-0.672766;0.000001;0.926786;0.418743;-1.345529;
0.042860;0.461792;0.211432;-0.673223;0.000001;0.923581;0.422863;-1.346444;
0.042870;0.460185;0.213489;-0.673674;0.000001;0.920367;0.426978;-1.347345;
0.042880;0.458573;0.215545;-0.674118;0.000001;0.917145;0.431089;-1.348234;
0.042890;0.456957;0.217598;-0.674556;0.000001;0.913913;0.435196;-1.349109;
0.042900;0.455337;0.219650;-0.674986;0.000001;0.910672;0.439298;-1.349970;
0.042910;0.453712;0.221699;-0.675411;0.000001;0.907422;0.443396;-1.350818;
0.042920;0.452083;0.223746;-0.675828;0.000001;0.904163;0.447490;-1.351653;
0.042930;0.450449;0.225790;-0.676239;0.000001;0.900896;0.451580;-1.352475;
0.042940;0.448810;0.227833;-0.676643;0.000001;0.897619;0.455664;-1.353283;
0.042950;0.447168;0.229873;-0.677041;0.000001;0.894333;0.459745;-1.354078;
0.042960;0.445520;0.231911;-0.677431;0.000001;0.891039;0.463821;-1.354860;
0.042970;0.443869;0.233947;-0.677815;0.000001;0.887736;0.467892;-1.355628;
0.042980;0.442213;0.235980;-0.678193;0.000001;0.884424;0.471959;-1.356383;
0.042990;0.440553;0.238011;-0.678564;0.000001;0.881103;0.476021;-1.357124;
0.043000;0.438888;0.240040;-0.678928;0.000001;0.877774;0.480078;-1.357852;
0.043010;0.437219;0.242066;-0.679285;0.000001;0.874436;0.484131;-1.358567;
0.043020;0.435546;0.244090;-0.679635;0.000001;0.871090;0.488179;-1.359268;
0.043030;0.433868;0.246111;-0.679979;0.000001;0.867734;0.492222;-1.359956;
0.043040;0.432186;0.248130;-0.680317;0.000001;0.864371;0.496260;-1.360630;
0.043050;0.430500;0.250147;-0.680647;0.000001;0.860998;0.500293;-1.361291;
0.043060;0.428810;0.252161;-0.680971;0.000001;0.857618;0.504321;-1.361939;
0.043070;0.427115;0.254173;-0.681288;0.000001;0.854228;0.508345;-1.362573;
0.043080;0.425416;0.256182;-0.681598;0.000001;0.850831;0.512363;-1.363194;
0.043090;0.423713;0.258189;-0.681902;0.000001;0.847425;0.516376;-1.363801;
0.043100;0.422006;0.260193;-0.682199;0.000001;0.844010;0.520384;-1.364395;
0.043110;0.420295;0.262194;-0.682489;0.000001;0.840587;0.524387;-1.364975;
0.043120;0.418579;0.264193;-0.682772;0.000001;0.837156;0.528385;-1.365542;
0.043130;0.416859;0.266190;-0.683049;0.000001;0.833717;0.532378;-1.366095;
0.043140;0.415136;0.268183;-0.683319;0.000001;0.830269;0.536365;-1.366635;
0.043150;0.413408;0.270174;-0.683582;0.000001;0.826814;0.540347;-1.367161;
0.043160;0.411676;0.272163;-0.683838;0.000001;0.823350;0.544324;-1.367674;
0.043170;0.409940;0.274148;-0.684088;0.000001;0.819878;0.548296;-1.368173;
0.043180;0.408200;0.276131;-0.684331;0.000001;0.816398;0.552262;-1.368659;
0.043190;0.406456;0.278112;-0.684567;0.000001;0.812909;0.556222;-1.369131;
0.043200;0.404707;0.280089;-0.684797;0.000001;0.809413;0.560177;-1.369590;
0.043210;0.402955;0.282064;-0.685019;0.000001;0.805909;0.564127;-1.370036;
0.043220;0.401199;0.284036;-0.685235;0.000001;0.802397;0.568071;-1.370467;
0.043230;0.399439;0.286005;-0.685444;0.000001;0.798877;0.572009;-1.370886;
0.043240;0.397675;0.287971;-0.685647;0.000001;0.795349;0.575942;-1.371290;
0.043250;0.395907;0.289935;-0.685842;0.000001;0.791813;0.579869;-1.371682;
0.043260;0.394135;0.291895;-0.686031;0.000001;0.788269;0.583790;-1.372059;
0.043270;0.392360;0.293853;-0.686213;0.000001;0.784718;0.587705;-1.372423;
0.043280;0.390580;0.295808;-0.686388;0.000001;0.781159;0.591615;-1.372774;
0.043290;0.388797;0.297760;-0.686557;0.000001;0.777592;0.595519;-1.373111;
0.043300;0.387010;0.299709;-0.686719;0.000001;0.774017;0.599417;-1.373434;
0.043310;0.385218;0.301655;-0.686874;0.000001;0.770435;0.603309;-1.373744;
0.043320;0.383424;0.303598;-0.687022;0.000001;0.766846;0.607195;-1.374041;
0.043330;0.381625;0.305538;-0.687163;0.000001;0.763248;0.611075;-1.374323;
0.043340;0.379822;0.307475;-0.687298;0.000001;0.759643;0.614949;-1.374593;
0.043350;0.378016;0.309409;-0.687426;0.000001;0.756031;0.618817;-1.374848;
0.043360;0.376206;0.311340;-0.687547;0.000001;0.752411;0.622679;-1.375090;
0.043370;0.374393;0.313268;-0.687661;0.000001;0.748784;0.626535;-1.375319;
0.043380;0.372575;0.315193;-0.687768;0.000001;0.745149;0.630385;-1.375534;
0.043390;0.370754;0.317115;-0.687869;0.000001;0.741507;0.634228;-1.375735;
0.043400;0.368930;0.319033;-0.687963;0.000001;0.737858;0.638065;-1.375923;
0.043410;0.367101;0.320949;-0.688050;0.000001;0.734201;0.641896;-1.376097;
0.043420;0.365269;0.322861;-0.688130;0.000001;0.730537;0.645721;-1.376258;
0.043430;0.363434;0.324770;-0.688204;0.000001;0.726866;0.649539;-1.376405;
0.043440;0.361595;0.326676;-0.688271;0.000001;0.723188;0.653350;-1.376538;
0.043450;0.359752;0.328578;-0.688331;0.000001;0.719503;0.657156;-1.376658;
0.043460;0.357906;0.330478;-0.688384;0.000001;0.715810;0.660954;-1.376765;
0.043470;0.356056;0.332374;-0.688430;0.000001;0.712111;0.664747;-1.376857;
0.043480;0.354203;0.334267;-0.688470;0.000001;0.708404;0.668532;-1.376936;
0.043490;0.352346;0.336156;-0.688502;0.000001;0.704691;0.672311;-1.377002;
0.043500;0.350486;0.338043;-0.688528;0.000001;0.700970;0.676084;-1.377054;
0.043510;0.348622;0.339925;-0.688547;0.000001;0.697243;0.679850;-1.377092;
0.043520;0.346755;0.341805;-0.688560;0.000001;0.693508;0.683609;-1.377117;
0.043530;0.344884;0.343681;-0.688565;0.000001;0.689767;0.687361;-1.377128;
0.043540;0.343010;0.345554;-0.688564;0.000001;0.686019;0.691107;-1.377126;
0.043550;0.341133;0.347423;-0.688556;0.000001;0.682264;0.694845;-1.377110;
0.043560;0.339252;0.349289;-0.688541;0.000001;0.678503;0.698577;-1.377080;
0.043570;0.337368;0.351152;-0.688520;0.000001;0.674735;0.702302;-1.377037;
0.043580;0.335481;0.353011;-0.688491;0.000001;0.670960;0.706020;-1.376980;
0.043590;0.333590;0.354866;-0.688456;0.000001;0.667179;0.709731;-1.376910;
0.043600;0.331696;0.356718;-0.688414;0.000001;0.663391;0.713435;-1.376826;
0.043610;0.329799;0.358567;-0.688365;0.000001;0.659596;0.717132;-1.376728;
0.043620;0.327898;0.360412;-0.688310;0.000001;0.655795;0.720822;-1.376617;
0.043630;0.325994;0.362253;-0.688247;0.000001;0.651987;0.724505;-1.376492;
0.043640;0.324087;0.364091;-0.688178;0.000001;0.648173;0.728181;-1.376354;
0.043650;0.322177;0.365925;-0.688102;0.000001;0.644353;0.731849;-1.376202;
0.043660;0.320264;0.367756;-0.688020;0.000001;0.640526;0.735510;-1.376037;
0.043670;0.318347;0.369583;-0.687930;0.000001;0.636693;0.739164;-1.375857;
0.043680;0.316427;0.371406;-0.687834;0.000001;0.632854;0.742811;-1.375665;
0.043690;0.314505;0.373226;-0.687731;0.000001;0.629008;0.746450;-1.375459;
0.043700;0.312579;0.375042;-0.687621;0.000001;0.625156;0.750082;-1.375239;
0.043710;0.310650;0.376854;-0.687504;0.000001;0.621298;0.753707;-1.375005;
0.043720;0.308718;0.378663;-0.687381;0.000001;0.617434;0.757324;-1.374758;
0.043730;0.306783;0.380468;-0.687250;0.000001;0.613564;0.760934;-1.374498;
0.043740;0.304844;0.382269;-0.687113;0.000001;0.609688;0.764536;-1.374224;
0.043750;0.302903;0.384066;-0.686969;0.000001;0.605805;0.768131;-1.373936;
0.043760;0.300959;0.385860;-0.686819;0.000001;0.601917;0.771718;-1.373635;
0.043770;0.299012;0.387649;-0.686661;0.000001;0.598023;0.775297;-1.373320;
0.043780;0.297062;0.389435;-0.686497;0.000001;0.594123;0.778869;-1.372992;
0.043790;0.295109;0.391217;-0.686326;0.000001;0.590217;0.782433;-1.372650;
0.043800;0.293153;0.392996;-0.686149;0.000001;0.586305;0.785990;-1.372295;
0.043810;0.291194;0.394770;-0.685964;0.000001;0.582387;0.789538;-1.371926;
0.043820;0.289233;0.396540;-0.685773;0.000001;0.578464;0.793079;-1.371543;
0.043830;0.287268;0.398307;-0.685575;0.000001;0.574535;0.796612;-1.371147;
0.043840;0.285301;0.400069;-0.685370;0.000001;0.570600;0.800137;-1.370738;
0.043850;0.283331;0.401828;-0.685159;0.000001;0.566660;0.803654;-1.370314;
0.043860;0.281358;0.403583;-0.684940;0.000001;0.562714;0.807164;-1.369878;
0.043870;0.279382;0.405333;-0.684715;0.000001;0.558763;0.810665;-1.369428;
0.043880;0.277403;0.407080;-0.684483;0.000001;0.554806;0.814158;-1.368964;
0.043890;0.275422;0.408823;-0.684245;0.000001;0.550843;0.817644;-1.368487;
0.043900;0.273438;0.410561;-0.683999;0.000001;0.546875;0.821121;-1.367996;
0.043910;0.271452;0.412296;-0.683747;0.000001;0.542902;0.824590;-1.367492;
0.043920;0.269462;0.414026;-0.683489;0.000001;0.538923;0.828051;-1.366974;
0.043930;0.267470;0.415753;-0.683223;0.000001;0.534939;0.831504;-1.366443;
0.043940;0.265476;0.417475;-0.682951;0.000001;0.530950;0.834949;-1.365899;
0.043950;0.263478;0.419193;-0.682672;0.000001;0.526956;0.838385;-1.365340;
0.043960;0.261478;0.420907;-0.682386;0.000001;0.522956;0.841813;-1.364769;
0.043970;0.259476;0.422617;-0.682093;0.000001;0.518951;0.845233;-1.364184;
0.043980;0.257471;0.424323;-0.681794;0.000001;0.514941;0.848644;-1.363585;
0.043990;0.255463;0.426025;-0.681488;0.000001;0.510926;0.852047;-1.362973;
0.044000;0.253453;0.427722;-0.681175;0.000001;0.506906;0.855442;-1.362348;
0.044010;0.251441;0.429415;-0.680856;0.000001;0.502881;0.858828;-1.361709;
0.044020;0.249426;0.431104;-0.680530;0.000000;0.498851;0.862206;-1.361056;
0.044030;0.247408;0.432788;-0.680197;0.000000;0.494816;0.865575;-1.360391;
0.044040;0.245388;0.434469;-0.679857;0.000000;0.490776;0.868936;-1.359712;
0.044050;0.243366;0.436145;-0.679511;0.000000;0.486731;0.872288;-1.359019;
0.044060;0.241341;0.437817;-0.679158;0.000000;0.482681;0.875632;-1.358313;
0.044070;0.239314;0.439484;-0.678798;0.000000;0.478627;0.878966;-1.357593;
0.044080;0.237284;0.441147;-0.678432;0.000000;0.474568;0.882293;-1.356861;
0.044090;0.235253;0.442806;-0.678059;0.000000;0.470504;0.885610;-1.356114;
0.044100;0.233218;0.444460;-0.677679;0.000000;0.466436;0.888919;-1.355355;
0.044110;0.231182;0.446110;-0.677292;0.000000;0.462363;0.892219;-1.354582;
0.044120;0.229143;0.447756;-0.676899;0.000000;0.458285;0.895510;-1.353795;
0.044130;0.227102;0.449397;-0.676499;0.000000;0.454203;0.898792;-1.352996;
0.044140;0.225059;0.451034;-0.676093;0.000000;0.450117;0.902066;-1.352183;
0.044150;0.223013;0.452666;-0.675679;0.000000;0.446026;0.905330;-1.351356;
0.044160;0.220966;0.454294;-0.675260;0.000000;0.441931;0.908586;-1.350516;
0.044170;0.218916;0.455917;-0.674833;0.000000;0.437831;0.911833;-1.349663;
0.044180;0.216864;0.457536;-0.674400;0.000000;0.433727;0.915070;-1.348797;
0.044190;0.214810;0.459150;-0.673960;0.000000;0.429618;0.918299;-1.347917;
0.044200;0.212753;0.460760;-0.673513;0.000000;0.425506;0.921518;-1.347024;
0.044210;0.210695;0.462365;-0.673060;0.000000;0.421389;0.924729;-1.346118;
0.044220;0.208635;0.463966;-0.672601;0.000000;0.417268;0.927930;-1.345198;
0.044230;0.206572;0.465562;-0.672134;0.000000;0.413143;0.931122;-1.344265;
0.044240;0.204507;0.467154;-0.671661;0.000000;0.409014;0.934305;-1.343319;
0.044250;0.202441;0.468740;-0.671181;0.000000;0.404881;0.937479;-1.342360;
0.044260;0.200372;0.470323;-0.670695;0.000000;0.400744;0.940644;-1.341387;
0.044270;0.198302;0.471900;-0.670202;0.000000;0.396603;0.943799;-1.340401;
0.044280;0.196229;0.473473;-0.669702;0.000000;0.392458;0.946945;-1.339402;
0.044290;0.194155;0.475042;-0.669196;0.000000;0.388309;0.950081;-1.338390;
0.044300;0.192078;0.476605;-0.668684;0.000000;0.384156;0.953209;-1.337364;
0.044310;0.190000;0.478164;-0.668164;0.000000;0.379999;0.956326;-1.336326;
0.044320;0.187920;0.479718;-0.667638;0.000000;0.375839;0.959435;-1.335274;
0.044330;0.185838;0.481268;-0.667106;0.000000;0.371675;0.962534;-1.334209;
0.044340;0.183754;0.482812;-0.666566;0.000000;0.367507;0.965623;-1.333130;
0.044350;0.181668;0.484352;-0.666021;0.000000;0.363336;0.968703;-1.332039;
0.044360;0.179581;0.485887;-0.665468;0.000000;0.359161;0.971773;-1.330934;
0.044370;0.177492;0.487418;-0.664910;0.000000;0.354983;0.974834;-1.329817;
0.044380;0.175401;0.488943;-0.664344;0.000000;0.350801;0.977885;-1.328686;
0.044390;0.173308;0.490464;-0.663772;0.000000;0.346616;0.980926;-1.327542;
0.044400;0.171214;0.491980;-0.663194;0.000000;0.342427;0.983958;-1.326385;
0.044410;0.169118;0.493491;-0.662609;0.000000;0.338235;0.986980;-1.325215;
0.044420;0.167020;0.494997;-0.662017;0.000000;0.334039;0.989992;-1.324031;
0.044430;0.164920;0.496498;-0.661419;0.000000;0.329840;0.992995;-1.322835;
0.044440;0.162819;0.497995;-0.660814;0.000000;0.325638;0.995987;-1.321626;
0.044450;0.160717;0.499486;-0.660203;0.000000;0.321433;0.998970;-1.320403;
0.044460;0.158613;0.500973;-0.659585;0.000000;0.317224;1.001943;-1.319168;
0.044470;0.156507;0.502454;-0.658961;0.000000;0.313013;1.004907;-1.317919;
0.044480;0.154399;0.503931;-0.658330;0.000000;0.308798;1.007860;-1.316658;
0.044490;0.152291;0.505403;-0.657693;0.000000;0.304580;1.010803;-1.315383;
0.044500;0.150180;0.506869;-0.657049;0.000000;0.300360;1.013736;-1.314096;
0.044510;0.148068;0.508331;-0.656399;0.000000;0.296136;1.016660;-1.312796;
0.044520;0.145955;0.509787;-0.655742;0.000000;0.291909;1.019573;-1.311482;
0.044530;0.143840;0.511239;-0.655079;0.000000;0.287680;1.022476;-1.310156;
0.044540;0.141724;0.512686;-0.654410;0.000000;0.283448;1.025369;-1.308817;
0.044550;0.139606;0.514127;-0.653734;0.000000;0.279212;1.028252;-1.307465;
0.044560;0.137488;0.515564;-0.653051;0.000000;0.274975;1.031125;-1.306100;
0.044570;0.135367;0.516995;-0.652362;0.000000;0.270734;1.033988;-1.304722;
0.044580;0.133246;0.518421;-0.651667;0.000000;0.266491;1.036840;-1.303331;
0.044590;0.131123;0.519842;-0.650965;0.000000;0.262245;1.039682;-1.301927;
0.044600;0.128998;0.521258;-0.650257;0.000000;0.257996;1.042514;-1.300511;
0.044610;0.126873;0.522669;-0.649542;0.000000;0.253745;1.045336;-1.299081;
0.044620;0.124746;0.524075;-0.648821;0.000000;0.249492;1.048147;-1.297639;
0.044630;0.122618;0.525475;-0.648093;0.000000;0.245236;1.050948;-1.296184;
0.044640;0.120489;0.526871;-0.647359;0.000000;0.240977;1.053739;-1.294716;
0.044650;0.118358;0.528261;-0.646619;0.000000;0.236716;1.056519;-1.293236;
0.044660;0.116227;0.529646;-0.645872;0.000000;0.232453;1.059289;-1.291742;
0.044670;0.114094;0.531025;-0.645119;0.000000;0.228188;1.062048;-1.290236;
0.044680;0.111960;0.532400;-0.644360;0.000000;0.223920;1.064797;-1.288717;
0.044690;0.109825;0.533769;-0.643594;0.000000;0.219650;1.067536;-1.287186;
0.044700;0.107689;0.535133;-0.642822;0.000000;0.215378;1.070263;-1.285642;
0.044710;0.105552;0.536491;-0.642044;0.000000;0.211104;1.072981;-1.284085;
0.044720;0.103414;0.537845;-0.641259;0.000000;0.206828;1.075687;-1.282515;
0.044730;0.101275;0.539193;-0.640468;0.000000;0.202549;1.078383;-1.280933;
0.044740;0.099135;0.540535;-0.639670;0.000000;0.198269;1.081069;-1.279338;
0.044750;0.096994;0.541873;-0.638866;0.000000;0.193987;1.083744;-1.277730;
0.044760;0.094851;0.543205;-0.638056;0.000000;0.189703;1.086408;-1.276110;
0.044770;0.092708;0.544532;-0.637240;0.000000;0.185417;1.089061;-1.274477;
0.044780;0.090564;0.545853;-0.636417;0.000000;0.181129;1.091704;-1.272832;
0.044790;0.088420;0.547169;-0.635588;0.000000;0.176839;1.094335;-1.271174;
0.044800;0.086274;0.548479;-0.634753;0.000000;0.172548;1.096956;-1.269504;
0.044810;0.084127;0.549784;-0.633912;0.000000;0.168254;1.099566;-1.267821;
0.044820;0.081980;0.551084;-0.633064;0.000000;0.163960;1.102166;-1.266125;
0.044830;0.079832;0.552378;-0.632210;0.000000;0.159663;1.104754;-1.264417;
0.044840;0.077683;0.553667;-0.631350;0.000000;0.155365;1.107332;-1.262697;
0.044850;0.075533;0.554950;-0.630483;0.000000;0.151066;1.109898;-1.260964;
0.044860;0.073382;0.556228;-0.629611;0.000000;0.146765;1.112454;-1.259219;
0.044870;0.071231;0.557500;-0.628732;0.000000;0.142462;1.114999;-1.257461;
0.044880;0.069079;0.558767;-0.627847;0.000000;0.138158;1.117532;-1.255691;
0.044890;0.066927;0.560029;-0.626955;0.000000;0.133853;1.120055;-1.253908;
0.044900;0.064773;0.561284;-0.626058;0.000000;0.129547;1.122567;-1.252113;
0.044910;0.062620;0.562535;-0.625154;0.000000;0.125239;1.125067;-1.250306;
0.044920;0.060465;0.563779;-0.624244;0.000000;0.120930;1.127557;-1.248486;
0.044930;0.058310;0.565019;-0.623328;0.000000;0.116619;1.130035;-1.246654;
0.044940;0.056154;0.566252;-0.622406;0.000000;0.112308;1.132502;-1.244810;
0.044950;0.053998;0.567480;-0.621478;0.000000;0.107996;1.134958;-1.242953;
0.044960;0.051841;0.568702;-0.620544;0.000000;0.103682;1.137403;-1.241085;
0.044970;0.049684;0.569919;-0.619603;0.000000;0.099367;1.139836;-1.239204;
0.044980;0.047526;0.571130;-0.618656;0.000000;0.095052;1.142258;-1.237310;
0.044990;0.045368;0.572336;-0.617704;0.000000;0.090735;1.144669;-1.235405;
