time;EmtBrk_circuit_iLoadA;EmtBrk_circuit_iLoadB;EmtBrk_circuit_iLoadC;EmtBrk_circuit_vBreakerA;EmtBrk_circuit_vBreakerB;EmtBrk_circuit_vBreakerC;
0.003540;0.774920;0.625500;-1.400420;0.000008;0.000006;-0.000014;
0.003550;0.771247;0.629440;-1.400687;0.000008;0.000006;-0.000014;
0.003560;0.767565;0.633374;-1.400940;0.000008;0.000006;-0.000014;
0.003570;0.763877;0.637302;-1.401179;0.000008;0.000006;-0.000014;
0.003580;0.760180;0.641224;-1.401404;0.000008;0.000006;-0.000014;
0.003590;0.756476;0.645139;-1.401615;0.000008;0.000006;-0.000014;
0.003600;0.752764;0.649048;-1.401812;0.000008;0.000006;-0.000014;
0.003610;0.749045;0.652950;-1.401995;0.000007;0.000007;-0.000014;
0.003620;0.745318;0.656847;-1.402165;0.000007;0.000007;-0.000014;
0.003630;0.741584;0.660736;-1.402320;0.000007;0.000007;-0.000014;
0.003640;0.737842;0.664620;-1.402462;0.000007;0.000007;-0.000014;
0.003650;0.734093;0.668497;-1.402590;0.000007;0.000007;-0.000014;
0.003660;0.730337;0.672367;-1.402704;0.000007;0.000007;-0.000014;
0.003670;0.726573;0.676231;-1.402804;0.000007;0.000007;-0.000014;
0.003680;0.722802;0.680088;-1.402890;0.000007;0.000007;-0.000014;
0.003690;0.719024;0.683938;-1.402963;0.000007;0.000007;-0.000014;
0.003700;0.715239;0.687782;-1.403021;0.000007;0.000007;-0.000014;
0.003710;0.711447;0.691619;-1.403066;0.000007;0.000007;-0.000014;
0.003720;0.707647;0.695449;-1.403096;0.000007;0.000007;-0.000014;
0.003730;0.703840;0.699273;-1.403113;0.000007;0.000007;-0.000014;
0.003740;0.700027;0.703089;-1.403116;0.000007;0.000007;-0.000014;
0.003750;0.696206;0.706899;-1.403105;0.000007;0.000007;-0.000014;
0.003760;0.692378;0.710702;-1.403080;0.000007;0.000007;-0.000014;
0.003770;0.688544;0.714498;-1.403041;0.000007;0.000007;-0.000014;
0.003780;0.684703;0.718286;-1.402989;0.000007;0.000007;-0.000014;
0.003790;0.680854;0.722068;-1.402922;0.000007;0.000007;-0.000014;
0.003800;0.676999;0.725843;-1.402842;0.000007;0.000007;-0.000014;
0.003810;0.673138;0.729610;-1.402748;0.000007;0.000007;-0.000014;
0.003820;0.669269;0.733371;-1.402640;0.000007;0.000007;-0.000014;
0.003830;0.665394;0.737124;-1.402518;0.000007;0.000007;-0.000014;
0.003840;0.661512;0.740870;-1.402382;0.000007;0.000007;-0.000014;
0.003850;0.657624;0.744608;-1.402232;0.000007;0.000007;-0.000014;
0.003860;0.653729;0.748340;-1.402069;0.000007;0.000007;-0.000014;
0.003870;0.649828;0.752064;-1.401891;0.000006;0.000008;-0.000014;
0.003880;0.645920;0.755780;-1.401700;0.000006;0.000008;-0.000014;
0.003890;0.642006;0.759489;-1.401495;0.000006;0.000008;-0.000014;
0.003900;0.638085;0.763191;-1.401276;0.000006;0.000008;-0.000014;
0.003910;0.634158;0.766885;-1.401043;0.000006;0.000008;-0.000014;
0.003920;0.630225;0.770572;-1.400797;0.000006;0.000008;-0.000014;
0.003930;0.626285;0.774251;-1.400536;0.000006;0.000008;-0.000014;
0.003940;0.622339;0.777922;-1.400262;0.000006;0.000008;-0.000014;
0.003950;0.618387;0.781586;-1.399974;0.000006;0.000008;-0.000014;
0.003960;0.614429;0.785242;-1.399672;0.000006;0.000008;-0.000014;
0.003970;0.610465;0.788891;-1.399356;0.000006;0.000008;-0.000014;
0.003980;0.606494;0.792532;-1.399026;0.000006;0.000008;-0.000014;
0.003990;0.602518;0.796164;-1.398682;0.000006;0.000008;-0.000014;
0.004000;0.598536;0.799789;-1.398325;0.000006;0.000008;-0.000014;
0.004010;0.594547;0.803407;-1.397954;0.000006;0.000008;-0.000014;
0.004020;0.590553;0.807016;-1.397569;0.000006;0.000008;-0.000014;
0.004030;0.586553;0.810617;-1.397170;0.000006;0.000008;-0.000014;
0.004040;0.582547;0.814210;-1.396758;0.000006;0.000008;-0.000014;
0.004050;0.578536;0.817796;-1.396331;0.000006;0.000008;-0.000014;
0.004060;0.574518;0.821373;-1.395891;0.000006;0.000008;-0.000014;
0.004070;0.570495;0.824942;-1.395437;0.000006;0.000008;-0.000014;
0.004080;0.566466;0.828503;-1.394970;0.000006;0.000008;-0.000014;
0.004090;0.562432;0.832056;-1.394488;0.000006;0.000008;-0.000014;
0.004100;0.558392;0.835601;-1.393993;0.000006;0.000008;-0.000014;
0.004110;0.554346;0.839137;-1.393484;0.000006;0.000008;-0.000014;
0.004120;0.550295;0.842666;-1.392961;0.000006;0.000008;-0.000014;
0.004130;0.546239;0.846186;-1.392424;0.000005;0.000008;-0.000014;
0.004140;0.542177;0.849697;-1.391874;0.000005;0.000008;-0.000014;
0.004150;0.538109;0.853200;-1.391310;0.000005;0.000009;-0.000014;
0.004160;0.534037;0.856695;-1.390732;0.000005;0.000009;-0.000014;
0.004170;0.529959;0.860182;-1.390140;0.000005;0.000009;-0.000014;
0.004180;0.525876;0.863659;-1.389535;0.000005;0.000009;-0.000014;
0.004190;0.521787;0.867129;-1.388916;0.000005;0.000009;-0.000014;
0.004200;0.517694;0.870590;-1.388283;0.000005;0.000009;-0.000014;
0.004210;0.513595;0.874042;-1.387637;0.000005;0.000009;-0.000014;
0.004220;0.509491;0.877486;-1.386977;0.000005;0.000009;-0.000014;
0.004230;0.505382;0.880921;-1.386303;0.000005;0.000009;-0.000014;
0.004240;0.501268;0.884347;-1.385615;0.000005;0.000009;-0.000014;
0.004250;0.497149;0.887765;-1.384914;0.000005;0.000009;-0.000014;
0.004260;0.493026;0.891174;-1.384199;0.000005;0.000009;-0.000014;
0.004270;0.488897;0.894574;-1.383471;0.000005;0.000009;-0.000014;
0.004280;0.484763;0.897965;-1.382728;0.000005;0.000009;-0.000014;
0.004290;0.480625;0.901347;-1.381972;0.000005;0.000009;-0.000014;
0.004300;0.476482;0.904721;-1.381203;0.000005;0.000009;-0.000014;
0.004310;0.472334;0.908086;-1.380420;0.000005;0.000009;-0.000014;
0.004320;0.468182;0.911441;-1.379623;0.000005;0.000009;-0.000014;
0.004330;0.464025;0.914788;-1.378813;0.000005;0.000009;-0.000014;
0.004340;0.459863;0.918126;-1.377988;0.000005;0.000009;-0.000014;
0.004350;0.455697;0.921454;-1.377151;0.000005;0.000009;-0.000014;
0.004360;0.451526;0.924774;-1.376300;0.000005;0.000009;-0.000014;
0.004370;0.447351;0.928084;-1.375435;0.000004;0.000009;-0.000014;
0.004380;0.443171;0.931385;-1.374556;0.000004;0.000009;-0.000014;
0.004390;0.438987;0.934677;-1.373664;0.000004;0.000009;-0.000014;
0.004400;0.434798;0.937960;-1.372759;0.000004;0.000009;-0.000014;
0.004410;0.430606;0.941234;-1.371840;0.000004;0.000009;-0.000014;
0.004420;0.426409;0.944498;-1.370907;0.000004;0.000009;-0.000014;
0.004430;0.422207;0.947753;-1.369961;0.000004;0.000009;-0.000014;
0.004440;0.418002;0.950999;-1.369001;0.000004;0.000010;-0.000014;
0.004450;0.413792;0.954235;-1.368028;0.000004;0.000010;-0.000014;
0.004460;0.409579;0.957462;-1.367041;0.000004;0.000010;-0.000014;
0.004470;0.405361;0.960680;-1.366041;0.000004;0.000010;-0.000014;
0.004480;0.401139;0.963888;-1.365027;0.000004;0.000010;-0.000014;
0.004490;0.396914;0.967086;-1.364000;0.000004;0.000010;-0.000014;
0.004500;0.392684;0.970275;-1.362959;0.000004;0.000010;-0.000014;
0.004510;0.388451;0.973454;-1.361905;0.000004;0.000010;-0.000014;
0.004520;0.384213;0.976624;-1.360837;0.000004;0.000010;-0.000014;
0.004530;0.379972;0.979784;-1.359756;0.000004;0.000010;-0.000014;
0.004540;0.375727;0.982935;-1.358662;0.000004;0.000010;-0.000014;
0.004550;0.371479;0.986076;-1.357554;0.000004;0.000010;-0.000014;
0.004560;0.367226;0.989207;-1.356433;0.000004;0.000010;-0.000014;
0.004570;0.362970;0.992328;-1.355298;0.000004;0.000010;-0.000014;
0.004580;0.358711;0.995439;-1.354150;0.000004;0.000010;-0.000014;
0.004590;0.354448;0.998541;-1.352989;0.000004;0.000010;-0.000014;
0.004600;0.350181;1.001633;-1.351814;0.000004;0.000010;-0.000014;
0.004610;0.345911;1.004715;-1.350626;0.000003;0.000010;-0.000014;
0.004620;0.341638;1.007787;-1.349425;0.000003;0.000010;-0.000013;
0.004630;0.337361;1.010849;-1.348210;0.000003;0.000010;-0.000013;
0.004640;0.333081;1.013901;-1.346982;0.000003;0.000010;-0.000013;
0.004650;0.328797;1.016943;-1.345740;0.000003;0.000010;-0.000013;
0.004660;0.324510;1.019975;-1.344486;0.000003;0.000010;-0.000013;
0.004670;0.320220;1.022997;-1.343218;0.000003;0.000010;-0.000013;
0.004680;0.315927;1.026009;-1.341937;0.000003;0.000010;-0.000013;
0.004690;0.311631;1.029011;-1.340642;0.000003;0.000010;-0.000013;
0.004700;0.307332;1.032003;-1.339335;0.000003;0.000010;-0.000013;
0.004710;0.303029;1.034984;-1.338014;0.000003;0.000010;-0.000013;
0.004720;0.298724;1.037956;-1.336680;0.000003;0.000010;-0.000013;
0.004730;0.294416;1.040917;-1.335332;0.000003;0.000010;-0.000013;
0.004740;0.290105;1.043867;-1.333972;0.000003;0.000010;-0.000013;
0.004750;0.285790;1.046808;-1.332598;0.000003;0.000010;-0.000013;
0.004760;0.281474;1.049738;-1.331211;0.000003;0.000010;-0.000013;
0.004770;0.277154;1.052658;-1.329812;0.000003;0.000011;-0.000013;
0.004780;0.272831;1.055567;-1.328398;0.000003;0.000011;-0.000013;
0.004790;0.268506;1.058466;-1.326972;0.000003;0.000011;-0.000013;
0.004800;0.264178;1.061355;-1.325533;0.000003;0.000011;-0.000013;
0.004810;0.259848;1.064233;-1.324081;0.000003;0.000011;-0.000013;
0.004820;0.255515;1.067100;-1.322615;0.000003;0.000011;-0.000013;
0.004830;0.251179;1.069957;-1.321137;0.000003;0.000011;-0.000013;
0.004840;0.246841;1.072804;-1.319645;0.000002;0.000011;-0.000013;
0.004850;0.242501;1.075640;-1.318141;0.000002;0.000011;-0.000013;
0.004860;0.238158;1.078465;-1.316623;0.000002;0.000011;-0.000013;
0.004870;0.233813;1.081280;-1.315093;0.000002;0.000011;-0.000013;
0.004880;0.229465;1.084084;-1.313549;0.000002;0.000011;-0.000013;
0.004890;0.225116;1.086877;-1.311993;0.000002;0.000011;-0.000013;
0.004900;0.220764;1.089659;-1.310423;0.000002;0.000011;-0.000013;
0.004910;0.216410;1.092431;-1.308841;0.000002;0.000011;-0.000013;
0.004920;0.212053;1.095192;-1.307245;0.000002;0.000011;-0.000013;
0.004930;0.207695;1.097942;-1.305637;0.000002;0.000011;-0.000013;
0.004940;0.203334;1.100682;-1.304016;0.000002;0.000011;-0.000013;
0.004950;0.198972;1.103410;-1.302382;0.000002;0.000011;-0.000013;
0.004960;0.194607;1.106128;-1.300735;0.000002;0.000011;-0.000013;
0.004970;0.190241;1.108835;-1.299076;0.000002;0.000011;-0.000013;
0.004980;0.185873;1.111531;-1.297403;0.000002;0.000011;-0.000013;
0.004990;0.181503;1.114215;-1.295718;0.000002;0.000011;-0.000013;
0.005000;0.177131;1.116889;-1.294020;0.000002;0.000011;-0.000013;
0.005010;0.172757;1.119552;-1.292309;0.000002;0.000011;-0.000013;
0.005020;0.168382;1.122204;-1.290585;0.000002;0.000011;-0.000013;
0.005030;0.164005;1.124844;-1.288849;0.000002;0.000011;-0.000013;
0.005040;0.159626;1.127474;-1.287100;0.000002;0.000011;-0.000013;
0.005050;0.155246;1.130092;-1.285338;0.000002;0.000011;-0.000013;
0.005060;0.150864;1.132700;-1.283564;0.000002;0.000011;-0.000013;
0.005070;0.146481;1.135296;-1.281777;0.000001;0.000011;-0.000013;
0.005080;0.142096;1.137881;-1.279977;0.000001;0.000011;-0.000013;
0.005090;0.137710;1.140454;-1.278164;0.000001;0.000011;-0.000013;
0.005100;0.133323;1.143017;-1.276339;0.000001;0.000011;-0.000013;
0.005110;0.128934;1.145568;-1.274502;0.000001;0.000011;-0.000013;
0.005120;0.124544;1.148108;-1.272652;0.000001;0.000011;-0.000013;
0.005130;0.120153;1.150636;-1.270789;0.000001;0.000012;-0.000013;
0.005140;0.115760;1.153153;-1.268914;0.000001;0.000012;-0.000013;
0.005150;0.111366;1.155659;-1.267026;0.000001;0.000012;-0.000013;
0.005160;0.106972;1.158154;-1.265125;0.000001;0.000012;-0.000013;
0.005170;0.102576;1.160637;-1.263213;0.000001;0.000012;-0.000013;
0.005180;0.098179;1.163108;-1.261287;0.000001;0.000012;-0.000013;
0.005190;0.093781;1.165568;-1.259349;0.000001;0.000012;-0.000013;
0.005200;0.089383;1.168017;-1.257399;0.000001;0.000012;-0.000013;
0.005210;0.084983;1.170454;-1.255437;0.000001;0.000012;-0.000013;
0.005220;0.080583;1.172879;-1.253462;0.000001;0.000012;-0.000013;
0.005230;0.076182;1.175293;-1.251474;0.000001;0.000012;-0.000013;
0.005240;0.071780;1.177695;-1.249475;0.000001;0.000012;-0.000012;
0.005250;0.067377;1.180086;-1.247463;0.000001;0.000012;-0.000012;
0.005260;0.062974;1.182465;-1.245438;0.000001;0.000012;-0.000012;
0.005270;0.058570;1.184832;-1.243402;0.000001;0.000012;-0.000012;
0.005280;0.054165;1.187188;-1.241353;0.000001;0.000012;-0.000012;
0.005290;0.049760;1.189532;-1.239292;0.000000;0.000012;-0.000012;
0.005300;0.045354;1.191864;-1.237218;0.000000;0.000012;-0.000012;
0.005310;0.040948;1.194184;-1.235133;0.000000;0.000012;-0.000012;
0.005320;0.036542;1.196493;-1.233035;0.000000;0.000012;-0.000012;
0.005330;0.032135;1.198790;-1.230925;0.000000;0.000012;-0.000012;
0.005340;0.027728;1.201075;-1.228803;0.000000;0.000012;-0.000012;
0.005350;0.023321;1.203348;-1.226668;0.000000;0.000012;-0.000012;
0.005360;0.018913;1.205609;-1.224522;0.000000;0.000012;-0.000012;
0.005370;0.014505;1.207858;-1.222364;0.000000;0.000012;-0.000012;
0.005380;0.010097;1.210096;-1.220193;0.000000;0.000012;-0.000012;
0.005390;0.005689;1.212321;-1.218011;0.000000;0.000012;-0.000012;
0.005400;0.001281;1.214535;-1.215816;0.000000;0.000012;-0.000012;
0.005410;-0.003127;1.216736;-1.213609;-0.000000;0.000012;-0.000012;
0.005420;-0.007535;1.218926;-1.211391;-0.000000;0.000012;-0.000012;
0.005430;-0.011943;1.221103;-1.209160;-0.000000;0.000012;-0.000012;
0.005440;-0.016351;1.223269;-1.206918;-0.000000;0.000012;-0.000012;
0.005450;-0.020759;1.225422;-1.204664;-0.000000;0.000012;-0.000012;
0.005460;-0.025166;1.227564;-1.202397;-0.000000;0.000012;-0.000012;
0.005470;-0.029574;1.229693;-1.200119;-0.000000;0.000012;-0.000012;
0.005480;-0.033981;1.231810;-1.197829;-0.000000;0.000012;-0.000012;
0.005490;-0.038387;1.233915;-1.195528;-0.000000;0.000012;-0.000012;
0.005500;-0.042794;1.236007;-1.193214;-0.000000;0.000012;-0.000012;
0.005510;-0.047199;1.238088;-1.190889;-0.000000;0.000012;-0.000012;
0.005520;-0.051605;1.240156;-1.188551;-0.000001;0.000012;-0.000012;
0.005530;-0.056010;1.242212;-1.186203;-0.000001;0.000012;-0.000012;
0.005540;-0.060414;1.244256;-1.183842;-0.000001;0.000012;-0.000012;
0.005550;-0.064818;1.246288;-1.181470;-0.000001;0.000012;-0.000012;
0.005560;-0.069221;1.248307;-1.179086;-0.000001;0.000012;-0.000012;
0.005570;-0.073623;1.250314;-1.176690;-0.000001;0.000013;-0.000012;
0.005580;-0.078025;1.252308;-1.174283;-0.000001;0.000013;-0.000012;
0.005590;-0.082426;1.254290;-1.171865;-0.000001;0.000013;-0.000012;
0.005600;-0.086826;1.256260;-1.169434;-0.000001;0.000013;-0.000012;
0.005610;-0.091225;1.258218;-1.166992;-0.000001;0.000013;-0.000012;
0.005620;-0.095624;1.260163;-1.164539;-0.000001;0.000013;-0.000012;
0.005630;-0.100021;1.262095;-1.162074;-0.000001;0.000013;-0.000012;
0.005640;-0.104417;1.264015;-1.159598;-0.000001;0.000013;-0.000012;
0.005650;-0.108813;1.265923;-1.157110;-0.000001;0.000013;-0.000012;
0.005660;-0.113207;1.267818;-1.154611;-0.000001;0.000013;-0.000012;
0.005670;-0.117600;1.269701;-1.152100;-0.000001;0.000013;-0.000012;
0.005680;-0.121992;1.271571;-1.149578;-0.000001;0.000013;-0.000011;
0.005690;-0.126383;1.273428;-1.147045;-0.000001;0.000013;-0.000011;
0.005700;-0.130773;1.275273;-1.144500;-0.000001;0.000013;-0.000011;
0.005710;-0.135161;1.277106;-1.141945;-0.000001;0.000013;-0.000011;
0.005720;-0.139548;1.278926;-1.139377;-0.000001;0.000013;-0.000011;
0.005730;-0.143934;1.280733;-1.136799;-0.000001;0.000013;-0.000011;
0.005740;-0.148318;1.282527;-1.134209;-0.000001;0.000013;-0.000011;
0.005750;-0.152701;1.284309;-1.131608;-0.000002;0.000013;-0.000011;
0.005760;-0.157082;1.286078;-1.128996;-0.000002;0.000013;-0.000011;
0.005770;-0.161462;1.287835;-1.126373;-0.000002;0.000013;-0.000011;
0.005780;-0.165840;1.289579;-1.123739;-0.000002;0.000013;-0.000011;
0.005790;-0.170216;1.291310;-1.121094;-0.000002;0.000013;-0.000011;
0.005800;-0.174591;1.293028;-1.118437;-0.000002;0.000013;-0.000011;
0.005810;-0.178964;1.294734;-1.115770;-0.000002;0.000013;-0.000011;
0.005820;-0.183335;1.296426;-1.113091;-0.000002;0.000013;-0.000011;
0.005830;-0.187705;1.298106;-1.110402;-0.000002;0.000013;-0.000011;
0.005840;-0.192072;1.299773;-1.107701;-0.000002;0.000013;-0.000011;
0.005850;-0.196438;1.301428;-1.104990;-0.000002;0.000013;-0.000011;
0.005860;-0.200802;1.303069;-1.102268;-0.000002;0.000013;-0.000011;
0.005870;-0.205163;1.304698;-1.099535;-0.000002;0.000013;-0.000011;
0.005880;-0.209523;1.306314;-1.096791;-0.000002;0.000013;-0.000011;
0.005890;-0.213881;1.307917;-1.094036;-0.000002;0.000013;-0.000011;
0.005900;-0.218236;1.309507;-1.091270;-0.000002;0.000013;-0.000011;
0.005910;-0.222590;1.311084;-1.088494;-0.000002;0.000013;-0.000011;
0.005920;-0.226941;1.312648;-1.085707;-0.000002;0.000013;-0.000011;
0.005930;-0.231290;1.314199;-1.082909;-0.000002;0.000013;-0.000011;
0.005940;-0.235637;1.315737;-1.080100;-0.000002;0.000013;-0.000011;
0.005950;-0.239981;1.317262;-1.077281;-0.000002;0.000013;-0.000011;
0.005960;-0.244323;1.318774;-1.074451;-0.000002;0.000013;-0.000011;
0.005970;-0.248663;1.320273;-1.071611;-0.000002;0.000013;-0.000011;
0.005980;-0.253000;1.321760;-1.068760;-0.000003;0.000013;-0.000011;
0.005990;-0.257335;1.323233;-1.065898;-0.000003;0.000013;-0.000011;
0.006000;-0.261667;1.324693;-1.063026;-0.000003;0.000013;-0.000011;
0.006010;-0.265996;1.326140;-1.060143;-0.000003;0.000013;-0.000011;
0.006020;-0.270323;1.327574;-1.057250;-0.000003;0.000013;-0.000011;
0.006030;-0.274647;1.328994;-1.054347;-0.000003;0.000013;-0.000011;
0.006040;-0.278969;1.330402;-1.051433;-0.000003;0.000013;-0.000011;
0.006050;-0.283288;1.331797;-1.048509;-0.000003;0.000013;-0.000010;
0.006060;-0.287604;1.333178;-1.045574;-0.000003;0.000013;-0.000010;
0.006070;-0.291917;1.334546;-1.042629;-0.000003;0.000013;-0.000010;
0.006080;-0.296227;1.335901;-1.039674;-0.000003;0.000013;-0.000010;
0.006090;-0.300534;1.337243;-1.036709;-0.000003;0.000013;-0.000010;
0.006100;-0.304839;1.338572;-1.033733;-0.000003;0.000013;-0.000010;
0.006110;-0.309140;1.339887;-1.030747;-0.000003;0.000013;-0.000010;
0.006120;-0.313439;1.341189;-1.027751;-0.000003;0.000013;-0.000010;
0.006130;-0.317734;1.342478;-1.024745;-0.000003;0.000013;-0.000010;
0.006140;-0.322026;1.343754;-1.021728;-0.000003;0.000013;-0.000010;
0.006150;-0.326315;1.345017;-1.018702;-0.000003;0.000013;-0.000010;
0.006160;-0.330600;1.346266;-1.015665;-0.000003;0.000013;-0.000010;
0.006170;-0.334883;1.347502;-1.012619;-0.000003;0.000013;-0.000010;
0.006180;-0.339162;1.348724;-1.009562;-0.000003;0.000013;-0.000010;
0.006190;-0.343438;1.349934;-1.006496;-0.000003;0.000013;-0.000010;
0.006200;-0.347710;1.351130;-1.003420;-0.000003;0.000014;-0.000010;
0.006210;-0.351979;1.352312;-1.000333;-0.000004;0.000014;-0.000010;
0.006220;-0.356245;1.353482;-0.997237;-0.000004;0.000014;-0.000010;
0.006230;-0.360506;1.354638;-0.994131;-0.000004;0.000014;-0.000010;
0.006240;-0.364765;1.355780;-0.991015;-0.000004;0.000014;-0.000010;
0.006250;-0.369020;1.356909;-0.987890;-0.000004;0.000014;-0.000010;
0.006260;-0.373271;1.358025;-0.984754;-0.000004;0.000014;-0.000010;
0.006270;-0.377518;1.359128;-0.981609;-0.000004;0.000014;-0.000010;
0.006280;-0.381762;1.360217;-0.978454;-0.000004;0.000014;-0.000010;
0.006290;-0.386002;1.361292;-0.975290;-0.000004;0.000014;-0.000010;
0.006300;-0.390238;1.362354;-0.972116;-0.000004;0.000014;-0.000010;
0.006310;-0.394471;1.363403;-0.968932;-0.000004;0.000014;-0.000010;
0.006320;-0.398699;1.364438;-0.965739;-0.000004;0.000014;-0.000010;
0.006330;-0.402923;1.365460;-0.962536;-0.000004;0.000014;-0.000010;
0.006340;-0.407144;1.366468;-0.959324;-0.000004;0.000014;-0.000010;
0.006350;-0.411361;1.367463;-0.956102;-0.000004;0.000014;-0.000010;
0.006360;-0.415573;1.368444;-0.952871;-0.000004;0.000014;-0.000010;
0.006370;-0.419781;1.369412;-0.949631;-0.000004;0.000014;-0.000009;
0.006380;-0.423985;1.370366;-0.946381;-0.000004;0.000014;-0.000009;
0.006390;-0.428185;1.371307;-0.943122;-0.000004;0.000014;-0.000009;
0.006400;-0.432381;1.372234;-0.939853;-0.000004;0.000014;-0.000009;
0.006410;-0.436573;1.373148;-0.936575;-0.000004;0.000014;-0.000009;
0.006420;-0.440760;1.374048;-0.933288;-0.000004;0.000014;-0.000009;
0.006430;-0.444943;1.374935;-0.929992;-0.000004;0.000014;-0.000009;
0.006440;-0.449121;1.375808;-0.926686;-0.000004;0.000014;-0.000009;
0.006450;-0.453295;1.376667;-0.923372;-0.000005;0.000014;-0.000009;
0.006460;-0.457465;1.377513;-0.920048;-0.000005;0.000014;-0.000009;
0.006470;-0.461630;1.378345;-0.916715;-0.000005;0.000014;-0.000009;
0.006480;-0.465790;1.379164;-0.913373;-0.000005;0.000014;-0.000009;
0.006490;-0.469946;1.379969;-0.910022;-0.000005;0.000014;-0.000009;
0.006500;-0.474098;1.380760;-0.906663;-0.000005;0.000014;-0.000009;
0.006510;-0.478244;1.381538;-0.903294;-0.000005;0.000014;-0.000009;
0.006520;-0.482386;1.382302;-0.899916;-0.000005;0.000014;-0.000009;
0.006530;-0.486523;1.383053;-0.896529;-0.000005;0.000014;-0.000009;
0.006540;-0.490655;1.383789;-0.893134;-0.000005;0.000014;-0.000009;
0.006550;-0.494783;1.384513;-0.889730;-0.000005;0.000014;-0.000009;
0.006560;-0.498905;1.385222;-0.886317;-0.000005;0.000014;-0.000009;
0.006570;-0.503023;1.385918;-0.882895;-0.000005;0.000014;-0.000009;
0.006580;-0.507136;1.386600;-0.879464;-0.000005;0.000014;-0.000009;
0.006590;-0.511243;1.387269;-0.876025;-0.000005;0.000014;-0.000009;
0.006600;-0.515346;1.387923;-0.872577;-0.000005;0.000014;-0.000009;
0.006610;-0.519444;1.388565;-0.869121;-0.000005;0.000014;-0.000009;
0.006620;-0.523536;1.389192;-0.865656;-0.000005;0.000014;-0.000009;
0.006630;-0.527623;1.389806;-0.862182;-0.000005;0.000014;-0.000009;
0.006640;-0.531705;1.390406;-0.858700;-0.000005;0.000014;-0.000009;
0.006650;-0.535782;1.390992;-0.855210;-0.000005;0.000014;-0.000009;
0.006660;-0.539854;1.391564;-0.851711;-0.000005;0.000014;-0.000009;
0.006670;-0.543920;1.392123;-0.848203;-0.000005;0.000014;-0.000008;
0.006680;-0.547981;1.392668;-0.844688;-0.000005;0.000014;-0.000008;
0.006690;-0.552036;1.393199;-0.841163;-0.000006;0.000014;-0.000008;
