time;NETWORK__BUS____1_TN_Urms;NETWORK__BUS____4_TN_Urms;NETWORK__BUS____9_TN_Urms;NETWORK__BUS___14_TN_Urms;GEN____1_SM_machine_omegaPu;GEN____1_SM_machine_PGenPu;GEN____2_SM_machine_omegaPu;GEN____8_SM_machine_omegaPu;
0.486980;1.061517;1.030120;1.054636;1.035433;0.999852;0.193429;0.999859;0.999920;
0.486990;1.061517;1.030117;1.054631;1.035432;0.999852;0.193428;0.999858;0.999920;
0.487000;1.061517;1.030115;1.054627;1.035431;0.999852;0.193426;0.999858;0.999919;
0.487010;1.061517;1.030113;1.054622;1.035429;0.999852;0.193425;0.999858;0.999919;
0.487020;1.061517;1.030111;1.054617;1.035428;0.999852;0.193424;0.999858;0.999919;
0.487030;1.061517;1.030108;1.054613;1.035427;0.999852;0.193422;0.999858;0.999919;
0.487040;1.061517;1.030106;1.054608;1.035425;0.999852;0.193421;0.999858;0.999919;
0.487050;1.061516;1.030104;1.054603;1.035424;0.999852;0.193419;0.999858;0.999919;
0.487060;1.061516;1.030101;1.054598;1.035423;0.999852;0.193418;0.999858;0.999919;
0.487070;1.061516;1.030099;1.054594;1.035422;0.999852;0.193416;0.999858;0.999919;
0.487080;1.061515;1.030097;1.054589;1.035421;0.999852;0.193415;0.999858;0.999919;
0.487090;1.061515;1.030095;1.054584;1.035420;0.999852;0.193413;0.999858;0.999919;
0.487100;1.061514;1.030093;1.054580;1.035418;0.999852;0.193412;0.999858;0.999918;
0.487110;1.061514;1.030090;1.054575;1.035417;0.999852;0.193410;0.999858;0.999918;
0.487120;1.061513;1.030088;1.054570;1.035416;0.999852;0.193409;0.999858;0.999918;
0.487130;1.061513;1.030086;1.054566;1.035415;0.999852;0.193407;0.999858;0.999918;
0.487140;1.061512;1.030084;1.054561;1.035414;0.999852;0.193405;0.999858;0.999918;
0.487150;1.061511;1.030082;1.054556;1.035413;0.999852;0.193404;0.999858;0.999918;
0.487160;1.061511;1.030080;1.054551;1.035412;0.999852;0.193402;0.999858;0.999918;
0.487170;1.061510;1.030078;1.054547;1.035412;0.999852;0.193401;0.999858;0.999918;
0.487180;1.061509;1.030076;1.054542;1.035411;0.999852;0.193399;0.999858;0.999918;
0.487190;1.061509;1.030074;1.054537;1.035410;0.999852;0.193398;0.999858;0.999918;
0.487200;1.061508;1.030072;1.054533;1.035409;0.999852;0.193396;0.999858;0.999917;
0.487210;1.061507;1.030070;1.054528;1.035408;0.999852;0.193395;0.999858;0.999917;
0.487220;1.061506;1.030068;1.054523;1.035407;0.999852;0.193393;0.999858;0.999917;
0.487230;1.061506;1.030066;1.054519;1.035407;0.999852;0.193392;0.999858;0.999917;
0.487240;1.061505;1.030064;1.054514;1.035406;0.999852;0.193390;0.999858;0.999917;
0.487250;1.061504;1.030062;1.054509;1.035405;0.999852;0.193389;0.999858;0.999917;
0.487260;1.061504;1.030060;1.054505;1.035404;0.999852;0.193387;0.999858;0.999917;
0.487270;1.061503;1.030059;1.054500;1.035404;0.999852;0.193385;0.999858;0.999917;
0.487280;1.061502;1.030057;1.054495;1.035403;0.999852;0.193384;0.999858;0.999917;
0.487290;1.061502;1.030055;1.054491;1.035403;0.999852;0.193382;0.999858;0.999917;
0.487300;1.061501;1.030053;1.054486;1.035402;0.999852;0.193381;0.999858;0.999916;
0.487310;1.061501;1.030051;1.054481;1.035401;0.999852;0.193379;0.999858;0.999916;
0.487320;1.061500;1.030050;1.054477;1.035401;0.999852;0.193378;0.999858;0.999916;
0.487330;1.061500;1.030048;1.054472;1.035400;0.999852;0.193376;0.999858;0.999916;
0.487340;1.061499;1.030046;1.054468;1.035400;0.999852;0.193375;0.999858;0.999916;
0.487350;1.061499;1.030044;1.054463;1.035399;0.999852;0.193373;0.999858;0.999916;
0.487360;1.061498;1.030043;1.054459;1.035399;0.999852;0.193372;0.999858;0.999916;
0.487370;1.061498;1.030041;1.054454;1.035399;0.999852;0.193370;0.999858;0.999916;
0.487380;1.061498;1.030039;1.054449;1.035398;0.999852;0.193369;0.999858;0.999916;
0.487390;1.061498;1.030037;1.054445;1.035398;0.999852;0.193367;0.999858;0.999916;
0.487400;1.061498;1.030036;1.054440;1.035397;0.999852;0.193366;0.999858;0.999916;
0.487410;1.061498;1.030034;1.054436;1.035397;0.999852;0.193364;0.999858;0.999915;
0.487420;1.061498;1.030032;1.054431;1.035397;0.999852;0.193363;0.999858;0.999915;
0.487430;1.061498;1.030030;1.054427;1.035396;0.999852;0.193361;0.999858;0.999915;
0.487440;1.061498;1.030028;1.054422;1.035396;0.999852;0.193360;0.999858;0.999915;
0.487450;1.061498;1.030027;1.054418;1.035396;0.999852;0.193358;0.999858;0.999915;
0.487460;1.061498;1.030025;1.054414;1.035396;0.999852;0.193357;0.999858;0.999915;
0.487470;1.061498;1.030023;1.054409;1.035396;0.999852;0.193355;0.999858;0.999915;
0.487480;1.061498;1.030021;1.054405;1.035395;0.999852;0.193354;0.999858;0.999915;
0.487490;1.061498;1.030020;1.054400;1.035395;0.999852;0.193352;0.999858;0.999915;
0.487500;1.061499;1.030018;1.054396;1.035395;0.999852;0.193351;0.999858;0.999915;
0.487510;1.061499;1.030016;1.054392;1.035395;0.999852;0.193349;0.999858;0.999915;
0.487520;1.061499;1.030014;1.054387;1.035395;0.999852;0.193348;0.999858;0.999914;
0.487530;1.061499;1.030013;1.054383;1.035395;0.999852;0.193346;0.999858;0.999914;
0.487540;1.061499;1.030011;1.054379;1.035395;0.999852;0.193345;0.999858;0.999914;
0.487550;1.061499;1.030009;1.054374;1.035395;0.999852;0.193343;0.999858;0.999914;
0.487560;1.061499;1.030008;1.054370;1.035395;0.999852;0.193342;0.999858;0.999914;
0.487570;1.061499;1.030006;1.054366;1.035395;0.999852;0.193340;0.999858;0.999914;
0.487580;1.061498;1.030004;1.054362;1.035395;0.999852;0.193339;0.999858;0.999914;
0.487590;1.061498;1.030002;1.054357;1.035395;0.999852;0.193337;0.999858;0.999914;
0.487600;1.061498;1.030001;1.054353;1.035395;0.999852;0.193335;0.999858;0.999914;
0.487610;1.061497;1.029999;1.054349;1.035395;0.999852;0.193334;0.999858;0.999914;
0.487620;1.061497;1.029997;1.054345;1.035396;0.999852;0.193332;0.999858;0.999914;
0.487630;1.061496;1.029996;1.054341;1.035396;0.999852;0.193330;0.999858;0.999913;
0.487640;1.061496;1.029994;1.054337;1.035396;0.999852;0.193329;0.999858;0.999913;
0.487650;1.061495;1.029993;1.054332;1.035396;0.999852;0.193327;0.999858;0.999913;
0.487660;1.061494;1.029991;1.054328;1.035396;0.999852;0.193325;0.999858;0.999913;
0.487670;1.061494;1.029989;1.054324;1.035397;0.999852;0.193324;0.999858;0.999913;
0.487680;1.061493;1.029988;1.054320;1.035397;0.999852;0.193322;0.999858;0.999913;
0.487690;1.061492;1.029986;1.054316;1.035397;0.999852;0.193320;0.999858;0.999913;
0.487700;1.061491;1.029985;1.054312;1.035398;0.999852;0.193319;0.999857;0.999913;
0.487710;1.061491;1.029983;1.054308;1.035398;0.999852;0.193317;0.999857;0.999913;
0.487720;1.061490;1.029982;1.054303;1.035399;0.999852;0.193315;0.999857;0.999913;
0.487730;1.061489;1.029980;1.054299;1.035399;0.999852;0.193314;0.999857;0.999913;
0.487740;1.061488;1.029979;1.054295;1.035399;0.999852;0.193312;0.999857;0.999913;
0.487750;1.061488;1.029977;1.054291;1.035400;0.999852;0.193310;0.999857;0.999912;
0.487760;1.061487;1.029976;1.054287;1.035401;0.999852;0.193309;0.999857;0.999912;
0.487770;1.061487;1.029974;1.054283;1.035401;0.999852;0.193307;0.999857;0.999912;
0.487780;1.061486;1.029973;1.054279;1.035402;0.999852;0.193305;0.999857;0.999912;
0.487790;1.061486;1.029971;1.054275;1.035402;0.999852;0.193304;0.999857;0.999912;
0.487800;1.061486;1.029969;1.054271;1.035403;0.999852;0.193302;0.999857;0.999912;
0.487810;1.061485;1.029968;1.054267;1.035403;0.999852;0.193301;0.999857;0.999912;
0.487820;1.061485;1.029966;1.054263;1.035404;0.999852;0.193299;0.999857;0.999912;
0.487830;1.061485;1.029965;1.054259;1.035405;0.999852;0.193297;0.999857;0.999912;
0.487840;1.061485;1.029963;1.054255;1.035406;0.999852;0.193296;0.999857;0.999912;
0.487850;1.061485;1.029962;1.054251;1.035406;0.999852;0.193294;0.999857;0.999912;
0.487860;1.061485;1.029960;1.054247;1.035407;0.999852;0.193293;0.999857;0.999912;
0.487870;1.061485;1.029959;1.054243;1.035408;0.999852;0.193291;0.999857;0.999911;
0.487880;1.061485;1.029957;1.054239;1.035409;0.999852;0.193290;0.999857;0.999911;
0.487890;1.061485;1.029955;1.054235;1.035410;0.999852;0.193288;0.999857;0.999911;
0.487900;1.061485;1.029954;1.054231;1.035411;0.999852;0.193286;0.999857;0.999911;
0.487910;1.061485;1.029952;1.054227;1.035411;0.999852;0.193285;0.999857;0.999911;
0.487920;1.061485;1.029950;1.054223;1.035412;0.999852;0.193283;0.999857;0.999911;
0.487930;1.061485;1.029949;1.054219;1.035413;0.999852;0.193282;0.999857;0.999911;
0.487940;1.061485;1.029947;1.054215;1.035414;0.999852;0.193280;0.999857;0.999911;
0.487950;1.061485;1.029945;1.054211;1.035415;0.999852;0.193279;0.999857;0.999911;
0.487960;1.061485;1.029943;1.054207;1.035416;0.999852;0.193277;0.999857;0.999911;
0.487970;1.061485;1.029942;1.054203;1.035417;0.999852;0.193275;0.999857;0.999911;
0.487980;1.061485;1.029940;1.054199;1.035419;0.999852;0.193274;0.999857;0.999911;
0.487990;1.061485;1.029938;1.054195;1.035420;0.999852;0.193272;0.999857;0.999911;
0.488000;1.061485;1.029936;1.054191;1.035421;0.999852;0.193270;0.999857;0.999910;
0.488010;1.061485;1.029935;1.054187;1.035422;0.999852;0.193269;0.999857;0.999910;
0.488020;1.061484;1.029933;1.054183;1.035423;0.999852;0.193267;0.999857;0.999910;
0.488030;1.061484;1.029931;1.054180;1.035424;0.999852;0.193266;0.999857;0.999910;
0.488040;1.061484;1.029929;1.054176;1.035426;0.999852;0.193264;0.999857;0.999910;
0.488050;1.061483;1.029928;1.054172;1.035427;0.999852;0.193262;0.999857;0.999910;
0.488060;1.061483;1.029926;1.054168;1.035428;0.999852;0.193261;0.999857;0.999910;
0.488070;1.061482;1.029924;1.054164;1.035430;0.999852;0.193259;0.999857;0.999910;
0.488080;1.061482;1.029922;1.054160;1.035431;0.999852;0.193257;0.999857;0.999910;
0.488090;1.061481;1.029921;1.054157;1.035432;0.999852;0.193255;0.999857;0.999910;
0.488100;1.061481;1.029919;1.054153;1.035434;0.999852;0.193254;0.999857;0.999910;
0.488110;1.061480;1.029917;1.054149;1.035435;0.999852;0.193252;0.999857;0.999910;
0.488120;1.061480;1.029916;1.054145;1.035437;0.999852;0.193250;0.999857;0.999910;
0.488130;1.061479;1.029914;1.054142;1.035438;0.999852;0.193249;0.999857;0.999910;
0.488140;1.061479;1.029913;1.054138;1.035440;0.999852;0.193247;0.999857;0.999909;
0.488150;1.061478;1.029911;1.054134;1.035441;0.999852;0.193245;0.999857;0.999909;
0.488160;1.061478;1.029909;1.054131;1.035443;0.999852;0.193244;0.999857;0.999909;
0.488170;1.061478;1.029908;1.054127;1.035445;0.999852;0.193242;0.999857;0.999909;
0.488180;1.061477;1.029906;1.054123;1.035446;0.999852;0.193240;0.999857;0.999909;
0.488190;1.061477;1.029905;1.054120;1.035448;0.999852;0.193239;0.999857;0.999909;
0.488200;1.061476;1.029903;1.054116;1.035450;0.999852;0.193237;0.999857;0.999909;
0.488210;1.061476;1.029902;1.054112;1.035451;0.999852;0.193235;0.999857;0.999909;
0.488220;1.061476;1.029901;1.054109;1.035453;0.999852;0.193234;0.999857;0.999909;
0.488230;1.061475;1.029899;1.054105;1.035455;0.999852;0.193232;0.999857;0.999909;
0.488240;1.061475;1.029898;1.054102;1.035457;0.999852;0.193230;0.999857;0.999909;
0.488250;1.061475;1.029896;1.054098;1.035459;0.999852;0.193229;0.999857;0.999909;
0.488260;1.061475;1.029895;1.054095;1.035460;0.999852;0.193227;0.999857;0.999909;
0.488270;1.061474;1.029894;1.054091;1.035462;0.999852;0.193225;0.999857;0.999909;
0.488280;1.061474;1.029892;1.054088;1.035464;0.999852;0.193224;0.999857;0.999909;
0.488290;1.061474;1.029891;1.054084;1.035466;0.999852;0.193222;0.999857;0.999908;
0.488300;1.061474;1.029890;1.054081;1.035468;0.999852;0.193220;0.999857;0.999908;
0.488310;1.061473;1.029888;1.054078;1.035470;0.999852;0.193219;0.999857;0.999908;
0.488320;1.061473;1.029887;1.054074;1.035472;0.999852;0.193217;0.999857;0.999908;
0.488330;1.061473;1.029886;1.054071;1.035474;0.999852;0.193215;0.999857;0.999908;
0.488340;1.061473;1.029885;1.054067;1.035476;0.999852;0.193214;0.999857;0.999908;
0.488350;1.061473;1.029883;1.054064;1.035479;0.999852;0.193212;0.999857;0.999908;
0.488360;1.061472;1.029882;1.054061;1.035481;0.999852;0.193210;0.999857;0.999908;
0.488370;1.061472;1.029881;1.054057;1.035483;0.999852;0.193209;0.999857;0.999908;
0.488380;1.061472;1.029879;1.054054;1.035485;0.999852;0.193207;0.999857;0.999908;
0.488390;1.061472;1.029878;1.054051;1.035487;0.999852;0.193205;0.999857;0.999908;
0.488400;1.061472;1.029877;1.054048;1.035490;0.999852;0.193204;0.999857;0.999908;
0.488410;1.061472;1.029875;1.054044;1.035492;0.999852;0.193202;0.999857;0.999908;
0.488420;1.061472;1.029874;1.054041;1.035494;0.999852;0.193200;0.999857;0.999908;
0.488430;1.061472;1.029873;1.054038;1.035496;0.999852;0.193199;0.999857;0.999908;
0.488440;1.061472;1.029871;1.054035;1.035499;0.999852;0.193197;0.999857;0.999908;
0.488450;1.061472;1.029870;1.054031;1.035501;0.999852;0.193195;0.999857;0.999907;
0.488460;1.061471;1.029869;1.054028;1.035504;0.999852;0.193194;0.999857;0.999907;
0.488470;1.061471;1.029867;1.054025;1.035506;0.999852;0.193192;0.999857;0.999907;
0.488480;1.061471;1.029866;1.054022;1.035509;0.999852;0.193191;0.999857;0.999907;
0.488490;1.061471;1.029865;1.054018;1.035511;0.999852;0.193189;0.999857;0.999907;
0.488500;1.061471;1.029863;1.054015;1.035514;0.999852;0.193187;0.999857;0.999907;
0.488510;1.061471;1.029862;1.054012;1.035516;0.999852;0.193186;0.999857;0.999907;
0.488520;1.061471;1.029861;1.054009;1.035519;0.999852;0.193184;0.999857;0.999907;
0.488530;1.061471;1.029859;1.054006;1.035521;0.999852;0.193182;0.999857;0.999907;
0.488540;1.061471;1.029858;1.054003;1.035524;0.999852;0.193181;0.999857;0.999907;
0.488550;1.061471;1.029857;1.053999;1.035527;0.999852;0.193179;0.999857;0.999907;
0.488560;1.061470;1.029855;1.053996;1.035529;0.999852;0.193177;0.999857;0.999907;
0.488570;1.061470;1.029854;1.053993;1.035532;0.999852;0.193176;0.999857;0.999907;
0.488580;1.061470;1.029853;1.053990;1.035535;0.999852;0.193174;0.999857;0.999907;
0.488590;1.061470;1.029851;1.053987;1.035538;0.999852;0.193172;0.999857;0.999907;
0.488600;1.061469;1.029850;1.053984;1.035540;0.999852;0.193170;0.999857;0.999907;
0.488610;1.061469;1.029849;1.053981;1.035543;0.999852;0.193169;0.999857;0.999907;
0.488620;1.061469;1.029847;1.053978;1.035546;0.999852;0.193167;0.999857;0.999906;
0.488630;1.061468;1.029846;1.053975;1.035549;0.999852;0.193165;0.999857;0.999906;
0.488640;1.061468;1.029845;1.053972;1.035552;0.999852;0.193164;0.999856;0.999906;
0.488650;1.061467;1.029844;1.053969;1.035555;0.999852;0.193162;0.999856;0.999906;
0.488660;1.061467;1.029843;1.053966;1.035558;0.999852;0.193160;0.999856;0.999906;
0.488670;1.061466;1.029841;1.053963;1.035561;0.999852;0.193158;0.999856;0.999906;
0.488680;1.061466;1.029840;1.053960;1.035564;0.999852;0.193156;0.999856;0.999906;
0.488690;1.061465;1.029839;1.053957;1.035567;0.999852;0.193155;0.999856;0.999906;
0.488700;1.061465;1.029838;1.053954;1.035570;0.999852;0.193153;0.999856;0.999906;
0.488710;1.061464;1.029837;1.053951;1.035573;0.999852;0.193151;0.999856;0.999906;
0.488720;1.061464;1.029835;1.053948;1.035576;0.999852;0.193150;0.999856;0.999906;
0.488730;1.061463;1.029834;1.053945;1.035579;0.999852;0.193148;0.999856;0.999906;
0.488740;1.061463;1.029833;1.053942;1.035582;0.999852;0.193146;0.999856;0.999906;
0.488750;1.061462;1.029832;1.053939;1.035585;0.999852;0.193144;0.999856;0.999906;
0.488760;1.061462;1.029831;1.053936;1.035589;0.999852;0.193143;0.999856;0.999906;
0.488770;1.061462;1.029830;1.053933;1.035592;0.999852;0.193141;0.999856;0.999906;
0.488780;1.061462;1.029829;1.053931;1.035595;0.999852;0.193139;0.999856;0.999906;
0.488790;1.061461;1.029828;1.053928;1.035598;0.999852;0.193138;0.999856;0.999906;
0.488800;1.061461;1.029827;1.053925;1.035602;0.999852;0.193136;0.999856;0.999906;
0.488810;1.061461;1.029826;1.053922;1.035605;0.999852;0.193134;0.999856;0.999906;
0.488820;1.061461;1.029825;1.053919;1.035608;0.999852;0.193133;0.999856;0.999905;
0.488830;1.061461;1.029824;1.053917;1.035612;0.999852;0.193131;0.999856;0.999905;
0.488840;1.061461;1.029823;1.053914;1.035615;0.999852;0.193130;0.999856;0.999905;
0.488850;1.061461;1.029822;1.053911;1.035619;0.999852;0.193128;0.999856;0.999905;
0.488860;1.061462;1.029821;1.053909;1.035622;0.999852;0.193126;0.999856;0.999905;
0.488870;1.061462;1.029820;1.053906;1.035626;0.999852;0.193125;0.999856;0.999905;
0.488880;1.061462;1.029819;1.053903;1.035629;0.999852;0.193123;0.999856;0.999905;
0.488890;1.061462;1.029818;1.053901;1.035633;0.999852;0.193122;0.999856;0.999905;
0.488900;1.061462;1.029817;1.053898;1.035636;0.999852;0.193120;0.999856;0.999905;
0.488910;1.061463;1.029816;1.053895;1.035640;0.999852;0.193118;0.999856;0.999905;
0.488920;1.061463;1.029815;1.053893;1.035643;0.999852;0.193117;0.999856;0.999905;
0.488930;1.061463;1.029814;1.053890;1.035647;0.999852;0.193115;0.999856;0.999905;
0.488940;1.061463;1.029813;1.053888;1.035651;0.999852;0.193114;0.999856;0.999905;
0.488950;1.061463;1.029812;1.053885;1.035654;0.999852;0.193112;0.999856;0.999905;
0.488960;1.061463;1.029811;1.053883;1.035658;0.999852;0.193110;0.999856;0.999905;
0.488970;1.061463;1.029810;1.053880;1.035662;0.999852;0.193109;0.999856;0.999905;
0.488980;1.061463;1.029809;1.053878;1.035665;0.999852;0.193107;0.999856;0.999905;
0.488990;1.061463;1.029808;1.053875;1.035669;0.999852;0.193105;0.999856;0.999905;
0.489000;1.061463;1.029808;1.053873;1.035673;0.999852;0.193104;0.999856;0.999905;
0.489010;1.061462;1.029807;1.053871;1.035677;0.999852;0.193102;0.999856;0.999905;
0.489020;1.061462;1.029806;1.053868;1.035681;0.999852;0.193100;0.999856;0.999905;
0.489030;1.061462;1.029805;1.053866;1.035685;0.999852;0.193098;0.999856;0.999905;
0.489040;1.061461;1.029804;1.053863;1.035689;0.999852;0.193097;0.999856;0.999905;
0.489050;1.061461;1.029803;1.053861;1.035692;0.999852;0.193095;0.999856;0.999905;
0.489060;1.061460;1.029802;1.053859;1.035696;0.999852;0.193093;0.999856;0.999904;
0.489070;1.061460;1.029801;1.053856;1.035700;0.999852;0.193091;0.999856;0.999904;
0.489080;1.061459;1.029800;1.053854;1.035704;0.999852;0.193089;0.999856;0.999904;
0.489090;1.061459;1.029799;1.053852;1.035708;0.999852;0.193088;0.999856;0.999904;
0.489100;1.061458;1.029798;1.053850;1.035712;0.999852;0.193086;0.999856;0.999904;
0.489110;1.061457;1.029797;1.053847;1.035716;0.999852;0.193084;0.999856;0.999904;
0.489120;1.061457;1.029797;1.053845;1.035721;0.999852;0.193082;0.999856;0.999904;
0.489130;1.061456;1.029796;1.053843;1.035725;0.999852;0.193081;0.999856;0.999904;
0.489140;1.061456;1.029795;1.053841;1.035729;0.999852;0.193079;0.999856;0.999904;
0.489150;1.061455;1.029794;1.053838;1.035733;0.999852;0.193077;0.999856;0.999904;
0.489160;1.061455;1.029793;1.053836;1.035737;0.999852;0.193076;0.999856;0.999904;
0.489170;1.061454;1.029792;1.053834;1.035741;0.999852;0.193074;0.999856;0.999904;
0.489180;1.061454;1.029791;1.053832;1.035746;0.999852;0.193072;0.999856;0.999904;
0.489190;1.061454;1.029790;1.053830;1.035750;0.999852;0.193071;0.999856;0.999904;
0.489200;1.061454;1.029790;1.053828;1.035754;0.999852;0.193069;0.999856;0.999904;
0.489210;1.061454;1.029789;1.053825;1.035758;0.999852;0.193067;0.999856;0.999904;
0.489220;1.061454;1.029788;1.053823;1.035763;0.999852;0.193066;0.999856;0.999904;
0.489230;1.061454;1.029787;1.053821;1.035767;0.999852;0.193064;0.999856;0.999904;
0.489240;1.061454;1.029786;1.053819;1.035772;0.999852;0.193063;0.999856;0.999904;
0.489250;1.061454;1.029786;1.053817;1.035776;0.999852;0.193061;0.999856;0.999904;
0.489260;1.061454;1.029785;1.053815;1.035780;0.999852;0.193059;0.999856;0.999904;
0.489270;1.061454;1.029784;1.053813;1.035785;0.999852;0.193058;0.999856;0.999904;
0.489280;1.061455;1.029783;1.053811;1.035789;0.999852;0.193056;0.999856;0.999904;
0.489290;1.061455;1.029783;1.053809;1.035794;0.999852;0.193055;0.999856;0.999904;
0.489300;1.061455;1.029782;1.053807;1.035798;0.999852;0.193053;0.999856;0.999904;
0.489310;1.061456;1.029781;1.053805;1.035803;0.999852;0.193052;0.999856;0.999904;
0.489320;1.061456;1.029780;1.053803;1.035807;0.999852;0.193050;0.999856;0.999904;
0.489330;1.061456;1.029780;1.053801;1.035812;0.999852;0.193048;0.999856;0.999904;
0.489340;1.061457;1.029779;1.053799;1.035817;0.999852;0.193047;0.999856;0.999904;
0.489350;1.061457;1.029778;1.053797;1.035821;0.999852;0.193045;0.999856;0.999904;
0.489360;1.061457;1.029777;1.053795;1.035826;0.999852;0.193044;0.999856;0.999904;
0.489370;1.061457;1.029777;1.053793;1.035831;0.999852;0.193042;0.999856;0.999904;
0.489380;1.061457;1.029776;1.053791;1.035835;0.999852;0.193040;0.999856;0.999904;
0.489390;1.061457;1.029775;1.053789;1.035840;0.999852;0.193039;0.999856;0.999903;
0.489400;1.061457;1.029775;1.053787;1.035845;0.999852;0.193037;0.999856;0.999903;
0.489410;1.061457;1.029774;1.053785;1.035850;0.999852;0.193035;0.999856;0.999903;
0.489420;1.061457;1.029773;1.053784;1.035854;0.999852;0.193034;0.999856;0.999903;
0.489430;1.061456;1.029772;1.053782;1.035859;0.999852;0.193032;0.999856;0.999903;
0.489440;1.061456;1.029772;1.053780;1.035864;0.999852;0.193030;0.999856;0.999903;
0.489450;1.061456;1.029771;1.053778;1.035869;0.999852;0.193028;0.999856;0.999903;
0.489460;1.061455;1.029770;1.053776;1.035874;0.999852;0.193027;0.999856;0.999903;
0.489470;1.061455;1.029770;1.053774;1.035879;0.999852;0.193025;0.999856;0.999903;
0.489480;1.061454;1.029769;1.053773;1.035884;0.999852;0.193023;0.999856;0.999903;
0.489490;1.061454;1.029768;1.053771;1.035889;0.999852;0.193022;0.999856;0.999903;
0.489500;1.061453;1.029768;1.053769;1.035894;0.999852;0.193020;0.999856;0.999903;
0.489510;1.061453;1.029767;1.053768;1.035899;0.999852;0.193018;0.999856;0.999903;
0.489520;1.061452;1.029767;1.053766;1.035904;0.999852;0.193016;0.999856;0.999903;
0.489530;1.061452;1.029766;1.053764;1.035909;0.999852;0.193015;0.999856;0.999903;
0.489540;1.061451;1.029765;1.053763;1.035914;0.999852;0.193013;0.999856;0.999903;
0.489550;1.061451;1.029765;1.053761;1.035919;0.999852;0.193011;0.999856;0.999903;
0.489560;1.061450;1.029764;1.053759;1.035924;0.999852;0.193010;0.999856;0.999903;
0.489570;1.061450;1.029763;1.053758;1.035929;0.999852;0.193008;0.999856;0.999903;
0.489580;1.061449;1.029763;1.053756;1.035934;0.999852;0.193006;0.999856;0.999903;
0.489590;1.061449;1.029762;1.053755;1.035939;0.999852;0.193005;0.999856;0.999903;
0.489600;1.061449;1.029762;1.053753;1.035944;0.999852;0.193003;0.999856;0.999903;
0.489610;1.061449;1.029761;1.053752;1.035950;0.999852;0.193001;0.999856;0.999903;
0.489620;1.061448;1.029760;1.053750;1.035955;0.999852;0.193000;0.999856;0.999903;
0.489630;1.061448;1.029760;1.053749;1.035960;0.999852;0.192998;0.999856;0.999903;
0.489640;1.061448;1.029759;1.053747;1.035965;0.999852;0.192997;0.999856;0.999903;
0.489650;1.061448;1.029759;1.053746;1.035971;0.999852;0.192995;0.999856;0.999903;
0.489660;1.061448;1.029758;1.053744;1.035976;0.999852;0.192994;0.999856;0.999903;
0.489670;1.061449;1.029758;1.053743;1.035981;0.999852;0.192992;0.999856;0.999903;
0.489680;1.061449;1.029757;1.053741;1.035987;0.999852;0.192990;0.999856;0.999903;
0.489690;1.061449;1.029757;1.053740;1.035992;0.999852;0.192989;0.999856;0.999903;
0.489700;1.061449;1.029756;1.053739;1.035997;0.999852;0.192987;0.999856;0.999903;
0.489710;1.061450;1.029756;1.053737;1.036003;0.999852;0.192986;0.999856;0.999903;
0.489720;1.061450;1.029755;1.053736;1.036008;0.999852;0.192984;0.999856;0.999903;
0.489730;1.061450;1.029755;1.053735;1.036014;0.999852;0.192983;0.999856;0.999903;
0.489740;1.061450;1.029754;1.053733;1.036019;0.999852;0.192981;0.999856;0.999903;
0.489750;1.061451;1.029754;1.053732;1.036025;0.999852;0.192980;0.999856;0.999903;
0.489760;1.061451;1.029753;1.053731;1.036030;0.999852;0.192978;0.999856;0.999903;
0.489770;1.061451;1.029753;1.053729;1.036036;0.999852;0.192977;0.999856;0.999903;
0.489780;1.061451;1.029752;1.053728;1.036041;0.999852;0.192975;0.999856;0.999903;
0.489790;1.061452;1.029752;1.053727;1.036047;0.999852;0.192974;0.999856;0.999903;
0.489800;1.061452;1.029752;1.053726;1.036053;0.999852;0.192972;0.999856;0.999903;
0.489810;1.061452;1.029751;1.053725;1.036058;0.999852;0.192970;0.999856;0.999903;
0.489820;1.061452;1.029751;1.053723;1.036064;0.999852;0.192969;0.999856;0.999903;
0.489830;1.061452;1.029750;1.053722;1.036069;0.999852;0.192967;0.999856;0.999903;
0.489840;1.061452;1.029750;1.053721;1.036075;0.999852;0.192966;0.999856;0.999903;
0.489850;1.061452;1.029750;1.053720;1.036081;0.999852;0.192964;0.999856;0.999903;
0.489860;1.061452;1.029749;1.053719;1.036087;0.999852;0.192962;0.999856;0.999903;
0.489870;1.061452;1.029749;1.053718;1.036092;0.999852;0.192961;0.999856;0.999903;
0.489880;1.061452;1.029749;1.053716;1.036098;0.999852;0.192959;0.999856;0.999903;
0.489890;1.061451;1.029748;1.053715;1.036104;0.999852;0.192957;0.999856;0.999903;
0.489900;1.061451;1.029748;1.053714;1.036110;0.999852;0.192956;0.999856;0.999903;
0.489910;1.061451;1.029748;1.053713;1.036115;0.999852;0.192954;0.999856;0.999903;
0.489920;1.061450;1.029747;1.053712;1.036121;0.999852;0.192953;0.999856;0.999903;
0.489930;1.061450;1.029747;1.053711;1.036127;0.999852;0.192951;0.999856;0.999903;
0.489940;1.061450;1.029747;1.053710;1.036133;0.999852;0.192949;0.999856;0.999903;
0.489950;1.061449;1.029747;1.053709;1.036139;0.999852;0.192948;0.999856;0.999903;
0.489960;1.061449;1.029746;1.053708;1.036145;0.999852;0.192946;0.999856;0.999903;
0.489970;1.061448;1.029746;1.053707;1.036151;0.999852;0.192944;0.999856;0.999903;
0.489980;1.061448;1.029746;1.053706;1.036157;0.999852;0.192943;0.999856;0.999903;
