time;EmtTfoYD_circuit_vPrimA;EmtTfoYD_circuit_vSecA;EmtTfoYD_circuit_vSecB;EmtTfoYD_circuit_vSecC;
0.028300;-1.216141;-0.391489;0.815773;-0.424284;
0.028310;-1.218402;-0.393736;0.815828;-0.422092;
0.028320;-1.220652;-0.395979;0.815876;-0.419896;
0.028330;-1.222889;-0.398219;0.815915;-0.417696;
0.028340;-1.225115;-0.400454;0.815946;-0.415492;
0.028350;-1.227328;-0.402686;0.815969;-0.413283;
0.028360;-1.229530;-0.404914;0.815985;-0.411071;
0.028370;-1.231719;-0.407137;0.815992;-0.408855;
0.028380;-1.233896;-0.409357;0.815991;-0.406634;
0.028390;-1.236060;-0.411572;0.815982;-0.404409;
0.028400;-1.238213;-0.413784;0.815965;-0.402181;
0.028410;-1.240353;-0.415991;0.815940;-0.399948;
0.028420;-1.242482;-0.418195;0.815907;-0.397712;
0.028430;-1.244597;-0.420394;0.815866;-0.395472;
0.028440;-1.246701;-0.422589;0.815816;-0.393227;
0.028450;-1.248792;-0.424780;0.815759;-0.390979;
0.028460;-1.250871;-0.426966;0.815694;-0.388727;
0.028470;-1.252938;-0.429149;0.815620;-0.386471;
0.028480;-1.254992;-0.431327;0.815539;-0.384212;
0.028490;-1.257034;-0.433501;0.815449;-0.381948;
0.028500;-1.259063;-0.435671;0.815352;-0.379681;
0.028510;-1.261080;-0.437836;0.815246;-0.377410;
0.028520;-1.263085;-0.439997;0.815133;-0.375135;
0.028530;-1.265077;-0.442154;0.815011;-0.372857;
0.028540;-1.267057;-0.444306;0.814881;-0.370575;
0.028550;-1.269024;-0.446454;0.814743;-0.368289;
0.028560;-1.270979;-0.448598;0.814598;-0.366000;
0.028570;-1.272921;-0.450737;0.814444;-0.363707;
0.028580;-1.274850;-0.452872;0.814282;-0.361410;
0.028590;-1.276767;-0.455002;0.814112;-0.359110;
0.028600;-1.278671;-0.457128;0.813934;-0.356806;
0.028610;-1.280563;-0.459249;0.813748;-0.354499;
0.028620;-1.282442;-0.461366;0.813554;-0.352188;
0.028630;-1.284308;-0.463478;0.813352;-0.349874;
0.028640;-1.286162;-0.465585;0.813142;-0.347557;
0.028650;-1.288003;-0.467688;0.812924;-0.345236;
0.028660;-1.289831;-0.469787;0.812698;-0.342911;
0.028670;-1.291647;-0.471880;0.812464;-0.340583;
0.028680;-1.293450;-0.473970;0.812222;-0.338252;
0.028690;-1.295240;-0.476054;0.811971;-0.335917;
0.028700;-1.297017;-0.478134;0.811713;-0.333580;
0.028710;-1.298782;-0.480209;0.811447;-0.331238;
0.028720;-1.300533;-0.482279;0.811173;-0.328894;
0.028730;-1.302272;-0.484344;0.810891;-0.326546;
0.028740;-1.303998;-0.486405;0.810600;-0.324195;
0.028750;-1.305711;-0.488461;0.810302;-0.321841;
0.028760;-1.307411;-0.490512;0.809996;-0.319484;
0.028770;-1.309099;-0.492558;0.809682;-0.317124;
0.028780;-1.310773;-0.494600;0.809360;-0.314760;
0.028790;-1.312435;-0.496636;0.809029;-0.312393;
0.028800;-1.314083;-0.498668;0.808691;-0.310024;
0.028810;-1.315719;-0.500694;0.808345;-0.307651;
0.028820;-1.317341;-0.502716;0.807991;-0.305275;
0.028830;-1.318951;-0.504733;0.807629;-0.302896;
0.028840;-1.320547;-0.506744;0.807259;-0.300514;
0.028850;-1.322131;-0.508751;0.806881;-0.298129;
0.028860;-1.323701;-0.510753;0.806495;-0.295742;
0.028870;-1.325259;-0.512750;0.806101;-0.293351;
0.028880;-1.326803;-0.514741;0.805699;-0.290957;
0.028890;-1.328334;-0.516728;0.805289;-0.288561;
0.028900;-1.329852;-0.518709;0.804871;-0.286162;
0.028910;-1.331357;-0.520686;0.804445;-0.283760;
0.028920;-1.332849;-0.522657;0.804012;-0.281355;
0.028930;-1.334328;-0.524623;0.803570;-0.278947;
0.028940;-1.335793;-0.526584;0.803120;-0.276536;
0.028950;-1.337246;-0.528540;0.802663;-0.274123;
0.028960;-1.338685;-0.530490;0.802197;-0.271707;
0.028970;-1.340111;-0.532435;0.801724;-0.269289;
0.028980;-1.341523;-0.534375;0.801243;-0.266868;
0.028990;-1.342923;-0.536310;0.800754;-0.264444;
0.029000;-1.344309;-0.538239;0.800257;-0.262017;
0.029010;-1.345682;-0.540163;0.799752;-0.259588;
0.029020;-1.347041;-0.542082;0.799239;-0.257157;
0.029030;-1.348388;-0.543996;0.798718;-0.254722;
0.029040;-1.349721;-0.545904;0.798189;-0.252286;
0.029050;-1.351041;-0.547806;0.797653;-0.249847;
0.029060;-1.352347;-0.549704;0.797109;-0.247405;
0.029070;-1.353640;-0.551595;0.796556;-0.244961;
0.029080;-1.354920;-0.553482;0.795996;-0.242514;
0.029090;-1.356186;-0.555363;0.795428;-0.240066;
0.029100;-1.357439;-0.557238;0.794852;-0.237614;
0.029110;-1.358678;-0.559108;0.794269;-0.235161;
0.029120;-1.359905;-0.560972;0.793677;-0.232705;
0.029130;-1.361117;-0.562831;0.793078;-0.230247;
0.029140;-1.362317;-0.564685;0.792471;-0.227786;
0.029150;-1.363502;-0.566532;0.791856;-0.225323;
0.029160;-1.364675;-0.568375;0.791233;-0.222858;
0.029170;-1.365834;-0.570211;0.790602;-0.220391;
0.029180;-1.366979;-0.572042;0.789964;-0.217922;
0.029190;-1.368111;-0.573867;0.789318;-0.215451;
0.029200;-1.369229;-0.575687;0.788664;-0.212977;
0.029210;-1.370334;-0.577501;0.788002;-0.210501;
0.029220;-1.371426;-0.579309;0.787333;-0.208023;
0.029230;-1.372503;-0.581112;0.786655;-0.205544;
0.029240;-1.373568;-0.582908;0.785970;-0.203062;
0.029250;-1.374618;-0.584699;0.785277;-0.200578;
0.029260;-1.375656;-0.586485;0.784577;-0.198092;
0.029270;-1.376679;-0.588264;0.783868;-0.195604;
0.029280;-1.377689;-0.590038;0.783152;-0.193114;
0.029290;-1.378686;-0.591806;0.782428;-0.190623;
0.029300;-1.379668;-0.593568;0.781697;-0.188129;
0.029310;-1.380638;-0.595324;0.780958;-0.185634;
0.029320;-1.381593;-0.597074;0.780211;-0.183137;
0.029330;-1.382535;-0.598818;0.779456;-0.180638;
0.029340;-1.383463;-0.600557;0.778694;-0.178137;
0.029350;-1.384378;-0.602289;0.777924;-0.175634;
0.029360;-1.385279;-0.604016;0.777146;-0.173130;
0.029370;-1.386166;-0.605737;0.776361;-0.170624;
0.029380;-1.387040;-0.607451;0.775568;-0.168116;
0.029390;-1.387900;-0.609160;0.774767;-0.165607;
0.029400;-1.388746;-0.610863;0.773959;-0.163096;
0.029410;-1.389578;-0.612559;0.773143;-0.160583;
0.029420;-1.390397;-0.614250;0.772319;-0.158069;
0.029430;-1.391202;-0.615934;0.771488;-0.155554;
0.029440;-1.391994;-0.617613;0.770649;-0.153036;
0.029450;-1.392771;-0.619285;0.769803;-0.150518;
0.029460;-1.393535;-0.620951;0.768948;-0.147997;
0.029470;-1.394285;-0.622611;0.768087;-0.145476;
0.029480;-1.395022;-0.624265;0.767218;-0.142952;
0.029490;-1.395744;-0.625913;0.766341;-0.140428;
0.029500;-1.396453;-0.627555;0.765456;-0.137902;
0.029510;-1.397148;-0.629190;0.764565;-0.135375;
0.029520;-1.397829;-0.630819;0.763665;-0.132846;
0.029530;-1.398497;-0.632442;0.762758;-0.130316;
0.029540;-1.399150;-0.634059;0.761844;-0.127785;
0.029550;-1.399790;-0.635669;0.760922;-0.125252;
0.029560;-1.400416;-0.637274;0.759992;-0.122718;
0.029570;-1.401028;-0.638872;0.759055;-0.120183;
0.029580;-1.401627;-0.640463;0.758110;-0.117647;
0.029590;-1.402211;-0.642048;0.757158;-0.115110;
0.029600;-1.402782;-0.643627;0.756199;-0.112572;
0.029610;-1.403339;-0.645200;0.755232;-0.110032;
0.029620;-1.403882;-0.646766;0.754258;-0.107491;
0.029630;-1.404411;-0.648326;0.753276;-0.104950;
0.029640;-1.404926;-0.649880;0.752286;-0.102407;
0.029650;-1.405428;-0.651427;0.751290;-0.099863;
0.029660;-1.405915;-0.652967;0.750286;-0.097318;
0.029670;-1.406389;-0.654501;0.749274;-0.094773;
0.029680;-1.406849;-0.656029;0.748255;-0.092226;
0.029690;-1.407294;-0.657550;0.747229;-0.089679;
0.029700;-1.407726;-0.659065;0.746195;-0.087130;
0.029710;-1.408145;-0.660573;0.745154;-0.084581;
0.029720;-1.408549;-0.662075;0.744106;-0.082031;
0.029730;-1.408939;-0.663570;0.743050;-0.079480;
0.029740;-1.409315;-0.665059;0.741987;-0.076928;
0.029750;-1.409678;-0.666541;0.740916;-0.074376;
0.029760;-1.410027;-0.668016;0.739839;-0.071822;
0.029770;-1.410361;-0.669485;0.738754;-0.069268;
0.029780;-1.410682;-0.670947;0.737661;-0.066714;
0.029790;-1.410989;-0.672403;0.736562;-0.064159;
0.029800;-1.411282;-0.673852;0.735455;-0.061603;
0.029810;-1.411561;-0.675294;0.734341;-0.059046;
0.029820;-1.411826;-0.676730;0.733219;-0.056489;
0.029830;-1.412077;-0.678159;0.732091;-0.053931;
0.029840;-1.412314;-0.679582;0.730955;-0.051373;
0.029850;-1.412537;-0.680997;0.729812;-0.048815;
0.029860;-1.412747;-0.682406;0.728662;-0.046255;
0.029870;-1.412942;-0.683808;0.727504;-0.043696;
0.029880;-1.413123;-0.685204;0.726339;-0.041136;
0.029890;-1.413291;-0.686592;0.725168;-0.038575;
0.029900;-1.413444;-0.687974;0.723989;-0.036015;
0.029910;-1.413584;-0.689349;0.722803;-0.033453;
0.029920;-1.413709;-0.690718;0.721609;-0.030892;
0.029930;-1.413821;-0.692079;0.720409;-0.028330;
0.029940;-1.413919;-0.693434;0.719202;-0.025768;
0.029950;-1.414002;-0.694782;0.717987;-0.023205;
0.029960;-1.414072;-0.696123;0.716765;-0.020643;
0.029970;-1.414128;-0.697457;0.715537;-0.018080;
0.029980;-1.414170;-0.698784;0.714301;-0.015517;
0.029990;-1.414198;-0.700104;0.713058;-0.012954;
0.030000;-1.414212;-0.701417;0.711808;-0.010391;
0.030010;-1.414212;-0.702724;0.710551;-0.007827;
0.030020;-1.414198;-0.704023;0.709287;-0.005264;
0.030030;-1.414170;-0.705316;0.708017;-0.002700;
0.030040;-1.414128;-0.706602;0.706739;-0.000137;
0.030050;-1.414072;-0.707880;0.705454;0.002427;
0.030060;-1.414002;-0.709152;0.704162;0.004990;
0.030070;-1.413919;-0.710417;0.702863;0.007553;
0.030080;-1.413821;-0.711674;0.701557;0.010117;
0.030090;-1.413709;-0.712925;0.700245;0.012680;
0.030100;-1.413584;-0.714168;0.698925;0.015243;
0.030110;-1.413444;-0.715405;0.697599;0.017806;
0.030120;-1.413291;-0.716634;0.696265;0.020369;
0.030130;-1.413123;-0.717857;0.694925;0.022932;
0.030140;-1.412942;-0.719072;0.693578;0.025494;
0.030150;-1.412747;-0.720280;0.692224;0.028056;
0.030160;-1.412537;-0.721481;0.690863;0.030618;
0.030170;-1.412314;-0.722675;0.689496;0.033180;
0.030180;-1.412077;-0.723862;0.688122;0.035741;
0.030190;-1.411826;-0.725042;0.686740;0.038302;
0.030200;-1.411561;-0.726215;0.685352;0.040862;
0.030210;-1.411282;-0.727380;0.683958;0.043422;
0.030220;-1.410989;-0.728538;0.682556;0.045982;
0.030230;-1.410682;-0.729689;0.681148;0.048541;
0.030240;-1.410361;-0.730833;0.679733;0.051100;
0.030250;-1.410027;-0.731970;0.678312;0.053658;
0.030260;-1.409678;-0.733099;0.676883;0.056216;
0.030270;-1.409315;-0.734221;0.675448;0.058773;
0.030280;-1.408939;-0.735336;0.674007;0.061330;
0.030290;-1.408549;-0.736444;0.672558;0.063885;
0.030300;-1.408145;-0.737544;0.671103;0.066441;
0.030310;-1.407726;-0.738637;0.669642;0.068995;
0.030320;-1.407294;-0.739723;0.668174;0.071549;
0.030330;-1.406849;-0.740802;0.666699;0.074103;
0.030340;-1.406389;-0.741873;0.665217;0.076655;
0.030350;-1.405915;-0.742937;0.663729;0.079207;
0.030360;-1.405428;-0.743993;0.662235;0.081758;
0.030370;-1.404926;-0.745042;0.660734;0.084308;
0.030380;-1.404411;-0.746084;0.659226;0.086858;
0.030390;-1.403882;-0.747119;0.657712;0.089406;
0.030400;-1.403339;-0.748146;0.656192;0.091954;
0.030410;-1.402782;-0.749165;0.654665;0.094501;
0.030420;-1.402211;-0.750178;0.653131;0.097046;
0.030430;-1.401627;-0.751183;0.651591;0.099591;
0.030440;-1.401028;-0.752180;0.650045;0.102135;
0.030450;-1.400416;-0.753170;0.648492;0.104678;
0.030460;-1.399790;-0.754153;0.646933;0.107220;
0.030470;-1.399150;-0.755128;0.645368;0.109760;
0.030480;-1.398497;-0.756096;0.643796;0.112300;
0.030490;-1.397829;-0.757056;0.642217;0.114839;
0.030500;-1.397148;-0.758009;0.640633;0.117376;
0.030510;-1.396453;-0.758954;0.639042;0.119912;
0.030520;-1.395744;-0.759892;0.637445;0.122448;
0.030530;-1.395022;-0.760823;0.635841;0.124981;
0.030540;-1.394285;-0.761745;0.634231;0.127514;
0.030550;-1.393535;-0.762661;0.632615;0.130045;
0.030560;-1.392771;-0.763569;0.630993;0.132576;
0.030570;-1.391994;-0.764469;0.629364;0.135104;
0.030580;-1.391202;-0.765362;0.627730;0.137632;
0.030590;-1.390397;-0.766247;0.626089;0.140158;
0.030600;-1.389578;-0.767124;0.624442;0.142683;
0.030610;-1.388746;-0.767994;0.622788;0.145206;
0.030620;-1.387900;-0.768857;0.621129;0.147728;
0.030630;-1.387040;-0.769712;0.619463;0.150248;
0.030640;-1.386166;-0.770559;0.617792;0.152767;
0.030650;-1.385279;-0.771399;0.616114;0.155285;
0.030660;-1.384378;-0.772231;0.614430;0.157800;
0.030670;-1.383463;-0.773055;0.612740;0.160315;
0.030680;-1.382535;-0.773872;0.611044;0.162828;
0.030690;-1.381593;-0.774681;0.609342;0.165339;
0.030700;-1.380638;-0.775482;0.607634;0.167848;
0.030710;-1.379668;-0.776276;0.605920;0.170356;
0.030720;-1.378686;-0.777062;0.604200;0.172862;
0.030730;-1.377689;-0.777841;0.602474;0.175367;
0.030740;-1.376679;-0.778612;0.600742;0.177870;
0.030750;-1.375656;-0.779375;0.599004;0.180371;
0.030760;-1.374618;-0.780130;0.597261;0.182870;
0.030770;-1.373568;-0.780878;0.595511;0.185367;
0.030780;-1.372503;-0.781618;0.593756;0.187863;
0.030790;-1.371426;-0.782351;0.591994;0.190356;
0.030800;-1.370334;-0.783075;0.590227;0.192848;
0.030810;-1.369229;-0.783792;0.588454;0.195338;
0.030820;-1.368111;-0.784501;0.586675;0.197826;
0.030830;-1.366979;-0.785203;0.584891;0.200312;
0.030840;-1.365834;-0.785896;0.583100;0.202796;
0.030850;-1.364675;-0.786582;0.581304;0.205278;
0.030860;-1.363502;-0.787261;0.579502;0.207759;
0.030870;-1.362317;-0.787931;0.577694;0.210237;
0.030880;-1.361117;-0.788594;0.575881;0.212712;
0.030890;-1.359905;-0.789248;0.574062;0.215186;
0.030900;-1.358678;-0.789895;0.572237;0.217658;
0.030910;-1.357439;-0.790535;0.570407;0.220128;
0.030920;-1.356186;-0.791166;0.568571;0.222595;
0.030930;-1.354920;-0.791790;0.566730;0.225060;
0.030940;-1.353640;-0.792405;0.564882;0.227523;
0.030950;-1.352347;-0.793013;0.563030;0.229984;
0.030960;-1.351041;-0.793614;0.561171;0.232442;
0.030970;-1.349721;-0.794206;0.559308;0.234898;
0.030980;-1.348388;-0.794790;0.557438;0.237352;
0.030990;-1.347041;-0.795367;0.555563;0.239804;
0.031000;-1.345682;-0.795936;0.553683;0.242253;
0.031010;-1.344309;-0.796497;0.551797;0.244700;
0.031020;-1.342923;-0.797050;0.549906;0.247144;
0.031030;-1.341523;-0.797595;0.548009;0.249586;
0.031040;-1.340111;-0.798132;0.546107;0.252025;
0.031050;-1.338685;-0.798662;0.544200;0.254462;
0.031060;-1.337246;-0.799184;0.542287;0.256897;
0.031070;-1.335793;-0.799697;0.540369;0.259328;
0.031080;-1.334328;-0.800203;0.538445;0.261758;
0.031090;-1.332849;-0.800701;0.536516;0.264185;
0.031100;-1.331357;-0.801191;0.534582;0.266609;
0.031110;-1.329852;-0.801673;0.532643;0.269030;
0.031120;-1.328334;-0.802147;0.530698;0.271449;
0.031130;-1.326803;-0.802613;0.528748;0.273865;
0.031140;-1.325259;-0.803072;0.526793;0.276279;
0.031150;-1.323701;-0.803522;0.524833;0.278689;
0.031160;-1.322131;-0.803965;0.522867;0.281097;
0.031170;-1.320547;-0.804399;0.520897;0.283503;
0.031180;-1.318951;-0.804826;0.518921;0.285905;
0.031190;-1.317341;-0.805245;0.516940;0.288305;
0.031200;-1.315719;-0.805655;0.514954;0.290701;
0.031210;-1.314083;-0.806058;0.512963;0.293095;
0.031220;-1.312435;-0.806453;0.510967;0.295486;
0.031230;-1.310773;-0.806840;0.508965;0.297874;
0.031240;-1.309099;-0.807219;0.506959;0.300259;
0.031250;-1.307411;-0.807590;0.504948;0.302642;
0.031260;-1.305711;-0.807953;0.502932;0.305021;
0.031270;-1.303998;-0.808308;0.500911;0.307397;
0.031280;-1.302272;-0.808655;0.498884;0.309770;
0.031290;-1.300533;-0.808994;0.496853;0.312140;
0.031300;-1.298782;-0.809325;0.494817;0.314507;
0.031310;-1.297017;-0.809648;0.492777;0.316871;
0.031320;-1.295240;-0.809963;0.490731;0.319232;
0.031330;-1.293450;-0.810270;0.488680;0.321589;
0.031340;-1.291647;-0.810569;0.486625;0.323944;
0.031350;-1.289831;-0.810860;0.484565;0.326295;
0.031360;-1.288003;-0.811143;0.482500;0.328643;
0.031370;-1.286162;-0.811418;0.480430;0.330988;
0.031380;-1.284308;-0.811685;0.478356;0.333329;
0.031390;-1.282442;-0.811944;0.476276;0.335668;
0.031400;-1.280563;-0.812195;0.474193;0.338003;
0.031410;-1.278671;-0.812438;0.472104;0.340334;
0.031420;-1.276767;-0.812673;0.470011;0.342662;
0.031430;-1.274850;-0.812900;0.467913;0.344987;
0.031440;-1.272921;-0.813119;0.465810;0.347309;
0.031450;-1.270979;-0.813330;0.463703;0.349627;
0.031460;-1.269024;-0.813533;0.461592;0.351941;
0.031470;-1.267057;-0.813728;0.459475;0.354252;
0.031480;-1.265077;-0.813915;0.457355;0.356560;
0.031490;-1.263085;-0.814093;0.455229;0.358864;
0.031500;-1.261080;-0.814264;0.453100;0.361165;
0.031510;-1.259063;-0.814427;0.450965;0.363461;
0.031520;-1.257034;-0.814582;0.448827;0.365755;
0.031530;-1.254992;-0.814728;0.446684;0.368045;
0.031540;-1.252938;-0.814867;0.444536;0.370331;
0.031550;-1.250871;-0.814997;0.442384;0.372613;
0.031560;-1.248792;-0.815120;0.440228;0.374892;
0.031570;-1.246701;-0.815234;0.438067;0.377167;
0.031580;-1.244597;-0.815341;0.435902;0.379438;
0.031590;-1.242482;-0.815439;0.433733;0.381706;
0.031600;-1.240353;-0.815530;0.431560;0.383970;
0.031610;-1.238213;-0.815612;0.429382;0.386230;
0.031620;-1.236060;-0.815686;0.427200;0.388486;
0.031630;-1.233896;-0.815752;0.425014;0.390739;
0.031640;-1.231719;-0.815811;0.422823;0.392987;
0.031650;-1.229530;-0.815861;0.420629;0.395232;
0.031660;-1.227328;-0.815903;0.418430;0.397473;
0.031670;-1.225115;-0.815937;0.416227;0.399710;
0.031680;-1.222889;-0.815963;0.414020;0.401943;
0.031690;-1.220652;-0.815980;0.411809;0.404171;
0.031700;-1.218402;-0.815990;0.409594;0.406396;
0.031710;-1.216141;-0.815992;0.407375;0.408617;
0.031720;-1.213867;-0.815986;0.405151;0.410834;
0.031730;-1.211582;-0.815971;0.402924;0.413047;
0.031740;-1.209284;-0.815949;0.400693;0.415256;
0.031750;-1.206974;-0.815919;0.398458;0.417461;
0.031760;-1.204653;-0.815880;0.396219;0.419661;
0.031770;-1.202320;-0.815834;0.393976;0.421858;
0.031780;-1.199975;-0.815779;0.391729;0.424050;
0.031790;-1.197618;-0.815716;0.389478;0.426238;
0.031800;-1.195249;-0.815646;0.387224;0.428422;
0.031810;-1.192868;-0.815567;0.384965;0.430602;
0.031820;-1.190476;-0.815480;0.382703;0.432777;
0.031830;-1.188072;-0.815385;0.380437;0.434948;
0.031840;-1.185656;-0.815282;0.378167;0.437115;
0.031850;-1.183228;-0.815171;0.375894;0.439277;
0.031860;-1.180789;-0.815052;0.373617;0.441436;
0.031870;-1.178338;-0.814925;0.371336;0.443589;
0.031880;-1.175876;-0.814790;0.369051;0.445739;
0.031890;-1.173401;-0.814647;0.366763;0.447884;
0.031900;-1.170916;-0.814496;0.364471;0.450025;
0.031910;-1.168418;-0.814337;0.362176;0.452161;
0.031920;-1.165910;-0.814170;0.359877;0.454292;
0.031930;-1.163389;-0.813994;0.357575;0.456420;
0.031940;-1.160858;-0.813811;0.355269;0.458542;
0.031950;-1.158314;-0.813620;0.352959;0.460661;
0.031960;-1.155760;-0.813420;0.350646;0.462774;
0.031970;-1.153194;-0.813213;0.348330;0.464883;
0.031980;-1.150616;-0.812998;0.346010;0.466988;
0.031990;-1.148027;-0.812774;0.343686;0.469088;
0.032000;-1.145427;-0.812543;0.341360;0.471183;
0.032010;-1.142816;-0.812303;0.339029;0.473274;
0.032020;-1.140193;-0.812056;0.336696;0.475360;
0.032030;-1.137559;-0.811800;0.334359;0.477441;
0.032040;-1.134914;-0.811537;0.332019;0.479517;
0.032050;-1.132257;-0.811265;0.329676;0.481589;
0.032060;-1.129590;-0.810986;0.327329;0.483656;
0.032070;-1.126911;-0.810698;0.324979;0.485719;
0.032080;-1.124221;-0.810402;0.322626;0.487776;
0.032090;-1.121520;-0.810099;0.320270;0.489829;
0.032100;-1.118808;-0.809787;0.317911;0.491877;
0.032110;-1.116085;-0.809468;0.315548;0.493920;
0.032120;-1.113351;-0.809140;0.313183;0.495958;
0.032130;-1.110606;-0.808805;0.310814;0.497991;
0.032140;-1.107850;-0.808461;0.308442;0.500019;
0.032150;-1.105083;-0.808110;0.306067;0.502043;
0.032160;-1.102305;-0.807750;0.303689;0.504061;
0.032170;-1.099516;-0.807383;0.301308;0.506074;
0.032180;-1.096717;-0.807008;0.298925;0.508083;
0.032190;-1.093906;-0.806624;0.296538;0.510086;
0.032200;-1.091085;-0.806233;0.294148;0.512085;
0.032210;-1.088253;-0.805834;0.291756;0.514078;
0.032220;-1.085410;-0.805426;0.289360;0.516066;
0.032230;-1.082557;-0.805011;0.286962;0.518049;
0.032240;-1.079693;-0.804588;0.284561;0.520028;
0.032250;-1.076818;-0.804157;0.282157;0.522000;
0.032260;-1.073932;-0.803718;0.279750;0.523968;
0.032270;-1.071036;-0.803271;0.277340;0.525931;
0.032280;-1.068130;-0.802816;0.274928;0.527888;
0.032290;-1.065213;-0.802353;0.272513;0.529840;
0.032300;-1.062285;-0.801883;0.270095;0.531787;
0.032310;-1.059347;-0.801404;0.267675;0.533729;
0.032320;-1.056398;-0.800918;0.265252;0.535666;
0.032330;-1.053439;-0.800423;0.262826;0.537597;
0.032340;-1.050470;-0.799921;0.260398;0.539523;
0.032350;-1.047490;-0.799411;0.257967;0.541443;
0.032360;-1.044500;-0.798893;0.255534;0.543358;
0.032370;-1.041500;-0.798367;0.253098;0.545268;
0.032380;-1.038489;-0.797833;0.250660;0.547173;
0.032390;-1.035468;-0.797291;0.248219;0.549072;
0.032400;-1.032437;-0.796741;0.245776;0.550965;
0.032410;-1.029395;-0.796184;0.243330;0.552854;
0.032420;-1.026344;-0.795618;0.240882;0.554736;
0.032430;-1.023282;-0.795045;0.238432;0.556614;
0.032440;-1.020210;-0.794464;0.235979;0.558485;
0.032450;-1.017129;-0.793875;0.233524;0.560352;
0.032460;-1.014037;-0.793279;0.231066;0.562212;
0.032470;-1.010935;-0.792674;0.228607;0.564068;
0.032480;-1.007823;-0.792062;0.226145;0.565917;
0.032490;-1.004701;-0.791442;0.223680;0.567761;
0.032500;-1.001570;-0.790814;0.221214;0.569600;
0.032510;-0.998428;-0.790178;0.218745;0.571432;
0.032520;-0.995277;-0.789534;0.216275;0.573260;
0.032530;-0.992115;-0.788883;0.213802;0.575081;
0.032540;-0.988944;-0.788224;0.211327;0.576897;
0.032550;-0.985763;-0.787557;0.208850;0.578707;
0.032560;-0.982573;-0.786882;0.206370;0.580511;
0.032570;-0.979373;-0.786199;0.203889;0.582310;
0.032580;-0.976163;-0.785509;0.201406;0.584103;
0.032590;-0.972943;-0.784811;0.198921;0.585890;
0.032600;-0.969714;-0.784105;0.196434;0.587672;
0.032610;-0.966475;-0.783392;0.193945;0.589447;
0.032620;-0.963227;-0.782671;0.191454;0.591217;
0.032630;-0.959969;-0.781942;0.188961;0.592981;
0.032640;-0.956702;-0.781205;0.186466;0.594739;
0.032650;-0.953425;-0.780461;0.183969;0.596491;
0.032660;-0.950139;-0.779709;0.181471;0.598238;
