time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;
1.412684;7.028949;17.345118;1.006694;11.356234;-6.673274;2.245657;0.759396;2.512439;0.892857;
1.420159;7.059847;17.354907;1.005742;11.320518;-6.709775;2.260259;0.758264;2.553980;0.892857;
1.427633;7.082193;17.349608;1.004795;11.275923;-6.744986;2.272633;0.757326;2.594800;0.892857;
1.435108;7.096209;17.328771;1.003854;11.224629;-6.776801;2.282791;0.756645;2.634932;0.892857;
1.442582;7.102115;17.292143;1.002918;11.168600;-6.803426;2.290745;0.756275;2.674415;0.892857;
1.450056;7.100124;17.239600;1.001989;11.109552;-6.823339;2.296510;0.756261;2.713294;0.892857;
1.457531;7.090429;17.171088;1.001067;11.048938;-6.835252;2.300101;0.756638;2.751615;0.892857;
1.465005;7.073196;17.086585;1.000151;10.987934;-6.838078;2.301535;0.757433;2.789429;0.892857;
1.472480;7.048567;16.986060;0.999243;10.927434;-6.830902;2.300828;0.758670;2.826788;0.892857;
1.479954;7.016647;16.869459;0.998342;10.868051;-6.812950;2.297997;0.760366;2.863746;0.892857;
1.487429;6.977507;16.736678;0.997448;10.810111;-6.783573;2.293058;0.762533;2.900356;0.892857;
1.494903;6.931187;16.587556;0.996560;10.753664;-6.742219;2.286027;0.765180;2.936672;0.892857;
1.502378;6.877687;16.421869;0.995679;10.698483;-6.688430;2.276919;0.768314;2.972750;0.892857;
1.509852;6.816973;16.239325;0.994804;10.644069;-6.621821;2.265749;0.771937;3.008644;0.892857;
1.517327;6.748984;16.039565;0.993936;10.589661;-6.542083;2.252533;0.776049;3.044406;0.892857;
1.524801;6.673624;15.822165;0.993074;10.534242;-6.448975;2.237286;0.780645;3.080090;0.892857;
1.539750;6.500379;15.332917;0.991372;10.415518;-6.221933;2.200784;0.791266;3.151491;0.892857;
1.553204;6.317941;14.827167;0.989866;10.290035;-5.971173;2.161157;0.802382;3.215976;0.892857;
1.566658;6.109325;14.256526;0.988393;10.135372;-5.677182;2.115250;0.814859;3.280950;0.892857;
1.580112;5.873663;13.617012;0.986961;9.937308;-5.342322;2.063214;0.828545;3.346623;0.892857;
1.593566;5.610608;12.906407;0.985581;9.681893;-4.970195;2.005251;0.843232;3.413178;0.892857;
1.607020;5.320813;12.124696;0.984269;9.356693;-4.565522;1.941604;0.858672;3.480747;0.892857;
1.620474;5.003509;11.270869;0.983044;8.946738;-4.136684;1.872609;0.874537;3.549415;0.892857;
1.633928;4.661537;10.348825;0.981927;8.442791;-3.693181;1.798685;0.890461;3.619197;0.892857;
1.640565;4.484351;9.871160;0.981425;8.157277;-3.473728;1.760590;0.898183;3.654010;0.892857;
1.640565;4.484007;9.871020;0.981425;8.157536;-3.473158;1.760590;0.898198;3.654010;0.892857;
1.640683;4.480793;9.862348;0.981416;8.152225;-3.469212;1.759901;0.898335;3.654631;0.892857;
1.640801;4.477578;9.853666;0.981408;8.146907;-3.465259;1.759211;0.898473;3.655252;0.892857;
1.641037;4.471144;9.836290;0.981390;8.136247;-3.457354;1.757831;0.898749;3.656491;0.892857;
1.641510;4.458258;9.801486;0.981355;8.114833;-3.441550;1.755066;0.899299;3.658960;0.892857;
1.642455;4.432408;9.731663;0.981287;8.071624;-3.409957;1.749521;0.900397;3.663860;0.892857;
1.644344;4.380403;9.591171;0.981151;7.983689;-3.346864;1.738372;0.902584;3.673510;0.892857;
1.648124;4.275220;9.306929;0.980890;7.801762;-3.221196;1.715840;0.906915;3.692206;0.892857;
1.655682;4.060550;8.726485;0.980405;7.414017;-2.973177;1.669901;0.915369;3.727182;0.892857;
1.663241;3.840762;8.131603;0.979974;6.995074;-2.731476;1.622887;0.923491;3.758947;0.892857;
1.678358;3.390839;6.912751;0.979297;6.073497;-2.278843;1.526353;0.938403;3.813018;0.892857;
1.691963;2.979357;5.796759;0.978909;5.162662;-1.917166;1.437241;0.950038;3.851148;0.892857;
1.705569;2.569419;4.686278;0.978747;4.198803;-1.611262;1.346973;0.959684;3.879762;0.892857;
1.719174;2.168418;3.609162;0.978821;3.210508;-1.370126;1.256535;0.967162;3.899476;0.892857;
1.732780;1.784279;2.602877;0.979132;2.229351;-1.198524;1.166925;0.972424;3.911043;0.892857;
1.746385;1.423731;1.733155;0.979674;1.286679;-1.096883;1.079136;0.975543;3.915348;0.892857;
1.759991;1.092570;1.165301;0.980434;0.411192;-1.061287;0.994120;0.976710;3.913373;0.892857;
1.773596;0.796085;1.174745;0.981393;-0.373474;-1.084269;0.912761;0.976201;3.906165;0.892857;
1.787202;0.536537;1.601558;0.982527;-1.050398;-1.154104;0.835851;0.974390;3.894796;0.892857;
1.800807;0.315063;2.103196;0.983807;-1.610185;-1.258400;0.764071;0.971660;3.880323;0.892857;
1.814412;0.131912;2.554528;0.985206;-2.050225;-1.384244;0.697988;0.968388;3.863749;0.892857;
1.828018;-0.014825;2.920797;0.986694;-2.373781;-1.519289;0.638044;0.964924;3.845988;0.892857;
1.841623;-0.128006;3.193933;0.988245;-2.588378;-1.652955;0.584567;0.961557;3.827843;0.892857;
