time;GEN_generator_delta;GEN_generator_omegaPu;GEN_generator_PGenPu;GEN_generator_QGenPu;GEN_generator_UPu;
6.049208;0.206771;1.003392;0.595621;0.035530;1.001334;
6.053024;0.210854;1.003423;0.607210;0.035179;1.001124;
6.056841;0.214971;1.003448;0.618884;0.034819;1.000908;
6.060657;0.219114;1.003466;0.630622;0.034449;1.000686;
6.064474;0.223275;1.003478;0.642400;0.034071;1.000459;
6.068291;0.227447;1.003484;0.654197;0.033684;1.000227;
6.072107;0.231622;1.003483;0.665991;0.033291;0.999991;
6.075924;0.235791;1.003476;0.677759;0.032891;0.999751;
6.079740;0.239949;1.003462;0.689481;0.032485;0.999507;
6.083557;0.244086;1.003442;0.701134;0.032074;0.999261;
6.087373;0.248195;1.003416;0.712697;0.031659;0.999011;
6.091190;0.252269;1.003383;0.724149;0.031240;0.998760;
6.095007;0.256301;1.003345;0.735469;0.030820;0.998508;
6.098823;0.260283;1.003300;0.746637;0.030399;0.998254;
6.102640;0.264207;1.003249;0.757633;0.029977;0.998001;
6.106456;0.268067;1.003193;0.768437;0.029556;0.997748;
6.110273;0.271856;1.003130;0.779031;0.029137;0.997496;
6.114090;0.275566;1.003062;0.789395;0.028722;0.997246;
6.117906;0.279192;1.002989;0.799512;0.028310;0.996998;
6.121723;0.282726;1.002910;0.809364;0.027904;0.996754;
6.125539;0.286163;1.002826;0.818934;0.027504;0.996513;
6.129356;0.289496;1.002736;0.828206;0.027112;0.996277;
6.133173;0.292720;1.002642;0.837165;0.026728;0.996046;
6.136989;0.295828;1.002544;0.845794;0.026355;0.995821;
6.140806;0.298815;1.002440;0.854080;0.025992;0.995602;
6.144622;0.301675;1.002333;0.862009;0.025641;0.995391;
6.148439;0.304405;1.002221;0.869566;0.025304;0.995188;
6.152255;0.306998;1.002106;0.876741;0.024980;0.994993;
6.156072;0.309451;1.001987;0.883521;0.024672;0.994807;
6.159889;0.311758;1.001864;0.889896;0.024380;0.994630;
6.163705;0.313917;1.001738;0.895855;0.024104;0.994464;
6.167522;0.315923;1.001609;0.901389;0.023847;0.994309;
6.171338;0.317773;1.001478;0.906489;0.023608;0.994165;
6.175155;0.319464;1.001343;0.911147;0.023388;0.994032;
6.178972;0.320992;1.001207;0.915356;0.023189;0.993912;
6.182788;0.322356;1.001069;0.919110;0.023010;0.993804;
6.186605;0.323553;1.000928;0.922403;0.022853;0.993709;
6.190421;0.324581;1.000787;0.925229;0.022717;0.993627;
6.194238;0.325438;1.000644;0.927585;0.022603;0.993558;
6.201871;0.326635;1.000356;0.930875;0.022445;0.993462;
6.208741;0.327119;1.000095;0.932207;0.022381;0.993424;
6.215611;0.327041;0.999833;0.931992;0.022391;0.993430;
6.222481;0.326402;0.999574;0.930234;0.022476;0.993481;
6.229351;0.325205;0.999317;0.926945;0.022635;0.993577;
6.236220;0.323459;0.999064;0.922144;0.022865;0.993716;
6.243090;0.321176;0.998818;0.915863;0.023165;0.993897;
6.249273;0.318674;0.998603;0.908971;0.023491;0.994094;
6.255456;0.315760;0.998394;0.900939;0.023867;0.994321;
6.261021;0.312797;0.998213;0.892764;0.024248;0.994551;
6.266585;0.309524;0.998039;0.883724;0.024663;0.994801;
6.271593;0.306323;0.997889;0.874875;0.025065;0.995044;
6.276602;0.302892;0.997746;0.865379;0.025492;0.995301;
6.281109;0.299616;0.997623;0.856301;0.025895;0.995544;
6.285616;0.296170;0.997507;0.846744;0.026314;0.995796;
6.290123;0.292564;0.997397;0.836732;0.026747;0.996057;
6.294631;0.288806;0.997293;0.826288;0.027194;0.996326;
6.299138;0.284908;0.997197;0.815439;0.027651;0.996601;
6.303645;0.280878;0.997108;0.804212;0.028117;0.996882;
6.307702;0.277147;0.997034;0.793807;0.028543;0.997138;
6.311759;0.273326;0.996966;0.783138;0.028973;0.997397;
6.315815;0.269422;0.996905;0.772228;0.029407;0.997658;
6.319872;0.265445;0.996850;0.761099;0.029842;0.997920;
6.323928;0.261402;0.996802;0.749774;0.030279;0.998182;
6.327985;0.257301;0.996760;0.738275;0.030715;0.998444;
6.332041;0.253152;0.996725;0.726627;0.031149;0.998705;
6.336098;0.248962;0.996697;0.714853;0.031580;0.998964;
6.340155;0.244741;0.996675;0.702979;0.032008;0.999221;
6.344211;0.240498;0.996661;0.691027;0.032430;0.999475;
6.348268;0.236240;0.996654;0.679024;0.032847;0.999725;
6.352324;0.231977;0.996653;0.666995;0.033257;0.999971;
6.356381;0.227719;0.996660;0.654965;0.033659;1.000212;
6.360438;0.223473;0.996673;0.642958;0.034052;1.000448;
6.364494;0.219248;0.996694;0.631002;0.034437;1.000679;
6.368551;0.215054;0.996721;0.619120;0.034811;1.000903;
6.372607;0.210899;0.996755;0.607338;0.035175;1.001121;
6.376664;0.206792;0.996796;0.595681;0.035528;1.001333;
6.380721;0.202741;0.996843;0.584174;0.035870;1.001537;
6.384777;0.198755;0.996897;0.572841;0.036199;1.001735;
6.388834;0.194842;0.996958;0.561707;0.036516;1.001925;
6.392890;0.191009;0.997025;0.550795;0.036821;1.002107;
6.396947;0.187266;0.997098;0.540128;0.037112;1.002282;
6.401003;0.183620;0.997177;0.529731;0.037391;1.002448;
6.405060;0.180077;0.997261;0.519623;0.037656;1.002607;
6.409117;0.176647;0.997352;0.509829;0.037909;1.002758;
6.413173;0.173335;0.997448;0.500367;0.038148;1.002901;
6.417230;0.170149;0.997549;0.491259;0.038373;1.003036;
6.421286;0.167095;0.997655;0.482524;0.038586;1.003163;
6.425343;0.164179;0.997766;0.474181;0.038785;1.003283;
6.429400;0.161408;0.997882;0.466247;0.038971;1.003394;
6.433456;0.158787;0.998002;0.458740;0.039144;1.003497;
6.437513;0.156321;0.998126;0.451675;0.039305;1.003593;
6.441569;0.154015;0.998254;0.445067;0.039452;1.003682;
6.445626;0.151875;0.998385;0.438930;0.039588;1.003762;
6.449682;0.149905;0.998520;0.433278;0.039710;1.003836;
6.453739;0.148107;0.998658;0.428121;0.039821;1.003902;
6.457796;0.146487;0.998798;0.423472;0.039920;1.003961;
6.461852;0.145047;0.998941;0.419339;0.040006;1.004013;
6.465909;0.143791;0.999086;0.415730;0.040081;1.004057;
6.469965;0.142719;0.999232;0.412654;0.040145;1.004095;
6.474022;0.141836;0.999380;0.410117;0.040196;1.004126;
6.478079;0.141141;0.999529;0.408122;0.040237;1.004150;
6.482135;0.140637;0.999679;0.406675;0.040266;1.004168;
6.486192;0.140325;0.999830;0.405778;0.040284;1.004179;
6.494305;0.140275;1.000131;0.405634;0.040288;1.004181;
6.502418;0.140990;1.000430;0.407687;0.040247;1.004156;
6.510531;0.142459;1.000724;0.411906;0.040160;1.004104;
6.517833;0.144415;1.000984;0.417524;0.040044;1.004035;
6.524405;0.146678;1.001211;0.424021;0.039908;1.003954;
6.530319;0.149111;1.001410;0.431001;0.039760;1.003865;
6.535642;0.151611;1.001583;0.438173;0.039604;1.003772;
6.540965;0.154396;1.001750;0.446158;0.039428;1.003667;
6.545756;0.157137;1.001895;0.454014;0.039252;1.003562;
6.550547;0.160092;1.002034;0.462479;0.039059;1.003446;
6.555338;0.163251;1.002167;0.471525;0.038848;1.003320;
6.560128;0.166606;1.002293;0.481125;0.038620;1.003184;
6.564440;0.169783;1.002401;0.490213;0.038399;1.003052;
6.568752;0.173103;1.002503;0.499703;0.038165;1.002911;
6.573063;0.176557;1.002599;0.509571;0.037916;1.002762;
6.577375;0.180136;1.002689;0.519790;0.037652;1.002605;
6.581687;0.183832;1.002772;0.530337;0.037375;1.002439;
6.585998;0.187636;1.002848;0.541184;0.037084;1.002265;
6.590310;0.191539;1.002918;0.552304;0.036779;1.002082;
6.594622;0.195532;1.002981;0.563671;0.036461;1.001892;
6.598502;0.199194;1.003031;0.574090;0.036163;1.001713;
6.602383;0.202914;1.003075;0.584665;0.035855;1.001529;
6.606263;0.206684;1.003114;0.595375;0.035538;1.001338;
6.610144;0.210498;1.003146;0.606199;0.035210;1.001142;
6.614024;0.214347;1.003172;0.617116;0.034874;1.000941;
6.617905;0.218225;1.003193;0.628104;0.034529;1.000734;
6.621785;0.222124;1.003207;0.639142;0.034176;1.000522;
6.625666;0.226036;1.003215;0.650209;0.033816;1.000306;
6.629546;0.229955;1.003217;0.661283;0.033449;1.000086;
6.633427;0.233871;1.003212;0.672342;0.033076;0.999862;
6.637307;0.237779;1.003202;0.683366;0.032697;0.999635;
6.641188;0.241671;1.003186;0.694333;0.032314;0.999405;
6.645068;0.245539;1.003163;0.705224;0.031928;0.999173;
6.648949;0.249376;1.003135;0.716016;0.031538;0.998939;
6.652829;0.253174;1.003100;0.726691;0.031147;0.998704;
6.656710;0.256928;1.003060;0.737227;0.030754;0.998468;
6.660590;0.260628;1.003014;0.747606;0.030362;0.998232;
6.664471;0.264269;1.002963;0.757808;0.029970;0.997997;
6.668351;0.267844;1.002905;0.767815;0.029580;0.997763;
6.672232;0.271347;1.002843;0.777608;0.029194;0.997530;
6.676112;0.274769;1.002775;0.787170;0.028811;0.997300;
6.679993;0.278106;1.002702;0.796484;0.028434;0.997073;
6.683873;0.281351;1.002624;0.805532;0.028062;0.996849;
6.687754;0.284498;1.002541;0.814300;0.027698;0.996630;
6.691634;0.287542;1.002454;0.822771;0.027342;0.996416;
6.695515;0.290476;1.002362;0.830930;0.026996;0.996207;
6.699395;0.293295;1.002265;0.838763;0.026660;0.996005;
6.703276;0.295994;1.002165;0.846257;0.026335;0.995809;
6.707156;0.298569;1.002060;0.853398;0.026022;0.995621;
6.711037;0.301013;1.001952;0.860174;0.025723;0.995440;
6.714917;0.303324;1.001840;0.866574;0.025438;0.995268;
6.718798;0.305496;1.001725;0.872587;0.025168;0.995106;
6.722678;0.307527;1.001607;0.878203;0.024914;0.994953;
6.726559;0.309412;1.001486;0.883413;0.024677;0.994810;
6.730439;0.311147;1.001362;0.888208;0.024457;0.994677;
6.734320;0.312731;1.001236;0.892581;0.024256;0.994556;
6.738200;0.314159;1.001108;0.896523;0.024073;0.994445;
6.742081;0.315430;1.000978;0.900030;0.023910;0.994347;
6.745961;0.316542;1.000846;0.903095;0.023767;0.994261;
6.749842;0.317492;1.000713;0.905713;0.023644;0.994187;
6.753722;0.318278;1.000579;0.907881;0.023542;0.994125;
6.761483;0.319358;1.000308;0.910854;0.023402;0.994040;
6.768468;0.319763;1.000062;0.911970;0.023350;0.994009;
6.775453;0.319630;0.999817;0.911605;0.023367;0.994019;
6.782438;0.318962;0.999573;0.909764;0.023454;0.994072;
6.789423;0.317762;0.999333;0.906458;0.023609;0.994165;
6.796408;0.316040;0.999096;0.901712;0.023832;0.994300;
6.803393;0.313808;0.998866;0.895553;0.024119;0.994473;
6.809679;0.311373;0.998665;0.888831;0.024429;0.994660;
6.815966;0.308548;0.998471;0.881027;0.024786;0.994875;
6.821623;0.305684;0.998303;0.873106;0.025145;0.995092;
6.827281;0.302527;0.998142;0.864367;0.025537;0.995328;
6.832373;0.299446;0.998003;0.855830;0.025915;0.995556;
6.837465;0.296148;0.997871;0.846684;0.026316;0.995798;
6.842048;0.293004;0.997758;0.837955;0.026695;0.996026;
6.846631;0.289701;0.997652;0.828777;0.027088;0.996262;
6.851214;0.286250;0.997551;0.819176;0.027494;0.996507;
6.855796;0.282658;0.997457;0.809175;0.027912;0.996759;
6.860379;0.278937;0.997370;0.798800;0.028339;0.997016;
6.864962;0.275094;0.997290;0.788078;0.028775;0.997278;
6.869545;0.271142;0.997217;0.777036;0.029217;0.997544;
6.873669;0.267499;0.997157;0.766848;0.029618;0.997785;
6.877794;0.263783;0.997104;0.756446;0.030023;0.998028;
6.881918;0.260003;0.997057;0.745852;0.030428;0.998272;
6.886043;0.256165;0.997017;0.735088;0.030834;0.998516;
6.890167;0.252280;0.996982;0.724177;0.031239;0.998760;
6.894292;0.248354;0.996955;0.713142;0.031642;0.999002;
6.898416;0.244396;0.996934;0.702008;0.032042;0.999242;
6.902541;0.240416;0.996919;0.690797;0.032438;0.999480;
6.906665;0.236421;0.996911;0.679534;0.032829;0.999714;
6.910790;0.232420;0.996910;0.668244;0.033214;0.999946;
6.914914;0.228421;0.996915;0.656950;0.033593;1.000173;
6.919039;0.224434;0.996927;0.645678;0.033964;1.000395;
6.923163;0.220467;0.996946;0.634452;0.034327;1.000613;
6.927288;0.216528;0.996971;0.623296;0.034680;1.000825;
6.931412;0.212626;0.997003;0.612235;0.035025;1.001031;
6.935537;0.208769;0.997041;0.601293;0.035359;1.001232;
6.939662;0.204966;0.997085;0.590494;0.035683;1.001426;
6.943786;0.201224;0.997136;0.579862;0.035996;1.001613;
6.947911;0.197552;0.997193;0.569420;0.036297;1.001794;
6.952035;0.193958;0.997256;0.559191;0.036587;1.001967;
6.956160;0.190449;0.997325;0.549198;0.036865;1.002133;
6.960284;0.187032;0.997399;0.539462;0.037130;1.002292;
6.964409;0.183716;0.997479;0.530005;0.037384;1.002444;
6.968533;0.180507;0.997565;0.520849;0.037625;1.002588;
6.972658;0.177412;0.997655;0.512013;0.037853;1.002725;
6.976782;0.174437;0.997751;0.503516;0.038069;1.002854;
6.980907;0.171590;0.997851;0.495378;0.038272;1.002976;
6.985031;0.168875;0.997956;0.487616;0.038463;1.003090;
6.989156;0.166299;0.998066;0.480248;0.038641;1.003196;
6.993280;0.163867;0.998179;0.473289;0.038806;1.003295;
6.997405;0.161585;0.998296;0.466755;0.038959;1.003387;
7.001529;0.159457;0.998417;0.460660;0.039100;1.003471;
7.005654;0.157487;0.998541;0.455017;0.039229;1.003548;
7.009778;0.155680;0.998668;0.449839;0.039346;1.003618;
7.013903;0.154040;0.998798;0.445137;0.039451;1.003681;
7.018027;0.152569;0.998931;0.440920;0.039544;1.003736;
7.022152;0.151271;0.999065;0.437198;0.039625;1.003785;
7.026276;0.150149;0.999202;0.433979;0.039695;1.003827;
7.030401;0.149204;0.999340;0.431269;0.039754;1.003862;
7.034525;0.148439;0.999479;0.429074;0.039801;1.003890;
7.038650;0.147855;0.999619;0.427399;0.039836;1.003911;
7.042774;0.147454;0.999760;0.426246;0.039861;1.003926;
7.051023;0.147199;1.000043;0.425514;0.039877;1.003935;
7.059273;0.147674;1.000324;0.426878;0.039848;1.003918;
7.067522;0.148872;1.000602;0.430314;0.039774;1.003874;
7.075771;0.150780;1.000873;0.435788;0.039656;1.003803;
7.083171;0.153082;1.001110;0.442391;0.039512;1.003717;
7.089824;0.155614;1.001316;0.449650;0.039350;1.003621;
7.095812;0.158255;1.001495;0.457218;0.039179;1.003518;
7.101200;0.160915;1.001650;0.464835;0.039004;1.003414;
7.106589;0.163831;1.001798;0.473184;0.038809;1.003297;
7.111439;0.166666;1.001926;0.481297;0.038616;1.003181;
7.116289;0.169691;1.002048;0.489950;0.038406;1.003056;
7.120654;0.172569;1.002152;0.498178;0.038203;1.002934;
7.125019;0.175586;1.002251;0.506799;0.037986;1.002804;
7.129383;0.178735;1.002344;0.515791;0.037756;1.002667;
7.133748;0.182008;1.002432;0.525131;0.037513;1.002521;
7.138113;0.185396;1.002513;0.534796;0.037256;1.002368;
7.142478;0.188891;1.002588;0.544761;0.036987;1.002206;
7.146843;0.192486;1.002657;0.555000;0.036704;1.002037;
7.151208;0.196170;1.002719;0.565487;0.036409;1.001861;
7.155573;0.199935;1.002775;0.576196;0.036102;1.001677;
7.159938;0.203771;1.002824;0.587100;0.035784;1.001486;
7.164302;0.207670;1.002866;0.598172;0.035454;1.001288;
7.168231;0.211224;1.002897;0.608259;0.035147;1.001105;
7.172159;0.214814;1.002924;0.618439;0.034833;1.000916;
7.176088;0.218433;1.002944;0.628692;0.034510;1.000723;
7.180016;0.222073;1.002958;0.638998;0.034181;1.000525;
7.183944;0.225727;1.002967;0.649335;0.033845;1.000323;
7.187873;0.229389;1.002970;0.659684;0.033502;1.000118;
7.191801;0.233050;1.002967;0.670024;0.033154;0.999909;
7.194098;0.235187;1.002961;0.676053;0.032949;0.999786;
7.196394;0.237318;1.002954;0.682065;0.032742;0.999662;
7.198691;0.239443;1.002945;0.688054;0.032534;0.999537;
7.200987;0.241562;1.002934;0.694026;0.032325;0.999412;
7.203283;0.243674;1.002922;0.699973;0.032115;0.999285;
7.205580;0.245776;1.002908;0.705891;0.031904;0.999159;
7.207876;0.247868;1.002892;0.711776;0.031692;0.999031;
7.210173;0.249947;1.002874;0.717623;0.031479;0.998904;
7.212469;0.252013;1.002854;0.723428;0.031267;0.998776;
7.214766;0.254063;1.002832;0.729187;0.031054;0.998648;
7.217062;0.256097;1.002808;0.734897;0.030841;0.998521;
7.221655;0.260109;1.002755;0.746151;0.030417;0.998265;
7.225789;0.263651;1.002702;0.756075;0.030037;0.998037;
7.229923;0.267119;1.002642;0.765784;0.029660;0.997810;
7.234056;0.270506;1.002577;0.775258;0.029287;0.997586;
7.238190;0.273805;1.002507;0.784478;0.028920;0.997365;
7.242323;0.277009;1.002431;0.793424;0.028558;0.997148;
7.246457;0.280112;1.002350;0.802079;0.028205;0.996935;
7.250591;0.283107;1.002264;0.810425;0.027860;0.996727;
7.254724;0.285987;1.002174;0.818445;0.027525;0.996526;
7.258858;0.288747;1.002079;0.826123;0.027201;0.996330;
7.262992;0.291381;1.001979;0.833445;0.026888;0.996142;
7.267125;0.293883;1.001876;0.840396;0.026589;0.995962;
7.271259;0.296248;1.001769;0.846962;0.026304;0.995790;
7.275393;0.298472;1.001658;0.853130;0.026034;0.995628;
7.279526;0.300550;1.001544;0.858890;0.025780;0.995475;
7.283660;0.302477;1.001426;0.864229;0.025543;0.995332;
7.287794;0.304250;1.001306;0.869138;0.025323;0.995199;
7.291927;0.305865;1.001183;0.873607;0.025122;0.995078;
7.296061;0.307319;1.001058;0.877629;0.024940;0.994968;
7.300195;0.308609;1.000930;0.881196;0.024778;0.994871;
7.304328;0.309733;1.000801;0.884301;0.024636;0.994785;
7.308462;0.310688;1.000670;0.886939;0.024515;0.994712;
7.312595;0.311472;1.000538;0.889105;0.024416;0.994652;
7.316729;0.312084;1.000405;0.890796;0.024338;0.994605;
7.320863;0.312523;1.000271;0.892008;0.024282;0.994572;
7.329130;0.312879;1.000003;0.892990;0.024237;0.994544;
7.337397;0.312541;0.999736;0.892056;0.024280;0.994570;
7.345665;0.311513;0.999472;0.889218;0.024411;0.994649;
7.353932;0.309806;0.999212;0.884504;0.024627;0.994780;
7.361372;0.307703;0.998985;0.878689;0.024892;0.994939;
7.368069;0.305361;0.998787;0.872214;0.025185;0.995116;
7.374096;0.302904;0.998614;0.865410;0.025490;0.995300;
7.380123;0.300125;0.998448;0.857714;0.025832;0.995506;
7.385547;0.297361;0.998305;0.850050;0.026169;0.995709;
7.390971;0.294359;0.998168;0.841718;0.026532;0.995928;
7.395853;0.291462;0.998051;0.833670;0.026879;0.996137;
7.400735;0.288389;0.997939;0.825128;0.027243;0.996356;
7.405616;0.285150;0.997834;0.816115;0.027622;0.996584;
7.410498;0.281756;0.997736;0.806660;0.028016;0.996821;
7.415380;0.278215;0.997644;0.796788;0.028421;0.997065;
7.419773;0.274913;0.997568;0.787571;0.028795;0.997290;
7.424167;0.271509;0.997497;0.778061;0.029176;0.997519;
7.428561;0.268012;0.997433;0.768282;0.029562;0.997752;
7.432954;0.264430;0.997375;0.758258;0.029953;0.997986;
7.437348;0.260773;0.997323;0.748012;0.030346;0.998223;
7.441741;0.257049;0.997278;0.737569;0.030741;0.998460;
7.446135;0.253268;0.997240;0.726954;0.031137;0.998698;
7.450528;0.249438;0.997208;0.716192;0.031532;0.998935;
7.454922;0.245570;0.997183;0.705311;0.031924;0.999171;
7.459316;0.241672;0.997165;0.694336;0.032314;0.999405;
7.463709;0.237754;0.997154;0.683294;0.032700;0.999636;
7.468103;0.233825;0.997150;0.672212;0.033080;0.999865;
7.472496;0.229896;0.997153;0.661118;0.033454;1.000089;
7.474801;0.227839;0.997158;0.655304;0.033648;1.000205;
7.477106;0.225787;0.997165;0.649503;0.033839;1.000320;
7.479410;0.223741;0.997175;0.643718;0.034028;1.000433;
7.481715;0.221700;0.997185;0.637943;0.034215;1.000545;
7.484020;0.219667;0.997197;0.632187;0.034399;1.000656;
7.486324;0.217643;0.997211;0.626455;0.034581;1.000765;
7.488629;0.215629;0.997226;0.620750;0.034760;1.000873;
7.490933;0.213628;0.997244;0.615076;0.034937;1.000979;
7.493238;0.211640;0.997263;0.609438;0.035111;1.001083;
7.495543;0.209666;0.997284;0.603839;0.035282;1.001185;
7.497847;0.207709;0.997307;0.598283;0.035450;1.001286;
7.500152;0.205768;0.997332;0.592773;0.035615;1.001385;
7.502457;0.203847;0.997359;0.587315;0.035777;1.001482;
7.504761;0.201945;0.997387;0.581911;0.035936;1.001577;
7.507066;0.200065;0.997417;0.576565;0.036092;1.001670;
7.509371;0.198206;0.997449;0.571281;0.036244;1.001762;
7.511675;0.196372;0.997483;0.566062;0.036393;1.001851;
7.513980;0.194562;0.997518;0.560912;0.036539;1.001938;
7.516285;0.192779;0.997555;0.555835;0.036681;1.002023;
7.518589;0.191023;0.997593;0.550833;0.036820;1.002106;
7.520894;0.189295;0.997634;0.545912;0.036955;1.002187;
7.523198;0.187597;0.997675;0.541072;0.037087;1.002266;
7.527808;0.184296;0.997763;0.531660;0.037340;1.002418;
7.531956;0.181438;0.997848;0.523506;0.037555;1.002547;
7.536104;0.178692;0.997937;0.515670;0.037759;1.002669;
7.540253;0.176066;0.998030;0.508169;0.037951;1.002784;
7.544401;0.173564;0.998128;0.501021;0.038131;1.002892;
7.548550;0.171191;0.998229;0.494240;0.038300;1.002992;
7.552698;0.168954;0.998335;0.487842;0.038457;1.003086;
7.556846;0.166856;0.998443;0.481841;0.038602;1.003173;
7.560995;0.164902;0.998556;0.476250;0.038736;1.003253;
7.565143;0.163096;0.998671;0.471081;0.038858;1.003326;
7.569291;0.161442;0.998789;0.466346;0.038969;1.003392;
7.573440;0.159944;0.998910;0.462054;0.039068;1.003452;
7.577588;0.158604;0.999033;0.458216;0.039156;1.003505;
7.581736;0.157425;0.999157;0.454839;0.039233;1.003551;
7.585885;0.156410;0.999284;0.451931;0.039299;1.003590;
7.590033;0.155561;0.999412;0.449497;0.039354;1.003623;
7.594181;0.154879;0.999541;0.447543;0.039397;1.003649;
7.598330;0.154366;0.999671;0.446073;0.039430;1.003668;
7.602478;0.154023;0.999802;0.445089;0.039452;1.003681;
7.610775;0.153847;1.000063;0.444585;0.039463;1.003688;
7.619072;0.154350;1.000323;0.446026;0.039431;1.003669;
7.627368;0.155525;1.000580;0.449394;0.039356;1.003624;
7.635665;0.157360;1.000831;0.454653;0.039238;1.003553;
7.643132;0.159562;1.001050;0.460961;0.039094;1.003467;
7.649852;0.161977;1.001240;0.467876;0.038934;1.003371;
7.655901;0.164487;1.001406;0.475064;0.038764;1.003270;
7.661344;0.167011;1.001548;0.482284;0.038592;1.003167;
7.666788;0.169773;1.001685;0.490184;0.038400;1.003052;
7.671687;0.172455;1.001803;0.497852;0.038211;1.002939;
7.676586;0.175313;1.001915;0.506019;0.038006;1.002816;
7.681485;0.178339;1.002020;0.514661;0.037785;1.002684;
7.686384;0.181523;1.002120;0.523748;0.037549;1.002543;
7.690793;0.184515;1.002204;0.532285;0.037323;1.002408;
7.695203;0.187620;1.002282;0.541137;0.037085;1.002265;
7.699612;0.190829;1.002354;0.550282;0.036835;1.002116;
7.704021;0.194135;1.002421;0.559695;0.036573;1.001959;
7.708430;0.197528;1.002482;0.569352;0.036299;1.001795;
7.712839;0.201001;1.002536;0.579228;0.036014;1.001624;
7.717249;0.204545;1.002584;0.589298;0.035719;1.001447;
7.721658;0.208151;1.002625;0.599537;0.035412;1.001263;
7.726067;0.211809;1.002660;0.609918;0.035096;1.001074;
7.730476;0.215511;1.002689;0.620415;0.034771;1.000879;
7.734886;0.219248;1.002710;0.631002;0.034437;1.000679;
7.739295;0.223011;1.002725;0.641652;0.034095;1.000474;
7.743704;0.226789;1.002734;0.652338;0.033746;1.000264;
7.748113;0.230575;1.002735;0.663034;0.033390;1.000051;
7.752522;0.234357;1.002730;0.673713;0.033029;0.999834;
7.756932;0.238128;1.002718;0.684349;0.032663;0.999615;
7.761341;0.241878;1.002699;0.694915;0.032294;0.999393;
7.765750;0.245597;1.002674;0.705387;0.031922;0.999169;
7.770159;0.249277;1.002642;0.715739;0.031548;0.998945;
7.774568;0.252909;1.002604;0.725945;0.031174;0.998720;
7.778978;0.256484;1.002560;0.735981;0.030801;0.998496;
7.783387;0.259992;1.002509;0.745824;0.030429;0.998273;
7.787796;0.263427;1.002453;0.755449;0.030061;0.998052;
7.792205;0.266779;1.002390;0.764834;0.029697;0.997833;
7.796615;0.270040;1.002322;0.773957;0.029339;0.997617;
7.801024;0.273203;1.002248;0.782797;0.028987;0.997406;
7.805433;0.276260;1.002169;0.791333;0.028643;0.997199;
7.809842;0.279204;1.002084;0.799546;0.028309;0.996998;
7.814251;0.282027;1.001995;0.807417;0.027985;0.996802;
7.818661;0.284724;1.001901;0.814927;0.027672;0.996614;
7.823070;0.287286;1.001802;0.822060;0.027372;0.996434;
7.827479;0.289710;1.001699;0.828801;0.027087;0.996262;
7.831888;0.291988;1.001592;0.835133;0.026816;0.996099;
7.836297;0.294116;1.001482;0.841043;0.026561;0.995945;
7.840707;0.296088;1.001368;0.846518;0.026323;0.995802;
7.845116;0.297901;1.001251;0.851546;0.026104;0.995670;
7.849525;0.299549;1.001131;0.856116;0.025903;0.995548;
7.853934;0.301029;1.001008;0.860218;0.025721;0.995439;
7.858344;0.302338;1.000883;0.863844;0.025560;0.995342;
7.862753;0.303473;1.000756;0.866986;0.025420;0.995257;
7.867162;0.304431;1.000628;0.869638;0.025301;0.995186;
7.871571;0.305210;1.000498;0.871795;0.025204;0.995127;
7.875980;0.305809;1.000367;0.873451;0.025129;0.995082;
7.880390;0.306226;1.000235;0.874604;0.025077;0.995051;
7.889208;0.306512;0.999972;0.875397;0.025041;0.995029;
7.898026;0.306070;0.999709;0.874175;0.025097;0.995063;
7.906845;0.304907;0.999450;0.870957;0.025242;0.995150;
7.915663;0.303036;0.999197;0.865778;0.025474;0.995290;
7.923600;0.300762;0.998976;0.859478;0.025754;0.995459;
7.930743;0.298252;0.998784;0.852521;0.026061;0.995644;
7.937171;0.295633;0.998619;0.845254;0.026378;0.995835;
7.942957;0.292995;0.998476;0.837930;0.026696;0.996026;
7.948743;0.290103;0.998339;0.829895;0.027040;0.996234;
7.953950;0.287293;0.998223;0.822080;0.027372;0.996433;
7.959157;0.284298;0.998112;0.813742;0.027722;0.996644;
7.963844;0.281451;0.998018;0.805811;0.028051;0.996842;
7.968530;0.278470;0.997930;0.797500;0.028392;0.997048;
7.973217;0.275364;0.997847;0.788830;0.028744;0.997260;
7.977903;0.272140;0.997771;0.779826;0.029106;0.997477;
7.982590;0.268808;0.997700;0.770511;0.029475;0.997699;
7.987276;0.265378;0.997637;0.760912;0.029850;0.997925;
7.991963;0.261858;0.997579;0.751054;0.030230;0.998153;
7.996649;0.258259;0.997529;0.740964;0.030613;0.998384;
8.001336;0.254591;0.997485;0.730669;0.030999;0.998615;
8.005554;0.251239;0.997452;0.721252;0.031347;0.998824;
8.009771;0.247845;0.997424;0.711713;0.031694;0.999033;
8.013989;0.244420;0.997402;0.702073;0.032040;0.999241;
8.018207;0.240969;0.997386;0.692355;0.032384;0.999447;
8.022425;0.237501;0.997376;0.682580;0.032724;0.999651;
8.026643;0.234023;0.997372;0.672771;0.033061;0.999853;
8.030860;0.230545;0.997374;0.662949;0.033393;1.000053;
8.035078;0.227072;0.997382;0.653137;0.033719;1.000248;
8.039296;0.223613;0.997395;0.643356;0.034040;1.000440;
8.043514;0.220177;0.997415;0.633630;0.034353;1.000628;
8.047732;0.216769;0.997440;0.623980;0.034659;1.000812;
8.051950;0.213400;0.997471;0.614429;0.034957;1.000991;
