time;NETWORK_B1_v_a;NETWORK_B1_Urms;NETWORK_LINE_i_a;NETWORK_LINE_Irms;
0.005210;0.023217;0.981322;-0.075085;0.494482;
0.005220;0.018881;0.981322;-0.077292;0.494484;
0.005230;0.014544;0.981322;-0.079499;0.494486;
0.005240;0.010204;0.981323;-0.081705;0.494488;
0.005250;0.005863;0.981323;-0.083911;0.494490;
0.005260;0.001520;0.981323;-0.086116;0.494492;
0.005270;-0.002825;0.981323;-0.088321;0.494494;
0.005280;-0.007171;0.981323;-0.090525;0.494496;
0.005290;-0.011519;0.981322;-0.092729;0.494499;
0.005300;-0.015868;0.981322;-0.094932;0.494501;
0.005310;-0.020218;0.981322;-0.097134;0.494504;
0.005320;-0.024570;0.981322;-0.099335;0.494506;
0.005330;-0.028923;0.981322;-0.101535;0.494509;
0.005340;-0.033278;0.981322;-0.103735;0.494512;
0.005350;-0.037633;0.981322;-0.105933;0.494515;
0.005360;-0.041989;0.981322;-0.108131;0.494517;
0.005370;-0.046347;0.981322;-0.110327;0.494520;
0.005380;-0.050705;0.981322;-0.112522;0.494523;
0.005390;-0.055064;0.981322;-0.114717;0.494526;
0.005400;-0.059423;0.981322;-0.116909;0.494529;
0.005410;-0.063783;0.981322;-0.119101;0.494533;
0.005420;-0.068144;0.981322;-0.121291;0.494536;
0.005430;-0.072505;0.981323;-0.123480;0.494539;
0.005440;-0.076867;0.981323;-0.125668;0.494542;
0.005450;-0.081229;0.981323;-0.127854;0.494545;
0.005460;-0.085591;0.981324;-0.130039;0.494549;
0.005470;-0.089953;0.981324;-0.132222;0.494552;
0.005480;-0.094315;0.981325;-0.134403;0.494555;
0.005490;-0.098677;0.981326;-0.136583;0.494559;
0.005500;-0.103040;0.981326;-0.138762;0.494562;
0.005510;-0.107402;0.981327;-0.140938;0.494566;
0.005520;-0.111763;0.981328;-0.143113;0.494569;
0.005530;-0.116125;0.981329;-0.145286;0.494572;
0.005540;-0.120486;0.981330;-0.147458;0.494576;
0.005550;-0.124846;0.981331;-0.149627;0.494579;
0.005560;-0.129206;0.981332;-0.151795;0.494582;
0.005570;-0.133565;0.981334;-0.153961;0.494586;
0.005580;-0.137924;0.981335;-0.156125;0.494589;
0.005590;-0.142282;0.981336;-0.158287;0.494593;
0.005600;-0.146638;0.981338;-0.160447;0.494596;
0.005610;-0.150994;0.981340;-0.162605;0.494599;
0.005620;-0.155349;0.981341;-0.164760;0.494602;
0.005630;-0.159703;0.981343;-0.166914;0.494606;
0.005640;-0.164055;0.981345;-0.169066;0.494609;
0.005650;-0.168407;0.981347;-0.171216;0.494612;
0.005660;-0.172756;0.981349;-0.173363;0.494615;
0.005670;-0.177105;0.981351;-0.175508;0.494618;
0.005680;-0.181452;0.981353;-0.177651;0.494621;
0.005690;-0.185797;0.981355;-0.179792;0.494624;
0.005700;-0.190141;0.981358;-0.181930;0.494627;
0.005710;-0.194483;0.981360;-0.184066;0.494630;
0.005720;-0.198824;0.981363;-0.186200;0.494632;
0.005730;-0.203162;0.981365;-0.188332;0.494635;
0.005740;-0.207499;0.981368;-0.190461;0.494638;
0.005750;-0.211833;0.981370;-0.192588;0.494640;
0.005760;-0.216166;0.981373;-0.194712;0.494643;
0.005770;-0.220496;0.981376;-0.196834;0.494645;
0.005780;-0.224824;0.981379;-0.198954;0.494647;
0.005790;-0.229150;0.981381;-0.201071;0.494650;
0.005800;-0.233474;0.981384;-0.203185;0.494652;
0.005810;-0.237795;0.981387;-0.205297;0.494654;
0.005820;-0.242114;0.981390;-0.207407;0.494656;
0.005830;-0.246430;0.981393;-0.209514;0.494658;
0.005840;-0.250744;0.981396;-0.211618;0.494660;
0.005850;-0.255055;0.981399;-0.213720;0.494662;
0.005860;-0.259363;0.981403;-0.215819;0.494663;
0.005870;-0.263668;0.981406;-0.217916;0.494665;
0.005880;-0.267971;0.981409;-0.220010;0.494666;
0.005890;-0.272271;0.981412;-0.222102;0.494668;
0.005900;-0.276568;0.981415;-0.224190;0.494669;
0.005910;-0.280862;0.981418;-0.226276;0.494670;
0.005920;-0.285152;0.981422;-0.228360;0.494671;
0.005930;-0.289440;0.981425;-0.230441;0.494672;
0.005940;-0.293724;0.981428;-0.232519;0.494673;
0.005950;-0.298005;0.981431;-0.234594;0.494674;
0.005960;-0.302283;0.981434;-0.236666;0.494675;
0.005970;-0.306558;0.981438;-0.238736;0.494676;
0.005980;-0.310829;0.981441;-0.240803;0.494676;
0.005990;-0.315097;0.981444;-0.242867;0.494677;
0.006000;-0.319361;0.981447;-0.244929;0.494677;
0.006010;-0.323622;0.981450;-0.246988;0.494677;
0.006020;-0.327879;0.981453;-0.249043;0.494678;
0.006030;-0.332132;0.981456;-0.251096;0.494678;
0.006040;-0.336382;0.981459;-0.253147;0.494678;
0.006050;-0.340628;0.981462;-0.255194;0.494678;
0.006060;-0.344870;0.981465;-0.257239;0.494678;
0.006070;-0.349108;0.981468;-0.259280;0.494677;
0.006080;-0.353342;0.981471;-0.261319;0.494677;
0.006090;-0.357573;0.981473;-0.263355;0.494677;
0.006100;-0.361799;0.981476;-0.265388;0.494676;
0.006110;-0.366021;0.981479;-0.267418;0.494676;
0.006120;-0.370240;0.981481;-0.269445;0.494675;
0.006130;-0.374454;0.981484;-0.271469;0.494674;
0.006140;-0.378664;0.981487;-0.273491;0.494673;
0.006150;-0.382870;0.981489;-0.275509;0.494672;
0.006160;-0.387071;0.981491;-0.277524;0.494671;
0.006170;-0.391269;0.981494;-0.279537;0.494670;
0.006180;-0.395462;0.981496;-0.281546;0.494669;
0.006190;-0.399650;0.981498;-0.283553;0.494668;
0.006200;-0.403834;0.981500;-0.285556;0.494667;
0.006210;-0.408014;0.981502;-0.287556;0.494666;
0.006220;-0.412189;0.981504;-0.289554;0.494664;
0.006230;-0.416360;0.981506;-0.291548;0.494663;
0.006240;-0.420526;0.981508;-0.293540;0.494661;
0.006250;-0.424688;0.981509;-0.295528;0.494660;
0.006260;-0.428844;0.981511;-0.297513;0.494658;
0.006270;-0.432997;0.981512;-0.299495;0.494657;
0.006280;-0.437144;0.981514;-0.301474;0.494655;
0.006290;-0.441287;0.981515;-0.303450;0.494653;
0.006300;-0.445425;0.981517;-0.305423;0.494651;
0.006310;-0.449558;0.981518;-0.307393;0.494649;
0.006320;-0.453686;0.981519;-0.309359;0.494648;
0.006330;-0.457809;0.981520;-0.311323;0.494646;
0.006340;-0.461928;0.981521;-0.313283;0.494644;
0.006350;-0.466041;0.981522;-0.315240;0.494642;
0.006360;-0.470150;0.981522;-0.317194;0.494640;
0.006370;-0.474253;0.981523;-0.319145;0.494638;
0.006380;-0.478352;0.981524;-0.321093;0.494636;
0.006390;-0.482445;0.981524;-0.323037;0.494634;
0.006400;-0.486533;0.981524;-0.324978;0.494631;
0.006410;-0.490616;0.981525;-0.326916;0.494629;
0.006420;-0.494694;0.981525;-0.328851;0.494627;
0.006430;-0.498767;0.981525;-0.330782;0.494625;
0.006440;-0.502834;0.981525;-0.332711;0.494623;
0.006450;-0.506896;0.981525;-0.334636;0.494621;
0.006460;-0.510953;0.981525;-0.336557;0.494618;
0.006470;-0.515004;0.981525;-0.338476;0.494616;
0.006480;-0.519050;0.981525;-0.340391;0.494614;
0.006490;-0.523090;0.981524;-0.342302;0.494612;
0.006500;-0.527126;0.981524;-0.344211;0.494610;
0.006510;-0.531155;0.981523;-0.346116;0.494607;
0.006520;-0.535179;0.981523;-0.348017;0.494605;
0.006530;-0.539198;0.981522;-0.349915;0.494603;
0.006540;-0.543211;0.981521;-0.351810;0.494601;
0.006550;-0.547218;0.981521;-0.353702;0.494599;
0.006560;-0.551220;0.981520;-0.355590;0.494596;
0.006570;-0.555216;0.981519;-0.357474;0.494594;
0.006580;-0.559207;0.981518;-0.359355;0.494592;
0.006590;-0.563192;0.981517;-0.361233;0.494590;
0.006600;-0.567171;0.981516;-0.363107;0.494588;
0.006610;-0.571144;0.981514;-0.364978;0.494586;
0.006620;-0.575111;0.981513;-0.366845;0.494584;
0.006630;-0.579073;0.981512;-0.368708;0.494582;
0.006640;-0.583028;0.981510;-0.370569;0.494580;
0.006650;-0.586978;0.981509;-0.372425;0.494578;
0.006660;-0.590922;0.981507;-0.374278;0.494576;
0.006670;-0.594860;0.981506;-0.376127;0.494574;
0.006680;-0.598792;0.981504;-0.377973;0.494572;
0.006690;-0.602717;0.981503;-0.379815;0.494570;
0.006700;-0.606637;0.981501;-0.381654;0.494568;
0.006710;-0.610551;0.981499;-0.383489;0.494566;
0.006720;-0.614459;0.981498;-0.385320;0.494565;
0.006730;-0.618360;0.981496;-0.387147;0.494563;
0.006740;-0.622255;0.981494;-0.388971;0.494561;
0.006750;-0.626144;0.981492;-0.390791;0.494560;
0.006760;-0.630027;0.981490;-0.392607;0.494558;
0.006770;-0.633904;0.981488;-0.394420;0.494556;
0.006780;-0.637774;0.981486;-0.396229;0.494555;
0.006790;-0.641638;0.981485;-0.398034;0.494553;
0.006800;-0.645495;0.981483;-0.399835;0.494552;
0.006810;-0.649347;0.981481;-0.401632;0.494551;
0.006820;-0.653191;0.981479;-0.403426;0.494549;
0.006830;-0.657030;0.981476;-0.405216;0.494548;
0.006840;-0.660861;0.981474;-0.407001;0.494547;
0.006850;-0.664687;0.981472;-0.408783;0.494545;
0.006860;-0.668505;0.981470;-0.410561;0.494544;
0.006870;-0.672317;0.981468;-0.412335;0.494543;
0.006880;-0.676123;0.981466;-0.414105;0.494542;
0.006890;-0.679922;0.981464;-0.415872;0.494541;
0.006900;-0.683714;0.981462;-0.417634;0.494540;
0.006910;-0.687499;0.981460;-0.419392;0.494539;
0.006920;-0.691278;0.981458;-0.421146;0.494538;
0.006930;-0.695050;0.981456;-0.422896;0.494537;
0.006940;-0.698815;0.981454;-0.424642;0.494537;
0.006950;-0.702574;0.981452;-0.426384;0.494536;
0.006960;-0.706325;0.981450;-0.428122;0.494535;
0.006970;-0.710070;0.981448;-0.429856;0.494535;
0.006980;-0.713807;0.981446;-0.431586;0.494534;
0.006990;-0.717538;0.981444;-0.433311;0.494533;
0.007000;-0.721261;0.981442;-0.435033;0.494533;
0.007010;-0.724978;0.981440;-0.436750;0.494533;
0.007020;-0.728687;0.981438;-0.438463;0.494532;
0.007030;-0.732390;0.981436;-0.440172;0.494532;
0.007040;-0.736085;0.981434;-0.441876;0.494531;
0.007050;-0.739773;0.981432;-0.443576;0.494531;
0.007060;-0.743454;0.981430;-0.445272;0.494531;
0.007070;-0.747128;0.981428;-0.446964;0.494531;
0.007080;-0.750794;0.981427;-0.448651;0.494531;
0.007090;-0.754453;0.981425;-0.450334;0.494530;
0.007100;-0.758105;0.981423;-0.452013;0.494530;
0.007110;-0.761749;0.981421;-0.453687;0.494530;
0.007120;-0.765386;0.981420;-0.455357;0.494530;
0.007130;-0.769016;0.981418;-0.457023;0.494530;
0.007140;-0.772638;0.981416;-0.458684;0.494531;
0.007150;-0.776252;0.981415;-0.460340;0.494531;
0.007160;-0.779859;0.981413;-0.461992;0.494531;
0.007170;-0.783458;0.981412;-0.463640;0.494531;
0.007180;-0.787050;0.981411;-0.465283;0.494531;
0.007190;-0.790634;0.981409;-0.466922;0.494532;
0.007200;-0.794210;0.981408;-0.468556;0.494532;
0.007210;-0.797779;0.981406;-0.470185;0.494532;
0.007220;-0.801340;0.981405;-0.471810;0.494533;
0.007230;-0.804893;0.981404;-0.473431;0.494533;
0.007240;-0.808438;0.981403;-0.475047;0.494533;
0.007250;-0.811976;0.981402;-0.476658;0.494534;
0.007260;-0.815505;0.981400;-0.478264;0.494534;
0.007270;-0.819027;0.981399;-0.479866;0.494535;
0.007280;-0.822541;0.981398;-0.481463;0.494535;
0.007290;-0.826046;0.981397;-0.483055;0.494536;
0.007300;-0.829544;0.981396;-0.484643;0.494536;
0.007310;-0.833033;0.981396;-0.486226;0.494537;
0.007320;-0.836515;0.981395;-0.487804;0.494538;
0.007330;-0.839988;0.981394;-0.489378;0.494538;
0.007340;-0.843453;0.981393;-0.490946;0.494539;
0.007350;-0.846910;0.981392;-0.492510;0.494540;
0.007360;-0.850359;0.981392;-0.494069;0.494540;
0.007370;-0.853799;0.981391;-0.495623;0.494541;
0.007380;-0.857231;0.981391;-0.497172;0.494542;
0.007390;-0.860655;0.981390;-0.498717;0.494543;
0.007400;-0.864070;0.981390;-0.500256;0.494543;
0.007410;-0.867477;0.981389;-0.501791;0.494544;
0.007420;-0.870875;0.981389;-0.503320;0.494545;
0.007430;-0.874265;0.981388;-0.504845;0.494546;
0.007440;-0.877646;0.981388;-0.506365;0.494546;
0.007450;-0.881019;0.981388;-0.507879;0.494547;
0.007460;-0.884383;0.981388;-0.509389;0.494548;
0.007470;-0.887739;0.981387;-0.510894;0.494549;
0.007480;-0.891086;0.981387;-0.512393;0.494550;
0.007490;-0.894424;0.981387;-0.513888;0.494551;
0.007500;-0.897753;0.981387;-0.515377;0.494551;
0.007510;-0.901074;0.981387;-0.516862;0.494552;
0.007520;-0.904386;0.981387;-0.518341;0.494553;
0.007530;-0.907689;0.981387;-0.519815;0.494554;
0.007540;-0.910983;0.981387;-0.521284;0.494555;
0.007550;-0.914268;0.981387;-0.522748;0.494556;
0.007560;-0.917544;0.981387;-0.524207;0.494556;
0.007570;-0.920811;0.981388;-0.525661;0.494557;
0.007580;-0.924070;0.981388;-0.527109;0.494558;
0.007590;-0.927319;0.981388;-0.528552;0.494559;
0.007600;-0.930559;0.981388;-0.529990;0.494560;
0.007610;-0.933790;0.981389;-0.531423;0.494561;
0.007620;-0.937012;0.981389;-0.532850;0.494561;
0.007630;-0.940224;0.981389;-0.534273;0.494562;
0.007640;-0.943428;0.981390;-0.535689;0.494563;
0.007650;-0.946622;0.981390;-0.537101;0.494564;
0.007660;-0.949807;0.981390;-0.538507;0.494565;
0.007670;-0.952982;0.981391;-0.539908;0.494565;
0.007680;-0.956148;0.981391;-0.541304;0.494566;
0.007690;-0.959305;0.981392;-0.542694;0.494567;
0.007700;-0.962453;0.981392;-0.544079;0.494568;
0.007710;-0.965590;0.981393;-0.545458;0.494568;
0.007720;-0.968719;0.981394;-0.546832;0.494569;
0.007730;-0.971838;0.981394;-0.548201;0.494570;
0.007740;-0.974947;0.981395;-0.549564;0.494571;
0.007750;-0.978047;0.981395;-0.550922;0.494571;
0.007760;-0.981137;0.981396;-0.552274;0.494572;
0.007770;-0.984217;0.981397;-0.553621;0.494573;
0.007780;-0.987288;0.981397;-0.554962;0.494573;
0.007790;-0.990349;0.981398;-0.556298;0.494574;
0.007800;-0.993400;0.981399;-0.557628;0.494574;
0.007810;-0.996442;0.981400;-0.558953;0.494575;
0.007820;-0.999473;0.981400;-0.560272;0.494576;
0.007830;-1.002495;0.981401;-0.561585;0.494576;
0.007840;-1.005507;0.981402;-0.562893;0.494577;
0.007850;-1.008509;0.981402;-0.564196;0.494577;
0.007860;-1.011501;0.981403;-0.565493;0.494578;
0.007870;-1.014483;0.981404;-0.566784;0.494578;
0.007880;-1.017456;0.981405;-0.568070;0.494579;
0.007890;-1.020418;0.981406;-0.569350;0.494579;
0.007900;-1.023370;0.981406;-0.570624;0.494580;
0.007910;-1.026312;0.981407;-0.571893;0.494580;
0.007920;-1.029243;0.981408;-0.573156;0.494581;
0.007930;-1.032165;0.981409;-0.574413;0.494581;
0.007940;-1.035076;0.981410;-0.575665;0.494581;
0.007950;-1.037978;0.981410;-0.576910;0.494582;
0.007960;-1.040868;0.981411;-0.578151;0.494582;
0.007970;-1.043749;0.981412;-0.579385;0.494583;
0.007980;-1.046620;0.981413;-0.580614;0.494583;
0.007990;-1.049480;0.981413;-0.581837;0.494583;
0.008000;-1.052329;0.981414;-0.583054;0.494583;
0.008010;-1.055168;0.981415;-0.584265;0.494584;
0.008020;-1.057997;0.981416;-0.585471;0.494584;
0.008030;-1.060816;0.981417;-0.586671;0.494584;
0.008040;-1.063624;0.981417;-0.587864;0.494584;
0.008050;-1.066421;0.981418;-0.589053;0.494585;
0.008060;-1.069208;0.981419;-0.590235;0.494585;
0.008070;-1.071984;0.981420;-0.591411;0.494585;
0.008080;-1.074750;0.981420;-0.592582;0.494585;
0.008090;-1.077505;0.981421;-0.593747;0.494585;
0.008100;-1.080249;0.981422;-0.594905;0.494585;
0.008110;-1.082983;0.981422;-0.596058;0.494586;
0.008120;-1.085706;0.981423;-0.597205;0.494586;
0.008130;-1.088418;0.981424;-0.598346;0.494586;
0.008140;-1.091119;0.981424;-0.599481;0.494586;
0.008150;-1.093810;0.981425;-0.600611;0.494586;
0.008160;-1.096490;0.981426;-0.601734;0.494586;
0.008170;-1.099159;0.981426;-0.602851;0.494586;
0.008180;-1.101817;0.981427;-0.603962;0.494586;
0.008190;-1.104464;0.981427;-0.605068;0.494586;
0.008200;-1.107101;0.981428;-0.606167;0.494586;
0.008210;-1.109726;0.981429;-0.607261;0.494586;
0.008220;-1.112340;0.981429;-0.608348;0.494586;
0.008230;-1.114944;0.981430;-0.609429;0.494586;
0.008240;-1.117536;0.981430;-0.610504;0.494586;
0.008250;-1.120117;0.981431;-0.611574;0.494586;
0.008260;-1.122688;0.981431;-0.612637;0.494586;
0.008270;-1.125247;0.981432;-0.613694;0.494586;
0.008280;-1.127795;0.981432;-0.614745;0.494585;
0.008290;-1.130331;0.981433;-0.615790;0.494585;
0.008300;-1.132857;0.981433;-0.616829;0.494585;
0.008310;-1.135371;0.981434;-0.617862;0.494585;
0.008320;-1.137875;0.981434;-0.618888;0.494585;
0.008330;-1.140367;0.981434;-0.619909;0.494585;
0.008340;-1.142847;0.981435;-0.620923;0.494585;
0.008350;-1.145316;0.981435;-0.621931;0.494584;
0.008360;-1.147774;0.981435;-0.622933;0.494584;
0.008370;-1.150221;0.981436;-0.623929;0.494584;
0.008380;-1.152656;0.981436;-0.624919;0.494584;
0.008390;-1.155080;0.981436;-0.625903;0.494584;
0.008400;-1.157493;0.981437;-0.626880;0.494583;
0.008410;-1.159894;0.981437;-0.627851;0.494583;
0.008420;-1.162283;0.981437;-0.628816;0.494583;
0.008430;-1.164661;0.981437;-0.629775;0.494583;
0.008440;-1.167027;0.981438;-0.630728;0.494583;
0.008450;-1.169382;0.981438;-0.631674;0.494582;
0.008460;-1.171726;0.981438;-0.632614;0.494582;
0.008470;-1.174058;0.981438;-0.633548;0.494582;
0.008480;-1.176378;0.981438;-0.634476;0.494582;
0.008490;-1.178686;0.981438;-0.635397;0.494581;
0.008500;-1.180983;0.981439;-0.636312;0.494581;
0.008510;-1.183268;0.981439;-0.637221;0.494581;
0.008520;-1.185542;0.981439;-0.638123;0.494581;
0.008530;-1.187803;0.981439;-0.639019;0.494580;
0.008540;-1.190053;0.981439;-0.639909;0.494580;
0.008550;-1.192292;0.981439;-0.640793;0.494580;
0.008560;-1.194518;0.981439;-0.641670;0.494580;
0.008570;-1.196733;0.981439;-0.642541;0.494579;
0.008580;-1.198936;0.981439;-0.643406;0.494579;
0.008590;-1.201127;0.981439;-0.644264;0.494579;
0.008600;-1.203306;0.981439;-0.645116;0.494579;
0.008610;-1.205473;0.981439;-0.645961;0.494578;
0.008620;-1.207628;0.981439;-0.646800;0.494578;
0.008630;-1.209771;0.981439;-0.647633;0.494578;
0.008640;-1.211903;0.981439;-0.648459;0.494578;
0.008650;-1.214022;0.981439;-0.649279;0.494577;
0.008660;-1.216130;0.981439;-0.650093;0.494577;
0.008670;-1.218225;0.981439;-0.650900;0.494577;
0.008680;-1.220308;0.981439;-0.651700;0.494577;
0.008690;-1.222380;0.981438;-0.652495;0.494576;
0.008700;-1.224439;0.981438;-0.653283;0.494576;
0.008710;-1.226486;0.981438;-0.654064;0.494576;
0.008720;-1.228521;0.981438;-0.654839;0.494576;
0.008730;-1.230544;0.981438;-0.655607;0.494575;
0.008740;-1.232554;0.981438;-0.656369;0.494575;
0.008750;-1.234553;0.981438;-0.657125;0.494575;
0.008760;-1.236539;0.981438;-0.657874;0.494575;
0.008770;-1.238513;0.981437;-0.658617;0.494574;
0.008780;-1.240475;0.981437;-0.659353;0.494574;
0.008790;-1.242425;0.981437;-0.660082;0.494574;
0.008800;-1.244362;0.981437;-0.660805;0.494574;
0.008810;-1.246287;0.981437;-0.661522;0.494574;
0.008820;-1.248200;0.981436;-0.662232;0.494573;
0.008830;-1.250100;0.981436;-0.662935;0.494573;
0.008840;-1.251989;0.981436;-0.663632;0.494573;
0.008850;-1.253864;0.981436;-0.664323;0.494573;
0.008860;-1.255728;0.981436;-0.665007;0.494573;
0.008870;-1.257578;0.981435;-0.665684;0.494572;
0.008880;-1.259417;0.981435;-0.666355;0.494572;
0.008890;-1.261243;0.981435;-0.667019;0.494572;
0.008900;-1.263057;0.981435;-0.667676;0.494572;
0.008910;-1.264858;0.981434;-0.668327;0.494572;
0.008920;-1.266647;0.981434;-0.668972;0.494572;
0.008930;-1.268423;0.981434;-0.669610;0.494571;
0.008940;-1.270186;0.981434;-0.670241;0.494571;
0.008950;-1.271937;0.981434;-0.670866;0.494571;
0.008960;-1.273676;0.981433;-0.671484;0.494571;
0.008970;-1.275402;0.981433;-0.672095;0.494571;
0.008980;-1.277115;0.981433;-0.672700;0.494571;
0.008990;-1.278816;0.981433;-0.673298;0.494571;
0.009000;-1.280504;0.981432;-0.673889;0.494570;
0.009010;-1.282180;0.981432;-0.674474;0.494570;
0.009020;-1.283843;0.981432;-0.675052;0.494570;
0.009030;-1.285493;0.981432;-0.675624;0.494570;
0.009040;-1.287131;0.981431;-0.676189;0.494570;
0.009050;-1.288755;0.981431;-0.676747;0.494570;
0.009060;-1.290367;0.981431;-0.677299;0.494570;
0.009070;-1.291967;0.981431;-0.677843;0.494570;
0.009080;-1.293553;0.981430;-0.678382;0.494570;
0.009090;-1.295127;0.981430;-0.678913;0.494570;
0.009100;-1.296688;0.981430;-0.679438;0.494570;
0.009110;-1.298237;0.981430;-0.679956;0.494569;
0.009120;-1.299772;0.981429;-0.680468;0.494569;
0.009130;-1.301295;0.981429;-0.680972;0.494569;
0.009140;-1.302805;0.981429;-0.681470;0.494569;
0.009150;-1.304302;0.981429;-0.681961;0.494569;
0.009160;-1.305786;0.981429;-0.682446;0.494569;
0.009170;-1.307257;0.981428;-0.682924;0.494569;
0.009180;-1.308715;0.981428;-0.683395;0.494569;
0.009190;-1.310161;0.981428;-0.683859;0.494569;
0.009200;-1.311593;0.981428;-0.684317;0.494569;
0.009210;-1.313013;0.981428;-0.684768;0.494569;
0.009220;-1.314419;0.981427;-0.685212;0.494569;
0.009230;-1.315813;0.981427;-0.685649;0.494569;
0.009240;-1.317193;0.981427;-0.686080;0.494569;
0.009250;-1.318561;0.981427;-0.686504;0.494569;
0.009260;-1.319916;0.981427;-0.686921;0.494569;
0.009270;-1.321257;0.981426;-0.687331;0.494569;
0.009280;-1.322586;0.981426;-0.687734;0.494569;
0.009290;-1.323902;0.981426;-0.688131;0.494569;
0.009300;-1.325204;0.981426;-0.688521;0.494569;
0.009310;-1.326493;0.981426;-0.688904;0.494569;
0.009320;-1.327770;0.981426;-0.689280;0.494569;
0.009330;-1.329033;0.981426;-0.689650;0.494569;
0.009340;-1.330283;0.981425;-0.690013;0.494569;
0.009350;-1.331520;0.981425;-0.690369;0.494569;
0.009360;-1.332744;0.981425;-0.690718;0.494569;
0.009370;-1.333955;0.981425;-0.691060;0.494569;
0.009380;-1.335152;0.981425;-0.691396;0.494569;
0.009390;-1.336337;0.981425;-0.691724;0.494569;
0.009400;-1.337508;0.981425;-0.692046;0.494569;
0.009410;-1.338666;0.981424;-0.692361;0.494569;
0.009420;-1.339811;0.981424;-0.692669;0.494569;
0.009430;-1.340942;0.981424;-0.692971;0.494569;
0.009440;-1.342061;0.981424;-0.693265;0.494570;
0.009450;-1.343166;0.981424;-0.693553;0.494570;
0.009460;-1.344258;0.981424;-0.693834;0.494570;
0.009470;-1.345336;0.981424;-0.694108;0.494570;
0.009480;-1.346401;0.981424;-0.694375;0.494570;
0.009490;-1.347454;0.981424;-0.694635;0.494570;
0.009500;-1.348492;0.981424;-0.694888;0.494570;
0.009510;-1.349518;0.981424;-0.695135;0.494570;
0.009520;-1.350530;0.981424;-0.695375;0.494570;
0.009530;-1.351529;0.981424;-0.695608;0.494570;
0.009540;-1.352514;0.981423;-0.695834;0.494570;
0.009550;-1.353486;0.981423;-0.696053;0.494570;
0.009560;-1.354445;0.981423;-0.696265;0.494570;
0.009570;-1.355391;0.981423;-0.696470;0.494570;
