time;GEN_generator_theta;GEN_generator_omegaPu;GEN_generator_eqPPu;GEN_generator_edPPu;GEN_generator_eqPPPu;GEN_generator_edPPPu;GEN_generator_PGenPu;GEN_generator_QGenPu;GEN_generator_psiAgPu;GEN_generator_psiArgPu;GEN_generator_satDPu;GEN_generator_satQPu;GEN_generator_UPu;
5.114564;1.034734;1.000029;0.780020;0.601755;0.708010;0.721925;0.662061;0.012160;1.005621;1.032191;1.126889;1.120544;0.996855;
5.133073;1.034921;1.000036;0.780000;0.601731;0.707971;0.721923;0.662480;0.012078;1.005597;1.032185;1.126883;1.120539;0.996836;
5.151582;1.035148;1.000043;0.779978;0.601711;0.707920;0.721933;0.662964;0.011992;1.005573;1.032181;1.126880;1.120536;0.996816;
5.170092;1.035408;1.000048;0.779955;0.601696;0.707859;0.721954;0.663497;0.011905;1.005549;1.032178;1.126877;1.120533;0.996794;
5.188601;1.035697;1.000052;0.779929;0.601688;0.707789;0.721988;0.664066;0.011816;1.005524;1.032177;1.126876;1.120532;0.996772;
5.207110;1.036005;1.000055;0.779900;0.601686;0.707710;0.722032;0.664652;0.011729;1.005499;1.032176;1.126876;1.120532;0.996750;
5.225620;1.036325;1.000056;0.779868;0.601691;0.707624;0.722086;0.665239;0.011643;1.005476;1.032177;1.126876;1.120532;0.996728;
5.244129;1.036650;1.000056;0.779832;0.601703;0.707532;0.722149;0.665810;0.011560;1.005453;1.032177;1.126876;1.120533;0.996707;
5.262638;1.036970;1.000055;0.779793;0.601722;0.707436;0.722219;0.666350;0.011481;1.005431;1.032177;1.126877;1.120533;0.996687;
5.281148;1.037280;1.000052;0.779751;0.601748;0.707337;0.722295;0.666846;0.011407;1.005410;1.032177;1.126876;1.120533;0.996668;
5.299657;1.037573;1.000049;0.779705;0.601780;0.707237;0.722374;0.667286;0.011339;1.005391;1.032176;1.126876;1.120532;0.996651;
5.318166;1.037842;1.000044;0.779656;0.601818;0.707138;0.722456;0.667662;0.011277;1.005374;1.032174;1.126874;1.120530;0.996636;
5.336675;1.038084;1.000039;0.779605;0.601861;0.707041;0.722539;0.667965;0.011221;1.005358;1.032171;1.126871;1.120528;0.996622;
5.355185;1.038294;1.000034;0.779551;0.601907;0.706947;0.722620;0.668191;0.011172;1.005344;1.032166;1.126867;1.120524;0.996612;
5.373694;1.038470;1.000027;0.779494;0.601958;0.706857;0.722700;0.668338;0.011130;1.005332;1.032160;1.126862;1.120519;0.996603;
5.392203;1.038609;1.000021;0.779436;0.602010;0.706773;0.722775;0.668404;0.011094;1.005321;1.032152;1.126855;1.120512;0.996596;
5.410713;1.038711;1.000014;0.779377;0.602064;0.706695;0.722845;0.668391;0.011064;1.005312;1.032143;1.126847;1.120504;0.996592;
5.447731;1.038806;1.000002;0.779258;0.602171;0.706561;0.722965;0.668152;0.011020;1.005298;1.032120;1.126826;1.120485;0.996589;
5.481048;1.038779;0.999992;0.779151;0.602262;0.706466;0.723049;0.667725;0.010994;1.005289;1.032093;1.126804;1.120463;0.996592;
5.514365;1.038662;0.999985;0.779048;0.602345;0.706394;0.723107;0.667151;0.010977;1.005283;1.032063;1.126777;1.120439;0.996598;
5.547682;1.038480;0.999979;0.778949;0.602415;0.706344;0.723139;0.666488;0.010964;1.005277;1.032031;1.126749;1.120411;0.996606;
5.577667;1.038281;0.999977;0.778867;0.602466;0.706315;0.723149;0.665861;0.010951;1.005271;1.032000;1.126722;1.120386;0.996614;
5.607652;1.038071;0.999977;0.778791;0.602505;0.706297;0.723144;0.665256;0.010934;1.005264;1.031968;1.126694;1.120360;0.996620;
5.634638;1.037890;0.999979;0.778727;0.602530;0.706286;0.723129;0.664761;0.010913;1.005256;1.031940;1.126670;1.120337;0.996625;
5.661625;1.037731;0.999982;0.778669;0.602546;0.706278;0.723108;0.664340;0.010884;1.005247;1.031914;1.126647;1.120315;0.996627;
5.688611;1.037604;0.999987;0.778616;0.602554;0.706269;0.723083;0.664011;0.010847;1.005235;1.031888;1.126625;1.120294;0.996626;
5.715598;1.037520;0.999993;0.778567;0.602555;0.706257;0.723059;0.663789;0.010802;1.005220;1.031865;1.126605;1.120274;0.996623;
5.742584;1.037484;0.999999;0.778521;0.602552;0.706239;0.723038;0.663680;0.010747;1.005204;1.031844;1.126587;1.120257;0.996616;
5.769571;1.037501;1.000005;0.778478;0.602546;0.706212;0.723024;0.663685;0.010684;1.005185;1.031826;1.126571;1.120242;0.996606;
5.796558;1.037570;1.000011;0.778436;0.602540;0.706176;0.723018;0.663795;0.010614;1.005164;1.031810;1.126557;1.120229;0.996594;
5.823544;1.037687;1.000017;0.778394;0.602535;0.706130;0.723023;0.663999;0.010537;1.005142;1.031796;1.126545;1.120218;0.996579;
5.850531;1.037848;1.000021;0.778352;0.602533;0.706073;0.723039;0.664279;0.010457;1.005119;1.031785;1.126535;1.120208;0.996563;
5.877517;1.038044;1.000025;0.778308;0.602536;0.706007;0.723066;0.664612;0.010374;1.005095;1.031775;1.126526;1.120200;0.996545;
5.904504;1.038265;1.000028;0.778262;0.602544;0.705931;0.723103;0.664979;0.010291;1.005071;1.031766;1.126518;1.120193;0.996527;
5.931490;1.038502;1.000029;0.778214;0.602558;0.705848;0.723151;0.665357;0.010208;1.005048;1.031758;1.126512;1.120186;0.996509;
5.958477;1.038744;1.000029;0.778162;0.602579;0.705760;0.723206;0.665723;0.010128;1.005025;1.031751;1.126505;1.120180;0.996491;
5.985464;1.038982;1.000028;0.778108;0.602606;0.705668;0.723268;0.666059;0.010053;1.005003;1.031743;1.126498;1.120173;0.996474;
6.012450;1.039206;1.000026;0.778050;0.602639;0.705575;0.723334;0.666348;0.009982;1.004983;1.031735;1.126491;1.120167;0.996459;
6.039437;1.039408;1.000022;0.777990;0.602678;0.705482;0.723403;0.666576;0.009917;1.004965;1.031726;1.126483;1.120159;0.996446;
6.066423;1.039582;1.000019;0.777927;0.602720;0.705392;0.723471;0.666733;0.009859;1.004948;1.031715;1.126474;1.120150;0.996435;
6.093410;1.039724;1.000015;0.777862;0.602766;0.705306;0.723537;0.666816;0.009807;1.004932;1.031704;1.126464;1.120141;0.996425;
6.120396;1.039830;1.000010;0.777796;0.602813;0.705226;0.723598;0.666822;0.009761;1.004919;1.031690;1.126452;1.120130;0.996418;
6.147383;1.039900;1.000006;0.777730;0.602861;0.705153;0.723654;0.666757;0.009721;1.004906;1.031676;1.126439;1.120117;0.996413;
6.174369;1.039938;1.000002;0.777663;0.602908;0.705086;0.723702;0.666628;0.009685;1.004895;1.031659;1.126425;1.120104;0.996410;
6.201356;1.039945;0.999999;0.777598;0.602952;0.705028;0.723743;0.666447;0.009652;1.004885;1.031642;1.126410;1.120090;0.996407;
6.228343;1.039928;0.999997;0.777533;0.602994;0.704976;0.723777;0.666227;0.009622;1.004875;1.031623;1.126394;1.120074;0.996406;
6.255329;1.039891;0.999995;0.777471;0.603031;0.704931;0.723803;0.665983;0.009592;1.004866;1.031604;1.126377;1.120058;0.996406;
6.282316;1.039843;0.999994;0.777410;0.603065;0.704892;0.723822;0.665730;0.009563;1.004856;1.031584;1.126360;1.120042;0.996405;
6.309302;1.039790;0.999994;0.777353;0.603093;0.704856;0.723835;0.665482;0.009532;1.004846;1.031564;1.126343;1.120025;0.996404;
6.336289;1.039739;0.999994;0.777297;0.603118;0.704824;0.723843;0.665254;0.009499;1.004836;1.031545;1.126325;1.120009;0.996402;
6.363275;1.039696;0.999996;0.777244;0.603138;0.704793;0.723848;0.665057;0.009463;1.004824;1.031525;1.126309;1.119993;0.996400;
6.390262;1.039667;0.999997;0.777194;0.603154;0.704763;0.723852;0.664900;0.009423;1.004812;1.031507;1.126293;1.119978;0.996396;
6.417249;1.039657;1.000000;0.777145;0.603167;0.704731;0.723855;0.664791;0.009379;1.004799;1.031489;1.126277;1.119963;0.996391;
6.444235;1.039667;1.000003;0.777098;0.603178;0.704697;0.723860;0.664731;0.009332;1.004784;1.031473;1.126263;1.119950;0.996385;
6.471222;1.039701;1.000005;0.777052;0.603188;0.704659;0.723867;0.664722;0.009281;1.004769;1.031457;1.126249;1.119937;0.996377;
6.498208;1.039757;1.000008;0.777007;0.603197;0.704617;0.723878;0.664762;0.009226;1.004753;1.031443;1.126237;1.119925;0.996369;
6.552181;1.039929;1.000013;0.776918;0.603218;0.704521;0.723913;0.664949;0.009111;1.004719;1.031417;1.126214;1.119904;0.996348;
6.600757;1.040138;1.000015;0.776836;0.603242;0.704420;0.723960;0.665207;0.009003;1.004688;1.031396;1.126196;1.119887;0.996328;
6.649333;1.040375;1.000016;0.776752;0.603274;0.704309;0.724020;0.665496;0.008896;1.004656;1.031377;1.126180;1.119871;0.996307;
6.693051;1.040593;1.000016;0.776673;0.603310;0.704203;0.724084;0.665744;0.008803;1.004629;1.031361;1.126165;1.119857;0.996289;
6.736769;1.040799;1.000014;0.776590;0.603352;0.704095;0.724152;0.665944;0.008715;1.004604;1.031344;1.126150;1.119843;0.996273;
6.780488;1.040977;1.000012;0.776506;0.603399;0.703989;0.724222;0.666073;0.008635;1.004580;1.031325;1.126135;1.119828;0.996259;
6.824206;1.041121;1.000009;0.776420;0.603449;0.703888;0.724289;0.666124;0.008561;1.004558;1.031306;1.126118;1.119812;0.996247;
6.867924;1.041227;1.000006;0.776332;0.603501;0.703794;0.724351;0.666097;0.008494;1.004538;1.031285;1.126099;1.119794;0.996237;
6.911642;1.041298;1.000004;0.776246;0.603551;0.703707;0.724405;0.666003;0.008432;1.004519;1.031262;1.126080;1.119776;0.996229;
6.955361;1.041340;1.000002;0.776160;0.603599;0.703628;0.724452;0.665860;0.008373;1.004501;1.031239;1.126059;1.119756;0.996222;
6.999079;1.041362;1.000001;0.776077;0.603643;0.703557;0.724490;0.665692;0.008316;1.004484;1.031215;1.126038;1.119736;0.996216;
7.042797;1.041374;1.000000;0.775997;0.603681;0.703491;0.724522;0.665522;0.008258;1.004466;1.031190;1.126017;1.119716;0.996210;
7.086515;1.041389;1.000001;0.775919;0.603715;0.703428;0.724548;0.665373;0.008198;1.004447;1.031166;1.125996;1.119696;0.996203;
7.130233;1.041415;1.000002;0.775845;0.603745;0.703366;0.724572;0.665263;0.008134;1.004428;1.031142;1.125975;1.119677;0.996195;
7.173952;1.041461;1.000004;0.775772;0.603771;0.703304;0.724596;0.665201;0.008067;1.004408;1.031120;1.125956;1.119658;0.996186;
7.217670;1.041529;1.000006;0.775702;0.603796;0.703238;0.724622;0.665192;0.007997;1.004387;1.031099;1.125937;1.119641;0.996175;
7.261388;1.041620;1.000008;0.775632;0.603820;0.703168;0.724652;0.665232;0.007923;1.004365;1.031079;1.125920;1.119624;0.996163;
7.305106;1.041733;1.000009;0.775563;0.603845;0.703094;0.724686;0.665311;0.007847;1.004343;1.031060;1.125904;1.119608;0.996151;
7.348825;1.041861;1.000010;0.775494;0.603872;0.703016;0.724725;0.665415;0.007771;1.004320;1.031042;1.125888;1.119594;0.996138;
7.392543;1.041998;1.000010;0.775424;0.603901;0.702935;0.724769;0.665529;0.007695;1.004298;1.031024;1.125873;1.119579;0.996124;
7.436261;1.042137;1.000010;0.775353;0.603933;0.702851;0.724816;0.665637;0.007621;1.004276;1.031007;1.125858;1.119565;0.996111;
7.479979;1.042270;1.000010;0.775280;0.603968;0.702767;0.724865;0.665726;0.007549;1.004255;1.030990;1.125843;1.119551;0.996099;
7.523698;1.042392;1.000009;0.775207;0.604005;0.702684;0.724915;0.665785;0.007481;1.004235;1.030972;1.125828;1.119536;0.996088;
7.567416;1.042499;1.000007;0.775134;0.604043;0.702603;0.724964;0.665809;0.007416;1.004215;1.030954;1.125812;1.119521;0.996078;
7.611134;1.042589;1.000006;0.775060;0.604082;0.702525;0.725010;0.665800;0.007354;1.004197;1.030935;1.125796;1.119506;0.996068;
7.654852;1.042663;1.000005;0.774987;0.604120;0.702450;0.725053;0.665760;0.007294;1.004179;1.030916;1.125779;1.119490;0.996060;
7.742289;1.042779;1.000003;0.774844;0.604192;0.702313;0.725128;0.665635;0.007179;1.004144;1.030877;1.125744;1.119457;0.996044;
7.814809;1.042858;1.000003;0.774729;0.604245;0.702206;0.725182;0.665520;0.007084;1.004115;1.030844;1.125716;1.119430;0.996032;
7.887330;1.042944;1.000004;0.774618;0.604293;0.702103;0.725230;0.665435;0.006987;1.004086;1.030811;1.125688;1.119403;0.996018;
7.952599;1.043038;1.000005;0.774520;0.604333;0.702010;0.725273;0.665404;0.006897;1.004059;1.030783;1.125663;1.119380;0.996005;
8.017867;1.043151;1.000006;0.774425;0.604372;0.701915;0.725319;0.665420;0.006804;1.004031;1.030757;1.125640;1.119358;0.995991;
8.083136;1.043284;1.000007;0.774331;0.604410;0.701816;0.725368;0.665472;0.006710;1.004004;1.030731;1.125618;1.119337;0.995975;
8.148405;1.043429;1.000007;0.774237;0.604451;0.701714;0.725421;0.665543;0.006617;1.003976;1.030707;1.125597;1.119317;0.995960;
8.213673;1.043575;1.000007;0.774142;0.604494;0.701610;0.725478;0.665610;0.006525;1.003948;1.030683;1.125576;1.119297;0.995945;
8.278942;1.043712;1.000006;0.774047;0.604539;0.701508;0.725535;0.665653;0.006436;1.003922;1.030658;1.125555;1.119277;0.995931;
8.344210;1.043835;1.000006;0.773952;0.604585;0.701407;0.725592;0.665664;0.006351;1.003897;1.030634;1.125533;1.119257;0.995918;
8.409479;1.043942;1.000005;0.773858;0.604631;0.701311;0.725645;0.665645;0.006269;1.003872;1.030609;1.125512;1.119236;0.995906;
8.474748;1.044035;1.000004;0.773765;0.604676;0.701218;0.725695;0.665604;0.006190;1.003848;1.030583;1.125490;1.119215;0.995894;
8.540016;1.044121;1.000004;0.773674;0.604718;0.701129;0.725741;0.665557;0.006111;1.003825;1.030558;1.125468;1.119194;0.995883;
8.605285;1.044206;1.000004;0.773584;0.604758;0.701042;0.725785;0.665517;0.006032;1.003801;1.030533;1.125446;1.119174;0.995872;
8.670554;1.044297;1.000005;0.773497;0.604797;0.700956;0.725827;0.665496;0.005952;1.003777;1.030509;1.125425;1.119153;0.995860;
8.735822;1.044396;1.000005;0.773411;0.604833;0.700870;0.725870;0.665495;0.005872;1.003753;1.030485;1.125404;1.119134;0.995848;
8.801091;1.044504;1.000005;0.773325;0.604870;0.700783;0.725914;0.665514;0.005791;1.003729;1.030462;1.125384;1.119115;0.995835;
8.931628;1.044727;1.000006;0.773157;0.604945;0.700606;0.726007;0.665563;0.005632;1.003681;1.030417;1.125345;1.119078;0.995810;
9.062165;1.044936;1.000005;0.772991;0.605022;0.700434;0.726099;0.665585;0.005480;1.003636;1.030373;1.125307;1.119042;0.995787;
9.179649;1.045110;1.000005;0.772845;0.605089;0.700284;0.726179;0.665582;0.005348;1.003597;1.030334;1.125273;1.119009;0.995767;
9.285248;1.045259;1.000004;0.772716;0.605148;0.700153;0.726248;0.665571;0.005232;1.003562;1.030299;1.125243;1.118981;0.995749;
9.390847;1.045405;1.000004;0.772589;0.605206;0.700024;0.726315;0.665561;0.005117;1.003528;1.030265;1.125213;1.118952;0.995732;
9.496446;1.045550;1.000004;0.772465;0.605262;0.699898;0.726381;0.665556;0.005004;1.003494;1.030231;1.125184;1.118925;0.995715;
9.602045;1.045694;1.000004;0.772343;0.605317;0.699773;0.726446;0.665556;0.004892;1.003460;1.030198;1.125155;1.118898;0.995698;
9.813243;1.045979;1.000004;0.772104;0.605425;0.699529;0.726573;0.665559;0.004674;1.003395;1.030134;1.125100;1.118845;0.995665;
10.000000;1.046224;1.000004;0.771898;0.605518;0.699319;0.726683;0.665562;0.004486;1.003339;1.030079;1.125052;1.118799;0.995636;
