time;NETWORK_B1_v_a;
0.430040;-1.387864;
0.430050;-1.388164;
0.430060;-1.388450;
0.430070;-1.388723;
0.430080;-1.388982;
0.430090;-1.389227;
0.430100;-1.389458;
0.430110;-1.389676;
0.430120;-1.389880;
0.430130;-1.390070;
0.430140;-1.390247;
0.430150;-1.390410;
0.430160;-1.390559;
0.430170;-1.390694;
0.430180;-1.390816;
0.430190;-1.390924;
0.430200;-1.391018;
0.430210;-1.391099;
0.430220;-1.391165;
0.430230;-1.391219;
0.430240;-1.391258;
0.430250;-1.391283;
0.430260;-1.391295;
0.430270;-1.391293;
0.430280;-1.391278;
0.430290;-1.391248;
0.430300;-1.391205;
0.430310;-1.391149;
0.430320;-1.391078;
0.430330;-1.390994;
0.430340;-1.390896;
0.430350;-1.390784;
0.430360;-1.390659;
0.430370;-1.390519;
0.430380;-1.390367;
0.430390;-1.390200;
0.430400;-1.390020;
0.430410;-1.389826;
0.430420;-1.389618;
0.430430;-1.389396;
0.430440;-1.389161;
0.430450;-1.388912;
0.430460;-1.388650;
0.430470;-1.388373;
0.430480;-1.388083;
0.430490;-1.387779;
0.430500;-1.387462;
0.430510;-1.387131;
0.430520;-1.386786;
0.430530;-1.386428;
0.430540;-1.386055;
0.430550;-1.385670;
0.430560;-1.385270;
0.430570;-1.384857;
0.430580;-1.384430;
0.430590;-1.383989;
0.430600;-1.383535;
0.430610;-1.383067;
0.430620;-1.382586;
0.430630;-1.382091;
0.430640;-1.381582;
0.430650;-1.381060;
0.430660;-1.380523;
0.430670;-1.379974;
0.430680;-1.379411;
0.430690;-1.378834;
0.430700;-1.378243;
0.430710;-1.377639;
0.430720;-1.377021;
0.430730;-1.376390;
0.430740;-1.375745;
0.430750;-1.375087;
0.430760;-1.374414;
0.430770;-1.373729;
0.430780;-1.373030;
0.430790;-1.372317;
0.430800;-1.371591;
0.430810;-1.370851;
0.430820;-1.370098;
0.430830;-1.369331;
0.430840;-1.368550;
0.430850;-1.367756;
0.430860;-1.366949;
0.430870;-1.366128;
0.430880;-1.365294;
0.430890;-1.364446;
0.430900;-1.363585;
0.430910;-1.362710;
0.430920;-1.361822;
0.430930;-1.360920;
0.430940;-1.360005;
0.430950;-1.359077;
0.430960;-1.358135;
0.430970;-1.357179;
0.430980;-1.356211;
0.430990;-1.355229;
0.431000;-1.354233;
0.431010;-1.353224;
0.431020;-1.352202;
0.431030;-1.351167;
0.431040;-1.350118;
0.431050;-1.349056;
0.431060;-1.347980;
0.431070;-1.346891;
0.431080;-1.345789;
0.431090;-1.344674;
0.431100;-1.343545;
0.431110;-1.342403;
0.431120;-1.341248;
0.431130;-1.340080;
0.431140;-1.338898;
0.431150;-1.337703;
0.431160;-1.336495;
0.431170;-1.335274;
0.431180;-1.334039;
0.431190;-1.332792;
0.431200;-1.331531;
0.431210;-1.330257;
0.431220;-1.328970;
0.431230;-1.327670;
0.431240;-1.326357;
0.431250;-1.325030;
0.431260;-1.323691;
0.431270;-1.322339;
0.431280;-1.320973;
0.431290;-1.319595;
0.431300;-1.318203;
0.431310;-1.316798;
0.431320;-1.315381;
0.431330;-1.313950;
0.431340;-1.312507;
0.431350;-1.311050;
0.431360;-1.309581;
0.431370;-1.308098;
0.431380;-1.306603;
0.431390;-1.305095;
0.431400;-1.303574;
0.431410;-1.302040;
0.431420;-1.300493;
0.431430;-1.298934;
0.431440;-1.297361;
0.431450;-1.295776;
0.431460;-1.294178;
0.431470;-1.292567;
0.431480;-1.290944;
0.431490;-1.289307;
0.431500;-1.287658;
0.431510;-1.285997;
0.431520;-1.284322;
0.431530;-1.282635;
0.431540;-1.280936;
0.431550;-1.279223;
0.431560;-1.277498;
0.431570;-1.275761;
0.431580;-1.274010;
0.431590;-1.272248;
0.431600;-1.270472;
0.431610;-1.268684;
0.431620;-1.266884;
0.431630;-1.265071;
0.431640;-1.263246;
0.431650;-1.261408;
0.431660;-1.259558;
0.431670;-1.257695;
0.431680;-1.255820;
0.431690;-1.253932;
0.431700;-1.252032;
0.431710;-1.250120;
0.431720;-1.248195;
0.431730;-1.246258;
0.431740;-1.244309;
0.431750;-1.242348;
0.431760;-1.240374;
0.431770;-1.238388;
0.431780;-1.236390;
0.431790;-1.234379;
0.431800;-1.232357;
0.431810;-1.230322;
0.431820;-1.228275;
0.431830;-1.226216;
0.431840;-1.224145;
0.431850;-1.222061;
0.431860;-1.219966;
0.431870;-1.217859;
0.431880;-1.215740;
0.431890;-1.213608;
0.431900;-1.211465;
0.431910;-1.209310;
0.431920;-1.207142;
0.431930;-1.204963;
0.431940;-1.202772;
0.431950;-1.200569;
0.431960;-1.198354;
0.431970;-1.196128;
0.431980;-1.193890;
0.431990;-1.191639;
0.432000;-1.189377;
0.432010;-1.187104;
0.432020;-1.184818;
0.432030;-1.182521;
0.432040;-1.180213;
0.432050;-1.177892;
0.432060;-1.175560;
0.432070;-1.173217;
0.432080;-1.170861;
0.432090;-1.168495;
0.432100;-1.166116;
0.432110;-1.163726;
0.432120;-1.161325;
0.432130;-1.158912;
0.432140;-1.156488;
0.432150;-1.154053;
0.432160;-1.151606;
0.432170;-1.149147;
0.432180;-1.146678;
0.432190;-1.144197;
0.432200;-1.141704;
0.432210;-1.139201;
0.432220;-1.136686;
0.432230;-1.134160;
0.432240;-1.131623;
0.432250;-1.129074;
0.432260;-1.126515;
0.432270;-1.123944;
0.432280;-1.121362;
0.432290;-1.118769;
0.432300;-1.116166;
0.432310;-1.113551;
0.432320;-1.110925;
0.432330;-1.108288;
0.432340;-1.105640;
0.432350;-1.102982;
0.432360;-1.100312;
0.432370;-1.097632;
0.432380;-1.094940;
0.432390;-1.092238;
0.432400;-1.089525;
0.432410;-1.086802;
0.432420;-1.084067;
0.432430;-1.081322;
0.432440;-1.078567;
0.432450;-1.075800;
0.432460;-1.073023;
0.432470;-1.070236;
0.432480;-1.067438;
0.432490;-1.064629;
0.432500;-1.061810;
0.432510;-1.058980;
0.432520;-1.056140;
0.432530;-1.053290;
0.432540;-1.050429;
0.432550;-1.047558;
0.432560;-1.044676;
0.432570;-1.041784;
0.432580;-1.038882;
0.432590;-1.035969;
0.432600;-1.033047;
0.432610;-1.030114;
0.432620;-1.027171;
0.432630;-1.024218;
0.432640;-1.021254;
0.432650;-1.018281;
0.432660;-1.015297;
0.432670;-1.012304;
0.432680;-1.009301;
0.432690;-1.006287;
0.432700;-1.003264;
0.432710;-1.000231;
0.432720;-0.997187;
0.432730;-0.994135;
0.432740;-0.991072;
0.432750;-0.987999;
0.432760;-0.984917;
0.432770;-0.981825;
0.432780;-0.978723;
0.432790;-0.975612;
0.432800;-0.972491;
0.432810;-0.969360;
0.432820;-0.966220;
0.432830;-0.963070;
0.432840;-0.959911;
0.432850;-0.956743;
0.432860;-0.953564;
0.432870;-0.950377;
0.432880;-0.947180;
0.432890;-0.943974;
0.432900;-0.940758;
0.432910;-0.937533;
0.432920;-0.934299;
0.432930;-0.931056;
0.432940;-0.927803;
0.432950;-0.924542;
0.432960;-0.921271;
0.432970;-0.917991;
0.432980;-0.914702;
0.432990;-0.911404;
0.433000;-0.908097;
0.433010;-0.904781;
0.433020;-0.901456;
0.433030;-0.898123;
0.433040;-0.894780;
0.433050;-0.891429;
0.433060;-0.888068;
0.433070;-0.884699;
0.433080;-0.881321;
0.433090;-0.877935;
0.433100;-0.874540;
0.433110;-0.871136;
0.433120;-0.867724;
0.433130;-0.864303;
0.433140;-0.860873;
0.433150;-0.857436;
0.433160;-0.853989;
0.433170;-0.850534;
0.433180;-0.847071;
0.433190;-0.843600;
0.433200;-0.840120;
0.433210;-0.836631;
0.433220;-0.833135;
0.433230;-0.829630;
0.433240;-0.826117;
0.433250;-0.822596;
0.433260;-0.819067;
0.433270;-0.815530;
0.433280;-0.811985;
0.433290;-0.808431;
0.433300;-0.804870;
0.433310;-0.801301;
0.433320;-0.797724;
0.433330;-0.794139;
0.433340;-0.790546;
0.433350;-0.786945;
0.433360;-0.783337;
0.433370;-0.779721;
0.433380;-0.776097;
0.433390;-0.772466;
0.433400;-0.768826;
0.433410;-0.765180;
0.433420;-0.761526;
0.433430;-0.757864;
0.433440;-0.754195;
0.433450;-0.750518;
0.433460;-0.746834;
0.433470;-0.743142;
0.433480;-0.739443;
0.433490;-0.735737;
0.433500;-0.732024;
0.433510;-0.728303;
0.433520;-0.724576;
0.433530;-0.720841;
0.433540;-0.717099;
0.433550;-0.713350;
0.433560;-0.709593;
0.433570;-0.705830;
0.433580;-0.702060;
0.433590;-0.698283;
0.433600;-0.694499;
0.433610;-0.690708;
0.433620;-0.686911;
0.433630;-0.683106;
0.433640;-0.679295;
0.433650;-0.675477;
0.433660;-0.671653;
0.433670;-0.667822;
0.433680;-0.663984;
0.433690;-0.660140;
0.433700;-0.656289;
0.433710;-0.652432;
0.433720;-0.648568;
0.433730;-0.644698;
0.433740;-0.640821;
0.433750;-0.636939;
0.433760;-0.633049;
0.433770;-0.629154;
0.433780;-0.625253;
0.433790;-0.621345;
0.433800;-0.617431;
0.433810;-0.613511;
0.433820;-0.609585;
0.433830;-0.605653;
0.433840;-0.601715;
0.433850;-0.597771;
0.433860;-0.593821;
0.433870;-0.589866;
0.433880;-0.585904;
0.433890;-0.581937;
0.433900;-0.577964;
0.433910;-0.573985;
0.433920;-0.570001;
0.433930;-0.566010;
0.433940;-0.562015;
0.433950;-0.558014;
0.433960;-0.554007;
0.433970;-0.549995;
0.433980;-0.545977;
0.433990;-0.541954;
0.434000;-0.537926;
0.434010;-0.533892;
0.434020;-0.529854;
0.434030;-0.525809;
0.434040;-0.521760;
0.434050;-0.517706;
0.434060;-0.513646;
0.434070;-0.509581;
0.434080;-0.505512;
0.434090;-0.501437;
0.434100;-0.497358;
0.434110;-0.493273;
0.434120;-0.489184;
0.434130;-0.485089;
0.434140;-0.480990;
0.434150;-0.476887;
0.434160;-0.472778;
0.434170;-0.468665;
0.434180;-0.464547;
0.434190;-0.460425;
0.434200;-0.456298;
0.434210;-0.452167;
0.434220;-0.448031;
0.434230;-0.443891;
0.434240;-0.439746;
0.434250;-0.435597;
0.434260;-0.431444;
0.434270;-0.427286;
0.434280;-0.423125;
0.434290;-0.418959;
0.434300;-0.414789;
0.434310;-0.410614;
0.434320;-0.406436;
0.434330;-0.402254;
0.434340;-0.398068;
0.434350;-0.393878;
0.434360;-0.389684;
0.434370;-0.385486;
0.434380;-0.381284;
0.434390;-0.377079;
0.434400;-0.372870;
0.434410;-0.368657;
0.434420;-0.364440;
0.434430;-0.360220;
0.434440;-0.355997;
0.434450;-0.351769;
0.434460;-0.347539;
0.434470;-0.343305;
0.434480;-0.339067;
0.434490;-0.334827;
0.434500;-0.330583;
0.434510;-0.326335;
0.434520;-0.322085;
0.434530;-0.317831;
0.434540;-0.313574;
0.434550;-0.309314;
0.434560;-0.305051;
0.434570;-0.300785;
0.434580;-0.296516;
0.434590;-0.292244;
0.434600;-0.287969;
0.434610;-0.283692;
0.434620;-0.279411;
0.434630;-0.275128;
0.434640;-0.270842;
0.434650;-0.266553;
0.434660;-0.262262;
0.434670;-0.257968;
0.434680;-0.253672;
0.434690;-0.249373;
0.434700;-0.245072;
0.434710;-0.240768;
0.434720;-0.236462;
0.434730;-0.232154;
0.434740;-0.227843;
0.434750;-0.223530;
0.434760;-0.219215;
0.434770;-0.214897;
0.434780;-0.210578;
0.434790;-0.206256;
0.434800;-0.201933;
0.434810;-0.197607;
0.434820;-0.193279;
0.434830;-0.188950;
0.434840;-0.184619;
0.434850;-0.180286;
0.434860;-0.175951;
0.434870;-0.171614;
0.434880;-0.167276;
0.434890;-0.162936;
0.434900;-0.158594;
0.434910;-0.154251;
0.434920;-0.149906;
0.434930;-0.145560;
0.434940;-0.141212;
0.434950;-0.136863;
0.434960;-0.132513;
0.434970;-0.128161;
0.434980;-0.123808;
0.434990;-0.119454;
0.435000;-0.115099;
0.435010;-0.110742;
0.435020;-0.106385;
0.435030;-0.102026;
0.435040;-0.097667;
0.435050;-0.093306;
0.435060;-0.088945;
0.435070;-0.084582;
0.435080;-0.080219;
0.435090;-0.075855;
0.435100;-0.071490;
0.435110;-0.067125;
0.435120;-0.062759;
0.435130;-0.058392;
0.435140;-0.054025;
0.435150;-0.049657;
0.435160;-0.045288;
0.435170;-0.040920;
0.435180;-0.036550;
0.435190;-0.032181;
0.435200;-0.027811;
0.435210;-0.023441;
0.435220;-0.019071;
0.435230;-0.014700;
0.435240;-0.010329;
0.435250;-0.005958;
0.435260;-0.001588;
0.435270;0.002783;
0.435280;0.007154;
0.435290;0.011525;
0.435300;0.015896;
0.435310;0.020266;
0.435320;0.024636;
0.435330;0.029006;
0.435340;0.033376;
0.435350;0.037746;
0.435360;0.042115;
0.435370;0.046483;
0.435380;0.050852;
0.435390;0.055219;
0.435400;0.059587;
0.435410;0.063953;
0.435420;0.068319;
0.435430;0.072684;
0.435440;0.077049;
0.435450;0.081413;
0.435460;0.085776;
0.435470;0.090138;
0.435480;0.094499;
0.435490;0.098859;
0.435500;0.103219;
0.435510;0.107577;
0.435520;0.111934;
0.435530;0.116290;
0.435540;0.120645;
0.435550;0.124999;
0.435560;0.129352;
0.435570;0.133703;
0.435580;0.138053;
0.435590;0.142402;
0.435600;0.146749;
0.435610;0.151095;
0.435620;0.155439;
0.435630;0.159782;
0.435640;0.164123;
0.435650;0.168463;
0.435660;0.172800;
0.435670;0.177137;
0.435680;0.181471;
0.435690;0.185804;
0.435700;0.190135;
0.435710;0.194463;
0.435720;0.198790;
0.435730;0.203116;
0.435740;0.207439;
0.435750;0.211760;
0.435760;0.216078;
0.435770;0.220395;
0.435780;0.224710;
0.435790;0.229022;
0.435800;0.233332;
0.435810;0.237640;
0.435820;0.241946;
0.435830;0.246249;
0.435840;0.250549;
0.435850;0.254848;
0.435860;0.259143;
0.435870;0.263436;
0.435880;0.267727;
0.435890;0.272015;
0.435900;0.276300;
0.435910;0.280582;
0.435920;0.284862;
0.435930;0.289139;
0.435940;0.293413;
0.435950;0.297684;
0.435960;0.301952;
0.435970;0.306217;
0.435980;0.310480;
0.435990;0.314739;
0.436000;0.318995;
0.436010;0.323248;
0.436020;0.327497;
0.436030;0.331744;
0.436040;0.335987;
0.436050;0.340227;
0.436060;0.344463;
0.436070;0.348696;
0.436080;0.352926;
0.436090;0.357152;
0.436100;0.361375;
0.436110;0.365594;
0.436120;0.369809;
0.436130;0.374021;
0.436140;0.378229;
0.436150;0.382434;
0.436160;0.386634;
0.436170;0.390831;
0.436180;0.395024;
0.436190;0.399213;
0.436200;0.403398;
0.436210;0.407579;
0.436220;0.411757;
0.436230;0.415930;
0.436240;0.420099;
0.436250;0.424263;
0.436260;0.428424;
0.436270;0.432580;
0.436280;0.436732;
0.436290;0.440880;
0.436300;0.445024;
0.436310;0.449163;
0.436320;0.453297;
0.436330;0.457428;
0.436340;0.461553;
0.436350;0.465674;
0.436360;0.469791;
0.436370;0.473903;
0.436380;0.478010;
0.436390;0.482112;
0.436400;0.486210;
0.436410;0.490303;
0.436420;0.494391;
0.436430;0.498474;
0.436440;0.502552;
0.436450;0.506626;
0.436460;0.510694;
0.436470;0.514757;
0.436480;0.518815;
0.436490;0.522868;
0.436500;0.526916;
0.436510;0.530959;
0.436520;0.534996;
0.436530;0.539029;
0.436540;0.543055;
0.436550;0.547077;
0.436560;0.551093;
0.436570;0.555104;
0.436580;0.559109;
0.436590;0.563108;
0.436600;0.567103;
0.436610;0.571091;
0.436620;0.575074;
0.436630;0.579051;
0.436640;0.583023;
0.436650;0.586988;
0.436660;0.590948;
0.436670;0.594902;
0.436680;0.598851;
0.436690;0.602793;
0.436700;0.606729;
0.436710;0.610660;
0.436720;0.614584;
0.436730;0.618502;
0.436740;0.622414;
0.436750;0.626320;
0.436760;0.630220;
0.436770;0.634114;
0.436780;0.638001;
0.436790;0.641882;
0.436800;0.645757;
0.436810;0.649625;
0.436820;0.653487;
0.436830;0.657343;
0.436840;0.661192;
0.436850;0.665034;
0.436860;0.668870;
0.436870;0.672700;
0.436880;0.676522;
0.436890;0.680338;
0.436900;0.684148;
0.436910;0.687950;
0.436920;0.691746;
0.436930;0.695535;
0.436940;0.699317;
0.436950;0.703092;
0.436960;0.706860;
0.436970;0.710622;
0.436980;0.714376;
0.436990;0.718123;
0.437000;0.721863;
0.437010;0.725596;
0.437020;0.729322;
0.437030;0.733041;
0.437040;0.736752;
0.437050;0.740456;
0.437060;0.744153;
0.437070;0.747842;
0.437080;0.751524;
0.437090;0.755199;
0.437100;0.758866;
0.437110;0.762526;
0.437120;0.766178;
0.437130;0.769823;
0.437140;0.773460;
0.437150;0.777089;
0.437160;0.780711;
0.437170;0.784325;
0.437180;0.787931;
0.437190;0.791530;
0.437200;0.795120;
0.437210;0.798703;
0.437220;0.802278;
0.437230;0.805845;
0.437240;0.809404;
0.437250;0.812955;
0.437260;0.816498;
0.437270;0.820033;
0.437280;0.823560;
0.437290;0.827079;
0.437300;0.830590;
0.437310;0.834092;
0.437320;0.837586;
0.437330;0.841072;
0.437340;0.844550;
0.437350;0.848019;
0.437360;0.851480;
0.437370;0.854933;
0.437380;0.858377;
0.437390;0.861812;
0.437400;0.865240;
0.437410;0.868658;
0.437420;0.872068;
0.437430;0.875470;
0.437440;0.878862;
0.437450;0.882246;
0.437460;0.885622;
0.437470;0.888988;
0.437480;0.892346;
0.437490;0.895695;
0.437500;0.899035;
0.437510;0.902367;
0.437520;0.905689;
0.437530;0.909003;
0.437540;0.912307;
0.437550;0.915603;
0.437560;0.918889;
0.437570;0.922167;
0.437580;0.925435;
0.437590;0.928694;
0.437600;0.931944;
0.437610;0.935185;
0.437620;0.938416;
0.437630;0.941639;
0.437640;0.944852;
0.437650;0.948055;
0.437660;0.951250;
0.437670;0.954435;
0.437680;0.957610;
0.437690;0.960776;
0.437700;0.963933;
0.437710;0.967080;
0.437720;0.970218;
0.437730;0.973346;
0.437740;0.976464;
0.437750;0.979573;
0.437760;0.982672;
0.437770;0.985761;
0.437780;0.988841;
0.437790;0.991911;
0.437800;0.994971;
0.437810;0.998021;
0.437820;1.001061;
0.437830;1.004092;
0.437840;1.007112;
0.437850;1.010123;
0.437860;1.013124;
0.437870;1.016115;
0.437880;1.019095;
0.437890;1.022066;
0.437900;1.025026;
0.437910;1.027977;
0.437920;1.030917;
0.437930;1.033847;
0.437940;1.036767;
0.437950;1.039677;
0.437960;1.042576;
0.437970;1.045465;
0.437980;1.048344;
0.437990;1.051212;
0.438000;1.054070;
0.438010;1.056918;
0.438020;1.059755;
0.438030;1.062582;
0.438040;1.065398;
0.438050;1.068204;
0.438060;1.070999;
0.438070;1.073784;
0.438080;1.076558;
0.438090;1.079322;
0.438100;1.082074;
0.438110;1.084817;
0.438120;1.087548;
0.438130;1.090269;
0.438140;1.092978;
0.438150;1.095678;
0.438160;1.098366;
0.438170;1.101043;
0.438180;1.103710;
0.438190;1.106366;
0.438200;1.109010;
0.438210;1.111644;
0.438220;1.114267;
0.438230;1.116879;
0.438240;1.119480;
0.438250;1.122070;
0.438260;1.124648;
0.438270;1.127216;
0.438280;1.129772;
0.438290;1.132318;
0.438300;1.134852;
0.438310;1.137375;
0.438320;1.139887;
0.438330;1.142387;
0.438340;1.144876;
0.438350;1.147354;
0.438360;1.149821;
0.438370;1.152276;
0.438380;1.154720;
0.438390;1.157153;
0.438400;1.159574;
0.438410;1.161983;
0.438420;1.164381;
0.438430;1.166768;
0.438440;1.169143;
0.438450;1.171507;
0.438460;1.173859;
0.438470;1.176199;
0.438480;1.178528;
0.438490;1.180845;
0.438500;1.183151;
0.438510;1.185445;
0.438520;1.187727;
0.438530;1.189997;
0.438540;1.192256;
0.438550;1.194503;
0.438560;1.196738;
0.438570;1.198962;
0.438580;1.201173;
0.438590;1.203373;
0.438600;1.205560;
0.438610;1.207736;
0.438620;1.209900;
0.438630;1.212052;
0.438640;1.214192;
0.438650;1.216320;
0.438660;1.218437;
0.438670;1.220541;
0.438680;1.222633;
0.438690;1.224712;
0.438700;1.226780;
0.438710;1.228836;
0.438720;1.230880;
0.438730;1.232911;
0.438740;1.234930;
0.438750;1.236938;
0.438760;1.238932;
0.438770;1.240915;
0.438780;1.242885;
0.438790;1.244844;
0.438800;1.246790;
0.438810;1.248723;
0.438820;1.250644;
0.438830;1.252553;
0.438840;1.254450;
0.438850;1.256334;
0.438860;1.258206;
0.438870;1.260065;
0.438880;1.261912;
0.438890;1.263746;
0.438900;1.265568;
0.438910;1.267378;
0.438920;1.269175;
0.438930;1.270959;
0.438940;1.272731;
0.438950;1.274490;
0.438960;1.276237;
0.438970;1.277971;
0.438980;1.279693;
0.438990;1.281402;
0.439000;1.283098;
0.439010;1.284782;
0.439020;1.286453;
0.439030;1.288111;
0.439040;1.289756;
0.439050;1.291389;
0.439060;1.293009;
0.439070;1.294616;
0.439080;1.296211;
0.439090;1.297793;
0.439100;1.299362;
0.439110;1.300918;
0.439120;1.302461;
0.439130;1.303991;
0.439140;1.305509;
0.439150;1.307013;
0.439160;1.308505;
0.439170;1.309984;
0.439180;1.311450;
0.439190;1.312903;
0.439200;1.314343;
0.439210;1.315770;
0.439220;1.317184;
0.439230;1.318585;
0.439240;1.319973;
0.439250;1.321348;
0.439260;1.322710;
0.439270;1.324059;
0.439280;1.325395;
0.439290;1.326717;
0.439300;1.328027;
0.439310;1.329323;
0.439320;1.330607;
0.439330;1.331877;
0.439340;1.333134;
0.439350;1.334378;
0.439360;1.335609;
0.439370;1.336827;
0.439380;1.338031;
0.439390;1.339222;
0.439400;1.340400;
0.439410;1.341565;
0.439420;1.342717;
0.439430;1.343855;
0.439440;1.344980;
0.439450;1.346092;
0.439460;1.347190;
0.439470;1.348276;
0.439480;1.349347;
0.439490;1.350406;
0.439500;1.351451;
0.439510;1.352483;
0.439520;1.353502;
0.439530;1.354507;
0.439540;1.355499;
0.439550;1.356477;
0.439560;1.357442;
0.439570;1.358394;
0.439580;1.359332;
0.439590;1.360257;
0.439600;1.361168;
0.439610;1.362066;
0.439620;1.362951;
0.439630;1.363822;
0.439640;1.364679;
0.439650;1.365523;
0.439660;1.366354;
0.439670;1.367171;
0.439680;1.367975;
0.439690;1.368765;
0.439700;1.369542;
0.439710;1.370305;
0.439720;1.371055;
0.439730;1.371791;
0.439740;1.372513;
0.439750;1.373222;
0.439760;1.373918;
0.439770;1.374600;
0.439780;1.375268;
0.439790;1.375923;
0.439800;1.376564;
0.439810;1.377192;
0.439820;1.377806;
0.439830;1.378406;
0.439840;1.378993;
0.439850;1.379566;
0.439860;1.380126;
0.439870;1.380671;
0.439880;1.381204;
0.439890;1.381723;
0.439900;1.382228;
0.439910;1.382719;
0.439920;1.383197;
0.439930;1.383661;
0.439940;1.384111;
0.439950;1.384548;
0.439960;1.384971;
0.439970;1.385381;
0.439980;1.385777;
0.439990;1.386159;
0.440000;1.386527;
0.440010;1.386882;
0.440020;1.387223;
0.440030;1.387550;
0.440040;1.387864;
0.440050;1.388164;
0.440060;1.388450;
0.440070;1.388723;
0.440080;1.388982;
0.440090;1.389227;
0.440100;1.389458;
0.440110;1.389676;
0.440120;1.389880;
0.440130;1.390070;
0.440140;1.390247;
0.440150;1.390410;
0.440160;1.390559;
0.440170;1.390694;
0.440180;1.390816;
0.440190;1.390924;
0.440200;1.391018;
0.440210;1.391099;
0.440220;1.391165;
0.440230;1.391219;
0.440240;1.391258;
0.440250;1.391283;
0.440260;1.391295;
0.440270;1.391293;
0.440280;1.391278;
0.440290;1.391248;
0.440300;1.391205;
0.440310;1.391149;
0.440320;1.391078;
0.440330;1.390994;
0.440340;1.390896;
0.440350;1.390784;
0.440360;1.390659;
0.440370;1.390519;
0.440380;1.390367;
0.440390;1.390200;
0.440400;1.390020;
0.440410;1.389826;
0.440420;1.389618;
0.440430;1.389396;
0.440440;1.389161;
0.440450;1.388912;
0.440460;1.388650;
0.440470;1.388373;
0.440480;1.388083;
0.440490;1.387779;
0.440500;1.387462;
0.440510;1.387131;
0.440520;1.386786;
0.440530;1.386428;
0.440540;1.386055;
0.440550;1.385670;
0.440560;1.385270;
0.440570;1.384857;
0.440580;1.384430;
0.440590;1.383989;
0.440600;1.383535;
0.440610;1.383067;
0.440620;1.382586;
0.440630;1.382091;
0.440640;1.381582;
0.440650;1.381060;
0.440660;1.380523;
0.440670;1.379974;
0.440680;1.379411;
0.440690;1.378834;
0.440700;1.378243;
0.440710;1.377639;
0.440720;1.377021;
0.440730;1.376390;
0.440740;1.375745;
0.440750;1.375087;
0.440760;1.374414;
0.440770;1.373729;
0.440780;1.373030;
0.440790;1.372317;
0.440800;1.371591;
0.440810;1.370851;
0.440820;1.370098;
0.440830;1.369331;
0.440840;1.368550;
0.440850;1.367756;
0.440860;1.366949;
0.440870;1.366128;
0.440880;1.365294;
0.440890;1.364446;
0.440900;1.363585;
0.440910;1.362710;
0.440920;1.361822;
0.440930;1.360920;
0.440940;1.360005;
0.440950;1.359077;
0.440960;1.358135;
0.440970;1.357179;
0.440980;1.356211;
0.440990;1.355229;
0.441000;1.354233;
0.441010;1.353224;
0.441020;1.352202;
0.441030;1.351167;
0.441040;1.350118;
0.441050;1.349056;
0.441060;1.347980;
0.441070;1.346891;
0.441080;1.345789;
0.441090;1.344674;
0.441100;1.343545;
0.441110;1.342403;
0.441120;1.341248;
0.441130;1.340080;
0.441140;1.338898;
0.441150;1.337703;
0.441160;1.336495;
0.441170;1.335274;
0.441180;1.334039;
0.441190;1.332792;
0.441200;1.331531;
0.441210;1.330257;
0.441220;1.328970;
0.441230;1.327670;
0.441240;1.326357;
0.441250;1.325030;
0.441260;1.323691;
0.441270;1.322339;
0.441280;1.320973;
0.441290;1.319595;
0.441300;1.318203;
0.441310;1.316798;
0.441320;1.315381;
0.441330;1.313950;
0.441340;1.312507;
0.441350;1.311050;
0.441360;1.309581;
0.441370;1.308098;
0.441380;1.306603;
0.441390;1.305095;
0.441400;1.303574;
0.441410;1.302040;
0.441420;1.300493;
0.441430;1.298934;
0.441440;1.297361;
0.441450;1.295776;
0.441460;1.294178;
0.441470;1.292567;
0.441480;1.290944;
0.441490;1.289307;
0.441500;1.287658;
0.441510;1.285997;
0.441520;1.284322;
0.441530;1.282635;
0.441540;1.280936;
0.441550;1.279223;
0.441560;1.277498;
0.441570;1.275761;
0.441580;1.274010;
0.441590;1.272248;
0.441600;1.270472;
0.441610;1.268684;
0.441620;1.266884;
0.441630;1.265071;
0.441640;1.263246;
0.441650;1.261408;
0.441660;1.259558;
0.441670;1.257695;
0.441680;1.255820;
0.441690;1.253932;
0.441700;1.252032;
0.441710;1.250120;
0.441720;1.248195;
0.441730;1.246258;
0.441740;1.244309;
0.441750;1.242348;
0.441760;1.240374;
0.441770;1.238388;
0.441780;1.236390;
0.441790;1.234379;
0.441800;1.232357;
0.441810;1.230322;
0.441820;1.228275;
0.441830;1.226216;
0.441840;1.224145;
0.441850;1.222061;
0.441860;1.219966;
0.441870;1.217859;
0.441880;1.215740;
0.441890;1.213608;
0.441900;1.211465;
0.441910;1.209310;
0.441920;1.207142;
0.441930;1.204963;
0.441940;1.202772;
0.441950;1.200569;
0.441960;1.198354;
0.441970;1.196128;
0.441980;1.193890;
0.441990;1.191639;
0.442000;1.189377;
0.442010;1.187104;
0.442020;1.184818;
0.442030;1.182521;
0.442040;1.180213;
0.442050;1.177892;
0.442060;1.175560;
0.442070;1.173217;
0.442080;1.170861;
0.442090;1.168495;
0.442100;1.166116;
0.442110;1.163726;
0.442120;1.161325;
0.442130;1.158912;
0.442140;1.156488;
0.442150;1.154053;
0.442160;1.151606;
0.442170;1.149147;
0.442180;1.146678;
0.442190;1.144197;
0.442200;1.141704;
0.442210;1.139201;
0.442220;1.136686;
0.442230;1.134160;
0.442240;1.131623;
0.442250;1.129074;
0.442260;1.126515;
