time;GEN_generator_theta;GEN_generator_omegaPu;GEN_generator_eqPPu;GEN_generator_edPPu;GEN_generator_eqPPPu;GEN_generator_edPPPu;GEN_generator_PGenPu;GEN_generator_QGenPu;GEN_generator_psiAgPu;GEN_generator_satDPu;GEN_generator_satQPu;GEN_generator_UPu;
8.640861;1.053606;1.000004;0.769222;0.609609;0.694751;0.731603;0.665557;0.005218;1.003558;1.102852;1.097710;0.995747;
8.755589;1.053766;1.000004;0.769078;0.609671;0.694607;0.731675;0.665543;0.005089;1.003519;1.102821;1.097680;0.995728;
8.870317;1.053932;1.000005;0.768938;0.609733;0.694465;0.731748;0.665545;0.004960;1.003481;1.102790;1.097651;0.995708;
8.985044;1.054099;1.000005;0.768800;0.609794;0.694322;0.731820;0.665554;0.004834;1.003443;1.102760;1.097622;0.995689;
9.116808;1.054287;1.000005;0.768644;0.609863;0.694163;0.731903;0.665561;0.004692;1.003401;1.102726;1.097589;0.995667;
9.248572;1.054469;1.000004;0.768491;0.609931;0.694007;0.731983;0.665563;0.004554;1.003359;1.102692;1.097558;0.995646;
9.380335;1.054645;1.000004;0.768342;0.609997;0.693854;0.732061;0.665562;0.004419;1.003319;1.102660;1.097527;0.995626;
9.643862;1.054989;1.000004;0.768050;0.610127;0.693556;0.732214;0.665560;0.004156;1.003240;1.102596;1.097466;0.995586;
9.907390;1.055320;1.000004;0.767770;0.610251;0.693269;0.732361;0.665559;0.003902;1.003164;1.102535;1.097408;0.995547;
10.000000;1.055434;1.000004;0.767674;0.610294;0.693171;0.732411;0.665559;0.003815;1.003138;1.102514;1.097389;0.995534;
