time;CAPBUS_cap_p_v_0_;MACHINE_generator_terminal_i_0_;MACHINE_generator_omegaPu;MACHINE_generator_UStatorPu;MACHINE_generator_efdPu;MACHINE_generator_ifPu;MACHINE_voltageRegulator_EfdPu;
2.354980;-0.194854;0.089599;0.998767;0.922364;1.427452;0.984991;1.427452;
2.355000;-0.186755;0.083458;0.998767;0.922364;1.427451;0.984982;1.427451;
2.355020;-0.178646;0.077314;0.998767;0.922364;1.427442;0.984973;1.427442;
2.355040;-0.170527;0.071167;0.998766;0.922365;1.427427;0.984964;1.427427;
2.355060;-0.162399;0.065018;0.998766;0.922366;1.427407;0.984955;1.427407;
2.355080;-0.154262;0.058866;0.998766;0.922367;1.427385;0.984945;1.427385;
2.355100;-0.146118;0.052711;0.998766;0.922368;1.427361;0.984936;1.427361;
2.355120;-0.137967;0.046555;0.998766;0.922370;1.427339;0.984927;1.427339;
2.355140;-0.129809;0.040397;0.998766;0.922371;1.427320;0.984917;1.427320;
2.355160;-0.121646;0.034237;0.998766;0.922371;1.427305;0.984908;1.427305;
2.355180;-0.113478;0.028075;0.998766;0.922372;1.427296;0.984898;1.427296;
2.355200;-0.105307;0.021913;0.998766;0.922372;1.427294;0.984888;1.427294;
2.355220;-0.097132;0.015749;0.998766;0.922372;1.427300;0.984879;1.427300;
2.355240;-0.088956;0.009585;0.998766;0.922371;1.427315;0.984869;1.427315;
2.355260;-0.080778;0.003420;0.998765;0.922370;1.427339;0.984859;1.427339;
2.355280;-0.072599;-0.002744;0.998765;0.922368;1.427372;0.984850;1.427372;
2.355300;-0.064420;-0.008908;0.998765;0.922366;1.427413;0.984840;1.427413;
2.355320;-0.056242;-0.015072;0.998765;0.922364;1.427461;0.984830;1.427461;
2.355340;-0.048064;-0.021235;0.998765;0.922361;1.427516;0.984821;1.427516;
2.355360;-0.039887;-0.027396;0.998765;0.922358;1.427576;0.984811;1.427576;
2.355380;-0.031711;-0.033556;0.998765;0.922355;1.427639;0.984802;1.427639;
2.355400;-0.023537;-0.039714;0.998765;0.922351;1.427704;0.984793;1.427704;
2.355420;-0.015365;-0.045870;0.998765;0.922348;1.427769;0.984783;1.427769;
2.355440;-0.007194;-0.052024;0.998765;0.922345;1.427833;0.984774;1.427833;
2.355460;0.000976;-0.058175;0.998765;0.922342;1.427892;0.984765;1.427892;
2.355480;0.009143;-0.064323;0.998764;0.922339;1.427947;0.984757;1.427947;
2.355500;0.017310;-0.070467;0.998764;0.922337;1.427994;0.984748;1.427994;
2.355520;0.025475;-0.076609;0.998764;0.922335;1.428034;0.984739;1.428034;
2.355540;0.033640;-0.082746;0.998764;0.922333;1.428064;0.984731;1.428064;
2.355560;0.041803;-0.088880;0.998764;0.922332;1.428085;0.984723;1.428085;
2.355580;0.049965;-0.095009;0.998764;0.922332;1.428095;0.984714;1.428095;
2.355600;0.058127;-0.101134;0.998764;0.922332;1.428094;0.984706;1.428094;
2.355620;0.066288;-0.107255;0.998764;0.922332;1.428083;0.984698;1.428083;
2.355640;0.074449;-0.113370;0.998764;0.922334;1.428061;0.984690;1.428061;
2.355660;0.082608;-0.119482;0.998764;0.922335;1.428029;0.984682;1.428029;
2.355680;0.090767;-0.125588;0.998763;0.922337;1.427989;0.984674;1.427989;
2.355700;0.098924;-0.131689;0.998763;0.922340;1.427940;0.984666;1.427940;
2.355720;0.107080;-0.137784;0.998763;0.922342;1.427885;0.984658;1.427885;
2.355740;0.115234;-0.143874;0.998763;0.922345;1.427825;0.984650;1.427825;
2.355760;0.123385;-0.149959;0.998763;0.922349;1.427760;0.984642;1.427760;
2.355780;0.131534;-0.156038;0.998763;0.922352;1.427692;0.984633;1.427692;
2.355800;0.139678;-0.162111;0.998763;0.922355;1.427623;0.984625;1.427623;
2.355820;0.147819;-0.168177;0.998763;0.922359;1.427554;0.984616;1.427554;
2.355840;0.155954;-0.174238;0.998763;0.922362;1.427485;0.984608;1.427485;
2.355860;0.164084;-0.180292;0.998763;0.922366;1.427417;0.984599;1.427417;
2.355880;0.172207;-0.186339;0.998763;0.922369;1.427352;0.984590;1.427352;
2.355900;0.180323;-0.192379;0.998762;0.922372;1.427289;0.984581;1.427289;
2.355920;0.188431;-0.198412;0.998762;0.922375;1.427229;0.984571;1.427229;
2.355940;0.196531;-0.204437;0.998762;0.922378;1.427172;0.984562;1.427172;
2.355960;0.204621;-0.210455;0.998762;0.922381;1.427117;0.984552;1.427117;
2.355980;0.212700;-0.216464;0.998762;0.922383;1.427065;0.984543;1.427065;
2.356000;0.220770;-0.222465;0.998762;0.922386;1.427015;0.984533;1.427015;
2.356020;0.228828;-0.228458;0.998762;0.922388;1.426967;0.984523;1.426967;
2.356040;0.236875;-0.234441;0.998762;0.922391;1.426919;0.984513;1.426919;
2.356060;0.244910;-0.240415;0.998762;0.922393;1.426872;0.984503;1.426872;
2.356080;0.252933;-0.246380;0.998762;0.922395;1.426824;0.984494;1.426824;
2.356100;0.260943;-0.252334;0.998762;0.922398;1.426774;0.984484;1.426774;
2.356120;0.268941;-0.258278;0.998761;0.922400;1.426723;0.984474;1.426723;
2.356140;0.276927;-0.264212;0.998761;0.922403;1.426670;0.984464;1.426670;
2.356160;0.284901;-0.270135;0.998761;0.922406;1.426615;0.984454;1.426615;
2.356180;0.292862;-0.276046;0.998761;0.922409;1.426557;0.984444;1.426557;
2.356200;0.300811;-0.281946;0.998761;0.922412;1.426497;0.984434;1.426497;
2.356220;0.308749;-0.287835;0.998761;0.922415;1.426434;0.984424;1.426434;
2.356240;0.316674;-0.293711;0.998761;0.922418;1.426370;0.984415;1.426370;
2.356260;0.324587;-0.299576;0.998761;0.922421;1.426305;0.984405;1.426305;
2.356280;0.332490;-0.305428;0.998761;0.922425;1.426240;0.984395;1.426240;
2.356300;0.340380;-0.311267;0.998761;0.922428;1.426176;0.984386;1.426176;
2.356320;0.348259;-0.317094;0.998761;0.922431;1.426113;0.984376;1.426113;
2.356340;0.356127;-0.322907;0.998760;0.922434;1.426054;0.984367;1.426054;
2.356360;0.363984;-0.328708;0.998760;0.922437;1.425999;0.984357;1.425999;
2.356380;0.371829;-0.334495;0.998760;0.922439;1.425949;0.984348;1.425949;
2.356400;0.379662;-0.340268;0.998760;0.922441;1.425904;0.984338;1.425904;
2.356420;0.387483;-0.346028;0.998760;0.922443;1.425867;0.984329;1.425867;
2.356440;0.395292;-0.351775;0.998760;0.922445;1.425838;0.984319;1.425838;
2.356460;0.403088;-0.357507;0.998760;0.922446;1.425817;0.984310;1.425817;
2.356480;0.410870;-0.363225;0.998760;0.922446;1.425804;0.984300;1.425804;
2.356500;0.418639;-0.368928;0.998760;0.922447;1.425800;0.984290;1.425800;
2.356520;0.426392;-0.374618;0.998760;0.922446;1.425804;0.984281;1.425804;
2.356540;0.434131;-0.380292;0.998760;0.922446;1.425816;0.984271;1.425816;
2.356560;0.441854;-0.385952;0.998759;0.922445;1.425835;0.984261;1.425835;
2.356580;0.449559;-0.391597;0.998759;0.922444;1.425860;0.984251;1.425860;
2.356600;0.457247;-0.397226;0.998759;0.922442;1.425889;0.984241;1.425889;
2.356620;0.464917;-0.402840;0.998759;0.922440;1.425922;0.984232;1.425922;
2.356640;0.472568;-0.408438;0.998759;0.922439;1.425956;0.984222;1.425956;
2.356660;0.480198;-0.414020;0.998759;0.922437;1.425991;0.984212;1.425991;
2.356680;0.487809;-0.419585;0.998759;0.922435;1.426025;0.984202;1.426025;
2.356700;0.495398;-0.425134;0.998759;0.922434;1.426055;0.984192;1.426055;
2.356720;0.502965;-0.430666;0.998759;0.922433;1.426081;0.984182;1.426081;
2.356740;0.510510;-0.436181;0.998759;0.922432;1.426101;0.984172;1.426101;
2.356760;0.518033;-0.441679;0.998759;0.922431;1.426114;0.984162;1.426114;
2.356780;0.525533;-0.447158;0.998758;0.922431;1.426119;0.984152;1.426119;
2.356800;0.533009;-0.452620;0.998758;0.922431;1.426115;0.984143;1.426115;
2.356820;0.540462;-0.458063;0.998758;0.922431;1.426103;0.984133;1.426103;
2.356840;0.547892;-0.463488;0.998758;0.922432;1.426082;0.984123;1.426082;
2.356860;0.555298;-0.468893;0.998758;0.922434;1.426052;0.984114;1.426052;
2.356880;0.562680;-0.474280;0.998758;0.922436;1.426014;0.984105;1.426014;
2.356900;0.570039;-0.479647;0.998758;0.922438;1.425970;0.984095;1.425970;
2.356920;0.577375;-0.484994;0.998758;0.922441;1.425920;0.984086;1.425920;
2.356940;0.584688;-0.490322;0.998758;0.922443;1.425867;0.984077;1.425867;
2.356960;0.591977;-0.495629;0.998758;0.922446;1.425810;0.984068;1.425810;
2.356980;0.599243;-0.500917;0.998758;0.922449;1.425754;0.984059;1.425754;
2.357000;0.606487;-0.506184;0.998757;0.922452;1.425699;0.984050;1.425699;
2.357020;0.613708;-0.511430;0.998757;0.922454;1.425648;0.984042;1.425648;
2.357040;0.620906;-0.516756;0.998757;0.922448;1.425764;0.984033;1.425764;
2.357060;0.628082;-0.521959;0.998757;0.922453;1.425666;0.984025;1.425666;
2.357080;0.635235;-0.527141;0.998757;0.922458;1.425576;0.984017;1.425576;
2.357100;0.642365;-0.532301;0.998757;0.922462;1.425494;0.984009;1.425494;
2.357120;0.649474;-0.537440;0.998757;0.922465;1.425425;0.984001;1.425425;
2.357140;0.656559;-0.542556;0.998757;0.922468;1.425371;0.983993;1.425371;
2.357160;0.663622;-0.547651;0.998757;0.922470;1.425331;0.983985;1.425331;
2.357180;0.670662;-0.552724;0.998757;0.922471;1.425309;0.983977;1.425309;
2.357200;0.677678;-0.557775;0.998757;0.922471;1.425304;0.983969;1.425304;
2.357220;0.684671;-0.562803;0.998756;0.922471;1.425316;0.983961;1.425316;
2.357240;0.691638;-0.567810;0.998756;0.922469;1.425345;0.983953;1.425345;
2.357260;0.698580;-0.572794;0.998756;0.922467;1.425389;0.983945;1.425389;
2.357280;0.705495;-0.577756;0.998756;0.922464;1.425447;0.983937;1.425447;
2.357300;0.712383;-0.582696;0.998756;0.922461;1.425516;0.983929;1.425516;
2.357320;0.719243;-0.587613;0.998756;0.922457;1.425593;0.983921;1.425593;
2.357340;0.726073;-0.592508;0.998756;0.922453;1.425676;0.983912;1.425676;
2.357360;0.732874;-0.597379;0.998756;0.922449;1.425760;0.983904;1.425760;
2.357380;0.739643;-0.602228;0.998756;0.922444;1.425844;0.983896;1.425844;
2.357400;0.746381;-0.607053;0.998756;0.922440;1.425922;0.983887;1.425922;
2.357420;0.753085;-0.611855;0.998756;0.922437;1.425992;0.983878;1.425992;
2.357440;0.759757;-0.616633;0.998755;0.922434;1.426051;0.983870;1.426051;
2.357460;0.766394;-0.621388;0.998755;0.922432;1.426096;0.983861;1.426096;
2.357480;0.772996;-0.626118;0.998755;0.922430;1.426124;0.983852;1.426124;
2.357500;0.779564;-0.630823;0.998755;0.922430;1.426134;0.983843;1.426134;
2.357520;0.786096;-0.635504;0.998755;0.922430;1.426125;0.983834;1.426125;
2.357540;0.792593;-0.640160;0.998755;0.922432;1.426097;0.983825;1.426097;
2.357560;0.799054;-0.644790;0.998755;0.922434;1.426049;0.983816;1.426049;
2.357580;0.805480;-0.649395;0.998755;0.922437;1.425982;0.983807;1.425982;
2.357600;0.811871;-0.653974;0.998755;0.922442;1.425899;0.983798;1.425899;
2.357620;0.818227;-0.658527;0.998755;0.922446;1.425801;0.983789;1.425801;
2.357640;0.824548;-0.663053;0.998755;0.922452;1.425693;0.983780;1.425693;
2.357660;0.830835;-0.667553;0.998754;0.922458;1.425576;0.983771;1.425576;
2.357680;0.837088;-0.672027;0.998754;0.922464;1.425455;0.983762;1.425455;
2.357700;0.843308;-0.676473;0.998754;0.922470;1.425334;0.983753;1.425334;
2.357720;0.849496;-0.680892;0.998754;0.922476;1.425217;0.983744;1.425217;
2.357740;0.855651;-0.685284;0.998754;0.922481;1.425109;0.983734;1.425109;
2.357760;0.861774;-0.689649;0.998754;0.922486;1.425014;0.983725;1.425014;
2.357780;0.867866;-0.693986;0.998754;0.922490;1.424936;0.983716;1.424936;
2.357800;0.873927;-0.698296;0.998754;0.922493;1.424878;0.983707;1.424878;
2.357820;0.879957;-0.702578;0.998754;0.922494;1.424843;0.983697;1.424843;
2.357840;0.885956;-0.706832;0.998754;0.922495;1.424833;0.983688;1.424833;
2.357860;0.891924;-0.711059;0.998754;0.922494;1.424850;0.983678;1.424850;
2.357880;0.897862;-0.715257;0.998754;0.922492;1.424894;0.983669;1.424894;
2.357900;0.903768;-0.719428;0.998753;0.922488;1.424965;0.983659;1.424965;
2.357920;0.909643;-0.723571;0.998753;0.922483;1.425062;0.983650;1.425062;
2.357940;0.915485;-0.727686;0.998753;0.922477;1.425183;0.983640;1.425183;
2.357960;0.921295;-0.731773;0.998753;0.922470;1.425325;0.983630;1.425325;
2.357980;0.927072;-0.735831;0.998753;0.922462;1.425484;0.983621;1.425484;
2.358000;0.932815;-0.739861;0.998753;0.922454;1.425655;0.983611;1.425655;
2.358020;0.938523;-0.743863;0.998753;0.922445;1.425835;0.983601;1.425835;
2.358040;0.944195;-0.747836;0.998753;0.922436;1.426017;0.983591;1.426017;
2.358060;0.949831;-0.751780;0.998753;0.922427;1.426197;0.983581;1.426197;
2.358080;0.955430;-0.755695;0.998753;0.922418;1.426367;0.983571;1.426367;
2.358100;0.960991;-0.759581;0.998753;0.922410;1.426523;0.983561;1.426523;
2.358120;0.966512;-0.763437;0.998752;0.922404;1.426659;0.983551;1.426659;
2.358140;0.971994;-0.767264;0.998752;0.922398;1.426771;0.983541;1.426771;
2.358160;0.977436;-0.771061;0.998752;0.922394;1.426853;0.983531;1.426853;
2.358180;0.982837;-0.774827;0.998752;0.922391;1.426902;0.983522;1.426902;
2.358200;0.988197;-0.778563;0.998752;0.922391;1.426916;0.983512;1.426916;
2.358220;0.993515;-0.782268;0.998752;0.922392;1.426892;0.983502;1.426892;
2.358240;0.998791;-0.785942;0.998752;0.922395;1.426830;0.983492;1.426830;
2.358260;1.004025;-0.789584;0.998752;0.922400;1.426729;0.983482;1.426729;
2.358280;1.009216;-0.793195;0.998752;0.922407;1.426592;0.983472;1.426592;
2.358300;1.014366;-0.796773;0.998752;0.922416;1.426421;0.983463;1.426421;
2.358320;1.019474;-0.800320;0.998752;0.922426;1.426218;0.983453;1.426218;
2.358340;1.024540;-0.803834;0.998751;0.922437;1.425988;0.983444;1.425988;
2.358360;1.029565;-0.807315;0.998751;0.922450;1.425736;0.983434;1.425736;
2.358380;1.034549;-0.810764;0.998751;0.922463;1.425468;0.983424;1.425468;
2.358400;1.039492;-0.814179;0.998751;0.922477;1.425190;0.983415;1.425190;
2.358420;1.044394;-0.817562;0.998751;0.922491;1.424907;0.983405;1.424907;
2.358440;1.049257;-0.820911;0.998751;0.922505;1.424628;0.983396;1.424628;
2.358460;1.054080;-0.824226;0.998751;0.922519;1.424357;0.983387;1.424357;
2.358480;1.058864;-0.827509;0.998751;0.922531;1.424102;0.983377;1.424102;
2.358500;1.063609;-0.830757;0.998751;0.922543;1.423867;0.983368;1.423867;
2.358520;1.068315;-0.833972;0.998751;0.922554;1.423658;0.983359;1.423658;
2.358540;1.072982;-0.837154;0.998751;0.922563;1.423479;0.983349;1.423479;
2.358560;1.077610;-0.840301;0.998751;0.922570;1.423333;0.983340;1.423333;
2.358580;1.082199;-0.843415;0.998750;0.922575;1.423223;0.983331;1.423223;
2.358600;1.086749;-0.846496;0.998750;0.922579;1.423148;0.983322;1.423148;
2.358620;1.091259;-0.849543;0.998750;0.922581;1.423111;0.983312;1.423111;
2.358640;1.095729;-0.852556;0.998750;0.922581;1.423108;0.983303;1.423108;
2.358660;1.100158;-0.855535;0.998750;0.922580;1.423138;0.983294;1.423138;
2.358680;1.104545;-0.858481;0.998750;0.922577;1.423199;0.983285;1.423199;
2.358700;1.108891;-0.861393;0.998750;0.922572;1.423284;0.983276;1.423284;
2.358720;1.113193;-0.864272;0.998750;0.922567;1.423391;0.983266;1.423391;
2.358740;1.117452;-0.867116;0.998750;0.922561;1.423512;0.983257;1.423512;
2.358760;1.121666;-0.869927;0.998750;0.922554;1.423643;0.983248;1.423643;
2.358780;1.125835;-0.872704;0.998750;0.922548;1.423777;0.983239;1.423777;
2.358800;1.129958;-0.875446;0.998749;0.922541;1.423908;0.983230;1.423908;
2.358820;1.134033;-0.878155;0.998749;0.922535;1.424030;0.983221;1.424030;
2.358840;1.138061;-0.880829;0.998749;0.922530;1.424137;0.983212;1.424137;
2.358860;1.142040;-0.883469;0.998749;0.922525;1.424225;0.983203;1.424225;
2.358880;1.145971;-0.886074;0.998749;0.922522;1.424288;0.983194;1.424288;
2.358900;1.149852;-0.888644;0.998749;0.922520;1.424325;0.983185;1.424325;
2.358920;1.153684;-0.891179;0.998749;0.922520;1.424332;0.983176;1.424332;
2.358940;1.157465;-0.893679;0.998749;0.922521;1.424308;0.983167;1.424308;
2.358960;1.161197;-0.896144;0.998749;0.922524;1.424254;0.983158;1.424254;
2.358980;1.164878;-0.898573;0.998749;0.922528;1.424170;0.983149;1.424170;
2.359000;1.168510;-0.900966;0.998749;0.922534;1.424059;0.983140;1.424059;
2.359020;1.172091;-0.903324;0.998749;0.922540;1.423925;0.983131;1.423925;
2.359040;1.175624;-0.905646;0.998748;0.922548;1.423771;0.983122;1.423771;
2.359060;1.179107;-0.907931;0.998748;0.922556;1.423602;0.983113;1.423602;
2.359080;1.182542;-0.910181;0.998748;0.922565;1.423426;0.983104;1.423426;
2.359100;1.185929;-0.912394;0.998748;0.922574;1.423248;0.983095;1.423248;
2.359120;1.189269;-0.914570;0.998748;0.922583;1.423075;0.983086;1.423075;
2.359140;1.192561;-0.916710;0.998748;0.922591;1.422914;0.983076;1.422914;
2.359160;1.195807;-0.918814;0.998748;0.922598;1.422771;0.983067;1.422771;
2.359180;1.199007;-0.920881;0.998748;0.922604;1.422653;0.983057;1.422653;
2.359200;1.202162;-0.922912;0.998748;0.922608;1.422566;0.983048;1.422566;
2.359220;1.205272;-0.924906;0.998748;0.922611;1.422515;0.983038;1.422515;
2.359240;1.208336;-0.926864;0.998748;0.922611;1.422502;0.983029;1.422502;
2.359260;1.211356;-0.928785;0.998747;0.922610;1.422533;0.983019;1.422533;
2.359280;1.214332;-0.930670;0.998747;0.922606;1.422607;0.983010;1.422607;
2.359300;1.217262;-0.932518;0.998747;0.922600;1.422726;0.983000;1.422726;
2.359320;1.220149;-0.934330;0.998747;0.922592;1.422888;0.982990;1.422888;
2.359340;1.222990;-0.936106;0.998747;0.922582;1.423091;0.982981;1.423091;
2.359360;1.225786;-0.937846;0.998747;0.922570;1.423332;0.982971;1.423332;
2.359380;1.228537;-0.939549;0.998747;0.922556;1.423605;0.982962;1.423605;
2.359400;1.231242;-0.941216;0.998747;0.922541;1.423906;0.982952;1.423906;
2.359420;1.233900;-0.942846;0.998747;0.922525;1.424226;0.982943;1.424226;
2.359440;1.236511;-0.944441;0.998747;0.922509;1.424559;0.982933;1.424559;
2.359460;1.239075;-0.945998;0.998747;0.922492;1.424897;0.982924;1.424897;
2.359480;1.241589;-0.947520;0.998747;0.922475;1.425231;0.982915;1.425231;
2.359500;1.244055;-0.949005;0.998746;0.922459;1.425552;0.982905;1.425552;
2.359520;1.246471;-0.950453;0.998746;0.922444;1.425854;0.982896;1.425854;
2.359540;1.248837;-0.951865;0.998746;0.922430;1.426127;0.982887;1.426127;
2.359560;1.251152;-0.953239;0.998746;0.922418;1.426365;0.982878;1.426365;
2.359580;1.253416;-0.954577;0.998746;0.922408;1.426562;0.982869;1.426562;
2.359600;1.255628;-0.955877;0.998746;0.922401;1.426713;0.982861;1.426713;
2.359620;1.257788;-0.957140;0.998746;0.922396;1.426814;0.982852;1.426814;
2.359640;1.259896;-0.958366;0.998746;0.922393;1.426861;0.982843;1.426861;
2.359660;1.261952;-0.959553;0.998746;0.922394;1.426855;0.982834;1.426855;
2.359680;1.263956;-0.960703;0.998746;0.922397;1.426795;0.982825;1.426795;
2.359700;1.265907;-0.961815;0.998746;0.922402;1.426683;0.982817;1.426683;
2.359720;1.267807;-0.962888;0.998746;0.922410;1.426522;0.982808;1.426522;
2.359740;1.269654;-0.963923;0.998745;0.922421;1.426317;0.982799;1.426317;
2.359760;1.271451;-0.964920;0.998745;0.922433;1.426073;0.982790;1.426073;
2.359780;1.273197;-0.965878;0.998745;0.922447;1.425796;0.982781;1.425796;
2.359800;1.274892;-0.966797;0.998745;0.922462;1.425494;0.982772;1.425494;
2.359820;1.276538;-0.967677;0.998745;0.922478;1.425174;0.982763;1.425174;
2.359840;1.278134;-0.968519;0.998745;0.922494;1.424845;0.982754;1.424845;
2.359860;1.279681;-0.969321;0.998745;0.922511;1.424514;0.982745;1.424514;
2.359880;1.281180;-0.970085;0.998745;0.922527;1.424190;0.982735;1.424190;
2.359900;1.282631;-0.970809;0.998745;0.922543;1.423881;0.982726;1.423881;
2.359920;1.284034;-0.971495;0.998745;0.922557;1.423593;0.982717;1.423593;
2.359940;1.285389;-0.972142;0.998745;0.922570;1.423332;0.982707;1.423332;
2.359960;1.286698;-0.972750;0.998744;0.922581;1.423103;0.982698;1.423103;
2.359980;1.287959;-0.973320;0.998744;0.922591;1.422910;0.982688;1.422910;
2.360000;1.289173;-0.973850;0.998744;0.922599;1.422756;0.982678;1.422756;
2.360020;1.290340;-0.974342;0.998744;0.922604;1.422642;0.982669;1.422642;
2.360040;1.291460;-0.974795;0.998744;0.922608;1.422567;0.982659;1.422567;
2.360060;1.292532;-0.975210;0.998744;0.922610;1.422530;0.982649;1.422530;
2.360080;1.293556;-0.975587;0.998744;0.922610;1.422528;0.982639;1.422528;
2.360100;1.294531;-0.975925;0.998744;0.922609;1.422557;0.982630;1.422557;
2.360120;1.295457;-0.976224;0.998744;0.922606;1.422613;0.982620;1.422613;
2.360140;1.296334;-0.976486;0.998744;0.922602;1.422688;0.982611;1.422688;
2.360160;1.297160;-0.976709;0.998744;0.922598;1.422777;0.982601;1.422777;
2.360180;1.297934;-0.976894;0.998744;0.922593;1.422873;0.982592;1.422873;
2.360200;1.298658;-0.977041;0.998743;0.922588;1.422967;0.982582;1.422967;
2.360220;1.299328;-0.977149;0.998743;0.922584;1.423054;0.982573;1.423054;
2.360240;1.299946;-0.977219;0.998743;0.922580;1.423127;0.982564;1.423127;
2.360260;1.300510;-0.977251;0.998743;0.922578;1.423178;0.982554;1.423178;
2.360280;1.301021;-0.977244;0.998743;0.922576;1.423204;0.982545;1.423204;
2.360300;1.301476;-0.977199;0.998743;0.922577;1.423198;0.982536;1.423198;
2.360320;1.301877;-0.977116;0.998743;0.922579;1.423158;0.982527;1.423158;
2.360340;1.302222;-0.976994;0.998743;0.922582;1.423082;0.982517;1.423082;
2.360360;1.302512;-0.976833;0.998743;0.922588;1.422969;0.982508;1.422969;
2.360380;1.302747;-0.976633;0.998743;0.922596;1.422819;0.982499;1.422819;
2.360400;1.302927;-0.976395;0.998743;0.922605;1.422635;0.982490;1.422635;
2.360420;1.303051;-0.976118;0.998743;0.922616;1.422419;0.982480;1.422419;
2.360440;1.303121;-0.975802;0.998742;0.922628;1.422176;0.982471;1.422176;
2.360460;1.303137;-0.975448;0.998742;0.922641;1.421913;0.982461;1.421913;
2.360480;1.303098;-0.975054;0.998742;0.922655;1.421635;0.982452;1.421635;
2.360500;1.303006;-0.974621;0.998742;0.922669;1.421349;0.982442;1.421349;
2.360520;1.302861;-0.974150;0.998742;0.922683;1.421065;0.982432;1.421065;
2.360540;1.302663;-0.973640;0.998742;0.922697;1.420789;0.982422;1.420789;
2.360560;1.302414;-0.973090;0.998742;0.922710;1.420531;0.982412;1.420531;
2.360580;1.302114;-0.972502;0.998742;0.922722;1.420297;0.982402;1.420297;
2.360600;1.301763;-0.971876;0.998742;0.922732;1.420097;0.982391;1.420097;
2.360620;1.301362;-0.971211;0.998742;0.922740;1.419935;0.982381;1.419935;
2.360640;1.300911;-0.970507;0.998742;0.922746;1.419819;0.982371;1.419819;
2.360660;1.300410;-0.969765;0.998742;0.922749;1.419753;0.982360;1.419753;
2.360680;1.299861;-0.968985;0.998741;0.922750;1.419740;0.982349;1.419740;
2.360700;1.299263;-0.968167;0.998741;0.922747;1.419782;0.982339;1.419782;
2.360720;1.298617;-0.967311;0.998741;0.922743;1.419881;0.982328;1.419881;
2.360740;1.297922;-0.966417;0.998741;0.922735;1.420034;0.982318;1.420034;
2.360760;1.297178;-0.965486;0.998741;0.922725;1.420240;0.982307;1.420240;
2.360780;1.296386;-0.964517;0.998741;0.922712;1.420495;0.982297;1.420495;
2.360800;1.295545;-0.963510;0.998741;0.922697;1.420792;0.982286;1.420792;
2.360820;1.294654;-0.962467;0.998741;0.922680;1.421127;0.982276;1.421127;
2.360840;1.293714;-0.961386;0.998741;0.922662;1.421492;0.982266;1.421492;
2.360860;1.292723;-0.960268;0.998741;0.922643;1.421878;0.982256;1.421878;
2.360880;1.291683;-0.959114;0.998741;0.922623;1.422276;0.982246;1.422276;
2.360900;1.290591;-0.957922;0.998741;0.922603;1.422678;0.982237;1.422678;
2.360920;1.289448;-0.956693;0.998740;0.922583;1.423075;0.982227;1.423075;
2.360940;1.288253;-0.955428;0.998740;0.922564;1.423456;0.982218;1.423456;
2.360960;1.287006;-0.954126;0.998740;0.922546;1.423815;0.982209;1.423815;
2.360980;1.285706;-0.952786;0.998740;0.922529;1.424143;0.982200;1.424143;
2.361000;1.284353;-0.951411;0.998740;0.922515;1.424433;0.982191;1.424433;
2.361020;1.282948;-0.949998;0.998740;0.922503;1.424680;0.982183;1.424680;
2.361040;1.281489;-0.948548;0.998740;0.922493;1.424878;0.982174;1.424878;
2.361060;1.279977;-0.947061;0.998740;0.922485;1.425026;0.982165;1.425026;
2.361080;1.278412;-0.945537;0.998740;0.922480;1.425121;0.982157;1.425121;
2.361100;1.276793;-0.943977;0.998740;0.922478;1.425164;0.982149;1.425164;
2.361120;1.275122;-0.942379;0.998740;0.922479;1.425155;0.982140;1.425155;
2.361140;1.273399;-0.940744;0.998740;0.922482;1.425097;0.982132;1.425097;
2.361160;1.271623;-0.939071;0.998739;0.922487;1.424994;0.982124;1.424994;
2.361180;1.269796;-0.937362;0.998739;0.922494;1.424851;0.982115;1.424851;
2.361200;1.267918;-0.935616;0.998739;0.922503;1.424675;0.982107;1.424675;
2.361220;1.265989;-0.933832;0.998739;0.922513;1.424471;0.982098;1.424471;
2.361240;1.264011;-0.932011;0.998739;0.922524;1.424249;0.982089;1.424249;
2.361260;1.261984;-0.930154;0.998739;0.922536;1.424014;0.982081;1.424014;
2.361280;1.259908;-0.928259;0.998739;0.922548;1.423776;0.982072;1.423776;
2.361300;1.257784;-0.926327;0.998739;0.922559;1.423541;0.982063;1.423541;
2.361320;1.255613;-0.924359;0.998739;0.922571;1.423317;0.982054;1.423317;
2.361340;1.253395;-0.922353;0.998739;0.922581;1.423110;0.982044;1.423110;
2.361360;1.251131;-0.920312;0.998739;0.922590;1.422925;0.982035;1.422925;
2.361380;1.248821;-0.918233;0.998739;0.922598;1.422768;0.982026;1.422768;
2.361400;1.246466;-0.916119;0.998738;0.922605;1.422640;0.982016;1.422640;
2.361420;1.244065;-0.913968;0.998738;0.922609;1.422546;0.982007;1.422546;
2.361440;1.241618;-0.911781;0.998738;0.922612;1.422485;0.981997;1.422485;
2.361460;1.239127;-0.909558;0.998738;0.922614;1.422456;0.981988;1.422456;
2.361480;1.236590;-0.907300;0.998738;0.922614;1.422458;0.981979;1.422458;
2.361500;1.234007;-0.905006;0.998738;0.922612;1.422488;0.981969;1.422488;
2.361520;1.231379;-0.902676;0.998738;0.922609;1.422541;0.981960;1.422541;
2.361540;1.228704;-0.900311;0.998738;0.922606;1.422613;0.981950;1.422613;
2.361560;1.225983;-0.897912;0.998738;0.922602;1.422698;0.981941;1.422698;
