time;GEN_generator_delta;GEN_generator_omegaPu;GEN_generator_PGenPu;GEN_generator_QGenPu;GEN_generator_UPu;
9.043937;0.314532;0.999271;0.628286;0.051059;0.997338;
9.050535;0.313061;0.999308;0.625444;0.050874;0.997449;
9.057133;0.311670;0.999349;0.622756;0.050701;0.997553;
9.063731;0.310365;0.999391;0.620234;0.050538;0.997651;
9.070328;0.309151;0.999436;0.617886;0.050388;0.997741;
9.076926;0.308032;0.999483;0.615721;0.050250;0.997824;
9.083524;0.307012;0.999532;0.613747;0.050125;0.997899;
9.090121;0.306095;0.999582;0.611971;0.050012;0.997967;
9.096719;0.305285;0.999634;0.610401;0.049913;0.998027;
9.103317;0.304583;0.999688;0.609041;0.049827;0.998078;
9.109915;0.303992;0.999742;0.607897;0.049755;0.998121;
9.116512;0.303515;0.999797;0.606972;0.049698;0.998156;
9.123110;0.303153;0.999853;0.606270;0.049654;0.998182;
9.129708;0.302906;0.999909;0.605792;0.049624;0.998200;
9.142903;0.302763;1.000022;0.605515;0.049607;0.998211;
9.156099;0.303086;1.000134;0.606142;0.049646;0.998187;
9.169294;0.303870;1.000244;0.607661;0.049741;0.998130;
9.182489;0.305098;1.000349;0.610039;0.049890;0.998040;
9.193805;0.306490;1.000436;0.612735;0.050061;0.997938;
9.203990;0.307998;1.000509;0.615653;0.050246;0.997827;
9.213156;0.309549;1.000571;0.618655;0.050437;0.997711;
9.222321;0.311272;1.000628;0.621986;0.050651;0.997583;
9.230571;0.312959;1.000676;0.625247;0.050861;0.997456;
9.238820;0.314764;1.000720;0.628735;0.051088;0.997320;
9.247069;0.316678;1.000759;0.632429;0.051329;0.997175;
9.255319;0.318687;1.000794;0.636305;0.051584;0.997022;
9.262743;0.320569;1.000821;0.639933;0.051824;0.996877;
9.270167;0.322509;1.000845;0.643672;0.052073;0.996727;
9.277592;0.324500;1.000864;0.647504;0.052330;0.996572;
9.285016;0.326530;1.000879;0.651412;0.052594;0.996414;
9.292441;0.328592;1.000890;0.655375;0.052864;0.996251;
9.299865;0.330674;1.000897;0.659376;0.053137;0.996086;
9.307289;0.332766;1.000900;0.663394;0.053414;0.995920;
9.314714;0.334860;1.000898;0.667411;0.053693;0.995752;
9.318913;0.336039;1.000894;0.669673;0.053850;0.995657;
9.323112;0.337213;1.000889;0.671922;0.054008;0.995562;
9.327311;0.338377;1.000883;0.674154;0.054165;0.995467;
9.331511;0.339536;1.000876;0.676373;0.054321;0.995373;
9.335710;0.340686;1.000868;0.678574;0.054477;0.995279;
9.339909;0.341824;1.000858;0.680751;0.054631;0.995186;
9.344108;0.342948;1.000847;0.682903;0.054785;0.995094;
9.348308;0.344058;1.000835;0.685025;0.054937;0.995002;
9.352507;0.345151;1.000822;0.687113;0.055087;0.994912;
9.356706;0.346225;1.000808;0.689167;0.055234;0.994822;
9.360906;0.347280;1.000792;0.691181;0.055380;0.994735;
9.365105;0.348313;1.000775;0.693153;0.055523;0.994648;
9.369304;0.349323;1.000757;0.695081;0.055663;0.994564;
9.373503;0.350308;1.000738;0.696961;0.055800;0.994481;
9.377703;0.351268;1.000717;0.698791;0.055934;0.994400;
9.381902;0.352200;1.000696;0.700568;0.056065;0.994321;
9.386101;0.353103;1.000674;0.702290;0.056191;0.994245;
9.394500;0.354817;1.000626;0.705554;0.056433;0.994099;
9.402058;0.356248;1.000580;0.708278;0.056635;0.993977;
9.409617;0.357566;1.000532;0.710787;0.056822;0.993864;
9.417176;0.358766;1.000481;0.713069;0.056993;0.993761;
9.424734;0.359842;1.000427;0.715116;0.057147;0.993668;
9.432293;0.360790;1.000372;0.716917;0.057282;0.993586;
9.439852;0.361605;1.000315;0.718464;0.057399;0.993516;
9.447410;0.362283;1.000257;0.719752;0.057497;0.993457;
9.454969;0.362821;1.000197;0.720774;0.057574;0.993410;
9.462528;0.363217;1.000137;0.721526;0.057631;0.993376;
9.470086;0.363470;1.000076;0.722005;0.057668;0.993354;
9.477645;0.363578;1.000015;0.722211;0.057684;0.993344;
9.492762;0.363362;0.999894;0.721801;0.057652;0.993363;
9.507880;0.362578;0.999775;0.720313;0.057539;0.993431;
9.522997;0.361245;0.999661;0.717781;0.057348;0.993547;
9.535869;0.359695;0.999570;0.714836;0.057126;0.993681;
9.547454;0.357994;0.999493;0.711601;0.056883;0.993828;
9.557717;0.356261;0.999429;0.708303;0.056637;0.993976;
9.566955;0.354532;0.999377;0.705012;0.056393;0.994124;
9.575268;0.352851;0.999334;0.701809;0.056156;0.994266;
9.583582;0.351062;0.999294;0.698398;0.055906;0.994418;
9.591895;0.349175;0.999259;0.694799;0.055643;0.994576;
9.600209;0.347203;0.999229;0.691035;0.055369;0.994741;
9.607691;0.345364;0.999205;0.687522;0.055116;0.994894;
9.615173;0.343474;0.999185;0.683909;0.054857;0.995050;
9.622655;0.341543;0.999169;0.680214;0.054593;0.995209;
9.630137;0.339579;0.999157;0.676455;0.054327;0.995370;
9.637619;0.337592;0.999150;0.672649;0.054059;0.995531;
9.645101;0.335592;0.999146;0.668815;0.053790;0.995693;
9.652584;0.333588;0.999146;0.664970;0.053523;0.995854;
9.660066;0.331596;0.999153;0.661147;0.053259;0.996013;
9.665702;0.330109;0.999160;0.658291;0.053063;0.996131;
9.670294;0.328907;0.999167;0.655982;0.052905;0.996226;
9.674363;0.327853;0.999175;0.653955;0.052767;0.996310;
9.677956;0.326930;0.999183;0.652181;0.052646;0.996382;
9.681189;0.326108;0.999190;0.650599;0.052539;0.996447;
9.684422;0.325294;0.999199;0.649033;0.052433;0.996510;
9.687332;0.324569;0.999207;0.647638;0.052339;0.996567;
9.690242;0.323852;0.999216;0.646258;0.052247;0.996623;
9.692861;0.323214;0.999224;0.645029;0.052164;0.996672;
9.695480;0.322582;0.999233;0.643812;0.052083;0.996721;
9.698099;0.321958;0.999242;0.642610;0.052002;0.996770;
9.703337;0.320729;0.999261;0.640242;0.051845;0.996865;
9.708575;0.319531;0.999282;0.637933;0.051692;0.996957;
9.713813;0.318369;0.999305;0.635691;0.051544;0.997046;
9.719051;0.317245;0.999329;0.633523;0.051401;0.997132;
9.724289;0.316162;0.999354;0.631433;0.051264;0.997214;
9.729527;0.315122;0.999382;0.629426;0.051133;0.997293;
9.734765;0.314129;0.999410;0.627507;0.051008;0.997368;
9.740003;0.313183;0.999440;0.625681;0.050890;0.997439;
9.745241;0.312288;0.999472;0.623952;0.050778;0.997507;
9.750479;0.311446;0.999504;0.622323;0.050673;0.997570;
9.755717;0.310658;0.999538;0.620800;0.050575;0.997629;
9.760955;0.309926;0.999572;0.619384;0.050484;0.997683;
9.766193;0.309252;0.999608;0.618080;0.050401;0.997734;
9.771431;0.308637;0.999644;0.616891;0.050325;0.997779;
9.776669;0.308083;0.999682;0.615819;0.050256;0.997820;
9.781907;0.307591;0.999720;0.614866;0.050196;0.997857;
9.792383;0.306798;0.999797;0.613331;0.050098;0.997915;
9.802859;0.306263;0.999877;0.612295;0.050033;0.997955;
9.813335;0.305990;0.999957;0.611766;0.049999;0.997975;
9.823811;0.305980;1.000037;0.611748;0.049998;0.997975;
9.834287;0.306234;1.000117;0.612239;0.050029;0.997957;
9.845459;0.306790;1.000200;0.613315;0.050097;0.997916;
9.856632;0.307634;1.000282;0.614949;0.050201;0.997854;
9.867804;0.308756;1.000359;0.617120;0.050339;0.997770;
9.878977;0.310143;1.000433;0.619804;0.050511;0.997667;
9.889032;0.311606;1.000495;0.622633;0.050693;0.997558;
9.899088;0.313258;1.000553;0.625826;0.050899;0.997434;
9.908138;0.314896;1.000601;0.628988;0.051104;0.997310;
9.917187;0.316662;1.000644;0.632399;0.051327;0.997176;
9.925332;0.318353;1.000679;0.635661;0.051542;0.997047;
9.933477;0.320129;1.000710;0.639084;0.051768;0.996911;
9.941622;0.321978;1.000737;0.642649;0.052005;0.996768;
9.949767;0.323892;1.000760;0.646334;0.052252;0.996620;
9.957912;0.325858;1.000778;0.650118;0.052507;0.996466;
9.965242;0.327663;1.000791;0.653589;0.052742;0.996325;
9.972572;0.329492;1.000800;0.657107;0.052982;0.996180;
9.979903;0.331339;1.000805;0.660654;0.053225;0.996034;
9.987233;0.333194;1.000807;0.664214;0.053471;0.995886;
9.994563;0.335048;1.000805;0.667771;0.053718;0.995737;
10.000000;0.336414;1.000800;0.670390;0.053900;0.995627;
