time;CAPBUS_cap_p_v_0_;CAPBUS_cap_p_v_1_;CAPBUS_cap_p_v_2_;MACHINE_machine_terminal_i_0_;MACHINE_machine_terminal_i_1_;MACHINE_machine_terminal_i_2_;MACHINE_machine_Wr;MACHINE_machine_dtheta;MACHINE_machine_Te;
2.004460;0.336574;0.907120;-1.243694;-0.082453;-0.233474;0.315927;1.000375;1.935593;0.635219;
2.004480;0.328766;0.912834;-1.241601;-0.080460;-0.234916;0.315376;1.000375;1.935595;0.635223;
2.004500;0.320945;0.918513;-1.239458;-0.078464;-0.236348;0.314812;1.000375;1.935598;0.635228;
2.004520;0.313111;0.924155;-1.237267;-0.076465;-0.237771;0.314235;1.000375;1.935600;0.635232;
2.004540;0.305265;0.929761;-1.235026;-0.074462;-0.239184;0.313647;1.000375;1.935602;0.635236;
2.004560;0.297406;0.935330;-1.232736;-0.072457;-0.240589;0.313046;1.000375;1.935605;0.635241;
2.004580;0.289535;0.940862;-1.230397;-0.070449;-0.241983;0.312433;1.000375;1.935607;0.635245;
2.004600;0.281653;0.946357;-1.228010;-0.068438;-0.243368;0.311807;1.000375;1.935610;0.635250;
2.004620;0.273759;0.951814;-1.225573;-0.066425;-0.244744;0.311169;1.000375;1.935612;0.635254;
2.004640;0.265855;0.957234;-1.223088;-0.064408;-0.246110;0.310518;1.000375;1.935614;0.635258;
2.004660;0.257939;0.962616;-1.220555;-0.062389;-0.247466;0.309856;1.000375;1.935617;0.635263;
2.004680;0.250014;0.967959;-1.217973;-0.060368;-0.248813;0.309181;1.000374;1.935619;0.635267;
2.004700;0.242078;0.973265;-1.215343;-0.058344;-0.250150;0.308494;1.000374;1.935621;0.635271;
2.004720;0.234133;0.978532;-1.212665;-0.056318;-0.251477;0.307795;1.000374;1.935624;0.635275;
2.004740;0.226178;0.983760;-1.209939;-0.054289;-0.252794;0.307083;1.000374;1.935626;0.635280;
2.004760;0.218215;0.988950;-1.207165;-0.052259;-0.254101;0.306360;1.000374;1.935628;0.635284;
2.004780;0.210243;0.994100;-1.204343;-0.050226;-0.255398;0.305624;1.000374;1.935631;0.635288;
2.004800;0.202264;0.999211;-1.201474;-0.048191;-0.256685;0.304876;1.000374;1.935633;0.635292;
2.004820;0.194276;1.004282;-1.198558;-0.046154;-0.257963;0.304116;1.000374;1.935635;0.635297;
2.004840;0.186281;1.009313;-1.195594;-0.044115;-0.259230;0.303344;1.000374;1.935638;0.635301;
2.004860;0.178279;1.014305;-1.192584;-0.042074;-0.260486;0.302560;1.000374;1.935640;0.635305;
2.004880;0.170271;1.019256;-1.189527;-0.040032;-0.261733;0.301765;1.000374;1.935642;0.635309;
2.004900;0.162256;1.024167;-1.186423;-0.037988;-0.262969;0.300957;1.000374;1.935645;0.635314;
2.004920;0.154236;1.029037;-1.183273;-0.035942;-0.264195;0.300137;1.000374;1.935647;0.635318;
2.004940;0.146209;1.033867;-1.180076;-0.033895;-0.265410;0.299305;1.000374;1.935650;0.635322;
2.004960;0.138178;1.038655;-1.176833;-0.031846;-0.266616;0.298462;1.000374;1.935652;0.635326;
2.004980;0.130141;1.043403;-1.173544;-0.029797;-0.267810;0.297607;1.000373;1.935654;0.635331;
2.005000;0.122100;1.048109;-1.170209;-0.027746;-0.268994;0.296740;1.000373;1.935657;0.635335;
2.005020;0.114054;1.052774;-1.166828;-0.025693;-0.270168;0.295861;1.000373;1.935659;0.635339;
2.005040;0.106005;1.057397;-1.163401;-0.023640;-0.271331;0.294971;1.000373;1.935661;0.635344;
2.005060;0.097951;1.061978;-1.159929;-0.021586;-0.272483;0.294068;1.000373;1.935664;0.635348;
2.005080;0.089893;1.066517;-1.156411;-0.019531;-0.273624;0.293155;1.000373;1.935666;0.635353;
2.005100;0.081833;1.071015;-1.152847;-0.017475;-0.274755;0.292229;1.000373;1.935668;0.635357;
2.005120;0.073769;1.075470;-1.149238;-0.015418;-0.275875;0.291293;1.000373;1.935671;0.635362;
2.005140;0.065702;1.079882;-1.145584;-0.013360;-0.276984;0.290344;1.000373;1.935673;0.635366;
2.005160;0.057632;1.084252;-1.141884;-0.011302;-0.278082;0.289384;1.000373;1.935675;0.635371;
2.005180;0.049560;1.088580;-1.138139;-0.009244;-0.279169;0.288413;1.000373;1.935678;0.635375;
2.005200;0.041486;1.092864;-1.134350;-0.007185;-0.280245;0.287431;1.000373;1.935680;0.635380;
2.005220;0.033409;1.097106;-1.130515;-0.005126;-0.281311;0.286437;1.000373;1.935682;0.635384;
2.005240;0.025331;1.101304;-1.126635;-0.003066;-0.282365;0.285431;1.000373;1.935685;0.635389;
2.005260;0.017252;1.105459;-1.122711;-0.001007;-0.283408;0.284415;1.000373;1.935687;0.635393;
2.005280;0.009171;1.109571;-1.118742;0.001053;-0.284440;0.283387;1.000372;1.935689;0.635398;
2.005300;0.001090;1.113639;-1.114729;0.003113;-0.285460;0.282348;1.000372;1.935692;0.635403;
2.005320;-0.006993;1.117663;-1.110671;0.005172;-0.286470;0.281297;1.000372;1.935694;0.635407;
2.005340;-0.015075;1.121644;-1.106569;0.007232;-0.287468;0.280236;1.000372;1.935696;0.635412;
2.005360;-0.023157;1.125580;-1.102423;0.009291;-0.288455;0.279164;1.000372;1.935699;0.635417;
2.005380;-0.031239;1.129472;-1.098233;0.011350;-0.289430;0.278080;1.000372;1.935701;0.635422;
2.005400;-0.039320;1.133320;-1.094000;0.013409;-0.290394;0.276986;1.000372;1.935703;0.635426;
2.005420;-0.047401;1.137124;-1.089723;0.015467;-0.291347;0.275880;1.000372;1.935706;0.635431;
2.005440;-0.055479;1.140882;-1.085403;0.017524;-0.292288;0.274764;1.000372;1.935708;0.635436;
2.005460;-0.063556;1.144596;-1.081040;0.019581;-0.293217;0.273636;1.000372;1.935710;0.635440;
2.005480;-0.071631;1.148265;-1.076634;0.021637;-0.294135;0.272498;1.000372;1.935713;0.635445;
2.005500;-0.079703;1.151888;-1.072186;0.023693;-0.295042;0.271349;1.000372;1.935715;0.635450;
2.005520;-0.087772;1.155467;-1.067695;0.025747;-0.295937;0.270190;1.000372;1.935717;0.635454;
2.005540;-0.095837;1.158999;-1.063162;0.027801;-0.296820;0.269019;1.000372;1.935720;0.635459;
2.005560;-0.103899;1.162486;-1.058587;0.029853;-0.297691;0.267838;1.000372;1.935722;0.635464;
2.005580;-0.111957;1.165928;-1.053971;0.031905;-0.298551;0.266646;1.000371;1.935724;0.635468;
2.005600;-0.120010;1.169323;-1.049313;0.033955;-0.299399;0.265444;1.000371;1.935727;0.635473;
2.005620;-0.128059;1.172672;-1.044614;0.036004;-0.300235;0.264232;1.000371;1.935729;0.635478;
2.005640;-0.136102;1.175975;-1.039874;0.038051;-0.301059;0.263008;1.000371;1.935731;0.635482;
2.005660;-0.144139;1.179232;-1.035093;0.040097;-0.301872;0.261775;1.000371;1.935734;0.635487;
2.005680;-0.152171;1.182442;-1.030271;0.042141;-0.302672;0.260531;1.000371;1.935736;0.635492;
2.005700;-0.160196;1.185605;-1.025409;0.044184;-0.303461;0.259277;1.000371;1.935738;0.635496;
2.005720;-0.168215;1.188722;-1.020507;0.046225;-0.304237;0.258012;1.000371;1.935741;0.635501;
2.005740;-0.176227;1.191792;-1.015564;0.048264;-0.305002;0.256737;1.000371;1.935743;0.635505;
2.005760;-0.184232;1.194814;-1.010582;0.050302;-0.305754;0.255453;1.000371;1.935745;0.635510;
2.005780;-0.192230;1.197790;-1.005560;0.052337;-0.306495;0.254158;1.000371;1.935748;0.635515;
2.005800;-0.200219;1.200718;-1.000499;0.054370;-0.307223;0.252853;1.000371;1.935750;0.635519;
2.005820;-0.208201;1.203599;-0.995398;0.056401;-0.307939;0.251538;1.000371;1.935752;0.635523;
2.005840;-0.216175;1.206432;-0.990258;0.058430;-0.308643;0.250213;1.000371;1.935755;0.635528;
2.005860;-0.224140;1.209218;-0.985079;0.060457;-0.309335;0.248878;1.000371;1.935757;0.635532;
2.005880;-0.232096;1.211956;-0.979860;0.062481;-0.310014;0.247533;1.000371;1.935759;0.635537;
2.005900;-0.240043;1.214647;-0.974604;0.064503;-0.310682;0.246179;1.000370;1.935762;0.635541;
2.005920;-0.247981;1.217289;-0.969308;0.066522;-0.311337;0.244815;1.000370;1.935764;0.635545;
2.005940;-0.255910;1.219884;-0.963974;0.068538;-0.311979;0.243441;1.000370;1.935766;0.635550;
2.005960;-0.263828;1.222430;-0.958602;0.070552;-0.312610;0.242058;1.000370;1.935769;0.635554;
2.005980;-0.271737;1.224928;-0.953192;0.072563;-0.313228;0.240665;1.000370;1.935771;0.635558;
2.006000;-0.279635;1.227378;-0.947743;0.074571;-0.313834;0.239263;1.000370;1.935773;0.635562;
2.006020;-0.287523;1.229780;-0.942257;0.076576;-0.314427;0.237851;1.000370;1.935776;0.635566;
2.006040;-0.295399;1.232133;-0.936734;0.078578;-0.315008;0.236430;1.000370;1.935778;0.635570;
2.006060;-0.303265;1.234438;-0.931173;0.080577;-0.315576;0.234999;1.000370;1.935780;0.635574;
2.006080;-0.311119;1.236694;-0.925575;0.082573;-0.316132;0.233559;1.000370;1.935783;0.635578;
2.006100;-0.318960;1.238901;-0.919941;0.084565;-0.316675;0.232110;1.000370;1.935785;0.635582;
2.006120;-0.326790;1.241060;-0.914270;0.086554;-0.317206;0.230652;1.000370;1.935787;0.635586;
2.006140;-0.334607;1.243169;-0.908562;0.088540;-0.317725;0.229184;1.000370;1.935790;0.635590;
2.006160;-0.342411;1.245229;-0.902818;0.090522;-0.318230;0.227708;1.000370;1.935792;0.635593;
2.006180;-0.350201;1.247240;-0.897039;0.092501;-0.318724;0.226222;1.000370;1.935794;0.635597;
2.006200;-0.357978;1.249202;-0.891224;0.094476;-0.319204;0.224728;1.000369;1.935797;0.635601;
2.006220;-0.365741;1.251115;-0.885374;0.096448;-0.319672;0.223224;1.000369;1.935799;0.635604;
2.006240;-0.373489;1.252978;-0.879489;0.098415;-0.320128;0.221712;1.000369;1.935801;0.635608;
2.006260;-0.381222;1.254791;-0.873569;0.100379;-0.320570;0.220191;1.000369;1.935804;0.635611;
2.006280;-0.388941;1.256555;-0.867614;0.102339;-0.321000;0.218661;1.000369;1.935806;0.635615;
2.006300;-0.396643;1.258269;-0.861626;0.104295;-0.321418;0.217123;1.000369;1.935808;0.635618;
2.006320;-0.404329;1.259933;-0.855604;0.106246;-0.321823;0.215576;1.000369;1.935811;0.635622;
2.006340;-0.411999;1.261547;-0.849548;0.108194;-0.322215;0.214021;1.000369;1.935813;0.635625;
2.006360;-0.419653;1.263111;-0.843459;0.110137;-0.322594;0.212457;1.000369;1.935815;0.635629;
2.006380;-0.427289;1.264626;-0.837337;0.112076;-0.322960;0.210884;1.000369;1.935817;0.635632;
2.006400;-0.434908;1.266090;-0.831182;0.114011;-0.323314;0.209303;1.000369;1.935820;0.635635;
2.006420;-0.442509;1.267503;-0.824994;0.115941;-0.323655;0.207714;1.000369;1.935822;0.635639;
2.006440;-0.450092;1.268867;-0.818775;0.117866;-0.323983;0.206117;1.000369;1.935824;0.635642;
2.006460;-0.457657;1.270180;-0.812523;0.119787;-0.324299;0.204512;1.000369;1.935827;0.635645;
2.006480;-0.465203;1.271443;-0.806239;0.121703;-0.324602;0.202898;1.000369;1.935829;0.635648;
2.006500;-0.472731;1.272655;-0.799924;0.123615;-0.324891;0.201277;1.000368;1.935831;0.635651;
2.006520;-0.480239;1.273817;-0.793578;0.125521;-0.325168;0.199647;1.000368;1.935834;0.635655;
2.006540;-0.487728;1.274928;-0.787200;0.127423;-0.325432;0.198010;1.000368;1.935836;0.635658;
2.006560;-0.495197;1.275989;-0.780792;0.129319;-0.325684;0.196365;1.000368;1.935838;0.635661;
2.006580;-0.502647;1.276999;-0.774353;0.131211;-0.325922;0.194712;1.000368;1.935841;0.635664;
2.006600;-0.510076;1.277959;-0.767883;0.133097;-0.326148;0.193051;1.000368;1.935843;0.635667;
2.006620;-0.517485;1.278868;-0.761383;0.134978;-0.326361;0.191383;1.000368;1.935845;0.635670;
2.006640;-0.524874;1.279727;-0.754853;0.136853;-0.326560;0.189707;1.000368;1.935848;0.635673;
2.006660;-0.532242;1.280535;-0.748293;0.138724;-0.326747;0.188024;1.000368;1.935850;0.635676;
2.006680;-0.539589;1.281292;-0.741703;0.140589;-0.326921;0.186333;1.000368;1.935852;0.635679;
2.006700;-0.546914;1.281999;-0.735084;0.142448;-0.327083;0.184635;1.000368;1.935854;0.635682;
2.006720;-0.554219;1.282654;-0.728436;0.144302;-0.327231;0.182929;1.000368;1.935857;0.635685;
2.006740;-0.561501;1.283260;-0.721758;0.146150;-0.327366;0.181217;1.000368;1.935859;0.635689;
2.006760;-0.568762;1.283814;-0.715052;0.147992;-0.327489;0.179497;1.000368;1.935861;0.635692;
2.006780;-0.576000;1.284318;-0.708318;0.149829;-0.327598;0.177770;1.000368;1.935864;0.635695;
2.006800;-0.583216;1.284771;-0.701555;0.151659;-0.327695;0.176036;1.000367;1.935866;0.635698;
2.006820;-0.590409;1.285174;-0.694764;0.153484;-0.327779;0.174295;1.000367;1.935868;0.635701;
2.006840;-0.597579;1.285526;-0.687946;0.155303;-0.327849;0.172547;1.000367;1.935871;0.635704;
2.006860;-0.604726;1.285826;-0.681100;0.157115;-0.327907;0.170792;1.000367;1.935873;0.635707;
2.006880;-0.611849;1.286077;-0.674228;0.158922;-0.327952;0.169030;1.000367;1.935875;0.635711;
2.006900;-0.618948;1.286276;-0.667328;0.160722;-0.327984;0.167262;1.000367;1.935878;0.635714;
2.006920;-0.626023;1.286425;-0.660402;0.162516;-0.328003;0.165487;1.000367;1.935880;0.635717;
2.006940;-0.633073;1.286522;-0.653450;0.164304;-0.328009;0.163706;1.000367;1.935882;0.635721;
2.006960;-0.640098;1.286569;-0.646472;0.166085;-0.328003;0.161918;1.000367;1.935884;0.635724;
2.006980;-0.647097;1.286566;-0.639468;0.167860;-0.327983;0.160123;1.000367;1.935887;0.635727;
2.007000;-0.654071;1.286511;-0.632440;0.169628;-0.327950;0.158322;1.000367;1.935889;0.635731;
2.007020;-0.661019;1.286405;-0.625386;0.171389;-0.327905;0.156515;1.000367;1.935891;0.635734;
2.007040;-0.667941;1.286249;-0.618308;0.173144;-0.327846;0.154702;1.000367;1.935894;0.635738;
2.007060;-0.674836;1.286042;-0.611206;0.174892;-0.327775;0.152882;1.000367;1.935896;0.635742;
2.007080;-0.681704;1.285783;-0.604079;0.176633;-0.327690;0.151057;1.000367;1.935898;0.635745;
2.007100;-0.688545;1.285475;-0.596929;0.178368;-0.327593;0.149225;1.000366;1.935901;0.635749;
2.007120;-0.695359;1.285115;-0.589756;0.180095;-0.327483;0.147388;1.000366;1.935903;0.635753;
2.007140;-0.702144;1.284704;-0.582560;0.181815;-0.327360;0.145545;1.000366;1.935905;0.635757;
2.007160;-0.708902;1.284243;-0.575341;0.183528;-0.327224;0.143695;1.000366;1.935908;0.635761;
2.007180;-0.715631;1.283731;-0.568100;0.185234;-0.327075;0.141841;1.000366;1.935910;0.635765;
2.007200;-0.722332;1.283168;-0.560836;0.186933;-0.326913;0.139980;1.000366;1.935912;0.635769;
2.007220;-0.729004;1.282554;-0.553551;0.188624;-0.326738;0.138114;1.000366;1.935914;0.635773;
2.007240;-0.735647;1.281890;-0.546244;0.190308;-0.326551;0.136243;1.000366;1.935917;0.635777;
2.007260;-0.742260;1.281176;-0.538915;0.191985;-0.326350;0.134366;1.000366;1.935919;0.635781;
2.007280;-0.748845;1.280410;-0.531566;0.193653;-0.326137;0.132484;1.000366;1.935921;0.635785;
2.007300;-0.755399;1.279594;-0.524195;0.195315;-0.325911;0.130596;1.000366;1.935924;0.635789;
2.007320;-0.761924;1.278728;-0.516804;0.196968;-0.325672;0.128704;1.000366;1.935926;0.635793;
2.007340;-0.768419;1.277811;-0.509393;0.198614;-0.325420;0.126806;1.000366;1.935928;0.635798;
2.007360;-0.774883;1.276844;-0.501961;0.200252;-0.325155;0.124903;1.000366;1.935931;0.635802;
2.007380;-0.781318;1.275827;-0.494509;0.201882;-0.324878;0.122996;1.000366;1.935933;0.635806;
2.007400;-0.787721;1.274759;-0.487038;0.203504;-0.324587;0.121083;1.000365;1.935935;0.635810;
2.007420;-0.794094;1.273642;-0.479547;0.205118;-0.324284;0.119166;1.000365;1.935937;0.635815;
2.007440;-0.800436;1.272474;-0.472038;0.206724;-0.323968;0.117244;1.000365;1.935940;0.635819;
2.007460;-0.806747;1.271256;-0.464509;0.208322;-0.323639;0.115317;1.000365;1.935942;0.635823;
2.007480;-0.813027;1.269988;-0.456962;0.209912;-0.323298;0.113386;1.000365;1.935944;0.635828;
2.007500;-0.819274;1.268670;-0.449396;0.211494;-0.322943;0.111450;1.000365;1.935947;0.635832;
2.007520;-0.825490;1.267303;-0.441812;0.213067;-0.322576;0.109510;1.000365;1.935949;0.635836;
2.007540;-0.831674;1.265885;-0.434211;0.214632;-0.322196;0.107565;1.000365;1.935951;0.635841;
2.007560;-0.837826;1.264418;-0.426592;0.216188;-0.321804;0.105616;1.000365;1.935953;0.635845;
2.007580;-0.843945;1.262901;-0.418956;0.217736;-0.321399;0.103663;1.000365;1.935956;0.635849;
2.007600;-0.850031;1.261335;-0.411304;0.219275;-0.320981;0.101706;1.000365;1.935958;0.635854;
2.007620;-0.856084;1.259718;-0.403635;0.220805;-0.320550;0.099745;1.000365;1.935960;0.635858;
2.007640;-0.862103;1.258053;-0.395949;0.222327;-0.320107;0.097779;1.000365;1.935963;0.635862;
2.007660;-0.868089;1.256337;-0.388248;0.223841;-0.319651;0.095810;1.000365;1.935965;0.635867;
2.007680;-0.874041;1.254573;-0.380532;0.225345;-0.319182;0.093837;1.000365;1.935967;0.635871;
2.007700;-0.879958;1.252759;-0.372800;0.226840;-0.318701;0.091861;1.000364;1.935970;0.635876;
2.007720;-0.885841;1.250895;-0.365054;0.228327;-0.318207;0.089880;1.000364;1.935972;0.635880;
2.007740;-0.891689;1.248983;-0.357293;0.229805;-0.317701;0.087896;1.000364;1.935974;0.635884;
2.007760;-0.897502;1.247021;-0.349519;0.231273;-0.317182;0.085909;1.000364;1.935976;0.635889;
2.007780;-0.903279;1.245010;-0.341730;0.232733;-0.316651;0.083918;1.000364;1.935979;0.635893;
2.007800;-0.909021;1.242950;-0.333929;0.234183;-0.316107;0.081924;1.000364;1.935981;0.635897;
2.007820;-0.914726;1.240840;-0.326114;0.235624;-0.315550;0.079926;1.000364;1.935983;0.635902;
2.007840;-0.920396;1.238682;-0.318287;0.237056;-0.314981;0.077926;1.000364;1.935986;0.635906;
2.007860;-0.926028;1.236475;-0.310447;0.238478;-0.314400;0.075922;1.000364;1.935988;0.635910;
2.007880;-0.931624;1.234219;-0.302595;0.239891;-0.313806;0.073915;1.000364;1.935990;0.635914;
2.007900;-0.937183;1.231915;-0.294732;0.241294;-0.313200;0.071905;1.000364;1.935992;0.635919;
2.007920;-0.942704;1.229561;-0.286857;0.242688;-0.312581;0.069893;1.000364;1.935995;0.635923;
2.007940;-0.948188;1.227159;-0.278971;0.244073;-0.311950;0.067877;1.000364;1.935997;0.635927;
2.007960;-0.953635;1.224709;-0.271074;0.245447;-0.311307;0.065859;1.000364;1.935999;0.635931;
2.007980;-0.959043;1.222210;-0.263167;0.246812;-0.310651;0.063839;1.000364;1.936002;0.635935;
2.008000;-0.964414;1.219663;-0.255250;0.248168;-0.309983;0.061815;1.000363;1.936004;0.635939;
2.008020;-0.969746;1.217068;-0.247322;0.249513;-0.309303;0.059790;1.000363;1.936006;0.635943;
2.008040;-0.975040;1.214425;-0.239385;0.250849;-0.308610;0.057762;1.000363;1.936008;0.635946;
2.008060;-0.980295;1.211734;-0.231439;0.252174;-0.307906;0.055731;1.000363;1.936011;0.635950;
2.008080;-0.985512;1.208995;-0.223483;0.253490;-0.307189;0.053699;1.000363;1.936013;0.635954;
2.008100;-0.990689;1.206208;-0.215519;0.254796;-0.306460;0.051664;1.000363;1.936015;0.635957;
2.008120;-0.995828;1.203373;-0.207545;0.256091;-0.305718;0.049627;1.000363;1.936018;0.635961;
2.008140;-1.000928;1.200491;-0.199564;0.257377;-0.304965;0.047589;1.000363;1.936020;0.635964;
2.008160;-1.005988;1.197562;-0.191574;0.258652;-0.304200;0.045548;1.000363;1.936022;0.635968;
2.008180;-1.011009;1.194586;-0.183577;0.259917;-0.303422;0.043506;1.000363;1.936024;0.635971;
2.008200;-1.015990;1.191562;-0.175572;0.261172;-0.302633;0.041461;1.000363;1.936027;0.635974;
2.008220;-1.020931;1.188491;-0.167560;0.262416;-0.301832;0.039416;1.000363;1.936029;0.635977;
2.008240;-1.025832;1.185374;-0.159542;0.263650;-0.301018;0.037368;1.000363;1.936031;0.635981;
2.008260;-1.030693;1.182209;-0.151516;0.264874;-0.300193;0.035319;1.000363;1.936033;0.635984;
2.008280;-1.035514;1.178999;-0.143485;0.266087;-0.299356;0.033269;1.000363;1.936036;0.635987;
2.008300;-1.040294;1.175741;-0.135447;0.267290;-0.298507;0.031217;1.000362;1.936038;0.635990;
2.008320;-1.045033;1.172437;-0.127404;0.268482;-0.297646;0.029164;1.000362;1.936040;0.635993;
2.008340;-1.049731;1.169087;-0.119356;0.269663;-0.296773;0.027110;1.000362;1.936043;0.635995;
2.008360;-1.054388;1.165690;-0.111303;0.270834;-0.295889;0.025055;1.000362;1.936045;0.635998;
2.008380;-1.059003;1.162248;-0.103245;0.271994;-0.294993;0.022999;1.000362;1.936047;0.636001;
2.008400;-1.063576;1.158759;-0.095183;0.273144;-0.294085;0.020941;1.000362;1.936049;0.636004;
2.008420;-1.068108;1.155225;-0.087117;0.274282;-0.293166;0.018883;1.000362;1.936052;0.636007;
2.008440;-1.072597;1.151645;-0.079048;0.275410;-0.292235;0.016824;1.000362;1.936054;0.636010;
2.008460;-1.077044;1.148020;-0.070976;0.276527;-0.291292;0.014765;1.000362;1.936056;0.636012;
2.008480;-1.081448;1.144349;-0.062901;0.277633;-0.290338;0.012705;1.000362;1.936058;0.636015;
2.008500;-1.085809;1.140632;-0.054824;0.278729;-0.289373;0.010644;1.000362;1.936061;0.636018;
2.008520;-1.090126;1.136871;-0.046745;0.279813;-0.288396;0.008583;1.000362;1.936063;0.636021;
2.008540;-1.094401;1.133064;-0.038664;0.280886;-0.287407;0.006521;1.000362;1.936065;0.636023;
2.008560;-1.098631;1.129213;-0.030581;0.281948;-0.286407;0.004459;1.000362;1.936068;0.636026;
2.008580;-1.102818;1.125316;-0.022498;0.282999;-0.285396;0.002397;1.000362;1.936070;0.636029;
2.008600;-1.106961;1.121375;-0.014414;0.284039;-0.284374;0.000335;1.000361;1.936072;0.636032;
2.008620;-1.111060;1.117390;-0.006330;0.285067;-0.283340;-0.001727;1.000361;1.936074;0.636035;
2.008640;-1.115114;1.113360;0.001754;0.286085;-0.282295;-0.003789;1.000361;1.936077;0.636037;
2.008660;-1.119124;1.109286;0.009838;0.287091;-0.281240;-0.005851;1.000361;1.936079;0.636040;
2.008680;-1.123089;1.105168;0.017921;0.288085;-0.280172;-0.007913;1.000361;1.936081;0.636043;
2.008700;-1.127010;1.101007;0.026003;0.289069;-0.279094;-0.009974;1.000361;1.936083;0.636046;
2.008720;-1.130885;1.096801;0.034084;0.290041;-0.278005;-0.012036;1.000361;1.936086;0.636048;
2.008740;-1.134716;1.092552;0.042164;0.291001;-0.276905;-0.014096;1.000361;1.936088;0.636051;
2.008760;-1.138501;1.088260;0.050241;0.291950;-0.275794;-0.016156;1.000361;1.936090;0.636054;
2.008780;-1.142242;1.083925;0.058317;0.292888;-0.274672;-0.018216;1.000361;1.936093;0.636057;
2.008800;-1.145936;1.079546;0.066390;0.293814;-0.273539;-0.020275;1.000361;1.936095;0.636060;
2.008820;-1.149586;1.075125;0.074461;0.294728;-0.272395;-0.022333;1.000361;1.936097;0.636062;
2.008840;-1.153190;1.070662;0.082528;0.295631;-0.271241;-0.024390;1.000361;1.936099;0.636065;
2.008860;-1.156749;1.066156;0.090593;0.296522;-0.270076;-0.026446;1.000361;1.936102;0.636068;
2.008880;-1.160262;1.061608;0.098654;0.297401;-0.268900;-0.028501;1.000361;1.936104;0.636071;
2.008900;-1.163729;1.057018;0.106711;0.298269;-0.267713;-0.030556;1.000360;1.936106;0.636074;
2.008920;-1.167150;1.052386;0.114765;0.299125;-0.266516;-0.032608;1.000360;1.936108;0.636077;
2.008940;-1.170526;1.047712;0.122813;0.299969;-0.265309;-0.034660;1.000360;1.936111;0.636079;
2.008960;-1.173855;1.042998;0.130858;0.300801;-0.264091;-0.036710;1.000360;1.936113;0.636082;
2.008980;-1.177139;1.038242;0.138897;0.301621;-0.262862;-0.038759;1.000360;1.936115;0.636085;
2.009000;-1.180376;1.033445;0.146931;0.302430;-0.261623;-0.040807;1.000360;1.936117;0.636088;
2.009020;-1.183567;1.028607;0.154960;0.303227;-0.260374;-0.042852;1.000360;1.936120;0.636091;
2.009040;-1.186712;1.023729;0.162982;0.304011;-0.259115;-0.044896;1.000360;1.936122;0.636094;
2.009060;-1.189809;1.018811;0.170999;0.304784;-0.257845;-0.046939;1.000360;1.936124;0.636098;
2.009080;-1.192861;1.013852;0.179008;0.305545;-0.256565;-0.048979;1.000360;1.936127;0.636101;
2.009100;-1.195865;1.008854;0.187011;0.306293;-0.255275;-0.051018;1.000360;1.936129;0.636104;
2.009120;-1.198822;1.003815;0.195007;0.307030;-0.253975;-0.053055;1.000360;1.936131;0.636107;
2.009140;-1.201732;0.998737;0.202995;0.307755;-0.252665;-0.055089;1.000360;1.936133;0.636111;
2.009160;-1.204595;0.993620;0.210975;0.308467;-0.251345;-0.057122;1.000360;1.936136;0.636114;
2.009180;-1.207410;0.988463;0.218947;0.309167;-0.250015;-0.059152;1.000360;1.936138;0.636118;
2.009200;-1.210177;0.983268;0.226910;0.309856;-0.248676;-0.061180;1.000359;1.936140;0.636121;
2.009220;-1.212897;0.978033;0.234863;0.310531;-0.247326;-0.063206;1.000359;1.936142;0.636125;
2.009240;-1.215568;0.972760;0.242808;0.311195;-0.245967;-0.065229;1.000359;1.936145;0.636129;
2.009260;-1.218192;0.967449;0.250743;0.311847;-0.244597;-0.067249;1.000359;1.936147;0.636133;
2.009280;-1.220767;0.962099;0.258667;0.312486;-0.243219;-0.069267;1.000359;1.936149;0.636137;
2.009300;-1.223294;0.956712;0.266582;0.313113;-0.241830;-0.071282;1.000359;1.936151;0.636141;
2.009320;-1.225772;0.951286;0.274485;0.313727;-0.240432;-0.073295;1.000359;1.936154;0.636145;
2.009340;-1.228201;0.945824;0.282378;0.314330;-0.239025;-0.075305;1.000359;1.936156;0.636149;
2.009360;-1.230582;0.940323;0.290259;0.314919;-0.237608;-0.077311;1.000359;1.936158;0.636153;
2.009380;-1.232914;0.934786;0.298128;0.315497;-0.236182;-0.079315;1.000359;1.936160;0.636157;
2.009400;-1.235197;0.929212;0.305985;0.316062;-0.234747;-0.081315;1.000359;1.936163;0.636161;
2.009420;-1.237431;0.923601;0.313830;0.316614;-0.233302;-0.083313;1.000359;1.936165;0.636165;
2.009440;-1.239616;0.917954;0.321663;0.317154;-0.231848;-0.085307;1.000359;1.936167;0.636170;
2.009460;-1.241752;0.912270;0.329482;0.317682;-0.230384;-0.087297;1.000359;1.936169;0.636174;
2.009480;-1.243839;0.906551;0.337289;0.318197;-0.228912;-0.089285;1.000358;1.936172;0.636178;
2.009500;-1.245877;0.900795;0.345082;0.318699;-0.227431;-0.091268;1.000358;1.936174;0.636182;
2.009520;-1.247866;0.895005;0.352861;0.319189;-0.225941;-0.093249;1.000358;1.936176;0.636186;
2.009540;-1.249805;0.889179;0.360626;0.319666;-0.224441;-0.095225;1.000358;1.936178;0.636191;
2.009560;-1.251695;0.883318;0.368378;0.320131;-0.222933;-0.097198;1.000358;1.936181;0.636195;
