time;GEN_generator_UStatorPu;GEN_voltageRegulator_EfdPu;GEN_governor_PmPu;GEN_generator_omegaPu;GEN_generator_Te;
2.479440;0.906975;1.005482;0.601700;1.000051;0.598099;
2.479460;0.906974;1.005506;0.601699;1.000051;0.598101;
2.479480;0.906973;1.005529;0.601699;1.000051;0.598102;
2.479500;0.906972;1.005552;0.601699;1.000051;0.598104;
2.479520;0.906971;1.005573;0.601699;1.000051;0.598105;
2.479540;0.906970;1.005593;0.601699;1.000051;0.598107;
2.479560;0.906970;1.005612;0.601699;1.000051;0.598108;
2.479580;0.906969;1.005630;0.601699;1.000051;0.598110;
2.479600;0.906968;1.005647;0.601698;1.000051;0.598112;
2.479620;0.906967;1.005662;0.601698;1.000051;0.598113;
2.479640;0.906967;1.005677;0.601698;1.000051;0.598115;
2.479660;0.906966;1.005691;0.601698;1.000051;0.598116;
2.479680;0.906966;1.005704;0.601698;1.000051;0.598118;
2.479700;0.906965;1.005716;0.601698;1.000051;0.598120;
2.479720;0.906965;1.005728;0.601698;1.000051;0.598121;
2.479740;0.906964;1.005739;0.601697;1.000051;0.598123;
2.479760;0.906964;1.005750;0.601697;1.000051;0.598125;
2.479780;0.906964;1.005761;0.601697;1.000051;0.598127;
2.479800;0.906963;1.005771;0.601697;1.000051;0.598128;
2.479820;0.906963;1.005781;0.601697;1.000051;0.598130;
2.479840;0.906963;1.005791;0.601697;1.000051;0.598132;
2.479860;0.906962;1.005801;0.601697;1.000051;0.598133;
2.479880;0.906962;1.005811;0.601696;1.000051;0.598135;
2.479900;0.906962;1.005820;0.601696;1.000051;0.598137;
2.479920;0.906961;1.005829;0.601696;1.000051;0.598138;
2.479940;0.906961;1.005837;0.601696;1.000051;0.598140;
2.479960;0.906961;1.005844;0.601696;1.000051;0.598142;
2.479980;0.906961;1.005851;0.601696;1.000051;0.598144;
2.480000;0.906961;1.005856;0.601696;1.000051;0.598145;
2.480020;0.906960;1.005860;0.601695;1.000051;0.598147;
2.480040;0.906960;1.005863;0.601695;1.000051;0.598149;
2.480060;0.906961;1.005865;0.601695;1.000051;0.598150;
2.480080;0.906961;1.005864;0.601695;1.000051;0.598152;
2.480100;0.906961;1.005862;0.601695;1.000051;0.598154;
2.480120;0.906961;1.005857;0.601695;1.000051;0.598156;
2.480140;0.906948;1.006120;0.601695;1.000051;0.598157;
2.480160;0.906948;1.006122;0.601694;1.000051;0.598159;
2.480180;0.906949;1.006121;0.601694;1.000051;0.598161;
2.480200;0.906949;1.006118;0.601694;1.000051;0.598162;
2.480220;0.906949;1.006111;0.601694;1.000051;0.598164;
2.480240;0.906950;1.006101;0.601694;1.000051;0.598166;
2.480260;0.906951;1.006089;0.601694;1.000051;0.598167;
2.480280;0.906952;1.006074;0.601694;1.000052;0.598169;
2.480300;0.906953;1.006056;0.601693;1.000052;0.598171;
2.480320;0.906954;1.006035;0.601693;1.000052;0.598172;
2.480340;0.906955;1.006013;0.601693;1.000052;0.598174;
2.480360;0.906957;1.005988;0.601693;1.000052;0.598175;
2.480380;0.906958;1.005963;0.601693;1.000052;0.598177;
2.480400;0.906959;1.005935;0.601693;1.000052;0.598178;
2.480420;0.906961;1.005908;0.601693;1.000052;0.598180;
2.480440;0.906963;1.005879;0.601692;1.000052;0.598181;
2.480460;0.906964;1.005851;0.601692;1.000052;0.598182;
2.480480;0.906966;1.005823;0.601692;1.000052;0.598183;
2.480500;0.906967;1.005796;0.601692;1.000052;0.598184;
2.480520;0.906969;1.005770;0.601692;1.000052;0.598186;
2.480540;0.906970;1.005745;0.601692;1.000052;0.598187;
2.480560;0.906971;1.005722;0.601692;1.000052;0.598188;
2.480580;0.906973;1.005701;0.601691;1.000052;0.598189;
2.480600;0.906974;1.005681;0.601691;1.000052;0.598190;
2.480620;0.906975;1.005664;0.601691;1.000052;0.598191;
2.480640;0.906976;1.005649;0.601691;1.000052;0.598191;
2.480660;0.906976;1.005636;0.601691;1.000052;0.598192;
2.480680;0.906977;1.005626;0.601691;1.000052;0.598193;
2.480700;0.906978;1.005617;0.601691;1.000052;0.598194;
2.480720;0.906978;1.005611;0.601691;1.000052;0.598195;
2.480740;0.906978;1.005607;0.601690;1.000052;0.598195;
2.480760;0.906979;1.005604;0.601690;1.000052;0.598196;
2.480780;0.906979;1.005603;0.601690;1.000052;0.598197;
2.480800;0.906979;1.005603;0.601690;1.000052;0.598198;
2.480820;0.906979;1.005604;0.601690;1.000052;0.598198;
2.480840;0.906979;1.005606;0.601690;1.000052;0.598199;
2.480860;0.906979;1.005609;0.601690;1.000052;0.598200;
2.480880;0.906979;1.005613;0.601689;1.000052;0.598200;
2.480900;0.906979;1.005616;0.601689;1.000052;0.598201;
2.480920;0.906979;1.005620;0.601689;1.000052;0.598202;
2.480940;0.906979;1.005624;0.601689;1.000052;0.598202;
2.480960;0.906979;1.005628;0.601689;1.000052;0.598203;
2.480980;0.906979;1.005632;0.601689;1.000052;0.598204;
2.481000;0.906979;1.005635;0.601689;1.000052;0.598204;
2.481020;0.906979;1.005639;0.601688;1.000052;0.598205;
2.481040;0.906979;1.005642;0.601688;1.000052;0.598206;
2.481060;0.906979;1.005645;0.601688;1.000052;0.598206;
2.481080;0.906979;1.005649;0.601688;1.000052;0.598207;
2.481100;0.906979;1.005652;0.601688;1.000052;0.598208;
2.481120;0.906979;1.005656;0.601688;1.000052;0.598208;
2.481140;0.906979;1.005660;0.601688;1.000052;0.598209;
2.481160;0.906979;1.005665;0.601687;1.000052;0.598209;
2.481180;0.906978;1.005671;0.601687;1.000052;0.598210;
2.481200;0.906978;1.005678;0.601687;1.000052;0.598211;
2.481220;0.906978;1.005686;0.601687;1.000052;0.598211;
2.481240;0.906978;1.005695;0.601687;1.000052;0.598212;
2.481260;0.906977;1.005705;0.601687;1.000052;0.598212;
2.481280;0.906977;1.005717;0.601687;1.000052;0.598213;
2.481300;0.906976;1.005731;0.601687;1.000052;0.598214;
2.481320;0.906976;1.005746;0.601686;1.000052;0.598214;
2.481340;0.906975;1.005762;0.601686;1.000052;0.598215;
2.481360;0.906974;1.005780;0.601686;1.000052;0.598216;
2.481380;0.906973;1.005800;0.601686;1.000052;0.598216;
2.481400;0.906973;1.005820;0.601686;1.000052;0.598217;
2.481420;0.906972;1.005842;0.601686;1.000052;0.598218;
2.481440;0.906971;1.005864;0.601686;1.000052;0.598218;
2.481460;0.906970;1.005887;0.601685;1.000052;0.598219;
2.481480;0.906969;1.005910;0.601685;1.000052;0.598220;
2.481500;0.906968;1.005934;0.601685;1.000052;0.598220;
2.481520;0.906967;1.005957;0.601685;1.000052;0.598221;
2.481540;0.906966;1.005980;0.601685;1.000052;0.598222;
2.481560;0.906965;1.006002;0.601685;1.000052;0.598223;
2.481580;0.906964;1.006023;0.601685;1.000052;0.598223;
2.481600;0.906963;1.006042;0.601684;1.000052;0.598224;
2.481620;0.906962;1.006061;0.601684;1.000052;0.598225;
2.481640;0.906962;1.006077;0.601684;1.000052;0.598226;
2.481660;0.906961;1.006091;0.601684;1.000052;0.598226;
2.481680;0.906960;1.006104;0.601684;1.000052;0.598227;
2.481700;0.906960;1.006114;0.601684;1.000052;0.598228;
2.481720;0.906960;1.006122;0.601684;1.000052;0.598229;
2.481740;0.906960;1.006128;0.601683;1.000052;0.598230;
2.481760;0.906960;1.006131;0.601683;1.000052;0.598230;
2.481780;0.906960;1.006133;0.601683;1.000052;0.598231;
2.481800;0.906960;1.006131;0.601683;1.000052;0.598232;
2.481820;0.906960;1.006128;0.601683;1.000052;0.598232;
2.481840;0.906961;1.006123;0.601683;1.000052;0.598233;
2.481860;0.906961;1.006117;0.601683;1.000052;0.598234;
2.481880;0.906962;1.006108;0.601683;1.000052;0.598234;
2.481900;0.906962;1.006098;0.601682;1.000052;0.598235;
2.481920;0.906963;1.006088;0.601682;1.000052;0.598236;
2.481940;0.906964;1.006076;0.601682;1.000052;0.598236;
2.481960;0.906965;1.006063;0.601682;1.000052;0.598237;
2.481980;0.906965;1.006050;0.601682;1.000052;0.598237;
2.482000;0.906966;1.006037;0.601682;1.000052;0.598238;
2.482020;0.906967;1.006023;0.601682;1.000052;0.598238;
2.482040;0.906968;1.006010;0.601681;1.000052;0.598238;
2.482060;0.906969;1.005997;0.601681;1.000052;0.598239;
2.482080;0.906969;1.005984;0.601681;1.000052;0.598239;
2.482100;0.906970;1.005972;0.601681;1.000052;0.598239;
2.482120;0.906971;1.005961;0.601681;1.000052;0.598240;
2.482140;0.906972;1.005950;0.601681;1.000052;0.598240;
2.482160;0.906972;1.005939;0.601681;1.000052;0.598240;
2.482180;0.906973;1.005929;0.601680;1.000052;0.598240;
2.482200;0.906973;1.005920;0.601680;1.000052;0.598240;
2.482220;0.906974;1.005912;0.601680;1.000052;0.598240;
2.482240;0.906975;1.005904;0.601680;1.000052;0.598240;
2.482260;0.906975;1.005896;0.601680;1.000052;0.598240;
2.482280;0.906976;1.005889;0.601680;1.000052;0.598240;
2.482300;0.906976;1.005882;0.601680;1.000052;0.598240;
2.482320;0.906977;1.005876;0.601680;1.000052;0.598240;
2.482340;0.906977;1.005870;0.601679;1.000052;0.598240;
2.482360;0.906977;1.005863;0.601679;1.000052;0.598240;
2.482380;0.906978;1.005857;0.601679;1.000052;0.598240;
2.482400;0.906978;1.005851;0.601679;1.000052;0.598240;
2.482420;0.906979;1.005845;0.601679;1.000052;0.598240;
2.482440;0.906979;1.005839;0.601679;1.000052;0.598240;
2.482460;0.906980;1.005833;0.601679;1.000052;0.598240;
2.482480;0.906980;1.005827;0.601678;1.000052;0.598239;
2.482500;0.906981;1.005821;0.601678;1.000052;0.598239;
2.482520;0.906981;1.005816;0.601678;1.000052;0.598239;
2.482540;0.906981;1.005810;0.601678;1.000052;0.598239;
2.482560;0.906982;1.005805;0.601678;1.000052;0.598238;
2.482580;0.906982;1.005801;0.601678;1.000052;0.598238;
2.482600;0.906983;1.005797;0.601678;1.000052;0.598238;
2.482620;0.906983;1.005794;0.601677;1.000052;0.598237;
2.482640;0.906983;1.005792;0.601677;1.000052;0.598237;
2.482660;0.906983;1.005791;0.601677;1.000052;0.598236;
2.482680;0.906983;1.005791;0.601677;1.000052;0.598236;
2.482700;0.906984;1.005792;0.601677;1.000052;0.598236;
2.482720;0.906984;1.005795;0.601677;1.000052;0.598235;
2.482740;0.906983;1.005799;0.601677;1.000052;0.598235;
2.482760;0.906983;1.005805;0.601677;1.000052;0.598234;
2.482780;0.906983;1.005813;0.601676;1.000052;0.598234;
2.482800;0.906983;1.005822;0.601676;1.000052;0.598234;
2.482820;0.906982;1.005833;0.601676;1.000052;0.598233;
2.482840;0.906982;1.005845;0.601676;1.000052;0.598233;
2.482860;0.906981;1.005859;0.601676;1.000052;0.598232;
2.482880;0.906981;1.005875;0.601676;1.000052;0.598232;
2.482900;0.906980;1.005892;0.601676;1.000052;0.598232;
2.482920;0.906979;1.005911;0.601675;1.000052;0.598231;
2.482940;0.906978;1.005931;0.601675;1.000052;0.598231;
2.482960;0.906977;1.005952;0.601675;1.000052;0.598230;
2.482980;0.906976;1.005974;0.601675;1.000052;0.598230;
2.483000;0.906975;1.005997;0.601675;1.000052;0.598230;
2.483020;0.906974;1.006020;0.601675;1.000052;0.598229;
2.483040;0.906973;1.006044;0.601675;1.000052;0.598229;
2.483060;0.906972;1.006068;0.601674;1.000052;0.598229;
2.483080;0.906971;1.006092;0.601674;1.000052;0.598229;
2.483100;0.906970;1.006116;0.601674;1.000052;0.598228;
2.483120;0.906969;1.006140;0.601674;1.000052;0.598228;
2.483140;0.906968;1.006163;0.601674;1.000052;0.598228;
2.483160;0.906967;1.006186;0.601674;1.000052;0.598228;
2.483180;0.906966;1.006208;0.601674;1.000053;0.598228;
2.483200;0.906965;1.006229;0.601674;1.000053;0.598227;
2.483220;0.906964;1.006249;0.601673;1.000053;0.598227;
2.483240;0.906964;1.006267;0.601673;1.000053;0.598227;
2.483260;0.906963;1.006285;0.601673;1.000053;0.598227;
2.483280;0.906962;1.006301;0.601673;1.000053;0.598227;
2.483300;0.906962;1.006316;0.601673;1.000053;0.598227;
2.483320;0.906961;1.006329;0.601673;1.000053;0.598227;
2.483340;0.906961;1.006342;0.601673;1.000053;0.598227;
2.483360;0.906960;1.006352;0.601672;1.000053;0.598226;
2.483380;0.906960;1.006362;0.601672;1.000053;0.598226;
2.483400;0.906960;1.006369;0.601672;1.000053;0.598226;
2.483420;0.906960;1.006376;0.601672;1.000053;0.598226;
2.483440;0.906959;1.006381;0.601672;1.000053;0.598226;
2.483460;0.906959;1.006385;0.601672;1.000053;0.598226;
2.483480;0.906959;1.006388;0.601672;1.000053;0.598226;
2.483500;0.906959;1.006390;0.601671;1.000053;0.598226;
2.483520;0.906960;1.006390;0.601671;1.000053;0.598226;
2.483540;0.906960;1.006389;0.601671;1.000053;0.598225;
2.483560;0.906960;1.006388;0.601671;1.000053;0.598225;
2.483580;0.906960;1.006385;0.601671;1.000053;0.598225;
2.483600;0.906961;1.006381;0.601671;1.000053;0.598225;
2.483620;0.906961;1.006377;0.601671;1.000053;0.598225;
2.483640;0.906961;1.006371;0.601671;1.000053;0.598224;
2.483660;0.906962;1.006365;0.601670;1.000053;0.598224;
2.483680;0.906962;1.006358;0.601670;1.000053;0.598224;
2.483700;0.906963;1.006350;0.601670;1.000053;0.598224;
2.483720;0.906964;1.006341;0.601670;1.000053;0.598223;
2.483740;0.906964;1.006331;0.601670;1.000053;0.598223;
2.483760;0.906965;1.006321;0.601670;1.000053;0.598223;
2.483780;0.906966;1.006310;0.601670;1.000053;0.598222;
2.483800;0.906966;1.006298;0.601669;1.000053;0.598222;
2.483820;0.906967;1.006286;0.601669;1.000053;0.598221;
2.483840;0.906968;1.006273;0.601669;1.000053;0.598221;
2.483860;0.906969;1.006259;0.601669;1.000053;0.598220;
2.483880;0.906970;1.006245;0.601669;1.000053;0.598220;
2.483900;0.906970;1.006230;0.601669;1.000053;0.598219;
2.483920;0.906971;1.006214;0.601669;1.000053;0.598219;
2.483940;0.906972;1.006198;0.601668;1.000053;0.598218;
2.483960;0.906973;1.006182;0.601668;1.000053;0.598217;
2.483980;0.906974;1.006165;0.601668;1.000053;0.598217;
2.484000;0.906975;1.006148;0.601668;1.000053;0.598216;
2.484020;0.906976;1.006130;0.601668;1.000053;0.598215;
2.484040;0.906977;1.006113;0.601668;1.000053;0.598214;
2.484060;0.906978;1.006095;0.601668;1.000053;0.598213;
2.484080;0.906979;1.006077;0.601668;1.000053;0.598212;
2.484100;0.906980;1.006060;0.601667;1.000053;0.598212;
2.484120;0.906981;1.006042;0.601667;1.000053;0.598211;
2.484140;0.906982;1.006025;0.601667;1.000053;0.598210;
2.484160;0.906983;1.006008;0.601667;1.000053;0.598209;
2.484180;0.906984;1.005992;0.601667;1.000053;0.598208;
2.484200;0.906985;1.005977;0.601667;1.000053;0.598207;
2.484220;0.906986;1.005962;0.601667;1.000053;0.598205;
2.484240;0.906987;1.005948;0.601666;1.000053;0.598204;
2.484260;0.906988;1.005935;0.601666;1.000053;0.598203;
2.484280;0.906989;1.005923;0.601666;1.000053;0.598202;
2.484300;0.906989;1.005913;0.601666;1.000053;0.598201;
2.484320;0.906990;1.005904;0.601666;1.000053;0.598200;
2.484340;0.906990;1.005896;0.601666;1.000053;0.598198;
2.484360;0.906991;1.005890;0.601666;1.000053;0.598197;
2.484380;0.906991;1.005885;0.601665;1.000053;0.598196;
2.484400;0.906991;1.005882;0.601665;1.000053;0.598194;
2.484420;0.906992;1.005881;0.601665;1.000053;0.598193;
2.484440;0.906992;1.005881;0.601665;1.000053;0.598192;
2.484460;0.906992;1.005884;0.601665;1.000053;0.598190;
2.484480;0.906992;1.005888;0.601665;1.000053;0.598189;
2.484500;0.906992;1.005894;0.601665;1.000053;0.598188;
2.484520;0.906991;1.005903;0.601664;1.000053;0.598186;
2.484540;0.906991;1.005913;0.601664;1.000053;0.598185;
2.484560;0.906991;1.005925;0.601664;1.000053;0.598184;
2.484580;0.906990;1.005938;0.601664;1.000053;0.598182;
2.484600;0.906989;1.005954;0.601664;1.000053;0.598181;
2.484620;0.906989;1.005971;0.601664;1.000053;0.598180;
2.484640;0.906988;1.005990;0.601664;1.000053;0.598179;
2.484660;0.906987;1.006010;0.601664;1.000053;0.598177;
2.484680;0.906986;1.006032;0.601663;1.000053;0.598176;
2.484700;0.906985;1.006054;0.601663;1.000053;0.598175;
2.484720;0.906984;1.006078;0.601663;1.000053;0.598174;
2.484740;0.906983;1.006103;0.601663;1.000053;0.598172;
2.484760;0.906982;1.006129;0.601663;1.000053;0.598171;
2.484780;0.906981;1.006156;0.601663;1.000053;0.598170;
2.484800;0.906979;1.006183;0.601663;1.000053;0.598169;
2.484820;0.906978;1.006210;0.601662;1.000053;0.598168;
2.484840;0.906977;1.006238;0.601662;1.000053;0.598167;
2.484860;0.906976;1.006265;0.601662;1.000053;0.598166;
2.484880;0.906974;1.006293;0.601662;1.000053;0.598165;
2.484900;0.906973;1.006320;0.601662;1.000053;0.598164;
2.484920;0.906972;1.006348;0.601662;1.000053;0.598163;
2.484940;0.906971;1.006374;0.601662;1.000053;0.598162;
2.484960;0.906970;1.006401;0.601661;1.000053;0.598161;
2.484980;0.906969;1.006426;0.601661;1.000053;0.598160;
2.485000;0.906967;1.006451;0.601661;1.000053;0.598159;
2.485020;0.906966;1.006475;0.601661;1.000053;0.598158;
2.485040;0.906965;1.006499;0.601661;1.000053;0.598157;
2.485060;0.906964;1.006521;0.601661;1.000053;0.598156;
2.485080;0.906963;1.006543;0.601661;1.000053;0.598156;
2.485100;0.906963;1.006563;0.601660;1.000053;0.598155;
2.485120;0.906962;1.006583;0.601660;1.000053;0.598154;
2.485140;0.906961;1.006602;0.601660;1.000053;0.598153;
2.485160;0.906960;1.006620;0.601660;1.000053;0.598153;
2.485180;0.906959;1.006637;0.601660;1.000053;0.598152;
2.485200;0.906959;1.006653;0.601660;1.000053;0.598151;
2.485220;0.906958;1.006669;0.601660;1.000053;0.598150;
2.485240;0.906958;1.006683;0.601660;1.000053;0.598150;
2.485260;0.906957;1.006696;0.601659;1.000053;0.598149;
2.485280;0.906957;1.006709;0.601659;1.000053;0.598148;
2.485300;0.906956;1.006721;0.601659;1.000053;0.598148;
2.485320;0.906956;1.006731;0.601659;1.000053;0.598147;
2.485340;0.906955;1.006741;0.601659;1.000053;0.598146;
2.485360;0.906955;1.006750;0.601659;1.000053;0.598146;
2.485380;0.906955;1.006757;0.601659;1.000053;0.598145;
2.485400;0.906955;1.006764;0.601658;1.000053;0.598144;
2.485420;0.906955;1.006769;0.601658;1.000053;0.598144;
2.485440;0.906955;1.006773;0.601658;1.000053;0.598143;
2.485460;0.906955;1.006775;0.601658;1.000053;0.598142;
2.485480;0.906955;1.006777;0.601658;1.000053;0.598142;
2.485500;0.906955;1.006776;0.601658;1.000053;0.598141;
2.485520;0.906955;1.006775;0.601658;1.000053;0.598140;
2.485540;0.906955;1.006771;0.601657;1.000053;0.598140;
2.485560;0.906956;1.006766;0.601657;1.000053;0.598139;
2.485580;0.906956;1.006759;0.601657;1.000053;0.598138;
2.485600;0.906957;1.006750;0.601657;1.000053;0.598137;
2.485620;0.906958;1.006740;0.601657;1.000053;0.598137;
2.485640;0.906958;1.006728;0.601657;1.000053;0.598136;
2.485660;0.906959;1.006714;0.601657;1.000053;0.598135;
2.485680;0.906960;1.006698;0.601656;1.000053;0.598134;
2.485700;0.906961;1.006680;0.601656;1.000053;0.598133;
2.485720;0.906962;1.006661;0.601656;1.000053;0.598132;
2.485740;0.906963;1.006641;0.601656;1.000053;0.598132;
2.485760;0.906965;1.006619;0.601656;1.000053;0.598131;
2.485780;0.906966;1.006596;0.601656;1.000053;0.598130;
2.485800;0.906967;1.006571;0.601656;1.000053;0.598129;
2.485820;0.906969;1.006546;0.601655;1.000053;0.598128;
2.485840;0.906970;1.006520;0.601655;1.000053;0.598126;
2.485860;0.906972;1.006494;0.601655;1.000053;0.598125;
2.485880;0.906973;1.006468;0.601655;1.000053;0.598124;
2.485900;0.906974;1.006442;0.601655;1.000053;0.598123;
2.485920;0.906976;1.006416;0.601655;1.000053;0.598122;
2.485940;0.906977;1.006390;0.601655;1.000053;0.598121;
2.485960;0.906979;1.006365;0.601654;1.000053;0.598119;
2.485980;0.906980;1.006341;0.601654;1.000053;0.598118;
2.486000;0.906981;1.006318;0.601654;1.000053;0.598116;
2.486020;0.906983;1.006297;0.601654;1.000053;0.598115;
2.486040;0.906984;1.006277;0.601654;1.000053;0.598114;
2.486060;0.906985;1.006258;0.601654;1.000053;0.598112;
2.486080;0.906986;1.006241;0.601654;1.000054;0.598111;
2.486100;0.906987;1.006226;0.601653;1.000054;0.598109;
2.486120;0.906988;1.006213;0.601653;1.000054;0.598108;
2.486140;0.906988;1.006202;0.601653;1.000054;0.598106;
2.486160;0.906989;1.006193;0.601653;1.000054;0.598105;
2.486180;0.906989;1.006185;0.601653;1.000054;0.598103;
2.486200;0.906990;1.006180;0.601653;1.000054;0.598101;
2.486220;0.906990;1.006176;0.601653;1.000054;0.598100;
2.486240;0.906990;1.006174;0.601653;1.000054;0.598098;
2.486260;0.906991;1.006174;0.601652;1.000054;0.598097;
2.486280;0.906991;1.006175;0.601652;1.000054;0.598095;
2.486300;0.906991;1.006177;0.601652;1.000054;0.598093;
2.486320;0.906991;1.006181;0.601652;1.000054;0.598092;
2.486340;0.906990;1.006186;0.601652;1.000054;0.598090;
2.486360;0.906990;1.006192;0.601652;1.000054;0.598088;
2.486380;0.906990;1.006199;0.601652;1.000054;0.598087;
2.486400;0.906990;1.006207;0.601651;1.000054;0.598085;
2.486420;0.906990;1.006215;0.601651;1.000054;0.598084;
2.486440;0.906989;1.006225;0.601651;1.000054;0.598082;
2.486460;0.906989;1.006235;0.601651;1.000054;0.598081;
2.486480;0.906989;1.006246;0.601651;1.000054;0.598079;
2.486500;0.906988;1.006257;0.601651;1.000054;0.598077;
2.486520;0.906988;1.006269;0.601651;1.000054;0.598076;
2.486540;0.906987;1.006282;0.601650;1.000054;0.598074;
2.486560;0.906987;1.006295;0.601650;1.000054;0.598073;
2.486580;0.906986;1.006309;0.601650;1.000054;0.598071;
2.486600;0.906985;1.006324;0.601650;1.000054;0.598070;
2.486620;0.906985;1.006340;0.601650;1.000054;0.598068;
2.486640;0.906984;1.006357;0.601650;1.000054;0.598067;
2.486660;0.906983;1.006375;0.601650;1.000054;0.598065;
2.486680;0.906983;1.006394;0.601649;1.000054;0.598064;
2.486700;0.906982;1.006415;0.601649;1.000054;0.598063;
2.486720;0.906981;1.006437;0.601649;1.000054;0.598061;
2.486740;0.906980;1.006459;0.601649;1.000054;0.598060;
2.486760;0.906979;1.006484;0.601649;1.000054;0.598059;
2.486780;0.906978;1.006509;0.601649;1.000054;0.598057;
2.486800;0.906976;1.006536;0.601649;1.000054;0.598056;
2.486820;0.906975;1.006564;0.601648;1.000054;0.598055;
2.486840;0.906974;1.006592;0.601648;1.000054;0.598054;
2.486860;0.906972;1.006622;0.601648;1.000054;0.598053;
2.486880;0.906971;1.006653;0.601648;1.000054;0.598051;
2.486900;0.906970;1.006684;0.601648;1.000054;0.598050;
2.486920;0.906968;1.006716;0.601648;1.000054;0.598049;
2.486940;0.906967;1.006748;0.601648;1.000054;0.598048;
2.486960;0.906965;1.006780;0.601647;1.000054;0.598047;
2.486980;0.906964;1.006812;0.601647;1.000054;0.598046;
2.487000;0.906962;1.006843;0.601647;1.000054;0.598045;
2.487020;0.906961;1.006873;0.601647;1.000054;0.598044;
2.487040;0.906960;1.006902;0.601647;1.000054;0.598044;
2.487060;0.906959;1.006930;0.601647;1.000054;0.598043;
2.487080;0.906957;1.006957;0.601647;1.000054;0.598042;
2.487100;0.906956;1.006982;0.601646;1.000054;0.598041;
2.487120;0.906955;1.007004;0.601646;1.000054;0.598040;
2.487140;0.906954;1.007025;0.601646;1.000054;0.598040;
2.487160;0.906954;1.007044;0.601646;1.000054;0.598039;
2.487180;0.906953;1.007060;0.601646;1.000054;0.598038;
2.487200;0.906952;1.007073;0.601646;1.000054;0.598038;
2.487220;0.906952;1.007085;0.601646;1.000054;0.598037;
2.487240;0.906952;1.007094;0.601645;1.000054;0.598036;
2.487260;0.906952;1.007100;0.601645;1.000054;0.598036;
2.487280;0.906951;1.007104;0.601645;1.000054;0.598035;
2.487300;0.906952;1.007106;0.601645;1.000054;0.598034;
2.487320;0.906952;1.007105;0.601645;1.000054;0.598034;
2.487340;0.906952;1.007103;0.601645;1.000054;0.598033;
2.487360;0.906952;1.007099;0.601645;1.000054;0.598032;
2.487380;0.906953;1.007093;0.601644;1.000054;0.598032;
2.487400;0.906953;1.007086;0.601644;1.000054;0.598031;
2.487420;0.906954;1.007077;0.601644;1.000054;0.598031;
2.487440;0.906954;1.007068;0.601644;1.000054;0.598030;
2.487460;0.906955;1.007058;0.601644;1.000054;0.598029;
2.487480;0.906956;1.007047;0.601644;1.000054;0.598028;
2.487500;0.906957;1.007035;0.601644;1.000054;0.598028;
2.487520;0.906957;1.007024;0.601643;1.000054;0.598027;
2.487540;0.906958;1.007012;0.601643;1.000054;0.598026;
2.487560;0.906959;1.007000;0.601643;1.000054;0.598025;
2.487580;0.906959;1.006989;0.601643;1.000054;0.598025;
2.487600;0.906960;1.006977;0.601643;1.000054;0.598024;
2.487620;0.906961;1.006966;0.601643;1.000054;0.598023;
2.487640;0.906962;1.006955;0.601643;1.000054;0.598022;
2.487660;0.906962;1.006943;0.601642;1.000054;0.598021;
2.487680;0.906963;1.006932;0.601642;1.000054;0.598020;
2.487700;0.906964;1.006921;0.601642;1.000054;0.598020;
2.487720;0.906964;1.006910;0.601642;1.000054;0.598019;
2.487740;0.906965;1.006899;0.601642;1.000054;0.598018;
2.487760;0.906966;1.006888;0.601642;1.000054;0.598017;
2.487780;0.906967;1.006876;0.601642;1.000054;0.598016;
2.487800;0.906967;1.006864;0.601641;1.000054;0.598015;
2.487820;0.906968;1.006852;0.601641;1.000054;0.598014;
2.487840;0.906969;1.006838;0.601641;1.000054;0.598013;
2.487860;0.906970;1.006825;0.601641;1.000054;0.598012;
2.487880;0.906971;1.006810;0.601641;1.000054;0.598011;
2.487900;0.906971;1.006795;0.601641;1.000054;0.598010;
2.487920;0.906972;1.006780;0.601641;1.000054;0.598009;
2.487940;0.906973;1.006764;0.601640;1.000054;0.598008;
2.487960;0.906974;1.006747;0.601640;1.000054;0.598007;
2.487980;0.906975;1.006730;0.601640;1.000054;0.598006;
2.488000;0.906976;1.006713;0.601640;1.000054;0.598005;
2.488020;0.906977;1.006696;0.601640;1.000054;0.598004;
2.488040;0.906978;1.006679;0.601640;1.000054;0.598003;
2.488060;0.906979;1.006662;0.601640;1.000054;0.598002;
2.488080;0.906980;1.006645;0.601639;1.000054;0.598000;
2.488100;0.906981;1.006630;0.601639;1.000054;0.597999;
2.488120;0.906982;1.006615;0.601639;1.000054;0.597998;
2.488140;0.906983;1.006602;0.601639;1.000054;0.597997;
2.488160;0.906984;1.006590;0.601639;1.000054;0.597996;
2.488180;0.906984;1.006580;0.601639;1.000054;0.597994;
2.488200;0.906985;1.006572;0.601639;1.000054;0.597993;
2.488220;0.906985;1.006566;0.601638;1.000054;0.597992;
2.488240;0.906986;1.006562;0.601638;1.000054;0.597991;
2.488260;0.906986;1.006560;0.601638;1.000054;0.597989;
2.488280;0.906986;1.006561;0.601638;1.000054;0.597988;
2.488300;0.906986;1.006564;0.601638;1.000054;0.597987;
2.488320;0.906986;1.006569;0.601638;1.000054;0.597986;
2.488340;0.906986;1.006577;0.601637;1.000054;0.597985;
2.488360;0.906985;1.006588;0.601637;1.000054;0.597983;
2.488380;0.906985;1.006601;0.601637;1.000054;0.597982;
2.488400;0.906984;1.006615;0.601637;1.000054;0.597981;
