time;CAPBUS_cap_p_v_0_;MACHINE_machine_terminal_i_0_;MACHINE_machine_terminal_i_1_;MACHINE_machine_terminal_i_2_;MACHINE_machine_omegaPu;MACHINE_machine_theta;MACHINE_machine_cePu;MACHINE_machine_UStatorPu;MACHINE_machine_ifPu;
0.001940;1.116515;-0.811619;-0.013903;0.825522;0.999996;1.415447;0.616203;0.894812;0.918583;
0.001960;1.113125;-0.809076;-0.020671;0.829747;0.999996;1.421731;0.616989;0.894400;0.918689;
0.001980;1.110342;-0.806504;-0.027466;0.833970;0.999996;1.428014;0.617797;0.893633;0.918799;
0.002000;1.108143;-0.803909;-0.034301;0.838209;0.999996;1.434297;0.618636;0.892525;0.918916;
0.002020;1.106492;-0.801297;-0.041185;0.842482;0.999996;1.440580;0.619516;0.891110;0.919041;
0.002040;1.105340;-0.798673;-0.048128;0.846801;0.999996;1.446863;0.620448;0.889439;0.919176;
0.002060;1.104623;-0.796043;-0.055136;0.851179;0.999996;1.453146;0.621436;0.887577;0.919321;
0.002080;1.104270;-0.793407;-0.062216;0.855622;0.999996;1.459430;0.622487;0.885602;0.919478;
0.002100;1.104199;-0.790766;-0.069367;0.860134;0.999996;1.465713;0.623602;0.883604;0.919648;
0.002120;1.104325;-0.788120;-0.076591;0.864711;0.999996;1.471996;0.624780;0.881681;0.919830;
0.002140;1.104557;-0.785465;-0.083881;0.869347;0.999996;1.478279;0.626019;0.879932;0.920026;
0.002160;1.104805;-0.782797;-0.091232;0.874029;0.999996;1.484562;0.627309;0.878461;0.920232;
0.002180;1.104979;-0.780108;-0.098631;0.878739;0.999996;1.490845;0.628642;0.877368;0.920450;
0.002200;1.104995;-0.777389;-0.106066;0.883455;0.999996;1.497129;0.630005;0.876747;0.920676;
0.002220;1.104773;-0.774632;-0.113518;0.888150;0.999996;1.503412;0.631380;0.876686;0.920907;
0.002240;1.104245;-0.771824;-0.120968;0.892792;0.999996;1.509695;0.632749;0.877258;0.921142;
0.002260;1.103349;-0.768953;-0.128395;0.897348;0.999996;1.515978;0.634093;0.878523;0.921376;
0.002280;1.102039;-0.766008;-0.135774;0.901782;0.999995;1.522261;0.635388;0.880525;0.921605;
0.002300;1.100279;-0.762973;-0.143083;0.906056;0.999995;1.528544;0.636613;0.883290;0.921825;
0.002320;1.098048;-0.759838;-0.150295;0.910133;0.999995;1.534828;0.637742;0.886823;0.922031;
0.002340;1.095339;-0.756589;-0.157387;0.913976;0.999995;1.541111;0.638755;0.891109;0.922219;
0.002360;1.092159;-0.753216;-0.164334;0.917550;0.999995;1.547394;0.639627;0.896110;0.922384;
0.002380;1.088526;-0.749707;-0.171115;0.920823;0.999995;1.553677;0.640339;0.901770;0.922521;
0.002400;1.084472;-0.746055;-0.177710;0.923765;0.999995;1.559960;0.640873;0.908010;0.922625;
0.002420;1.080041;-0.742253;-0.184102;0.926355;0.999995;1.566243;0.641213;0.914737;0.922693;
0.002440;1.075283;-0.738296;-0.190277;0.928573;0.999995;1.572526;0.641346;0.921836;0.922722;
0.002460;1.070259;-0.734182;-0.196225;0.930406;0.999995;1.578810;0.641264;0.929183;0.922708;
0.002480;1.065030;-0.729910;-0.201940;0.931850;0.999994;1.585093;0.640961;0.936642;0.922649;
0.002500;1.059665;-0.725484;-0.207420;0.932904;0.999994;1.591376;0.640438;0.944070;0.922545;
0.002520;1.054231;-0.720908;-0.212669;0.933577;0.999994;1.597659;0.639697;0.951324;0.922394;
0.002540;1.048791;-0.716190;-0.217692;0.933882;0.999994;1.603942;0.638747;0.958259;0.922197;
0.002560;1.043408;-0.711339;-0.222501;0.933840;0.999994;1.610225;0.637599;0.964738;0.921955;
0.002580;1.038136;-0.706366;-0.227111;0.933477;0.999994;1.616508;0.636269;0.970633;0.921671;
0.002600;1.033022;-0.701284;-0.231541;0.932825;0.999994;1.622792;0.634776;0.975830;0.921347;
0.002620;1.028101;-0.696109;-0.235812;0.931921;0.999994;1.629075;0.633142;0.980232;0.920988;
0.002640;1.023400;-0.690855;-0.239949;0.930804;0.999994;1.635358;0.631392;0.983759;0.920599;
0.002660;1.018931;-0.685539;-0.243977;0.929516;0.999994;1.641641;0.629551;0.986355;0.920183;
0.002680;1.014696;-0.680178;-0.247924;0.928101;0.999993;1.647924;0.627649;0.987988;0.919749;
0.002700;1.010682;-0.674788;-0.251818;0.926606;0.999993;1.654207;0.625712;0.988647;0.919300;
0.002720;1.006867;-0.669385;-0.255687;0.925073;0.999993;1.660490;0.623769;0.988348;0.918844;
0.002740;1.003213;-0.663985;-0.259559;0.923545;0.999993;1.666774;0.621847;0.987127;0.918387;
0.002760;0.999675;-0.658603;-0.263459;0.922062;0.999993;1.673057;0.619972;0.985044;0.917936;
0.002780;0.996198;-0.653250;-0.267412;0.920662;0.999993;1.679340;0.618168;0.982178;0.917495;
0.002800;0.992718;-0.647937;-0.271438;0.919376;0.999993;1.685623;0.616456;0.978626;0.917070;
0.002820;0.989168;-0.642675;-0.275557;0.918232;0.999993;1.691906;0.614854;0.974497;0.916667;
0.002840;0.985477;-0.637470;-0.279782;0.917252;0.999993;1.698189;0.613377;0.969912;0.916289;
0.002860;0.981571;-0.632327;-0.284126;0.916454;0.999993;1.704472;0.612036;0.964998;0.915941;
0.002880;0.977381;-0.627250;-0.288597;0.915847;0.999993;1.710756;0.610840;0.959884;0.915624;
0.002900;0.972840;-0.622239;-0.293198;0.915437;0.999993;1.717039;0.609791;0.954700;0.915340;
0.002920;0.967886;-0.617292;-0.297931;0.915223;0.999993;1.723322;0.608891;0.949569;0.915091;
0.002940;0.962467;-0.612407;-0.302792;0.915199;0.999993;1.729605;0.608135;0.944605;0.914876;
0.002960;0.956539;-0.607580;-0.307775;0.915354;0.999993;1.735888;0.607518;0.939911;0.914694;
0.002980;0.950070;-0.602803;-0.312871;0.915674;0.999993;1.742171;0.607030;0.935577;0.914544;
0.003000;0.943042;-0.598070;-0.318070;0.916141;0.999993;1.748454;0.606661;0.931672;0.914424;
0.003020;0.935448;-0.593374;-0.323358;0.916732;0.999993;1.754738;0.606396;0.928248;0.914331;
0.003040;0.927295;-0.588704;-0.328722;0.917427;0.999993;1.761021;0.606222;0.925338;0.914261;
0.003060;0.918607;-0.584053;-0.334147;0.918200;0.999993;1.767304;0.606124;0.922953;0.914211;
0.003080;0.909417;-0.579413;-0.339618;0.919030;0.999993;1.773587;0.606086;0.921083;0.914177;
0.003100;0.899774;-0.574774;-0.345120;0.919895;0.999993;1.779870;0.606095;0.919700;0.914156;
0.003120;0.889736;-0.570131;-0.350642;0.920772;0.999993;1.786153;0.606138;0.918754;0.914144;
0.003140;0.879373;-0.565475;-0.356171;0.921646;0.999993;1.792436;0.606202;0.918184;0.914139;
0.003160;0.868762;-0.560803;-0.361697;0.922501;0.999993;1.798720;0.606278;0.917910;0.914137;
0.003180;0.857985;-0.556111;-0.367215;0.923325;0.999993;1.805003;0.606360;0.917844;0.914137;
0.003200;0.847131;-0.551395;-0.372718;0.924114;0.999993;1.811286;0.606442;0.917890;0.914137;
0.003220;0.836287;-0.546656;-0.378206;0.924862;0.999993;1.817569;0.606523;0.917949;0.914137;
0.003240;0.825541;-0.541895;-0.383679;0.925573;0.999993;1.823852;0.606604;0.917918;0.914137;
0.003260;0.814977;-0.537112;-0.389140;0.926252;0.999993;1.830135;0.606689;0.917703;0.914139;
0.003280;0.804675;-0.532313;-0.394596;0.926909;0.999993;1.836418;0.606784;0.917214;0.914143;
0.003300;0.794705;-0.527501;-0.400056;0.927557;0.999993;1.842702;0.606898;0.916370;0.914154;
