time;L_circuit_vBusA;L_circuit_vBusB;L_circuit_vBusC;L_circuit_iGenA;L_circuit_iGenB;L_circuit_iGenC;L_circuit_Wr;L_circuit_dtheta;L_circuit_Te;
1.874440;-0.349112;-0.897935;1.247047;0.080531;0.213635;-0.294167;1.000524;1.915246;0.589284;
1.874460;-0.341325;-0.903708;1.245032;0.078688;0.214994;-0.293682;1.000524;1.915249;0.589292;
1.874480;-0.333523;-0.909444;1.242968;0.076841;0.216345;-0.293185;1.000524;1.915253;0.589300;
1.874500;-0.325709;-0.915145;1.240854;0.074991;0.217686;-0.292677;1.000524;1.915256;0.589309;
1.874520;-0.317881;-0.920810;1.238691;0.073138;0.219020;-0.292157;1.000524;1.915259;0.589317;
1.874540;-0.310040;-0.926439;1.236479;0.071282;0.220344;-0.291626;1.000524;1.915263;0.589326;
1.874560;-0.302187;-0.932032;1.234218;0.069423;0.221660;-0.291083;1.000524;1.915266;0.589334;
1.874580;-0.294321;-0.937588;1.231909;0.067561;0.222968;-0.290529;1.000525;1.915269;0.589342;
1.874600;-0.286443;-0.943107;1.229550;0.065697;0.224266;-0.289963;1.000525;1.915272;0.589351;
1.874620;-0.278554;-0.948589;1.227143;0.063830;0.225556;-0.289386;1.000525;1.915276;0.589359;
1.874640;-0.270654;-0.954033;1.224687;0.061960;0.226837;-0.288797;1.000525;1.915279;0.589368;
1.874660;-0.262742;-0.959440;1.222183;0.060088;0.228109;-0.288197;1.000525;1.915282;0.589376;
1.874680;-0.254821;-0.964809;1.219630;0.058214;0.229372;-0.287585;1.000525;1.915286;0.589385;
1.874700;-0.246889;-0.970141;1.217029;0.056337;0.230625;-0.286962;1.000525;1.915289;0.589393;
1.874720;-0.238947;-0.975433;1.214380;0.054457;0.231870;-0.286328;1.000525;1.915292;0.589401;
1.874740;-0.230996;-0.980688;1.211683;0.052576;0.233106;-0.285682;1.000525;1.915295;0.589410;
1.874760;-0.223035;-0.985904;1.208939;0.050693;0.234332;-0.285025;1.000525;1.915299;0.589418;
1.874780;-0.215066;-0.991080;1.206147;0.048807;0.235550;-0.284357;1.000525;1.915302;0.589427;
1.874800;-0.207089;-0.996218;1.203307;0.046919;0.236758;-0.283677;1.000525;1.915305;0.589435;
1.874820;-0.199104;-1.001316;1.200420;0.045030;0.237956;-0.282986;1.000525;1.915309;0.589443;
1.874840;-0.191111;-1.006375;1.197485;0.043139;0.239146;-0.282284;1.000525;1.915312;0.589452;
1.874860;-0.183110;-1.011394;1.194504;0.041246;0.240326;-0.281571;1.000525;1.915315;0.589460;
1.874880;-0.175103;-1.016373;1.191475;0.039351;0.241496;-0.280847;1.000525;1.915319;0.589469;
1.874900;-0.167089;-1.021311;1.188400;0.037455;0.242657;-0.280111;1.000525;1.915322;0.589477;
1.874920;-0.159068;-1.026210;1.185278;0.035557;0.243808;-0.279365;1.000525;1.915325;0.589485;
1.874940;-0.151041;-1.031067;1.182109;0.033657;0.244950;-0.278607;1.000525;1.915328;0.589494;
1.874960;-0.143009;-1.035884;1.178893;0.031757;0.246082;-0.277839;1.000525;1.915332;0.589502;
1.874980;-0.134971;-1.040660;1.175631;0.029855;0.247204;-0.277059;1.000525;1.915335;0.589511;
1.875000;-0.126928;-1.045395;1.172323;0.027952;0.248317;-0.276268;1.000525;1.915338;0.589519;
1.875020;-0.118880;-1.050089;1.168969;0.026048;0.249419;-0.275467;1.000525;1.915342;0.589527;
1.875040;-0.110827;-1.054742;1.165568;0.024142;0.250512;-0.274655;1.000525;1.915345;0.589536;
1.875060;-0.102770;-1.059352;1.162122;0.022236;0.251595;-0.273831;1.000525;1.915348;0.589544;
1.875080;-0.094708;-1.063921;1.158629;0.020329;0.252668;-0.272997;1.000525;1.915352;0.589552;
1.875100;-0.086643;-1.068448;1.155091;0.018421;0.253731;-0.272152;1.000525;1.915355;0.589561;
1.875120;-0.078574;-1.072933;1.151507;0.016512;0.254784;-0.271297;1.000525;1.915358;0.589569;
1.875140;-0.070502;-1.077375;1.147878;0.014603;0.255827;-0.270430;1.000525;1.915361;0.589577;
1.875160;-0.062427;-1.081775;1.144203;0.012693;0.256860;-0.269553;1.000525;1.915365;0.589586;
1.875180;-0.054350;-1.086133;1.140482;0.010782;0.257883;-0.268666;1.000525;1.915368;0.589594;
1.875200;-0.046269;-1.090447;1.136717;0.008872;0.258896;-0.267767;1.000525;1.915371;0.589602;
1.875220;-0.038187;-1.094719;1.132906;0.006960;0.259898;-0.266858;1.000525;1.915375;0.589610;
1.875240;-0.030103;-1.098948;1.129051;0.005049;0.260890;-0.265939;1.000525;1.915378;0.589619;
1.875260;-0.022018;-1.103133;1.125151;0.003137;0.261872;-0.265009;1.000525;1.915381;0.589627;
1.875280;-0.013932;-1.107274;1.121206;0.001225;0.262844;-0.264068;1.000525;1.915385;0.589635;
1.875300;-0.005845;-1.111372;1.117217;-0.000688;0.263805;-0.263117;1.000525;1.915388;0.589643;
1.875320;0.002243;-1.115426;1.113183;-0.002600;0.264756;-0.262156;1.000525;1.915391;0.589652;
1.875340;0.010331;-1.119436;1.109106;-0.004512;0.265696;-0.261184;1.000525;1.915394;0.589660;
1.875360;0.018418;-1.123402;1.104984;-0.006424;0.266626;-0.260202;1.000526;1.915398;0.589668;
1.875380;0.026505;-1.127324;1.100819;-0.008336;0.267545;-0.259209;1.000526;1.915401;0.589676;
1.875400;0.034590;-1.131200;1.096610;-0.010247;0.268454;-0.258207;1.000526;1.915404;0.589684;
1.875420;0.042674;-1.135033;1.092358;-0.012158;0.269352;-0.257194;1.000526;1.915408;0.589692;
1.875440;0.050757;-1.138820;1.088063;-0.014069;0.270240;-0.256171;1.000526;1.915411;0.589701;
1.875460;0.058837;-1.142562;1.083725;-0.015979;0.271117;-0.255137;1.000526;1.915414;0.589709;
1.875480;0.066915;-1.146259;1.079344;-0.017889;0.271983;-0.254094;1.000526;1.915418;0.589717;
1.875500;0.074990;-1.149910;1.074920;-0.019798;0.272838;-0.253040;1.000526;1.915421;0.589725;
1.875520;0.083061;-1.153516;1.070454;-0.021706;0.273683;-0.251977;1.000526;1.915424;0.589733;
1.875540;0.091130;-1.157076;1.065946;-0.023613;0.274517;-0.250903;1.000526;1.915427;0.589741;
1.875560;0.099194;-1.160590;1.061396;-0.025520;0.275340;-0.249820;1.000526;1.915431;0.589749;
1.875580;0.107254;-1.164058;1.056805;-0.027426;0.276152;-0.248727;1.000526;1.915434;0.589757;
1.875600;0.115309;-1.167480;1.052172;-0.029330;0.276954;-0.247623;1.000526;1.915437;0.589765;
1.875620;0.123359;-1.170856;1.047497;-0.031234;0.277744;-0.246510;1.000526;1.915441;0.589774;
1.875640;0.131404;-1.174185;1.042781;-0.033136;0.278524;-0.245388;1.000526;1.915444;0.589782;
1.875660;0.139444;-1.177468;1.038024;-0.035037;0.279292;-0.244255;1.000526;1.915447;0.589790;
1.875680;0.147478;-1.180704;1.033227;-0.036937;0.280050;-0.243113;1.000526;1.915451;0.589798;
1.875700;0.155506;-1.183894;1.028388;-0.038835;0.280796;-0.241961;1.000526;1.915454;0.589806;
1.875720;0.163527;-1.187036;1.023509;-0.040732;0.281532;-0.240800;1.000526;1.915457;0.589814;
1.875740;0.171541;-1.190132;1.018590;-0.042627;0.282256;-0.239629;1.000526;1.915461;0.589822;
1.875760;0.179549;-1.193180;1.013631;-0.044521;0.282969;-0.238449;1.000526;1.915464;0.589830;
1.875780;0.187550;-1.196181;1.008632;-0.046412;0.283671;-0.237259;1.000526;1.915467;0.589839;
1.875800;0.195543;-1.199135;1.003593;-0.048302;0.284362;-0.236059;1.000526;1.915470;0.589847;
1.875820;0.203528;-1.202042;0.998514;-0.050191;0.285041;-0.234851;1.000526;1.915474;0.589855;
1.875840;0.211505;-1.204901;0.993396;-0.052077;0.285710;-0.233633;1.000526;1.915477;0.589863;
1.875860;0.219474;-1.207713;0.988239;-0.053961;0.286367;-0.232406;1.000526;1.915480;0.589871;
1.875880;0.227434;-1.210477;0.983042;-0.055843;0.287013;-0.231169;1.000526;1.915484;0.589879;
1.875900;0.235386;-1.213193;0.977807;-0.057723;0.287647;-0.229924;1.000526;1.915487;0.589888;
1.875920;0.243328;-1.215861;0.972533;-0.059601;0.288270;-0.228669;1.000526;1.915490;0.589896;
1.875940;0.251261;-1.218481;0.967220;-0.061477;0.288882;-0.227406;1.000526;1.915494;0.589904;
1.875960;0.259185;-1.221053;0.961869;-0.063350;0.289483;-0.226133;1.000526;1.915497;0.589912;
1.875980;0.267098;-1.223578;0.956480;-0.065221;0.290072;-0.224851;1.000526;1.915500;0.589921;
1.876000;0.275001;-1.226053;0.951053;-0.067089;0.290649;-0.223561;1.000526;1.915503;0.589929;
1.876020;0.282893;-1.228481;0.945588;-0.068954;0.291215;-0.222261;1.000526;1.915507;0.589937;
1.876040;0.290774;-1.230860;0.940086;-0.070817;0.291770;-0.220953;1.000526;1.915510;0.589946;
1.876060;0.298644;-1.233190;0.934546;-0.072678;0.292313;-0.219636;1.000526;1.915513;0.589954;
1.876080;0.306503;-1.235472;0.928970;-0.074535;0.292845;-0.218310;1.000526;1.915517;0.589962;
1.876100;0.314349;-1.237705;0.923356;-0.076390;0.293365;-0.216976;1.000526;1.915520;0.589971;
1.876120;0.322183;-1.239890;0.917707;-0.078241;0.293874;-0.215632;1.000526;1.915523;0.589979;
1.876140;0.330004;-1.242025;0.912021;-0.080090;0.294371;-0.214281;1.000526;1.915527;0.589988;
1.876160;0.337813;-1.244111;0.906298;-0.081935;0.294856;-0.212921;1.000527;1.915530;0.589996;
1.876180;0.345608;-1.246148;0.900541;-0.083778;0.295330;-0.211552;1.000527;1.915533;0.590005;
1.876200;0.353389;-1.248136;0.894747;-0.085617;0.295792;-0.210175;1.000527;1.915537;0.590014;
1.876220;0.361156;-1.250074;0.888919;-0.087453;0.296242;-0.208790;1.000527;1.915540;0.590022;
1.876240;0.368909;-1.251964;0.883055;-0.089285;0.296681;-0.207396;1.000527;1.915543;0.590031;
1.876260;0.376647;-1.253803;0.877156;-0.091114;0.297108;-0.205994;1.000527;1.915546;0.590040;
1.876280;0.384370;-1.255593;0.871223;-0.092939;0.297524;-0.204584;1.000527;1.915550;0.590048;
1.876300;0.392077;-1.257334;0.865256;-0.094761;0.297927;-0.203166;1.000527;1.915553;0.590057;
1.876320;0.399769;-1.259024;0.859255;-0.096579;0.298319;-0.201740;1.000527;1.915556;0.590066;
1.876340;0.407445;-1.260665;0.853220;-0.098394;0.298699;-0.200305;1.000527;1.915560;0.590075;
1.876360;0.415105;-1.262256;0.847152;-0.100204;0.299068;-0.198863;1.000527;1.915563;0.590083;
1.876380;0.422748;-1.263798;0.841050;-0.102011;0.299424;-0.197413;1.000527;1.915566;0.590092;
1.876400;0.430374;-1.265289;0.834915;-0.103814;0.299769;-0.195955;1.000527;1.915570;0.590101;
1.876420;0.437983;-1.266730;0.828747;-0.105613;0.300102;-0.194489;1.000527;1.915573;0.590110;
1.876440;0.445575;-1.268122;0.822547;-0.107407;0.300423;-0.193016;1.000527;1.915576;0.590119;
1.876460;0.453149;-1.269463;0.816314;-0.109197;0.300732;-0.191535;1.000527;1.915580;0.590128;
1.876480;0.460705;-1.270754;0.810049;-0.110984;0.301029;-0.190046;1.000527;1.915583;0.590137;
1.876500;0.468242;-1.271995;0.803753;-0.112765;0.301315;-0.188550;1.000527;1.915586;0.590146;
1.876520;0.475762;-1.273186;0.797424;-0.114543;0.301588;-0.187046;1.000527;1.915590;0.590155;
1.876540;0.483262;-1.274327;0.791064;-0.116315;0.301850;-0.185535;1.000527;1.915593;0.590164;
1.876560;0.490744;-1.275417;0.784673;-0.118084;0.302100;-0.184016;1.000527;1.915596;0.590173;
1.876580;0.498207;-1.276458;0.778251;-0.119847;0.302338;-0.182490;1.000527;1.915599;0.590182;
1.876600;0.505650;-1.277448;0.771798;-0.121606;0.302564;-0.180957;1.000527;1.915603;0.590191;
1.876620;0.513073;-1.278387;0.765314;-0.123361;0.302778;-0.179417;1.000527;1.915606;0.590200;
1.876640;0.520477;-1.279277;0.758800;-0.125110;0.302980;-0.177870;1.000527;1.915609;0.590209;
1.876660;0.527860;-1.280116;0.752256;-0.126854;0.303170;-0.176315;1.000527;1.915613;0.590218;
1.876680;0.535222;-1.280905;0.745682;-0.128594;0.303348;-0.174754;1.000527;1.915616;0.590227;
1.876700;0.542564;-1.281643;0.739079;-0.130328;0.303514;-0.173185;1.000527;1.915619;0.590236;
1.876720;0.549885;-1.282331;0.732446;-0.132058;0.303668;-0.171610;1.000527;1.915623;0.590244;
1.876740;0.557184;-1.282969;0.725784;-0.133782;0.303810;-0.170028;1.000527;1.915626;0.590253;
1.876760;0.564462;-1.283556;0.719093;-0.135501;0.303940;-0.168439;1.000527;1.915629;0.590262;
1.876780;0.571718;-1.284092;0.712374;-0.137215;0.304058;-0.166843;1.000527;1.915633;0.590271;
1.876800;0.578951;-1.284578;0.705627;-0.138923;0.304164;-0.165241;1.000527;1.915636;0.590280;
1.876820;0.586162;-1.285013;0.698851;-0.140626;0.304258;-0.163632;1.000527;1.915639;0.590289;
1.876840;0.593350;-1.285398;0.692048;-0.142323;0.304340;-0.162017;1.000527;1.915643;0.590298;
1.876860;0.600514;-1.285732;0.685217;-0.144015;0.304410;-0.160395;1.000527;1.915646;0.590307;
1.876880;0.607655;-1.286015;0.678360;-0.145701;0.304468;-0.158767;1.000527;1.915649;0.590316;
1.876900;0.614772;-1.286248;0.671475;-0.147382;0.304514;-0.157133;1.000527;1.915652;0.590325;
1.876920;0.621865;-1.286429;0.664564;-0.149056;0.304548;-0.155492;1.000527;1.915656;0.590334;
1.876940;0.628933;-1.286560;0.657627;-0.150725;0.304570;-0.153845;1.000527;1.915659;0.590343;
1.876960;0.635976;-1.286640;0.650664;-0.152388;0.304580;-0.152192;1.000527;1.915662;0.590352;
1.876980;0.642994;-1.286670;0.643675;-0.154045;0.304578;-0.150533;1.000528;1.915666;0.590361;
1.877000;0.649987;-1.286648;0.636661;-0.155696;0.304563;-0.148868;1.000528;1.915669;0.590370;
1.877020;0.656953;-1.286576;0.629622;-0.157341;0.304537;-0.147197;1.000528;1.915672;0.590379;
1.877040;0.663894;-1.286452;0.622558;-0.158979;0.304499;-0.145520;1.000528;1.915676;0.590388;
1.877060;0.670808;-1.286278;0.615470;-0.160612;0.304449;-0.143837;1.000528;1.915679;0.590397;
1.877080;0.677695;-1.286053;0.608358;-0.162238;0.304386;-0.142149;1.000528;1.915682;0.590406;
1.877100;0.684556;-1.285777;0.601222;-0.163857;0.304312;-0.140455;1.000528;1.915686;0.590415;
1.877120;0.691389;-1.285451;0.594062;-0.165470;0.304225;-0.138755;1.000528;1.915689;0.590423;
1.877140;0.698195;-1.285073;0.586878;-0.167077;0.304127;-0.137050;1.000528;1.915692;0.590432;
1.877160;0.704973;-1.284645;0.579672;-0.168677;0.304016;-0.135339;1.000528;1.915696;0.590441;
1.877180;0.711723;-1.284166;0.572443;-0.170271;0.303894;-0.133623;1.000528;1.915699;0.590450;
1.877200;0.718444;-1.283636;0.565192;-0.171858;0.303759;-0.131902;1.000528;1.915702;0.590458;
1.877220;0.725137;-1.283055;0.557918;-0.173438;0.303613;-0.130175;1.000528;1.915706;0.590467;
1.877240;0.731802;-1.282424;0.550622;-0.175011;0.303454;-0.128443;1.000528;1.915709;0.590475;
1.877260;0.738437;-1.281742;0.543305;-0.176577;0.303283;-0.126706;1.000528;1.915712;0.590484;
1.877280;0.745044;-1.281010;0.535966;-0.178137;0.303101;-0.124964;1.000528;1.915715;0.590493;
1.877300;0.751621;-1.280226;0.528606;-0.179689;0.302906;-0.123217;1.000528;1.915719;0.590501;
1.877320;0.758168;-1.279393;0.521224;-0.181234;0.302700;-0.121465;1.000528;1.915722;0.590510;
1.877340;0.764686;-1.278509;0.513823;-0.182772;0.302481;-0.119709;1.000528;1.915725;0.590518;
1.877360;0.771173;-1.277574;0.506401;-0.184303;0.302251;-0.117947;1.000528;1.915729;0.590526;
1.877380;0.777631;-1.276589;0.498958;-0.185827;0.302008;-0.116181;1.000528;1.915732;0.590535;
1.877400;0.784057;-1.275554;0.491496;-0.187343;0.301754;-0.114410;1.000528;1.915735;0.590543;
1.877420;0.790453;-1.274468;0.484015;-0.188852;0.301487;-0.112635;1.000528;1.915739;0.590551;
1.877440;0.796818;-1.273332;0.476514;-0.190354;0.301209;-0.110855;1.000528;1.915742;0.590560;
1.877460;0.803152;-1.272146;0.468994;-0.191848;0.300919;-0.109071;1.000528;1.915745;0.590568;
1.877480;0.809454;-1.270910;0.461455;-0.193334;0.300617;-0.107282;1.000528;1.915749;0.590576;
1.877500;0.815724;-1.269623;0.453899;-0.194813;0.300303;-0.105489;1.000528;1.915752;0.590585;
1.877520;0.821963;-1.268286;0.446324;-0.196285;0.299977;-0.103692;1.000528;1.915755;0.590593;
1.877540;0.828169;-1.266900;0.438731;-0.197748;0.299639;-0.101891;1.000528;1.915759;0.590601;
1.877560;0.834342;-1.265463;0.431121;-0.199204;0.299290;-0.100086;1.000528;1.915762;0.590609;
1.877580;0.840482;-1.263976;0.423494;-0.200652;0.298928;-0.098276;1.000528;1.915765;0.590618;
1.877600;0.846589;-1.262439;0.415850;-0.202092;0.298555;-0.096463;1.000528;1.915769;0.590626;
1.877620;0.852663;-1.260852;0.408189;-0.203524;0.298170;-0.094646;1.000528;1.915772;0.590634;
1.877640;0.858703;-1.259216;0.400513;-0.204948;0.297773;-0.092825;1.000528;1.915775;0.590642;
1.877660;0.864709;-1.257529;0.392820;-0.206365;0.297365;-0.091000;1.000528;1.915779;0.590651;
1.877680;0.870681;-1.255793;0.385112;-0.207773;0.296944;-0.089172;1.000528;1.915782;0.590659;
1.877700;0.876618;-1.254007;0.377389;-0.209172;0.296512;-0.087340;1.000528;1.915785;0.590667;
1.877720;0.882520;-1.252171;0.369652;-0.210564;0.296068;-0.085504;1.000528;1.915788;0.590675;
1.877740;0.888387;-1.250286;0.361899;-0.211947;0.295613;-0.083665;1.000528;1.915792;0.590684;
1.877760;0.894219;-1.248351;0.354133;-0.213323;0.295146;-0.081823;1.000528;1.915795;0.590692;
1.877780;0.900015;-1.246367;0.346353;-0.214689;0.294667;-0.079978;1.000528;1.915798;0.590700;
1.877800;0.905775;-1.244334;0.338559;-0.216047;0.294176;-0.078129;1.000528;1.915802;0.590709;
1.877820;0.911499;-1.242251;0.330752;-0.217397;0.293674;-0.076277;1.000529;1.915805;0.590717;
1.877840;0.917187;-1.240119;0.322932;-0.218738;0.293160;-0.074422;1.000529;1.915808;0.590725;
1.877860;0.922838;-1.237937;0.315099;-0.220053;0.292622;-0.072569;1.000529;1.915812;0.590734;
1.877880;0.928453;-1.235707;0.307254;-0.221378;0.292085;-0.070707;1.000529;1.915815;0.590743;
1.877900;0.934030;-1.233428;0.299398;-0.222694;0.291537;-0.068843;1.000529;1.915818;0.590752;
1.877920;0.939571;-1.231100;0.291529;-0.224001;0.290977;-0.066975;1.000529;1.915822;0.590761;
1.877940;0.945074;-1.228723;0.283649;-0.225300;0.290405;-0.065105;1.000529;1.915825;0.590769;
1.877960;0.950539;-1.226297;0.275758;-0.226589;0.289822;-0.063233;1.000529;1.915828;0.590778;
1.877980;0.955967;-1.223823;0.267856;-0.227870;0.289228;-0.061358;1.000529;1.915832;0.590787;
1.878000;0.961357;-1.221300;0.259944;-0.229142;0.288622;-0.059480;1.000529;1.915835;0.590796;
1.878020;0.966708;-1.218729;0.252021;-0.230405;0.288005;-0.057600;1.000529;1.915838;0.590805;
1.878040;0.972021;-1.216110;0.244089;-0.231658;0.287376;-0.055718;1.000529;1.915842;0.590814;
1.878060;0.977296;-1.213442;0.236146;-0.232903;0.286736;-0.053834;1.000529;1.915845;0.590823;
1.878080;0.982532;-1.210726;0.228194;-0.234138;0.286085;-0.051947;1.000529;1.915848;0.590833;
1.878100;0.987729;-1.207963;0.220234;-0.235364;0.285422;-0.050058;1.000529;1.915852;0.590842;
1.878120;0.992887;-1.205151;0.212264;-0.236581;0.284748;-0.048168;1.000529;1.915855;0.590851;
1.878140;0.998007;-1.202292;0.204286;-0.237788;0.284063;-0.046275;1.000529;1.915858;0.590860;
1.878160;1.003087;-1.199386;0.196299;-0.238986;0.283367;-0.044381;1.000529;1.915862;0.590869;
1.878180;1.008128;-1.196432;0.188305;-0.240175;0.282659;-0.042484;1.000529;1.915865;0.590879;
1.878200;1.013129;-1.193431;0.180302;-0.241354;0.281941;-0.040586;1.000529;1.915868;0.590888;
1.878220;1.018090;-1.190383;0.172293;-0.242524;0.281211;-0.038687;1.000529;1.915872;0.590897;
1.878240;1.023012;-1.187288;0.164276;-0.243684;0.280470;-0.036786;1.000529;1.915875;0.590907;
1.878260;1.027894;-1.184147;0.156253;-0.244835;0.279718;-0.034883;1.000529;1.915878;0.590916;
1.878280;1.032736;-1.180959;0.148223;-0.245976;0.278955;-0.032979;1.000529;1.915881;0.590925;
1.878300;1.037537;-1.177724;0.140187;-0.247107;0.278181;-0.031074;1.000529;1.915885;0.590935;
1.878320;1.042298;-1.174443;0.132145;-0.248229;0.277396;-0.029167;1.000529;1.915888;0.590944;
1.878340;1.047018;-1.171116;0.124098;-0.249340;0.276600;-0.027259;1.000529;1.915891;0.590954;
1.878360;1.051697;-1.167743;0.116046;-0.250442;0.275793;-0.025350;1.000529;1.915895;0.590963;
1.878380;1.056335;-1.164325;0.107990;-0.251534;0.274975;-0.023440;1.000529;1.915898;0.590973;
1.878400;1.060932;-1.160860;0.099929;-0.252617;0.274146;-0.021530;1.000529;1.915901;0.590982;
1.878420;1.065487;-1.157350;0.091863;-0.253689;0.273307;-0.019618;1.000529;1.915905;0.590992;
1.878440;1.070000;-1.153795;0.083795;-0.254751;0.272456;-0.017705;1.000529;1.915908;0.591001;
1.878460;1.074471;-1.150194;0.075723;-0.255803;0.271595;-0.015792;1.000529;1.915911;0.591011;
1.878480;1.078900;-1.146549;0.067648;-0.256845;0.270723;-0.013878;1.000529;1.915915;0.591020;
1.878500;1.083287;-1.142858;0.059571;-0.257877;0.269840;-0.011963;1.000529;1.915918;0.591030;
1.878520;1.087630;-1.139122;0.051492;-0.258899;0.268947;-0.010048;1.000529;1.915921;0.591040;
1.878540;1.091931;-1.135341;0.043410;-0.259911;0.268043;-0.008133;1.000529;1.915925;0.591049;
1.878560;1.096189;-1.131516;0.035327;-0.260912;0.267129;-0.006217;1.000529;1.915928;0.591059;
1.878580;1.100403;-1.127646;0.027244;-0.261903;0.266204;-0.004300;1.000529;1.915931;0.591069;
1.878600;1.104573;-1.123732;0.019159;-0.262884;0.265268;-0.002384;1.000529;1.915935;0.591078;
1.878620;1.108699;-1.119773;0.011074;-0.263855;0.264322;-0.000467;1.000529;1.915938;0.591088;
1.878640;1.112782;-1.115770;0.002988;-0.264815;0.263366;0.001449;1.000529;1.915941;0.591098;
1.878660;1.116820;-1.111723;-0.005097;-0.265764;0.262399;0.003366;1.000529;1.915945;0.591107;
1.878680;1.120814;-1.107633;-0.013182;-0.266703;0.261421;0.005282;1.000530;1.915948;0.591117;
1.878700;1.124764;-1.103498;-0.021266;-0.267632;0.260433;0.007198;1.000530;1.915951;0.591126;
1.878720;1.128669;-1.099320;-0.029349;-0.268550;0.259435;0.009114;1.000530;1.915955;0.591136;
1.878740;1.132529;-1.095098;-0.037430;-0.269457;0.258427;0.011030;1.000530;1.915958;0.591145;
1.878760;1.136344;-1.090833;-0.045510;-0.270354;0.257409;0.012946;1.000530;1.915961;0.591155;
1.878780;1.140114;-1.086525;-0.053588;-0.271240;0.256380;0.014860;1.000530;1.915965;0.591164;
1.878800;1.143839;-1.082174;-0.061664;-0.272116;0.255341;0.016775;1.000530;1.915968;0.591173;
1.878820;1.147518;-1.077781;-0.069738;-0.272980;0.254292;0.018688;1.000530;1.915971;0.591183;
1.878840;1.151153;-1.073344;-0.077808;-0.273834;0.253233;0.020601;1.000530;1.915975;0.591192;
1.878860;1.154742;-1.068866;-0.085876;-0.274677;0.252163;0.022513;1.000530;1.915978;0.591201;
1.878880;1.158285;-1.064345;-0.093940;-0.275509;0.251084;0.024425;1.000530;1.915981;0.591210;
1.878900;1.161783;-1.059782;-0.102001;-0.276330;0.249995;0.026335;1.000530;1.915985;0.591219;
1.878920;1.165235;-1.055177;-0.110058;-0.277141;0.248896;0.028245;1.000530;1.915988;0.591228;
1.878940;1.168641;-1.050531;-0.118110;-0.277940;0.247787;0.030153;1.000530;1.915991;0.591237;
1.878960;1.172002;-1.045843;-0.126158;-0.278728;0.246668;0.032060;1.000530;1.915995;0.591245;
1.878980;1.175316;-1.041115;-0.134202;-0.279506;0.245539;0.033966;1.000530;1.915998;0.591254;
1.879000;1.178584;-1.036345;-0.142240;-0.280272;0.244401;0.035871;1.000530;1.916001;0.591263;
1.879020;1.181806;-1.031534;-0.150272;-0.281027;0.243253;0.037775;1.000530;1.916005;0.591271;
1.879040;1.184982;-1.026683;-0.158299;-0.281772;0.242095;0.039677;1.000530;1.916008;0.591280;
1.879060;1.188111;-1.021791;-0.166320;-0.282505;0.240928;0.041577;1.000530;1.916011;0.591288;
1.879080;1.191193;-1.016860;-0.174334;-0.283226;0.239751;0.043476;1.000530;1.916015;0.591297;
1.879100;1.194229;-1.011888;-0.182341;-0.283937;0.238564;0.045373;1.000530;1.916018;0.591305;
1.879120;1.197218;-1.006876;-0.190341;-0.284637;0.237368;0.047269;1.000530;1.916021;0.591313;
1.879140;1.200159;-1.001825;-0.198334;-0.285325;0.236163;0.049162;1.000530;1.916025;0.591322;
1.879160;1.203054;-0.996735;-0.206319;-0.286002;0.234948;0.051054;1.000530;1.916028;0.591330;
1.879180;1.205900;-0.991605;-0.214296;-0.286668;0.233724;0.052944;1.000530;1.916031;0.591338;
1.879200;1.208700;-0.986436;-0.222264;-0.287322;0.232490;0.054832;1.000530;1.916035;0.591347;
1.879220;1.211451;-0.981228;-0.230223;-0.287965;0.231248;0.056718;1.000530;1.916038;0.591355;
1.879240;1.214154;-0.975981;-0.238173;-0.288597;0.229996;0.058602;1.000530;1.916041;0.591363;
1.879260;1.216810;-0.970696;-0.246113;-0.289218;0.228735;0.060483;1.000530;1.916045;0.591371;
1.879280;1.219417;-0.965373;-0.254044;-0.289827;0.227465;0.062362;1.000530;1.916048;0.591380;
1.879300;1.221975;-0.960011;-0.261964;-0.290424;0.226185;0.064239;1.000530;1.916051;0.591388;
1.879320;1.224485;-0.954611;-0.269874;-0.291010;0.224897;0.066113;1.000530;1.916055;0.591396;
1.879340;1.226946;-0.949173;-0.277773;-0.291585;0.223600;0.067984;1.000530;1.916058;0.591404;
1.879360;1.229359;-0.943698;-0.285661;-0.292148;0.222294;0.069854;1.000530;1.916061;0.591413;
1.879380;1.231722;-0.938185;-0.293537;-0.292700;0.220980;0.071720;1.000530;1.916065;0.591421;
1.879400;1.234037;-0.932635;-0.301402;-0.293240;0.219656;0.073583;1.000530;1.916068;0.591429;
1.879420;1.236302;-0.927048;-0.309254;-0.293768;0.218324;0.075444;1.000530;1.916071;0.591438;
1.879440;1.238518;-0.921424;-0.317094;-0.294285;0.216983;0.077302;1.000530;1.916075;0.591446;
1.879460;1.240685;-0.915763;-0.324922;-0.294790;0.215634;0.079157;1.000530;1.916078;0.591454;
1.879480;1.242802;-0.910066;-0.332736;-0.295284;0.214276;0.081008;1.000530;1.916081;0.591462;
1.879500;1.244870;-0.904332;-0.340538;-0.295766;0.212909;0.082857;1.000530;1.916085;0.591470;
1.879520;1.246888;-0.898563;-0.348326;-0.296236;0.211534;0.084702;1.000530;1.916088;0.591479;
1.879540;1.248857;-0.892757;-0.356100;-0.296695;0.210151;0.086544;1.000530;1.916091;0.591487;
1.879560;1.250777;-0.886917;-0.363860;-0.297142;0.208759;0.088383;1.000530;1.916095;0.591495;
