time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
1.816882;1.001123;9.266116;0.994930;2.381725;
1.830153;1.001175;9.402003;0.995362;2.489807;
1.843424;1.001216;9.543712;0.995881;2.582273;
1.856695;1.001243;9.689678;0.996474;2.657889;
1.869966;1.001258;9.838278;0.997129;2.715724;
1.883237;1.001261;9.987852;0.997831;2.755167;
1.896508;1.001250;10.136719;0.998566;2.775924;
1.909779;1.001227;10.283206;0.999319;2.778024;
1.923050;1.001192;10.425659;1.000076;2.761808;
1.936321;1.001146;10.562473;1.000824;2.727917;
1.949592;1.001088;10.692112;1.001549;2.677280;
1.962863;1.001019;10.813126;1.002240;2.611088;
1.976134;1.000941;10.924175;1.002886;2.530770;
1.989405;1.000854;11.024059;1.003478;2.437868;
2.002676;1.000760;11.111735;1.004002;2.334369;
2.015947;1.000659;11.186229;1.004456;2.222177;
2.029218;1.000552;11.246826;1.004834;2.103357;
2.042489;1.000442;11.293003;1.005130;1.980044;
2.055760;1.000328;11.324396;1.005342;1.854409;
2.069031;1.000213;11.340836;1.005468;1.728617;
2.082303;1.000098;11.342356;1.005508;1.604792;
2.095574;0.999983;11.329175;1.005465;1.484980;
2.108845;0.999871;11.301700;1.005339;1.371114;
2.122116;0.999762;11.260515;1.005137;1.264990;
2.135387;0.999657;11.206370;1.004862;1.168228;
2.148658;0.999558;11.140165;1.004521;1.082261;
2.161929;0.999466;11.062938;1.004120;1.008302;
2.175200;0.999381;10.975844;1.003669;0.947336;
2.188471;0.999303;10.880136;1.003176;0.900107;
2.201742;0.999235;10.777147;1.002649;0.867106;
2.215013;0.999176;10.668262;1.002099;0.848572;
2.228284;0.999127;10.554906;1.001536;0.844494;
2.241555;0.999087;10.438515;1.000968;0.854613;
2.254826;0.999058;10.320519;1.000407;0.878434;
2.268097;0.999039;10.202323;0.999862;0.915238;
2.281368;0.999030;10.085284;0.999342;0.964103;
2.294639;0.999031;9.970700;0.998856;1.023920;
2.307910;0.999041;9.859792;0.998413;1.093416;
2.321181;0.999061;9.753690;0.998019;1.171182;
2.334452;0.999090;9.653424;0.997681;1.255698;
2.347723;0.999126;9.559912;0.997404;1.345362;
2.360994;0.999170;9.473956;0.997192;1.438517;
2.374265;0.999221;9.396234;0.997049;1.533484;
2.387536;0.999278;9.327302;0.996977;1.628586;
2.400807;0.999341;9.267585;0.996974;1.722183;
2.414078;0.999407;9.217386;0.997041;1.812690;
2.427350;0.999478;9.176880;0.997176;1.898611;
2.440621;0.999551;9.146125;0.997374;1.978559;
2.453892;0.999626;9.125061;0.997632;2.051276;
2.467163;0.999702;9.113520;0.997944;2.115652;
2.480434;0.999779;9.111228;0.998302;2.170744;
2.493705;0.999855;9.117819;0.998700;2.215784;
2.506976;0.999929;9.132840;0.999129;2.250191;
2.520247;1.000002;9.155758;0.999581;2.273575;
2.533518;1.000073;9.185977;1.000046;2.285744;
2.546789;1.000140;9.222839;1.000516;2.286698;
2.560060;1.000204;9.265642;1.000981;2.276627;
2.573331;1.000263;9.313646;1.001432;2.255909;
2.586602;1.000318;9.366088;1.001860;2.225091;
2.599873;1.000368;9.422189;1.002258;2.184885;
2.613144;1.000413;9.481166;1.002616;2.136148;
2.626415;1.000453;9.542242;1.002930;2.079865;
2.639686;1.000488;9.604659;1.003191;2.017133;
2.652957;1.000516;9.667684;1.003397;1.949138;
2.666228;1.000540;9.730616;1.003542;1.877135;
2.679499;1.000558;9.792801;1.003624;1.802422;
2.692770;1.000571;9.853632;1.003641;1.726324;
2.706041;1.000578;9.912557;1.003593;1.650162;
2.719312;1.000581;9.969086;1.003480;1.575239;
2.732583;1.000579;10.022792;1.003304;1.502810;
2.745854;1.000572;10.073316;1.003068;1.434069;
2.759126;1.000562;10.120364;1.002776;1.370127;
2.772397;1.000547;10.163711;1.002432;1.311993;
2.785668;1.000529;10.203198;1.002042;1.260561;
2.798939;1.000508;10.238730;1.001613;1.216596;
2.812210;1.000484;10.270272;1.001150;1.180724;
2.825481;1.000458;10.297845;1.000662;1.153423;
2.838752;1.000430;10.321522;1.000156;1.135018;
2.852023;1.000400;10.341419;0.999640;1.125677;
2.865294;1.000368;10.357694;0.999122;1.125414;
2.878565;1.000335;10.370533;0.998609;1.134087;
2.891836;1.000302;10.380152;0.998110;1.151406;
2.905107;1.000268;10.386781;0.997631;1.176940;
2.918378;1.000233;10.390666;0.997180;1.210125;
2.931649;1.000199;10.392054;0.996764;1.250280;
2.944920;1.000164;10.391194;0.996387;1.296614;
2.958191;1.000130;10.388326;0.996055;1.348248;
2.971462;1.000096;10.383681;0.995772;1.404227;
2.984733;1.000063;10.377471;0.995542;1.463538;
2.998004;1.000031;10.369891;0.995367;1.525130;
3.011275;0.999999;10.361111;0.995249;1.587929;
3.024546;0.999968;10.351277;0.995189;1.650861;
3.037817;0.999939;10.340511;0.995186;1.712866;
3.051088;0.999910;10.328907;0.995239;1.772918;
3.064359;0.999883;10.316534;0.995347;1.830041;
3.077630;0.999856;10.303437;0.995507;1.883323;
3.090902;0.999831;10.289638;0.995715;1.931933;
3.104173;0.999807;10.275137;0.995967;1.975132;
3.117444;0.999785;10.259920;0.996258;2.012285;
3.130715;0.999764;10.243956;0.996583;2.042866;
3.143986;0.999745;10.227207;0.996936;2.066471;
3.157257;0.999727;10.209626;0.997311;2.082817;
3.170528;0.999710;10.191168;0.997701;2.091750;
3.183799;0.999695;10.171785;0.998100;2.093238;
3.197070;0.999683;10.151441;0.998500;2.087378;
3.210341;0.999671;10.130107;0.998897;2.074385;
3.223612;0.999662;10.107768;0.999282;2.054590;
3.236883;0.999655;10.084429;0.999651;2.028433;
3.250154;0.999650;10.060111;0.999997;1.996451;
3.263425;0.999647;10.034860;1.000315;1.959268;
3.276696;0.999646;10.008747;1.000600;1.917586;
3.289967;0.999648;9.981866;1.000848;1.872166;
3.303238;0.999651;9.954338;1.001056;1.823822;
3.316509;0.999658;9.926310;1.001220;1.773400;
3.329780;0.999666;9.897953;1.001340;1.721766;
3.343051;0.999677;9.869463;1.001412;1.669792;
3.356322;0.999690;9.841057;1.001437;1.618339;
3.369593;0.999706;9.812970;1.001416;1.568245;
