time;MACHINE_machine_omegaPu;MACHINE_machine_UStatorPu;MACHINE_machine_ifPu;MACHINE_machine_MdSatPPu;MACHINE_machine_MqSatPPu;MACHINE_machine_lambdaAirGapPu;
2.317840;0.998684;0.908633;0.987558;1.541519;1.491519;0.911369;
2.317860;0.998684;0.908634;0.987549;1.541519;1.491519;0.911370;
2.317880;0.998684;0.908635;0.987540;1.541518;1.491518;0.911371;
2.317900;0.998684;0.908636;0.987531;1.541517;1.491517;0.911372;
2.317920;0.998684;0.908637;0.987521;1.541516;1.491516;0.911372;
2.317940;0.998683;0.908639;0.987512;1.541516;1.491516;0.911373;
2.317960;0.998683;0.908641;0.987503;1.541515;1.491515;0.911374;
2.317980;0.998683;0.908644;0.987493;1.541514;1.491514;0.911375;
2.318000;0.998683;0.908646;0.987484;1.541513;1.491513;0.911376;
2.318020;0.998683;0.908649;0.987475;1.541513;1.491513;0.911377;
2.318040;0.998683;0.908652;0.987465;1.541512;1.491512;0.911378;
2.318060;0.998683;0.908655;0.987456;1.541511;1.491511;0.911379;
2.318080;0.998683;0.908659;0.987447;1.541510;1.491510;0.911379;
2.318100;0.998683;0.908662;0.987437;1.541510;1.491510;0.911380;
2.318120;0.998683;0.908666;0.987428;1.541509;1.491509;0.911381;
2.318140;0.998683;0.908669;0.987418;1.541508;1.491508;0.911382;
2.318160;0.998683;0.908672;0.987409;1.541507;1.491507;0.911383;
2.318180;0.998683;0.908675;0.987399;1.541507;1.491507;0.911384;
2.318200;0.998683;0.908678;0.987389;1.541506;1.491506;0.911385;
2.318220;0.998682;0.908680;0.987380;1.541505;1.491505;0.911386;
2.318240;0.998682;0.908683;0.987370;1.541504;1.491504;0.911386;
2.318260;0.998682;0.908684;0.987361;1.541504;1.491504;0.911387;
2.318280;0.998682;0.908686;0.987351;1.541503;1.491503;0.911388;
2.318300;0.998682;0.908687;0.987342;1.541502;1.491502;0.911389;
2.318320;0.998682;0.908687;0.987332;1.541502;1.491502;0.911390;
2.318340;0.998682;0.908688;0.987322;1.541501;1.491501;0.911391;
2.318360;0.998682;0.908688;0.987313;1.541500;1.491500;0.911392;
2.318380;0.998682;0.908687;0.987303;1.541499;1.491499;0.911393;
2.318400;0.998682;0.908686;0.987294;1.541499;1.491499;0.911393;
2.318420;0.998682;0.908685;0.987284;1.541498;1.491498;0.911394;
2.318440;0.998682;0.908684;0.987274;1.541497;1.491497;0.911395;
2.318460;0.998682;0.908683;0.987265;1.541496;1.491496;0.911396;
2.318480;0.998682;0.908682;0.987255;1.541496;1.491496;0.911397;
2.318500;0.998682;0.908680;0.987246;1.541495;1.491495;0.911398;
2.318520;0.998681;0.908679;0.987236;1.541494;1.491494;0.911399;
2.318540;0.998681;0.908678;0.987227;1.541493;1.491493;0.911400;
2.318560;0.998681;0.908676;0.987218;1.541492;1.491492;0.911401;
2.318580;0.998681;0.908676;0.987208;1.541492;1.491492;0.911401;
2.318600;0.998681;0.908675;0.987199;1.541491;1.491491;0.911402;
2.318620;0.998681;0.908675;0.987189;1.541490;1.491490;0.911403;
2.318640;0.998681;0.908675;0.987180;1.541489;1.491489;0.911404;
2.318660;0.998681;0.908675;0.987171;1.541489;1.491489;0.911405;
2.318680;0.998681;0.908675;0.987161;1.541488;1.491488;0.911406;
2.318700;0.998681;0.908676;0.987152;1.541487;1.491487;0.911407;
2.318720;0.998681;0.908678;0.987143;1.541486;1.491486;0.911408;
2.318740;0.998681;0.908679;0.987133;1.541486;1.491486;0.911408;
2.318760;0.998681;0.908681;0.987124;1.541485;1.491485;0.911409;
2.318780;0.998681;0.908683;0.987115;1.541484;1.491484;0.911410;
2.318800;0.998681;0.908685;0.987105;1.541484;1.491484;0.911411;
2.318820;0.998680;0.908687;0.987096;1.541483;1.491483;0.911412;
2.318840;0.998680;0.908689;0.987086;1.541482;1.491482;0.911413;
2.318860;0.998680;0.908692;0.987077;1.541481;1.491481;0.911413;
2.318880;0.998680;0.908694;0.987068;1.541481;1.491481;0.911414;
2.318900;0.998680;0.908696;0.987058;1.541480;1.491480;0.911415;
2.318920;0.998680;0.908698;0.987049;1.541479;1.491479;0.911416;
2.318940;0.998680;0.908699;0.987040;1.541479;1.491479;0.911417;
2.318960;0.998680;0.908701;0.987030;1.541478;1.491478;0.911418;
2.318980;0.998680;0.908702;0.987021;1.541477;1.491477;0.911418;
2.319000;0.998680;0.908703;0.987011;1.541477;1.491477;0.911419;
2.319020;0.998680;0.908704;0.987002;1.541476;1.491476;0.911420;
2.319040;0.998680;0.908704;0.986993;1.541475;1.491475;0.911421;
2.319060;0.998680;0.908704;0.986983;1.541475;1.491475;0.911422;
2.319080;0.998680;0.908704;0.986974;1.541474;1.491474;0.911422;
2.319100;0.998680;0.908703;0.986965;1.541473;1.491473;0.911423;
2.319120;0.998679;0.908703;0.986955;1.541472;1.491472;0.911424;
2.319140;0.998679;0.908702;0.986946;1.541472;1.491472;0.911425;
2.319160;0.998679;0.908701;0.986937;1.541471;1.491471;0.911426;
2.319180;0.998679;0.908700;0.986927;1.541470;1.491470;0.911426;
2.319200;0.998679;0.908699;0.986918;1.541470;1.491470;0.911427;
2.319220;0.998679;0.908699;0.986909;1.541469;1.491469;0.911428;
2.319240;0.998679;0.908698;0.986899;1.541468;1.491468;0.911429;
2.319260;0.998679;0.908698;0.986890;1.541468;1.491468;0.911430;
2.319280;0.998679;0.908697;0.986881;1.541467;1.491467;0.911430;
2.319300;0.998679;0.908697;0.986871;1.541466;1.491466;0.911431;
2.319320;0.998679;0.908698;0.986862;1.541465;1.491465;0.911432;
2.319340;0.998679;0.908699;0.986853;1.541465;1.491465;0.911433;
2.319360;0.998679;0.908632;0.986843;1.541467;1.491467;0.911434;
2.319380;0.998679;0.908632;0.986834;1.541465;1.491465;0.911436;
2.319400;0.998679;0.908633;0.986825;1.541464;1.491464;0.911437;
2.319420;0.998678;0.908635;0.986816;1.541463;1.491463;0.911438;
2.319440;0.998678;0.908638;0.986807;1.541462;1.491462;0.911439;
2.319460;0.998678;0.908641;0.986798;1.541461;1.491461;0.911440;
2.319480;0.998678;0.908646;0.986789;1.541460;1.491460;0.911441;
2.319500;0.998678;0.908651;0.986780;1.541459;1.491459;0.911443;
2.319520;0.998678;0.908657;0.986771;1.541459;1.491459;0.911444;
2.319540;0.998678;0.908664;0.986762;1.541458;1.491458;0.911445;
2.319560;0.998678;0.908671;0.986753;1.541457;1.491457;0.911446;
2.319580;0.998678;0.908678;0.986744;1.541456;1.491456;0.911447;
2.319600;0.998678;0.908686;0.986735;1.541455;1.491455;0.911448;
2.319620;0.998678;0.908694;0.986725;1.541454;1.491454;0.911449;
2.319640;0.998678;0.908701;0.986716;1.541454;1.491454;0.911450;
2.319660;0.998678;0.908709;0.986707;1.541453;1.491453;0.911450;
2.319680;0.998678;0.908716;0.986698;1.541452;1.491452;0.911451;
2.319700;0.998678;0.908723;0.986688;1.541451;1.491451;0.911452;
2.319720;0.998677;0.908729;0.986679;1.541451;1.491451;0.911453;
2.319740;0.998677;0.908735;0.986669;1.541450;1.491450;0.911454;
2.319760;0.998677;0.908740;0.986660;1.541449;1.491449;0.911455;
2.319780;0.998677;0.908744;0.986650;1.541448;1.491448;0.911456;
2.319800;0.998677;0.908748;0.986641;1.541448;1.491448;0.911456;
2.319820;0.998677;0.908751;0.986631;1.541447;1.491447;0.911457;
2.319840;0.998677;0.908754;0.986622;1.541446;1.491446;0.911458;
2.319860;0.998677;0.908756;0.986612;1.541445;1.491445;0.911459;
2.319880;0.998677;0.908758;0.986602;1.541445;1.491445;0.911460;
2.319900;0.998677;0.908760;0.986593;1.541444;1.491444;0.911461;
2.319920;0.998677;0.908761;0.986583;1.541443;1.491443;0.911462;
2.319940;0.998677;0.908762;0.986574;1.541443;1.491443;0.911462;
2.319960;0.998677;0.908762;0.986564;1.541442;1.491442;0.911463;
2.319980;0.998677;0.908763;0.986554;1.541441;1.491441;0.911464;
2.320000;0.998677;0.908764;0.986545;1.541440;1.491440;0.911465;
2.320020;0.998676;0.908765;0.986535;1.541440;1.491440;0.911466;
2.320040;0.998676;0.908766;0.986525;1.541439;1.491439;0.911467;
2.320060;0.998676;0.908768;0.986516;1.541438;1.491438;0.911467;
2.320080;0.998676;0.908770;0.986506;1.541438;1.491438;0.911468;
2.320100;0.998676;0.908772;0.986497;1.541437;1.491437;0.911469;
2.320120;0.998676;0.908775;0.986487;1.541436;1.491436;0.911470;
2.320140;0.998676;0.908777;0.986477;1.541435;1.491435;0.911471;
2.320160;0.998676;0.908781;0.986468;1.541435;1.491435;0.911471;
2.320180;0.998676;0.908784;0.986458;1.541434;1.491434;0.911472;
2.320200;0.998676;0.908788;0.986448;1.541433;1.491433;0.911473;
2.320220;0.998676;0.908792;0.986438;1.541433;1.491433;0.911474;
2.320240;0.998676;0.908795;0.986429;1.541432;1.491432;0.911475;
2.320260;0.998676;0.908799;0.986419;1.541431;1.491431;0.911476;
2.320280;0.998676;0.908803;0.986409;1.541430;1.491430;0.911476;
2.320300;0.998676;0.908806;0.986399;1.541430;1.491430;0.911477;
2.320320;0.998676;0.908809;0.986389;1.541429;1.491429;0.911478;
2.320340;0.998675;0.908812;0.986379;1.541428;1.491428;0.911479;
2.320360;0.998675;0.908814;0.986369;1.541427;1.491427;0.911480;
2.320380;0.998675;0.908815;0.986359;1.541427;1.491427;0.911481;
2.320400;0.998675;0.908816;0.986349;1.541426;1.491426;0.911482;
2.320420;0.998675;0.908816;0.986339;1.541425;1.491425;0.911483;
2.320440;0.998675;0.908815;0.986328;1.541424;1.491424;0.911484;
2.320460;0.998675;0.908814;0.986318;1.541423;1.491423;0.911485;
2.320480;0.998675;0.908812;0.986308;1.541422;1.491422;0.911486;
2.320500;0.998675;0.908809;0.986298;1.541422;1.491422;0.911487;
2.320520;0.998675;0.908805;0.986288;1.541421;1.491421;0.911488;
2.320540;0.998675;0.908801;0.986278;1.541420;1.491420;0.911489;
2.320560;0.998675;0.908797;0.986268;1.541419;1.491419;0.911490;
2.320580;0.998675;0.908792;0.986258;1.541418;1.491418;0.911491;
2.320600;0.998675;0.908787;0.986248;1.541417;1.491417;0.911492;
2.320620;0.998675;0.908782;0.986238;1.541416;1.491416;0.911493;
2.320640;0.998674;0.908776;0.986228;1.541415;1.491415;0.911494;
2.320660;0.998674;0.908771;0.986218;1.541414;1.491414;0.911495;
2.320680;0.998674;0.908767;0.986209;1.541413;1.491413;0.911496;
2.320700;0.998674;0.908762;0.986199;1.541412;1.491412;0.911497;
2.320720;0.998674;0.908758;0.986190;1.541411;1.491411;0.911498;
2.320740;0.998674;0.908755;0.986180;1.541411;1.491411;0.911500;
2.320760;0.998674;0.908752;0.986171;1.541410;1.491410;0.911501;
2.320780;0.998674;0.908750;0.986161;1.541409;1.491409;0.911502;
2.320800;0.998674;0.908749;0.986152;1.541408;1.491408;0.911503;
2.320820;0.998674;0.908749;0.986143;1.541407;1.491407;0.911503;
2.320840;0.998674;0.908750;0.986134;1.541406;1.491406;0.911504;
2.320860;0.998674;0.908751;0.986124;1.541405;1.491405;0.911505;
2.320880;0.998674;0.908753;0.986115;1.541405;1.491405;0.911506;
2.320900;0.998674;0.908756;0.986106;1.541404;1.491404;0.911507;
2.320920;0.998674;0.908760;0.986097;1.541403;1.491403;0.911508;
2.320940;0.998674;0.908764;0.986087;1.541402;1.491402;0.911509;
2.320960;0.998673;0.908768;0.986078;1.541402;1.491402;0.911510;
2.320980;0.998673;0.908773;0.986069;1.541401;1.491401;0.911511;
2.321000;0.998673;0.908779;0.986059;1.541400;1.491400;0.911512;
2.321020;0.998673;0.908784;0.986050;1.541399;1.491399;0.911512;
2.321040;0.998673;0.908790;0.986041;1.541399;1.491399;0.911513;
2.321060;0.998673;0.908795;0.986031;1.541398;1.491398;0.911514;
2.321080;0.998673;0.908801;0.986022;1.541397;1.491397;0.911515;
2.321100;0.998673;0.908806;0.986012;1.541396;1.491396;0.911516;
2.321120;0.998673;0.908811;0.986002;1.541395;1.491395;0.911517;
2.321140;0.998673;0.908816;0.985993;1.541395;1.491395;0.911518;
2.321160;0.998673;0.908820;0.985983;1.541394;1.491394;0.911519;
2.321180;0.998673;0.908824;0.985973;1.541393;1.491393;0.911520;
2.321200;0.998673;0.908827;0.985963;1.541392;1.491392;0.911520;
2.321220;0.998673;0.908830;0.985954;1.541392;1.491392;0.911521;
2.321240;0.998673;0.908833;0.985944;1.541391;1.491391;0.911522;
2.321260;0.998673;0.908836;0.985934;1.541390;1.491390;0.911523;
2.321280;0.998672;0.908838;0.985924;1.541389;1.491389;0.911524;
2.321300;0.998672;0.908840;0.985914;1.541388;1.491388;0.911525;
2.321320;0.998672;0.908842;0.985904;1.541388;1.491388;0.911526;
2.321340;0.998672;0.908844;0.985894;1.541387;1.491387;0.911527;
2.321360;0.998672;0.908846;0.985884;1.541386;1.491386;0.911528;
2.321380;0.998672;0.908848;0.985874;1.541385;1.491385;0.911529;
2.321400;0.998672;0.908850;0.985864;1.541384;1.491384;0.911530;
2.321420;0.998672;0.908852;0.985854;1.541383;1.491383;0.911531;
2.321440;0.998672;0.908855;0.985844;1.541383;1.491383;0.911532;
2.321460;0.998672;0.908858;0.985834;1.541382;1.491382;0.911533;
2.321480;0.998672;0.908861;0.985824;1.541381;1.491381;0.911534;
2.321500;0.998672;0.908865;0.985814;1.541380;1.491380;0.911534;
2.321520;0.998672;0.908869;0.985804;1.541379;1.491379;0.911535;
2.321540;0.998672;0.908783;0.985795;1.541376;1.491376;0.911537;
2.321560;0.998672;0.908783;0.985786;1.541375;1.491375;0.911537;
2.321580;0.998672;0.908784;0.985777;1.541375;1.491375;0.911538;
2.321600;0.998671;0.908786;0.985768;1.541374;1.491374;0.911538;
2.321620;0.998671;0.908788;0.985759;1.541373;1.491373;0.911539;
2.321640;0.998671;0.908791;0.985750;1.541373;1.491373;0.911540;
2.321660;0.998671;0.908795;0.985741;1.541372;1.491372;0.911541;
2.321680;0.998671;0.908800;0.985732;1.541372;1.491372;0.911541;
2.321700;0.998671;0.908804;0.985723;1.541371;1.491371;0.911542;
2.321720;0.998671;0.908809;0.985714;1.541370;1.491370;0.911543;
2.321740;0.998671;0.908814;0.985704;1.541370;1.491370;0.911544;
2.321760;0.998671;0.908819;0.985695;1.541369;1.491369;0.911545;
2.321780;0.998671;0.908825;0.985685;1.541368;1.491368;0.911545;
2.321800;0.998671;0.908829;0.985676;1.541367;1.491367;0.911546;
2.321820;0.998671;0.908834;0.985666;1.541366;1.491366;0.911547;
2.321840;0.998671;0.908838;0.985656;1.541366;1.491366;0.911548;
2.321860;0.998671;0.908841;0.985647;1.541365;1.491365;0.911549;
2.321880;0.998671;0.908844;0.985637;1.541364;1.491364;0.911550;
2.321900;0.998671;0.908846;0.985627;1.541363;1.491363;0.911551;
2.321920;0.998670;0.908848;0.985617;1.541362;1.491362;0.911553;
2.321940;0.998670;0.908849;0.985607;1.541361;1.491361;0.911554;
2.321960;0.998670;0.908849;0.985597;1.541360;1.491360;0.911555;
2.321980;0.998670;0.908849;0.985587;1.541359;1.491359;0.911556;
2.322000;0.998670;0.908848;0.985577;1.541358;1.491358;0.911557;
2.322020;0.998670;0.908846;0.985567;1.541357;1.491357;0.911558;
2.322040;0.998670;0.908844;0.985557;1.541356;1.491356;0.911560;
2.322060;0.998670;0.908842;0.985547;1.541355;1.491355;0.911561;
2.322080;0.998670;0.908840;0.985537;1.541354;1.491354;0.911562;
2.322100;0.998670;0.908837;0.985527;1.541353;1.491353;0.911563;
2.322120;0.998670;0.908835;0.985518;1.541352;1.491352;0.911564;
2.322140;0.998670;0.908833;0.985508;1.541351;1.491351;0.911565;
2.322160;0.998670;0.908831;0.985498;1.541350;1.491350;0.911566;
2.322180;0.998670;0.908829;0.985488;1.541349;1.491349;0.911568;
2.322200;0.998670;0.908828;0.985479;1.541348;1.491348;0.911569;
2.322220;0.998670;0.908827;0.985469;1.541347;1.491347;0.911570;
2.322240;0.998669;0.908827;0.985460;1.541346;1.491346;0.911571;
2.322260;0.998669;0.908827;0.985450;1.541345;1.491345;0.911572;
2.322280;0.998669;0.908828;0.985441;1.541344;1.491344;0.911573;
2.322300;0.998669;0.908830;0.985431;1.541343;1.491343;0.911574;
2.322320;0.998669;0.908832;0.985422;1.541342;1.491343;0.911575;
2.322340;0.998669;0.908835;0.985412;1.541342;1.491342;0.911576;
2.322360;0.998669;0.908838;0.985402;1.541341;1.491341;0.911577;
2.322380;0.998669;0.908842;0.985393;1.541340;1.491340;0.911578;
2.322400;0.998669;0.908846;0.985383;1.541339;1.491339;0.911579;
2.322420;0.998669;0.908850;0.985374;1.541338;1.491338;0.911581;
2.322440;0.998669;0.908855;0.985364;1.541337;1.491337;0.911582;
2.322460;0.998669;0.908859;0.985354;1.541336;1.491336;0.911583;
2.322480;0.998669;0.908864;0.985344;1.541335;1.491335;0.911584;
2.322500;0.998669;0.908868;0.985334;1.541334;1.491334;0.911585;
2.322520;0.998669;0.908872;0.985324;1.541333;1.491333;0.911586;
2.322540;0.998669;0.908876;0.985314;1.541332;1.491332;0.911587;
2.322560;0.998668;0.908880;0.985304;1.541331;1.491331;0.911589;
2.322580;0.998668;0.908883;0.985294;1.541330;1.491330;0.911590;
2.322600;0.998668;0.908885;0.985284;1.541329;1.491329;0.911591;
2.322620;0.998668;0.908887;0.985274;1.541328;1.491328;0.911592;
2.322640;0.998668;0.908889;0.985264;1.541327;1.491327;0.911593;
2.322660;0.998668;0.908890;0.985254;1.541326;1.491326;0.911594;
2.322680;0.998668;0.908890;0.985244;1.541325;1.491325;0.911595;
2.322700;0.998668;0.908890;0.985235;1.541324;1.491324;0.911596;
2.322720;0.998668;0.908890;0.985225;1.541323;1.491323;0.911597;
2.322740;0.998668;0.908889;0.985215;1.541322;1.491322;0.911598;
2.322760;0.998668;0.908888;0.985205;1.541322;1.491322;0.911599;
2.322780;0.998668;0.908887;0.985195;1.541321;1.491321;0.911600;
2.322800;0.998668;0.908885;0.985186;1.541320;1.491320;0.911601;
2.322820;0.998668;0.908884;0.985176;1.541319;1.491319;0.911602;
2.322840;0.998668;0.908882;0.985167;1.541318;1.491318;0.911603;
2.322860;0.998668;0.908881;0.985157;1.541318;1.491318;0.911604;
2.322880;0.998668;0.908879;0.985148;1.541317;1.491317;0.911605;
2.322900;0.998667;0.908878;0.985139;1.541316;1.491316;0.911605;
2.322920;0.998667;0.908877;0.985129;1.541316;1.491316;0.911606;
2.322940;0.998667;0.908877;0.985120;1.541315;1.491315;0.911607;
2.322960;0.998667;0.908877;0.985111;1.541315;1.491315;0.911607;
2.322980;0.998667;0.908877;0.985102;1.541314;1.491314;0.911608;
2.323000;0.998667;0.908878;0.985093;1.541313;1.491313;0.911609;
2.323020;0.998667;0.908879;0.985084;1.541313;1.491313;0.911609;
2.323040;0.998667;0.908880;0.985074;1.541312;1.491312;0.911610;
2.323060;0.998667;0.908882;0.985065;1.541312;1.491312;0.911611;
2.323080;0.998667;0.908884;0.985056;1.541311;1.491311;0.911611;
2.323100;0.998667;0.908886;0.985047;1.541311;1.491311;0.911612;
2.323120;0.998667;0.908888;0.985038;1.541310;1.491310;0.911613;
2.323140;0.998667;0.908891;0.985028;1.541309;1.491309;0.911613;
2.323160;0.998667;0.908893;0.985019;1.541309;1.491309;0.911614;
2.323180;0.998667;0.908896;0.985010;1.541308;1.491308;0.911615;
2.323200;0.998667;0.908898;0.985000;1.541307;1.491307;0.911616;
2.323220;0.998667;0.908900;0.984991;1.541307;1.491307;0.911617;
2.323240;0.998666;0.908902;0.984981;1.541306;1.491306;0.911618;
2.323260;0.998666;0.908904;0.984971;1.541305;1.491305;0.911618;
2.323280;0.998666;0.908905;0.984962;1.541304;1.491304;0.911619;
2.323300;0.998666;0.908906;0.984952;1.541303;1.491303;0.911620;
2.323320;0.998666;0.908907;0.984942;1.541303;1.491303;0.911621;
2.323340;0.998666;0.908907;0.984932;1.541302;1.491302;0.911622;
2.323360;0.998666;0.908907;0.984923;1.541301;1.491301;0.911623;
2.323380;0.998666;0.908906;0.984913;1.541300;1.491300;0.911624;
2.323400;0.998666;0.908905;0.984903;1.541299;1.491299;0.911625;
2.323420;0.998666;0.908904;0.984893;1.541298;1.491298;0.911627;
2.323440;0.998666;0.908903;0.984884;1.541297;1.491297;0.911628;
2.323460;0.998666;0.908901;0.984874;1.541296;1.491296;0.911629;
2.323480;0.998666;0.908899;0.984864;1.541295;1.491295;0.911630;
2.323500;0.998666;0.908897;0.984855;1.541294;1.491295;0.911631;
2.323520;0.998666;0.908895;0.984845;1.541294;1.491294;0.911632;
2.323540;0.998666;0.908894;0.984836;1.541293;1.491293;0.911633;
2.323560;0.998666;0.908892;0.984826;1.541292;1.491292;0.911634;
2.323580;0.998665;0.908890;0.984817;1.541291;1.491291;0.911635;
2.323600;0.998665;0.908889;0.984807;1.541290;1.491290;0.911636;
2.323620;0.998665;0.908888;0.984798;1.541289;1.491289;0.911637;
2.323640;0.998665;0.908887;0.984788;1.541289;1.491289;0.911638;
2.323660;0.998665;0.908887;0.984779;1.541288;1.491288;0.911639;
2.323680;0.998665;0.908887;0.984770;1.541287;1.491287;0.911640;
2.323700;0.998665;0.908887;0.984760;1.541286;1.491286;0.911640;
2.323720;0.998665;0.908888;0.984751;1.541285;1.491285;0.911641;
2.323740;0.998665;0.908889;0.984742;1.541284;1.491284;0.911642;
2.323760;0.998665;0.908890;0.984733;1.541284;1.491284;0.911643;
2.323780;0.998665;0.908892;0.984723;1.541283;1.491283;0.911644;
2.323800;0.998665;0.908893;0.984714;1.541282;1.491282;0.911645;
2.323820;0.998665;0.908896;0.984704;1.541281;1.491281;0.911646;
2.323840;0.998665;0.908898;0.984695;1.541280;1.491280;0.911647;
2.323860;0.998665;0.908901;0.984685;1.541279;1.491279;0.911649;
2.323880;0.998665;0.908903;0.984676;1.541278;1.491278;0.911650;
2.323900;0.998665;0.908906;0.984666;1.541277;1.491277;0.911651;
2.323920;0.998664;0.908909;0.984656;1.541276;1.491276;0.911652;
2.323940;0.998664;0.908912;0.984647;1.541275;1.491275;0.911653;
2.323960;0.998664;0.908914;0.984637;1.541274;1.491274;0.911654;
2.323980;0.998664;0.908917;0.984627;1.541273;1.491273;0.911656;
2.324000;0.998664;0.908920;0.984617;1.541272;1.491272;0.911657;
2.324020;0.998664;0.908922;0.984607;1.541271;1.491271;0.911658;
2.324040;0.998664;0.908925;0.984598;1.541270;1.491270;0.911659;
2.324060;0.998664;0.908927;0.984588;1.541269;1.491269;0.911661;
2.324080;0.998664;0.908929;0.984578;1.541268;1.491268;0.911662;
2.324100;0.998664;0.908931;0.984568;1.541267;1.491267;0.911663;
2.324120;0.998664;0.908933;0.984558;1.541266;1.491266;0.911664;
2.324140;0.998664;0.908935;0.984548;1.541265;1.491265;0.911665;
2.324160;0.998664;0.908937;0.984538;1.541264;1.491264;0.911667;
2.324180;0.998664;0.908939;0.984529;1.541263;1.491263;0.911668;
2.324200;0.998664;0.908941;0.984519;1.541262;1.491262;0.911669;
2.324220;0.998664;0.908942;0.984509;1.541261;1.491261;0.911670;
2.324240;0.998664;0.908944;0.984500;1.541260;1.491260;0.911671;
2.324260;0.998663;0.908946;0.984490;1.541259;1.491259;0.911672;
2.324280;0.998663;0.908948;0.984480;1.541258;1.491258;0.911673;
2.324300;0.998663;0.908949;0.984471;1.541257;1.491257;0.911674;
2.324320;0.998663;0.908951;0.984461;1.541257;1.491257;0.911675;
2.324340;0.998663;0.908953;0.984452;1.541256;1.491256;0.911675;
2.324360;0.998663;0.908955;0.984442;1.541255;1.491255;0.911676;
2.324380;0.998663;0.908957;0.984433;1.541254;1.491254;0.911677;
2.324400;0.998663;0.908959;0.984423;1.541254;1.491254;0.911678;
2.324420;0.998663;0.908961;0.984414;1.541253;1.491253;0.911679;
2.324440;0.998663;0.908963;0.984405;1.541252;1.491252;0.911679;
2.324460;0.998663;0.908965;0.984395;1.541252;1.491252;0.911680;
2.324480;0.998663;0.908967;0.984386;1.541251;1.491251;0.911681;
2.324500;0.998663;0.908969;0.984376;1.541251;1.491251;0.911682;
2.324520;0.998663;0.908971;0.984367;1.541250;1.491250;0.911682;
2.324540;0.998663;0.908972;0.984357;1.541249;1.491249;0.911683;
2.324560;0.998663;0.908974;0.984348;1.541249;1.491249;0.911684;
2.324580;0.998663;0.908975;0.984338;1.541248;1.491248;0.911685;
2.324600;0.998662;0.908977;0.984329;1.541247;1.491247;0.911685;
2.324620;0.998662;0.908978;0.984319;1.541246;1.491246;0.911686;
2.324640;0.998662;0.908979;0.984309;1.541246;1.491246;0.911687;
2.324660;0.998662;0.908979;0.984300;1.541245;1.491245;0.911688;
2.324680;0.998662;0.908980;0.984290;1.541244;1.491244;0.911689;
2.324700;0.998662;0.908981;0.984280;1.541243;1.491243;0.911690;
2.324720;0.998662;0.908981;0.984270;1.541242;1.491242;0.911691;
2.324740;0.998662;0.908981;0.984261;1.541242;1.491242;0.911692;
2.324760;0.998662;0.908981;0.984251;1.541241;1.491241;0.911693;
2.324780;0.998662;0.908981;0.984241;1.541240;1.491240;0.911694;
2.324800;0.998662;0.908981;0.984231;1.541239;1.491239;0.911695;
2.324820;0.998662;0.908980;0.984222;1.541238;1.491238;0.911696;
2.324840;0.998662;0.908980;0.984212;1.541237;1.491237;0.911697;
2.324860;0.998662;0.908979;0.984202;1.541236;1.491236;0.911698;
2.324880;0.998662;0.908979;0.984192;1.541236;1.491236;0.911699;
2.324900;0.998662;0.908978;0.984183;1.541235;1.491235;0.911700;
2.324920;0.998662;0.908977;0.984173;1.541234;1.491234;0.911701;
2.324940;0.998662;0.908977;0.984164;1.541233;1.491233;0.911702;
2.324960;0.998661;0.908976;0.984154;1.541232;1.491232;0.911702;
2.324980;0.998661;0.908975;0.984145;1.541232;1.491232;0.911703;
2.325000;0.998661;0.908975;0.984135;1.541231;1.491231;0.911704;
2.325020;0.998661;0.908974;0.984126;1.541230;1.491230;0.911705;
2.325040;0.998661;0.908973;0.984116;1.541229;1.491229;0.911706;
2.325060;0.998661;0.908972;0.984107;1.541229;1.491229;0.911707;
2.325080;0.998661;0.908971;0.984098;1.541228;1.491228;0.911708;
2.325100;0.998661;0.908970;0.984088;1.541227;1.491227;0.911708;
2.325120;0.998661;0.908970;0.984079;1.541227;1.491227;0.911709;
2.325140;0.998661;0.908969;0.984070;1.541226;1.491226;0.911710;
2.325160;0.998661;0.908968;0.984060;1.541225;1.491225;0.911711;
2.325180;0.998661;0.908967;0.984051;1.541224;1.491224;0.911712;
2.325200;0.998661;0.908966;0.984042;1.541224;1.491224;0.911712;
2.325220;0.998661;0.908965;0.984033;1.541223;1.491223;0.911713;
2.325240;0.998661;0.908964;0.984023;1.541222;1.491222;0.911714;
2.325260;0.998661;0.908963;0.984014;1.541221;1.491221;0.911715;
2.325280;0.998661;0.908963;0.984005;1.541221;1.491221;0.911716;
2.325300;0.998660;0.908962;0.983995;1.541220;1.491220;0.911717;
2.325320;0.998660;0.908961;0.983986;1.541219;1.491219;0.911718;
2.325340;0.998660;0.908961;0.983977;1.541218;1.491218;0.911719;
2.325360;0.998660;0.908961;0.983967;1.541217;1.491217;0.911720;
2.325380;0.998660;0.908961;0.983958;1.541216;1.491216;0.911721;
2.325400;0.998660;0.908961;0.983948;1.541215;1.491215;0.911722;
2.325420;0.998660;0.908961;0.983939;1.541214;1.491214;0.911723;
2.325440;0.998660;0.908962;0.983929;1.541213;1.491213;0.911725;
2.325460;0.998660;0.908963;0.983920;1.541212;1.491212;0.911726;
2.325480;0.998660;0.908964;0.983910;1.541211;1.491211;0.911727;
2.325500;0.998660;0.908966;0.983901;1.541210;1.491210;0.911728;
2.325520;0.998660;0.908968;0.983891;1.541209;1.491209;0.911729;
2.325540;0.998660;0.908970;0.983882;1.541208;1.491208;0.911730;
