time;NETWORK_B1_Urms;NETWORK_DL1_fict_Urms;NETWORK_DL1_Irms;
0.021220;0.963183;0.822903;0.164581;
0.021230;0.963183;0.822903;0.164581;
0.021240;0.963183;0.822903;0.164581;
0.021250;0.963183;0.822903;0.164581;
0.021260;0.963183;0.822903;0.164581;
0.021270;0.963183;0.822903;0.164581;
0.021280;0.963183;0.822903;0.164581;
0.021290;0.963183;0.822903;0.164581;
0.021300;0.963183;0.822903;0.164581;
0.021310;0.963183;0.822903;0.164581;
0.021320;0.963183;0.822903;0.164581;
0.021330;0.963183;0.822903;0.164581;
0.021340;0.963183;0.822903;0.164581;
0.021350;0.963183;0.822903;0.164581;
0.021360;0.963183;0.822903;0.164581;
0.021370;0.963183;0.822903;0.164581;
0.021380;0.963183;0.822903;0.164581;
0.021390;0.963183;0.822903;0.164581;
0.021400;0.963183;0.822903;0.164581;
0.021410;0.963183;0.822903;0.164581;
0.021420;0.963183;0.822903;0.164581;
0.021430;0.963183;0.822903;0.164581;
0.021440;0.963183;0.822903;0.164581;
0.021450;0.963183;0.822903;0.164581;
0.021460;0.963183;0.822903;0.164581;
0.021470;0.963183;0.822903;0.164581;
0.021480;0.963183;0.822903;0.164581;
0.021490;0.963183;0.822903;0.164581;
0.021500;0.963183;0.822903;0.164581;
0.021510;0.963183;0.822903;0.164581;
0.021520;0.963183;0.822903;0.164581;
0.021530;0.963183;0.822903;0.164581;
0.021540;0.963183;0.822903;0.164581;
0.021550;0.963183;0.822903;0.164581;
0.021560;0.963183;0.822903;0.164581;
0.021570;0.963183;0.822903;0.164581;
0.021580;0.963183;0.822903;0.164581;
0.021590;0.963183;0.822903;0.164581;
0.021600;0.963183;0.822903;0.164581;
0.021610;0.963183;0.822903;0.164581;
0.021620;0.963183;0.822903;0.164581;
0.021630;0.963183;0.822903;0.164581;
0.021640;0.963183;0.822903;0.164581;
0.021650;0.963183;0.822903;0.164581;
0.021660;0.963183;0.822903;0.164581;
0.021670;0.963183;0.822903;0.164581;
0.021680;0.963183;0.822903;0.164581;
0.021690;0.963183;0.822903;0.164581;
0.021700;0.963183;0.822903;0.164581;
0.021710;0.963183;0.822903;0.164581;
0.021720;0.963183;0.822903;0.164581;
0.021730;0.963183;0.822903;0.164581;
0.021740;0.963183;0.822903;0.164581;
0.021750;0.963183;0.822903;0.164581;
0.021760;0.963183;0.822903;0.164581;
0.021770;0.963183;0.822903;0.164581;
0.021780;0.963183;0.822903;0.164581;
0.021790;0.963183;0.822903;0.164581;
0.021800;0.963183;0.822903;0.164581;
0.021810;0.963183;0.822903;0.164581;
0.021820;0.963183;0.822903;0.164581;
0.021830;0.963183;0.822903;0.164581;
0.021840;0.963183;0.822903;0.164581;
0.021850;0.963183;0.822903;0.164581;
0.021860;0.963183;0.822903;0.164581;
0.021870;0.963183;0.822903;0.164581;
0.021880;0.963183;0.822903;0.164581;
0.021890;0.963183;0.822903;0.164581;
0.021900;0.963183;0.822903;0.164581;
0.021910;0.963183;0.822903;0.164581;
0.021920;0.963183;0.822903;0.164581;
0.021930;0.963183;0.822903;0.164581;
0.021940;0.963183;0.822903;0.164581;
0.021950;0.963183;0.822903;0.164581;
0.021960;0.963183;0.822903;0.164581;
0.021970;0.963183;0.822903;0.164581;
0.021980;0.963183;0.822903;0.164581;
0.021990;0.963183;0.822903;0.164581;
0.022000;0.963183;0.822903;0.164581;
0.022010;0.963183;0.822903;0.164581;
0.022020;0.963183;0.822903;0.164581;
0.022030;0.963183;0.822903;0.164581;
0.022040;0.963183;0.822903;0.164581;
0.022050;0.963183;0.822903;0.164581;
0.022060;0.963183;0.822903;0.164581;
0.022070;0.963183;0.822903;0.164581;
0.022080;0.963183;0.822903;0.164581;
0.022090;0.963183;0.822903;0.164581;
0.022100;0.963183;0.822903;0.164581;
0.022110;0.963183;0.822903;0.164581;
0.022120;0.963183;0.822903;0.164581;
0.022130;0.963183;0.822903;0.164581;
0.022140;0.963183;0.822903;0.164581;
0.022150;0.963183;0.822903;0.164581;
0.022160;0.963183;0.822903;0.164581;
0.022170;0.963183;0.822903;0.164581;
0.022180;0.963183;0.822903;0.164581;
0.022190;0.963183;0.822903;0.164581;
0.022200;0.963183;0.822903;0.164581;
0.022210;0.963183;0.822903;0.164581;
0.022220;0.963183;0.822903;0.164581;
0.022230;0.963183;0.822903;0.164581;
0.022240;0.963183;0.822903;0.164581;
0.022250;0.963183;0.822903;0.164581;
0.022260;0.963183;0.822903;0.164581;
0.022270;0.963183;0.822903;0.164581;
0.022280;0.963183;0.822903;0.164581;
0.022290;0.963183;0.822903;0.164581;
0.022300;0.963183;0.822903;0.164581;
0.022310;0.963183;0.822903;0.164581;
0.022320;0.963183;0.822903;0.164581;
0.022330;0.963183;0.822903;0.164581;
0.022340;0.963183;0.822903;0.164581;
0.022350;0.963183;0.822903;0.164581;
0.022360;0.963183;0.822903;0.164581;
0.022370;0.963183;0.822903;0.164581;
0.022380;0.963183;0.822903;0.164581;
0.022390;0.963183;0.822903;0.164581;
0.022400;0.963183;0.822903;0.164581;
0.022410;0.963183;0.822903;0.164581;
0.022420;0.963183;0.822903;0.164581;
0.022430;0.963183;0.822903;0.164581;
0.022440;0.963183;0.822903;0.164581;
0.022450;0.963183;0.822903;0.164581;
0.022460;0.963183;0.822903;0.164581;
0.022470;0.963183;0.822903;0.164581;
0.022480;0.963183;0.822903;0.164581;
0.022490;0.963183;0.822903;0.164581;
0.022500;0.963183;0.822903;0.164581;
0.022510;0.963183;0.822903;0.164581;
0.022520;0.963183;0.822903;0.164581;
0.022530;0.963183;0.822903;0.164581;
0.022540;0.963183;0.822903;0.164581;
0.022550;0.963183;0.822903;0.164581;
0.022560;0.963183;0.822903;0.164581;
0.022570;0.963183;0.822903;0.164581;
0.022580;0.963183;0.822903;0.164581;
0.022590;0.963183;0.822903;0.164581;
0.022600;0.963183;0.822903;0.164581;
0.022610;0.963183;0.822903;0.164581;
0.022620;0.963183;0.822903;0.164581;
0.022630;0.963183;0.822903;0.164581;
0.022640;0.963183;0.822903;0.164581;
0.022650;0.963183;0.822903;0.164581;
0.022660;0.963183;0.822903;0.164581;
0.022670;0.963183;0.822903;0.164581;
0.022680;0.963183;0.822903;0.164581;
0.022690;0.963183;0.822903;0.164581;
0.022700;0.963183;0.822903;0.164581;
0.022710;0.963183;0.822903;0.164581;
0.022720;0.963183;0.822903;0.164581;
0.022730;0.963183;0.822903;0.164581;
0.022740;0.963183;0.822903;0.164581;
0.022750;0.963183;0.822903;0.164581;
0.022760;0.963183;0.822903;0.164581;
0.022770;0.963183;0.822903;0.164581;
0.022780;0.963183;0.822903;0.164581;
0.022790;0.963183;0.822903;0.164581;
0.022800;0.963183;0.822903;0.164581;
0.022810;0.963183;0.822903;0.164581;
0.022820;0.963183;0.822903;0.164581;
0.022830;0.963183;0.822903;0.164581;
0.022840;0.963183;0.822903;0.164581;
0.022850;0.963183;0.822903;0.164581;
0.022860;0.963183;0.822903;0.164581;
0.022870;0.963183;0.822903;0.164581;
0.022880;0.963183;0.822903;0.164581;
0.022890;0.963183;0.822903;0.164581;
0.022900;0.963183;0.822903;0.164581;
0.022910;0.963183;0.822903;0.164581;
0.022920;0.963183;0.822903;0.164581;
0.022930;0.963183;0.822903;0.164581;
0.022940;0.963183;0.822903;0.164581;
0.022950;0.963183;0.822903;0.164581;
0.022960;0.963183;0.822903;0.164581;
0.022970;0.963183;0.822903;0.164581;
0.022980;0.963183;0.822903;0.164581;
0.022990;0.963183;0.822903;0.164581;
0.023000;0.963183;0.822903;0.164581;
0.023010;0.963183;0.822903;0.164581;
0.023020;0.963183;0.822903;0.164581;
0.023030;0.963183;0.822903;0.164581;
0.023040;0.963183;0.822903;0.164581;
0.023050;0.963183;0.822903;0.164581;
0.023060;0.963183;0.822903;0.164581;
0.023070;0.963183;0.822903;0.164581;
0.023080;0.963183;0.822903;0.164581;
0.023090;0.963183;0.822903;0.164581;
0.023100;0.963183;0.822903;0.164581;
0.023110;0.963183;0.822903;0.164581;
0.023120;0.963183;0.822903;0.164581;
0.023130;0.963183;0.822903;0.164581;
0.023140;0.963183;0.822903;0.164581;
0.023150;0.963183;0.822903;0.164581;
0.023160;0.963183;0.822903;0.164581;
0.023170;0.963183;0.822903;0.164581;
0.023180;0.963183;0.822903;0.164581;
0.023190;0.963183;0.822903;0.164581;
0.023200;0.963183;0.822903;0.164581;
0.023210;0.963183;0.822903;0.164581;
0.023220;0.963183;0.822903;0.164581;
0.023230;0.963183;0.822903;0.164581;
0.023240;0.963183;0.822903;0.164581;
0.023250;0.963183;0.822903;0.164581;
0.023260;0.963183;0.822903;0.164581;
0.023270;0.963183;0.822903;0.164581;
0.023280;0.963183;0.822903;0.164581;
0.023290;0.963183;0.822903;0.164581;
0.023300;0.963183;0.822903;0.164581;
0.023310;0.963183;0.822903;0.164581;
0.023320;0.963183;0.822903;0.164581;
0.023330;0.963183;0.822903;0.164581;
0.023340;0.963183;0.822903;0.164581;
0.023350;0.963183;0.822903;0.164581;
0.023360;0.963183;0.822903;0.164581;
0.023370;0.963183;0.822903;0.164581;
0.023380;0.963183;0.822903;0.164581;
0.023390;0.963183;0.822903;0.164581;
0.023400;0.963183;0.822903;0.164581;
0.023410;0.963183;0.822903;0.164581;
0.023420;0.963183;0.822903;0.164581;
0.023430;0.963183;0.822903;0.164581;
0.023440;0.963183;0.822903;0.164581;
0.023450;0.963183;0.822903;0.164581;
0.023460;0.963183;0.822903;0.164581;
0.023470;0.963183;0.822903;0.164581;
0.023480;0.963183;0.822903;0.164581;
0.023490;0.963183;0.822903;0.164581;
0.023500;0.963183;0.822903;0.164581;
0.023510;0.963183;0.822903;0.164581;
0.023520;0.963183;0.822903;0.164581;
0.023530;0.963183;0.822903;0.164581;
0.023540;0.963183;0.822903;0.164581;
0.023550;0.963183;0.822903;0.164581;
0.023560;0.963183;0.822903;0.164581;
0.023570;0.963183;0.822903;0.164581;
0.023580;0.963183;0.822903;0.164581;
0.023590;0.963183;0.822903;0.164581;
0.023600;0.963183;0.822903;0.164581;
0.023610;0.963183;0.822903;0.164581;
0.023620;0.963183;0.822903;0.164581;
0.023630;0.963183;0.822903;0.164581;
0.023640;0.963183;0.822903;0.164581;
0.023650;0.963183;0.822903;0.164581;
0.023660;0.963183;0.822903;0.164581;
0.023670;0.963183;0.822903;0.164581;
0.023680;0.963183;0.822903;0.164581;
0.023690;0.963183;0.822903;0.164581;
0.023700;0.963183;0.822903;0.164581;
0.023710;0.963183;0.822903;0.164581;
0.023720;0.963183;0.822903;0.164581;
0.023730;0.963183;0.822903;0.164581;
0.023740;0.963183;0.822903;0.164581;
0.023750;0.963183;0.822903;0.164581;
0.023760;0.963183;0.822903;0.164581;
0.023770;0.963183;0.822903;0.164581;
0.023780;0.963183;0.822903;0.164581;
0.023790;0.963183;0.822903;0.164581;
0.023800;0.963183;0.822903;0.164581;
0.023810;0.963183;0.822903;0.164581;
0.023820;0.963183;0.822903;0.164581;
0.023830;0.963183;0.822903;0.164581;
0.023840;0.963183;0.822903;0.164581;
0.023850;0.963183;0.822903;0.164581;
0.023860;0.963183;0.822903;0.164581;
0.023870;0.963183;0.822903;0.164581;
0.023880;0.963183;0.822903;0.164581;
0.023890;0.963183;0.822903;0.164581;
0.023900;0.963183;0.822903;0.164581;
0.023910;0.963183;0.822903;0.164581;
0.023920;0.963183;0.822903;0.164581;
0.023930;0.963183;0.822903;0.164581;
0.023940;0.963183;0.822903;0.164581;
0.023950;0.963183;0.822903;0.164581;
0.023960;0.963183;0.822903;0.164581;
0.023970;0.963183;0.822903;0.164581;
0.023980;0.963183;0.822903;0.164581;
0.023990;0.963183;0.822903;0.164581;
0.024000;0.963183;0.822903;0.164581;
0.024010;0.963183;0.822903;0.164581;
0.024020;0.963183;0.822903;0.164581;
0.024030;0.963183;0.822903;0.164581;
0.024040;0.963183;0.822903;0.164581;
0.024050;0.963183;0.822903;0.164581;
0.024060;0.963183;0.822903;0.164581;
0.024070;0.963183;0.822903;0.164581;
0.024080;0.963183;0.822903;0.164581;
0.024090;0.963183;0.822903;0.164581;
0.024100;0.963183;0.822903;0.164581;
0.024110;0.963183;0.822903;0.164581;
0.024120;0.963183;0.822903;0.164581;
0.024130;0.963183;0.822903;0.164581;
0.024140;0.963183;0.822903;0.164581;
0.024150;0.963183;0.822903;0.164581;
0.024160;0.963183;0.822903;0.164581;
0.024170;0.963183;0.822903;0.164581;
0.024180;0.963183;0.822903;0.164581;
0.024190;0.963183;0.822903;0.164581;
0.024200;0.963183;0.822903;0.164581;
0.024210;0.963183;0.822903;0.164581;
0.024220;0.963183;0.822903;0.164581;
0.024230;0.963183;0.822903;0.164581;
0.024240;0.963183;0.822903;0.164581;
0.024250;0.963183;0.822903;0.164581;
0.024260;0.963183;0.822903;0.164581;
0.024270;0.963183;0.822903;0.164581;
0.024280;0.963183;0.822903;0.164581;
0.024290;0.963183;0.822903;0.164581;
0.024300;0.963183;0.822903;0.164581;
0.024310;0.963183;0.822903;0.164581;
0.024320;0.963183;0.822903;0.164581;
0.024330;0.963183;0.822903;0.164581;
0.024340;0.963183;0.822903;0.164581;
0.024350;0.963183;0.822903;0.164581;
0.024360;0.963183;0.822903;0.164581;
0.024370;0.963183;0.822903;0.164581;
0.024380;0.963183;0.822903;0.164581;
0.024390;0.963183;0.822903;0.164581;
0.024400;0.963183;0.822903;0.164581;
0.024410;0.963183;0.822903;0.164581;
0.024420;0.963183;0.822903;0.164581;
0.024430;0.963183;0.822903;0.164581;
0.024440;0.963183;0.822903;0.164581;
0.024450;0.963183;0.822903;0.164581;
0.024460;0.963183;0.822903;0.164581;
0.024470;0.963183;0.822903;0.164581;
0.024480;0.963183;0.822903;0.164581;
0.024490;0.963183;0.822903;0.164581;
0.024500;0.963183;0.822903;0.164581;
0.024510;0.963183;0.822903;0.164581;
0.024520;0.963183;0.822903;0.164581;
0.024530;0.963183;0.822903;0.164581;
0.024540;0.963183;0.822903;0.164581;
0.024550;0.963183;0.822903;0.164581;
0.024560;0.963183;0.822903;0.164581;
0.024570;0.963183;0.822903;0.164581;
0.024580;0.963183;0.822903;0.164581;
0.024590;0.963183;0.822903;0.164581;
0.024600;0.963183;0.822903;0.164581;
0.024610;0.963183;0.822903;0.164581;
0.024620;0.963183;0.822903;0.164581;
0.024630;0.963183;0.822903;0.164581;
0.024640;0.963183;0.822903;0.164581;
0.024650;0.963183;0.822903;0.164581;
0.024660;0.963183;0.822903;0.164581;
0.024670;0.963183;0.822903;0.164581;
0.024680;0.963183;0.822903;0.164581;
0.024690;0.963183;0.822903;0.164581;
0.024700;0.963183;0.822903;0.164581;
0.024710;0.963183;0.822903;0.164581;
0.024720;0.963183;0.822903;0.164581;
0.024730;0.963183;0.822903;0.164581;
0.024740;0.963183;0.822903;0.164581;
0.024750;0.963183;0.822903;0.164581;
0.024760;0.963183;0.822903;0.164581;
0.024770;0.963183;0.822903;0.164581;
0.024780;0.963183;0.822903;0.164581;
0.024790;0.963183;0.822903;0.164581;
0.024800;0.963183;0.822903;0.164581;
0.024810;0.963183;0.822903;0.164581;
0.024820;0.963183;0.822903;0.164581;
0.024830;0.963183;0.822903;0.164581;
0.024840;0.963183;0.822903;0.164581;
0.024850;0.963183;0.822903;0.164581;
0.024860;0.963183;0.822903;0.164581;
0.024870;0.963183;0.822903;0.164581;
0.024880;0.963183;0.822903;0.164581;
0.024890;0.963183;0.822903;0.164581;
0.024900;0.963183;0.822903;0.164581;
0.024910;0.963183;0.822903;0.164581;
0.024920;0.963183;0.822903;0.164581;
0.024930;0.963183;0.822903;0.164581;
0.024940;0.963183;0.822903;0.164581;
0.024950;0.963183;0.822903;0.164581;
0.024960;0.963183;0.822903;0.164581;
0.024970;0.963183;0.822903;0.164581;
0.024980;0.963183;0.822903;0.164581;
0.024990;0.963183;0.822903;0.164581;
0.025000;0.963183;0.822903;0.164581;
0.025010;0.963183;0.822903;0.164581;
0.025020;0.963183;0.822903;0.164581;
0.025030;0.963183;0.822903;0.164581;
0.025040;0.963183;0.822903;0.164581;
0.025050;0.963183;0.822903;0.164581;
0.025060;0.963183;0.822903;0.164581;
0.025070;0.963183;0.822903;0.164581;
0.025080;0.963183;0.822903;0.164581;
0.025090;0.963183;0.822903;0.164581;
0.025100;0.963183;0.822903;0.164581;
0.025110;0.963183;0.822903;0.164581;
0.025120;0.963183;0.822903;0.164581;
0.025130;0.963183;0.822903;0.164581;
0.025140;0.963183;0.822903;0.164581;
0.025150;0.963183;0.822903;0.164581;
0.025160;0.963183;0.822903;0.164581;
0.025170;0.963183;0.822903;0.164581;
0.025180;0.963183;0.822903;0.164581;
0.025190;0.963183;0.822903;0.164581;
0.025200;0.963183;0.822903;0.164581;
0.025210;0.963183;0.822903;0.164581;
0.025220;0.963183;0.822903;0.164581;
0.025230;0.963183;0.822903;0.164581;
0.025240;0.963183;0.822903;0.164581;
0.025250;0.963183;0.822903;0.164581;
0.025260;0.963183;0.822903;0.164581;
0.025270;0.963183;0.822903;0.164581;
0.025280;0.963183;0.822903;0.164581;
0.025290;0.963183;0.822903;0.164581;
0.025300;0.963183;0.822903;0.164581;
0.025310;0.963183;0.822903;0.164581;
0.025320;0.963183;0.822903;0.164581;
0.025330;0.963183;0.822903;0.164581;
0.025340;0.963183;0.822903;0.164581;
0.025350;0.963183;0.822903;0.164581;
0.025360;0.963183;0.822903;0.164581;
0.025370;0.963183;0.822903;0.164581;
0.025380;0.963183;0.822903;0.164581;
0.025390;0.963183;0.822903;0.164581;
0.025400;0.963183;0.822903;0.164581;
0.025410;0.963183;0.822903;0.164581;
0.025420;0.963183;0.822903;0.164581;
0.025430;0.963183;0.822903;0.164581;
0.025440;0.963183;0.822903;0.164581;
0.025450;0.963183;0.822903;0.164581;
0.025460;0.963183;0.822903;0.164581;
0.025470;0.963183;0.822903;0.164581;
0.025480;0.963183;0.822903;0.164581;
0.025490;0.963183;0.822903;0.164581;
0.025500;0.963183;0.822903;0.164581;
0.025510;0.963183;0.822903;0.164581;
0.025520;0.963183;0.822903;0.164581;
0.025530;0.963183;0.822903;0.164581;
0.025540;0.963183;0.822903;0.164581;
0.025550;0.963183;0.822903;0.164581;
0.025560;0.963183;0.822903;0.164581;
0.025570;0.963183;0.822903;0.164581;
0.025580;0.963183;0.822903;0.164581;
0.025590;0.963183;0.822903;0.164581;
0.025600;0.963183;0.822903;0.164581;
0.025610;0.963183;0.822903;0.164581;
0.025620;0.963183;0.822903;0.164581;
0.025630;0.963183;0.822903;0.164581;
0.025640;0.963183;0.822903;0.164581;
0.025650;0.963183;0.822903;0.164581;
0.025660;0.963183;0.822903;0.164581;
0.025670;0.963183;0.822903;0.164581;
0.025680;0.963183;0.822903;0.164581;
0.025690;0.963183;0.822903;0.164581;
0.025700;0.963183;0.822903;0.164581;
0.025710;0.963183;0.822903;0.164581;
0.025720;0.963183;0.822903;0.164581;
0.025730;0.963183;0.822903;0.164581;
0.025740;0.963183;0.822903;0.164581;
0.025750;0.963183;0.822903;0.164581;
0.025760;0.963183;0.822903;0.164581;
0.025770;0.963183;0.822903;0.164581;
0.025780;0.963183;0.822903;0.164581;
0.025790;0.963183;0.822903;0.164581;
0.025800;0.963183;0.822903;0.164581;
0.025810;0.963183;0.822903;0.164581;
0.025820;0.963183;0.822903;0.164581;
0.025830;0.963183;0.822903;0.164581;
0.025840;0.963183;0.822903;0.164581;
0.025850;0.963183;0.822903;0.164581;
0.025860;0.963183;0.822903;0.164581;
0.025870;0.963183;0.822903;0.164581;
0.025880;0.963183;0.822903;0.164581;
0.025890;0.963183;0.822903;0.164581;
0.025900;0.963183;0.822903;0.164581;
0.025910;0.963183;0.822903;0.164581;
0.025920;0.963183;0.822903;0.164581;
0.025930;0.963183;0.822903;0.164581;
0.025940;0.963183;0.822903;0.164581;
0.025950;0.963183;0.822903;0.164581;
0.025960;0.963183;0.822903;0.164581;
0.025970;0.963183;0.822903;0.164581;
0.025980;0.963183;0.822903;0.164581;
0.025990;0.963183;0.822903;0.164581;
0.026000;0.963183;0.822903;0.164581;
0.026010;0.963183;0.822903;0.164581;
0.026020;0.963183;0.822903;0.164581;
0.026030;0.963183;0.822903;0.164581;
0.026040;0.963183;0.822903;0.164581;
0.026050;0.963183;0.822903;0.164581;
0.026060;0.963183;0.822903;0.164581;
0.026070;0.963183;0.822903;0.164581;
0.026080;0.963183;0.822903;0.164581;
0.026090;0.963183;0.822903;0.164581;
0.026100;0.963183;0.822903;0.164581;
0.026110;0.963183;0.822903;0.164581;
0.026120;0.963183;0.822903;0.164581;
0.026130;0.963183;0.822903;0.164581;
0.026140;0.963183;0.822903;0.164581;
0.026150;0.963183;0.822903;0.164581;
0.026160;0.963183;0.822903;0.164581;
0.026170;0.963183;0.822903;0.164581;
0.026180;0.963183;0.822903;0.164581;
0.026190;0.963183;0.822903;0.164581;
0.026200;0.963183;0.822903;0.164581;
0.026210;0.963183;0.822903;0.164581;
0.026220;0.963183;0.822903;0.164581;
0.026230;0.963183;0.822903;0.164581;
0.026240;0.963183;0.822903;0.164581;
0.026250;0.963183;0.822903;0.164581;
0.026260;0.963183;0.822903;0.164581;
0.026270;0.963183;0.822903;0.164581;
0.026280;0.963183;0.822903;0.164581;
0.026290;0.963183;0.822903;0.164581;
0.026300;0.963183;0.822903;0.164581;
0.026310;0.963183;0.822903;0.164581;
0.026320;0.963183;0.822903;0.164581;
0.026330;0.963183;0.822903;0.164581;
0.026340;0.963183;0.822903;0.164581;
0.026350;0.963183;0.822903;0.164581;
0.026360;0.963183;0.822903;0.164581;
0.026370;0.963183;0.822903;0.164581;
0.026380;0.963183;0.822903;0.164581;
0.026390;0.963183;0.822903;0.164581;
0.026400;0.963183;0.822903;0.164581;
0.026410;0.963183;0.822903;0.164581;
0.026420;0.963183;0.822903;0.164581;
0.026430;0.963183;0.822903;0.164581;
0.026440;0.963183;0.822903;0.164581;
0.026450;0.963183;0.822903;0.164581;
0.026460;0.963183;0.822903;0.164581;
0.026470;0.963183;0.822903;0.164581;
0.026480;0.963183;0.822903;0.164581;
0.026490;0.963183;0.822903;0.164581;
0.026500;0.963183;0.822903;0.164581;
0.026510;0.963183;0.822903;0.164581;
0.026520;0.963183;0.822903;0.164581;
0.026530;0.963183;0.822903;0.164581;
0.026540;0.963183;0.822903;0.164581;
0.026550;0.963183;0.822903;0.164581;
0.026560;0.963183;0.822903;0.164581;
0.026570;0.963183;0.822903;0.164581;
0.026580;0.963183;0.822903;0.164581;
0.026590;0.963183;0.822903;0.164581;
0.026600;0.963183;0.822903;0.164581;
0.026610;0.963183;0.822903;0.164581;
0.026620;0.963183;0.822903;0.164581;
0.026630;0.963183;0.822903;0.164581;
0.026640;0.963183;0.822903;0.164581;
0.026650;0.963183;0.822903;0.164581;
0.026660;0.963183;0.822903;0.164581;
0.026670;0.963183;0.822903;0.164581;
0.026680;0.963183;0.822903;0.164581;
0.026690;0.963183;0.822903;0.164581;
0.026700;0.963183;0.822903;0.164581;
0.026710;0.963183;0.822903;0.164581;
0.026720;0.963183;0.822903;0.164581;
0.026730;0.963183;0.822903;0.164581;
0.026740;0.963183;0.822903;0.164581;
