time;NETWORK_B0_Urms;MACHINE_machine_omegaPu;MACHINE_machine_PGenPu;MACHINE_machine_UStatorPu;MACHINE_machine_terminal_i_0_;MACHINE_machine_terminal_i_1_;MACHINE_machine_terminal_i_2_;
0.416920;0.822494;0.998222;0.748057;0.792535;4.362041;0.979699;0.939911;
0.416930;0.821142;0.998224;0.744967;0.790949;4.343518;0.975224;0.938541;
0.416940;0.819784;0.998226;0.741863;0.789354;4.324939;0.970742;0.937165;
0.416950;0.818419;0.998228;0.738743;0.787751;4.306304;0.966250;0.935782;
0.416960;0.817046;0.998230;0.735608;0.786141;4.287615;0.961751;0.934393;
0.416970;0.815667;0.998231;0.732458;0.784522;4.268872;0.957242;0.932998;
0.416980;0.814281;0.998233;0.729293;0.782895;4.250073;0.952726;0.931597;
0.416990;0.812888;0.998235;0.726112;0.781261;4.231221;0.948201;0.930189;
0.417000;0.811489;0.998237;0.722917;0.779618;4.212314;0.943667;0.928775;
0.417010;0.810082;0.998239;0.719707;0.777967;4.193353;0.939125;0.927355;
0.417020;0.808669;0.998241;0.716481;0.776309;4.174339;0.934574;0.925929;
0.417030;0.807249;0.998243;0.713241;0.774643;4.155271;0.930015;0.924497;
0.417040;0.805822;0.998245;0.709986;0.772969;4.136149;0.925447;0.923059;
0.417050;0.804388;0.998247;0.706717;0.771287;4.116975;0.920871;0.921616;
0.417060;0.802948;0.998249;0.703433;0.769597;4.097748;0.916286;0.920166;
0.417070;0.801501;0.998250;0.700134;0.767900;4.078468;0.911692;0.918711;
0.417080;0.800047;0.998252;0.696820;0.766195;4.059135;0.907090;0.917250;
0.417090;0.798587;0.998254;0.693492;0.764482;4.039751;0.902480;0.915784;
0.417100;0.797120;0.998256;0.690150;0.762761;4.020314;0.897860;0.914313;
0.417110;0.795647;0.998258;0.686794;0.761033;4.000826;0.893232;0.912835;
0.417120;0.794167;0.998260;0.683423;0.759297;3.981286;0.888595;0.911353;
0.417130;0.792680;0.998262;0.680038;0.757553;3.961695;0.883950;0.909865;
0.417140;0.791187;0.998264;0.676640;0.755802;3.942053;0.879296;0.908372;
0.417150;0.789687;0.998266;0.673227;0.754043;3.922360;0.874633;0.906874;
0.417160;0.788181;0.998267;0.669801;0.752277;3.902617;0.869962;0.905371;
0.417170;0.786668;0.998269;0.666360;0.750503;3.882823;0.865282;0.903863;
0.417180;0.785148;0.998271;0.662907;0.748721;3.862979;0.860593;0.902350;
0.417190;0.783623;0.998273;0.659440;0.746932;3.843085;0.855896;0.900833;
0.417200;0.782090;0.998275;0.655959;0.745136;3.823141;0.851190;0.899310;
0.417210;0.780551;0.998277;0.652465;0.743332;3.803148;0.846475;0.897783;
0.417220;0.779006;0.998279;0.648959;0.741520;3.783106;0.841752;0.896251;
0.417230;0.777455;0.998281;0.645439;0.739701;3.763015;0.837020;0.894714;
0.417240;0.775897;0.998283;0.641907;0.737874;3.742876;0.832279;0.893173;
0.417250;0.774332;0.998284;0.638362;0.736040;3.722688;0.827530;0.891628;
0.417260;0.772761;0.998286;0.634805;0.734199;3.702451;0.822772;0.890078;
0.417270;0.771184;0.998288;0.631235;0.732350;3.682168;0.818005;0.888524;
0.417280;0.769601;0.998290;0.627653;0.730494;3.661836;0.813230;0.886966;
0.417290;0.768011;0.998292;0.624059;0.728630;3.641457;0.808446;0.885403;
0.417300;0.766415;0.998294;0.620454;0.726759;3.621031;0.803653;0.883837;
0.417310;0.764813;0.998296;0.616837;0.724881;3.600558;0.798852;0.882266;
0.417320;0.763204;0.998298;0.613208;0.722995;3.580039;0.794042;0.880691;
0.417330;0.761590;0.998299;0.609569;0.721102;3.559473;0.789224;0.879113;
0.417340;0.759969;0.998301;0.605918;0.719202;3.538861;0.784397;0.877530;
0.417350;0.758342;0.998303;0.602256;0.717295;3.518204;0.779561;0.875944;
0.417360;0.756709;0.998305;0.598584;0.715380;3.497501;0.774717;0.874354;
0.417370;0.755070;0.998307;0.594902;0.713459;3.476752;0.769864;0.872760;
0.417380;0.753425;0.998309;0.591209;0.711530;3.455959;0.765002;0.871163;
0.417390;0.751774;0.998310;0.587506;0.709594;3.435121;0.760132;0.869562;
0.417400;0.750117;0.998312;0.583793;0.707650;3.414239;0.755254;0.867958;
0.417410;0.748454;0.998314;0.580071;0.705700;3.393312;0.750366;0.866350;
0.417420;0.746786;0.998316;0.576339;0.703743;3.372342;0.745471;0.864739;
0.417430;0.745111;0.998318;0.572598;0.701779;3.351328;0.740566;0.863124;
0.417440;0.743431;0.998320;0.568849;0.699808;3.330270;0.735653;0.861506;
0.417450;0.741745;0.998321;0.565090;0.697830;3.309170;0.730732;0.859885;
0.417460;0.740053;0.998323;0.561323;0.695845;3.288027;0.725802;0.858260;
0.417470;0.738356;0.998325;0.557547;0.693853;3.266841;0.720863;0.856632;
0.417480;0.736654;0.998327;0.553764;0.691855;3.245613;0.715916;0.855001;
0.417490;0.734945;0.998329;0.549972;0.689849;3.224344;0.710960;0.853367;
0.417500;0.733232;0.998331;0.546173;0.687837;3.203032;0.705996;0.851730;
0.417510;0.731513;0.998332;0.542367;0.685819;3.181679;0.701023;0.850090;
0.417520;0.729789;0.998334;0.538553;0.683794;3.160286;0.696042;0.848447;
0.417530;0.728059;0.998336;0.534732;0.681762;3.138851;0.691052;0.846801;
0.417540;0.726324;0.998338;0.530904;0.679724;3.117376;0.686053;0.845151;
0.417550;0.724585;0.998339;0.527070;0.677679;3.095860;0.681046;0.843499;
0.417560;0.722840;0.998341;0.523229;0.675628;3.074305;0.676031;0.841844;
0.417570;0.721090;0.998343;0.519382;0.673571;3.052710;0.671006;0.840186;
0.417580;0.719335;0.998345;0.515530;0.671508;3.031076;0.665974;0.838526;
0.417590;0.717576;0.998347;0.511671;0.669438;3.009403;0.660932;0.836862;
0.417600;0.715812;0.998348;0.507807;0.667362;2.987691;0.655882;0.835196;
0.417610;0.714043;0.998350;0.503937;0.665281;2.965940;0.650823;0.833527;
0.417620;0.712270;0.998352;0.500062;0.663193;2.944151;0.645756;0.831855;
0.417630;0.710492;0.998354;0.496182;0.661099;2.922325;0.640680;0.830181;
0.417640;0.708709;0.998355;0.492298;0.659000;2.900461;0.635596;0.828503;
0.417650;0.706922;0.998357;0.488408;0.656895;2.878559;0.630503;0.826823;
0.417660;0.705131;0.998359;0.484515;0.654784;2.856621;0.625401;0.825141;
0.417670;0.703336;0.998361;0.480617;0.652667;2.834646;0.620291;0.823456;
0.417680;0.701537;0.998362;0.476715;0.650545;2.812634;0.615172;0.821768;
0.417690;0.699734;0.998364;0.472809;0.648417;2.790586;0.610044;0.820078;
0.417700;0.697926;0.998366;0.468899;0.646285;2.768503;0.604907;0.818385;
0.417710;0.696115;0.998367;0.464986;0.644146;2.746384;0.599762;0.816689;
0.417720;0.694300;0.998369;0.461070;0.642003;2.724230;0.594609;0.814991;
0.417730;0.692482;0.998371;0.457150;0.639854;2.702041;0.589446;0.813291;
0.417740;0.690659;0.998372;0.453228;0.637701;2.679818;0.584275;0.811587;
0.417750;0.688834;0.998374;0.449303;0.635542;2.657560;0.579095;0.809882;
0.417760;0.687004;0.998376;0.445375;0.633379;2.635268;0.573907;0.808174;
0.417770;0.685172;0.998378;0.441444;0.631210;2.612943;0.568709;0.806463;
0.417780;0.683336;0.998379;0.437511;0.629037;2.590585;0.563503;0.804751;
0.417790;0.681497;0.998381;0.433576;0.626860;2.568193;0.558289;0.803035;
0.417800;0.679655;0.998383;0.429639;0.624678;2.545769;0.553065;0.801318;
0.417810;0.677810;0.998384;0.425700;0.622491;2.523312;0.547833;0.799597;
0.417820;0.675962;0.998386;0.421760;0.620300;2.500824;0.542592;0.797875;
0.417830;0.674111;0.998387;0.417818;0.618105;2.478303;0.537342;0.796150;
0.417840;0.672258;0.998389;0.413875;0.615906;2.455751;0.532084;0.794423;
0.417850;0.670401;0.998391;0.409930;0.613702;2.433168;0.526817;0.792694;
0.417860;0.668542;0.998392;0.405985;0.611495;2.410555;0.521541;0.790962;
0.417870;0.666681;0.998394;0.402039;0.609283;2.387911;0.516256;0.789228;
0.417880;0.664817;0.998396;0.398092;0.607068;2.365237;0.510962;0.787492;
0.417890;0.662951;0.998397;0.394144;0.604849;2.342533;0.505660;0.785754;
0.417900;0.661083;0.998399;0.390196;0.602626;2.319799;0.500349;0.784014;
0.417910;0.659212;0.998400;0.386248;0.600400;2.297037;0.495030;0.782271;
0.417920;0.657339;0.998402;0.382300;0.598171;2.274245;0.489701;0.780526;
0.417930;0.655465;0.998403;0.378352;0.595938;2.251426;0.484364;0.778780;
0.417940;0.653588;0.998405;0.374405;0.593701;2.228578;0.479018;0.777031;
0.417950;0.651710;0.998407;0.370458;0.591462;2.205702;0.473663;0.775280;
0.417960;0.649830;0.998408;0.366511;0.589219;2.182799;0.468300;0.773527;
0.417970;0.647948;0.998410;0.362566;0.586973;2.159868;0.462928;0.771772;
0.417980;0.646064;0.998411;0.358622;0.584725;2.136911;0.457547;0.770015;
0.417990;0.644179;0.998413;0.354678;0.582473;2.113928;0.452158;0.768256;
0.418000;0.642293;0.998414;0.350737;0.580219;2.090918;0.446760;0.766496;
0.418010;0.640405;0.998416;0.346797;0.577962;2.067883;0.441353;0.764733;
0.418020;0.638516;0.998417;0.342858;0.575703;2.044822;0.435938;0.762969;
0.418030;0.636626;0.998419;0.338922;0.573441;2.021736;0.430514;0.761202;
0.418040;0.634734;0.998420;0.334988;0.571177;1.998626;0.425081;0.759434;
0.418050;0.632842;0.998422;0.331056;0.568910;1.975491;0.419640;0.757665;
0.418060;0.630948;0.998423;0.327127;0.566642;1.952332;0.414191;0.755893;
0.418070;0.629054;0.998425;0.323200;0.564371;1.929149;0.408733;0.754120;
0.418080;0.627159;0.998426;0.319277;0.562098;1.905943;0.403266;0.752345;
0.418090;0.625263;0.998428;0.315356;0.559823;1.882714;0.397791;0.750569;
0.418100;0.623367;0.998429;0.311440;0.557546;1.859463;0.392307;0.748791;
0.418110;0.621470;0.998430;0.307526;0.555267;1.836189;0.386815;0.747011;
0.418120;0.619573;0.998432;0.303617;0.552987;1.812893;0.381314;0.745230;
0.418130;0.617675;0.998433;0.299712;0.550705;1.789575;0.375806;0.743448;
0.418140;0.615777;0.998435;0.295811;0.548422;1.766237;0.370288;0.741664;
0.418150;0.613879;0.998436;0.291914;0.546137;1.742877;0.364763;0.739878;
0.418160;0.611980;0.998437;0.288022;0.543851;1.719497;0.359229;0.738091;
0.418170;0.610082;0.998439;0.284135;0.541563;1.696097;0.353687;0.736303;
0.418180;0.608183;0.998440;0.280254;0.539275;1.672677;0.348136;0.734513;
0.418190;0.606285;0.998442;0.276378;0.536985;1.649238;0.342578;0.732722;
0.418200;0.604387;0.998443;0.272507;0.534694;1.625779;0.337011;0.730930;
0.418210;0.602490;0.998444;0.268642;0.532403;1.602302;0.331436;0.729136;
0.418220;0.600592;0.998446;0.264784;0.530111;1.578806;0.325853;0.727342;
0.418230;0.598695;0.998447;0.260932;0.527818;1.555292;0.320261;0.725546;
0.418240;0.596799;0.998448;0.257086;0.525524;1.531761;0.314662;0.723748;
0.418250;0.594904;0.998450;0.253247;0.523230;1.508212;0.309055;0.721950;
0.418260;0.593009;0.998451;0.249416;0.520935;1.484647;0.303439;0.720150;
0.418270;0.591115;0.998452;0.245591;0.518641;1.461064;0.297816;0.718349;
0.418280;0.589223;0.998453;0.241774;0.516345;1.437466;0.292185;0.716547;
0.418290;0.587331;0.998455;0.237965;0.514050;1.413852;0.286546;0.714744;
0.418300;0.585440;0.998456;0.234164;0.511755;1.390222;0.280899;0.712940;
0.418310;0.583551;0.998457;0.230372;0.509460;1.366577;0.275244;0.711134;
0.418320;0.581663;0.998458;0.226587;0.507165;1.342917;0.269581;0.709328;
0.418330;0.579777;0.998460;0.222812;0.504870;1.319242;0.263910;0.707520;
0.418340;0.577892;0.998461;0.219046;0.502576;1.295554;0.258232;0.705712;
0.418350;0.576009;0.998462;0.215288;0.500282;1.271852;0.252546;0.703902;
0.418360;0.574128;0.998463;0.211540;0.497989;1.248136;0.246853;0.702091;
0.418370;0.572249;0.998465;0.207802;0.495697;1.224408;0.241151;0.700279;
0.418380;0.570372;0.998466;0.204074;0.493405;1.200666;0.235442;0.698466;
0.418390;0.568496;0.998467;0.200356;0.491114;1.176913;0.229726;0.696652;
0.418400;0.566624;0.998468;0.196648;0.488825;1.153147;0.224002;0.694836;
0.418410;0.564753;0.998469;0.192951;0.486536;1.129370;0.218270;0.693020;
0.418420;0.562885;0.998470;0.189265;0.484249;1.105582;0.212531;0.691203;
0.418430;0.561020;0.998472;0.185590;0.481964;1.081782;0.206785;0.689384;
0.418440;0.559158;0.998473;0.181926;0.479680;1.057973;0.201031;0.687564;
0.418450;0.557298;0.998474;0.178274;0.477397;1.034153;0.195270;0.685743;
0.418460;0.555441;0.998475;0.174633;0.475117;1.010323;0.189501;0.683921;
0.418470;0.553588;0.998476;0.171004;0.472838;0.986483;0.183725;0.682098;
0.418480;0.551738;0.998477;0.167388;0.470561;0.962635;0.177942;0.680274;
0.418490;0.549891;0.998478;0.163783;0.468287;0.938778;0.172152;0.678448;
0.418500;0.548047;0.998479;0.160192;0.466015;0.914912;0.166354;0.676621;
0.418510;0.546207;0.998480;0.156613;0.463745;0.891039;0.160549;0.674793;
0.418520;0.544371;0.998481;0.153047;0.461478;0.867157;0.154737;0.672963;
0.418530;0.542539;0.998482;0.149494;0.459214;0.843268;0.148918;0.671133;
0.418540;0.540711;0.998483;0.145954;0.456953;0.819373;0.143092;0.669301;
0.418550;0.538887;0.998484;0.142429;0.454695;0.795470;0.137259;0.667467;
0.418560;0.537067;0.998485;0.138916;0.452440;0.771562;0.131418;0.665633;
0.418570;0.535252;0.998486;0.135418;0.450188;0.747647;0.125571;0.663797;
0.418580;0.533441;0.998487;0.131934;0.447940;0.723727;0.119717;0.661959;
0.418590;0.531635;0.998488;0.128465;0.445696;0.699801;0.113856;0.660120;
0.418600;0.529834;0.998489;0.125009;0.443456;0.675871;0.107988;0.658279;
0.418610;0.528037;0.998490;0.121569;0.441219;0.651936;0.102114;0.656438;
0.418620;0.526246;0.998491;0.118143;0.438987;0.627997;0.096232;0.654594;
0.418630;0.524460;0.998492;0.114733;0.436759;0.604054;0.090344;0.652749;
0.418640;0.522679;0.998493;0.111337;0.434536;0.580108;0.084449;0.650902;
0.418650;0.520904;0.998494;0.107957;0.432317;0.556159;0.078548;0.649054;
0.418660;0.519134;0.998495;0.104593;0.430104;0.532206;0.072640;0.647204;
0.418670;0.517371;0.998496;0.101244;0.427895;0.508252;0.066725;0.645352;
0.418680;0.515613;0.998497;0.097912;0.425692;0.484295;0.060804;0.643499;
0.418690;0.513861;0.998497;0.094595;0.423494;0.460336;0.054876;0.641644;
0.418700;0.512115;0.998498;0.091295;0.421302;0.436377;0.048942;0.639787;
0.418710;0.510376;0.998499;0.088011;0.419116;0.412416;0.043002;0.637928;
0.418720;0.508643;0.998500;0.084743;0.416936;0.388454;0.037055;0.636067;
0.418730;0.506917;0.998501;0.081493;0.414762;0.364492;0.031102;0.634205;
0.418740;0.505197;0.998502;0.078259;0.412595;0.340530;0.025143;0.632341;
0.418750;0.503485;0.998502;0.075043;0.410434;0.316569;0.019178;0.630474;
0.418760;0.501779;0.998503;0.071843;0.408280;0.292608;0.013206;0.628606;
0.418770;0.500081;0.998504;0.068661;0.406133;0.268649;0.007229;0.626736;
0.418780;0.498390;0.998505;0.065497;0.403994;0.244690;0.001245;0.624864;
0.418790;0.496706;0.998505;0.062351;0.401861;0.220734;-0.004744;0.622990;
0.418800;0.495030;0.998506;0.059222;0.399737;0.196780;-0.010740;0.621113;
0.418810;0.493362;0.998507;0.056111;0.397621;0.172828;-0.016741;0.619235;
0.418820;0.491702;0.998508;0.053019;0.395513;0.148879;-0.022748;0.617355;
0.418830;0.490050;0.998508;0.049945;0.393413;0.124933;-0.028760;0.615472;
0.418840;0.488406;0.998509;0.046889;0.391322;0.100991;-0.034779;0.613587;
0.418850;0.486770;0.998510;0.043852;0.389239;0.077053;-0.040802;0.611701;
0.418860;0.485143;0.998510;0.040835;0.387166;0.053119;-0.046832;0.609811;
0.418870;0.483525;0.998511;0.037836;0.385102;0.029189;-0.052867;0.607920;
0.418880;0.481915;0.998512;0.034856;0.383048;0.005265;-0.058907;0.606027;
0.418890;0.480314;0.998512;0.031895;0.381003;-0.018655;-0.064952;0.604131;
0.418900;0.478723;0.998513;0.028955;0.378969;-0.042568;-0.071003;0.602233;
0.418910;0.477140;0.998514;0.026033;0.376944;-0.066476;-0.077059;0.600333;
0.418920;0.475567;0.998514;0.023132;0.374931;-0.090377;-0.083120;0.598430;
0.418930;0.474004;0.998515;0.020250;0.372928;-0.114272;-0.089186;0.596525;
0.418940;0.472450;0.998515;0.017389;0.370936;-0.138160;-0.095257;0.594618;
0.418950;0.470906;0.998516;0.014548;0.368956;-0.162040;-0.101333;0.592709;
0.418960;0.469372;0.998517;0.011727;0.366987;-0.185912;-0.107414;0.590797;
0.418970;0.467848;0.998517;0.008927;0.365030;-0.209777;-0.113499;0.588883;
0.418980;0.466334;0.998518;0.006148;0.363085;-0.233633;-0.119589;0.586966;
0.418990;0.464831;0.998518;0.003390;0.361152;-0.257480;-0.125684;0.585047;
0.419000;0.463339;0.998519;0.000653;0.359232;-0.281318;-0.131783;0.583126;
0.419010;0.461857;0.998519;-0.002063;0.357325;-0.305147;-0.137886;0.581202;
0.419020;0.460386;0.998520;-0.004758;0.355431;-0.328966;-0.143994;0.579276;
0.419030;0.458926;0.998520;-0.007431;0.353551;-0.352774;-0.150106;0.577347;
0.419040;0.457478;0.998521;-0.010082;0.351684;-0.376573;-0.156223;0.575416;
0.419050;0.456040;0.998521;-0.012712;0.349831;-0.400360;-0.162343;0.573482;
0.419060;0.454615;0.998521;-0.015319;0.347993;-0.424136;-0.168468;0.571546;
0.419070;0.453201;0.998522;-0.017905;0.346169;-0.447901;-0.174596;0.569608;
0.419080;0.451799;0.998522;-0.020468;0.344360;-0.471654;-0.180728;0.567667;
0.419090;0.450409;0.998523;-0.023008;0.342567;-0.495395;-0.186864;0.565723;
0.419100;0.449031;0.998523;-0.025527;0.340788;-0.519123;-0.193004;0.563777;
0.419110;0.447665;0.998523;-0.028022;0.339026;-0.542838;-0.199148;0.561828;
0.419120;0.446312;0.998524;-0.030494;0.337279;-0.566541;-0.205294;0.559877;
0.419130;0.444972;0.998524;-0.032944;0.335549;-0.590229;-0.211445;0.557923;
0.419140;0.443644;0.998524;-0.035393;0.333777;-0.613907;-0.217613;0.555984;
0.419150;0.442329;0.998525;-0.037795;0.332080;-0.637568;-0.223770;0.554026;
0.419160;0.441027;0.998525;-0.040174;0.330401;-0.661216;-0.229929;0.552064;
0.419170;0.439739;0.998525;-0.042529;0.328740;-0.684849;-0.236091;0.550100;
0.419180;0.438464;0.998526;-0.044861;0.327096;-0.708467;-0.242256;0.548133;
0.419190;0.437203;0.998526;-0.047169;0.325471;-0.732069;-0.248424;0.546164;
0.419200;0.435955;0.998526;-0.049453;0.323864;-0.755655;-0.254595;0.544192;
0.419210;0.434722;0.998526;-0.051713;0.322277;-0.779225;-0.260769;0.542217;
0.419220;0.433503;0.998527;-0.053948;0.320708;-0.802778;-0.266946;0.540239;
0.419230;0.432298;0.998527;-0.056160;0.319159;-0.826315;-0.273125;0.538258;
0.419240;0.431108;0.998527;-0.058347;0.317630;-0.849835;-0.279307;0.536275;
0.419250;0.429933;0.998527;-0.060509;0.316121;-0.873337;-0.285491;0.534288;
0.419260;0.428772;0.998528;-0.062647;0.314632;-0.896821;-0.291678;0.532299;
0.419270;0.427626;0.998528;-0.064760;0.313164;-0.920287;-0.297868;0.530307;
0.419280;0.426496;0.998528;-0.066848;0.311717;-0.943735;-0.304059;0.528312;
0.419290;0.425380;0.998528;-0.068912;0.310292;-0.967164;-0.310253;0.526314;
0.419300;0.424281;0.998528;-0.070950;0.308888;-0.990574;-0.316449;0.524313;
0.419310;0.423196;0.998528;-0.072964;0.307506;-1.013965;-0.322647;0.522309;
0.419320;0.422128;0.998529;-0.074952;0.306147;-1.037336;-0.328847;0.520302;
0.419330;0.421075;0.998529;-0.076914;0.304810;-1.060687;-0.335049;0.518292;
0.419340;0.420038;0.998529;-0.078852;0.303496;-1.084018;-0.341252;0.516278;
0.419350;0.419018;0.998529;-0.080764;0.302205;-1.107328;-0.347458;0.514262;
0.419360;0.418013;0.998529;-0.082650;0.300938;-1.130618;-0.353665;0.512242;
0.419370;0.417025;0.998529;-0.084511;0.299695;-1.153886;-0.359874;0.510219;
0.419380;0.416054;0.998529;-0.086346;0.298475;-1.177133;-0.366084;0.508193;
0.419390;0.415099;0.998529;-0.088155;0.297280;-1.200358;-0.372295;0.506163;
0.419400;0.414161;0.998529;-0.089938;0.296110;-1.223561;-0.378508;0.504130;
0.419410;0.413240;0.998529;-0.091695;0.294965;-1.246741;-0.384723;0.502094;
0.419420;0.412336;0.998529;-0.093426;0.293845;-1.269899;-0.390938;0.500054;
0.419430;0.411449;0.998529;-0.095131;0.292751;-1.293034;-0.397154;0.498011;
0.419440;0.410579;0.998529;-0.096810;0.291682;-1.316146;-0.403372;0.495964;
0.419450;0.409727;0.998529;-0.098463;0.290640;-1.339234;-0.409590;0.493914;
0.419460;0.408892;0.998529;-0.100089;0.289624;-1.362298;-0.415810;0.491860;
0.419470;0.408075;0.998529;-0.101689;0.288635;-1.385339;-0.422030;0.489802;
0.419480;0.407276;0.998529;-0.103262;0.287672;-1.408355;-0.428250;0.487741;
0.419490;0.406494;0.998529;-0.104809;0.286737;-1.431346;-0.434472;0.485676;
0.419500;0.405730;0.998529;-0.106329;0.285829;-1.454312;-0.440693;0.483607;
0.419510;0.404984;0.998529;-0.107823;0.284949;-1.477253;-0.446916;0.481534;
0.419520;0.404257;0.998528;-0.109289;0.284096;-1.500168;-0.453138;0.479458;
0.419530;0.403547;0.998528;-0.110729;0.283272;-1.523058;-0.459361;0.477377;
0.419540;0.402856;0.998528;-0.112143;0.282476;-1.545921;-0.465584;0.475293;
0.419550;0.402183;0.998528;-0.113529;0.281708;-1.568759;-0.471807;0.473204;
0.419560;0.401528;0.998528;-0.114888;0.280970;-1.591569;-0.478030;0.471112;
0.419570;0.400892;0.998528;-0.116220;0.280260;-1.614353;-0.484253;0.469015;
0.419580;0.400274;0.998527;-0.117526;0.279579;-1.637109;-0.490475;0.466915;
0.419590;0.399676;0.998527;-0.118804;0.278928;-1.659838;-0.496698;0.464810;
0.419600;0.399095;0.998527;-0.120055;0.278306;-1.682539;-0.502920;0.462701;
0.419610;0.398534;0.998527;-0.121279;0.277714;-1.705212;-0.509141;0.460587;
0.419620;0.397991;0.998527;-0.122475;0.277151;-1.727857;-0.515362;0.458469;
0.419630;0.397467;0.998526;-0.123644;0.276619;-1.750473;-0.521582;0.456347;
0.419640;0.396962;0.998526;-0.124786;0.276117;-1.773060;-0.527801;0.454221;
0.419650;0.396476;0.998526;-0.125900;0.275644;-1.795619;-0.534019;0.452090;
0.419660;0.396009;0.998525;-0.126987;0.275202;-1.818147;-0.540236;0.449954;
0.419670;0.395561;0.998525;-0.128047;0.274791;-1.840647;-0.546452;0.447814;
0.419680;0.395132;0.998525;-0.129078;0.274410;-1.863116;-0.552667;0.445670;
0.419690;0.394722;0.998525;-0.130083;0.274060;-1.885555;-0.558881;0.443520;
0.419700;0.394332;0.998524;-0.131059;0.273740;-1.907964;-0.565093;0.441366;
0.419710;0.393960;0.998524;-0.132008;0.273451;-1.930342;-0.571304;0.439208;
0.419720;0.393608;0.998524;-0.132930;0.273193;-1.952689;-0.577512;0.437044;
0.419730;0.393275;0.998523;-0.133823;0.272965;-1.975005;-0.583720;0.434876;
0.419740;0.392961;0.998523;-0.134689;0.272769;-1.997289;-0.589925;0.432703;
0.419750;0.392666;0.998522;-0.135527;0.272603;-2.019542;-0.596128;0.430525;
0.419760;0.392390;0.998522;-0.136337;0.272468;-2.041763;-0.602329;0.428343;
0.419770;0.392134;0.998522;-0.137119;0.272364;-2.063951;-0.608528;0.426155;
0.419780;0.391897;0.998521;-0.137874;0.272291;-2.086107;-0.614725;0.423962;
0.419790;0.391679;0.998521;-0.138600;0.272249;-2.108230;-0.620919;0.421765;
0.419800;0.391480;0.998520;-0.139299;0.272237;-2.130320;-0.627110;0.419562;
0.419810;0.391301;0.998520;-0.139969;0.272256;-2.152377;-0.633299;0.417354;
0.419820;0.391141;0.998519;-0.140612;0.272306;-2.174401;-0.639485;0.415142;
0.419830;0.391000;0.998519;-0.141227;0.272386;-2.196390;-0.645668;0.412924;
0.419840;0.390878;0.998518;-0.141813;0.272497;-2.218346;-0.651848;0.410700;
0.419850;0.390776;0.998518;-0.142372;0.272638;-2.240267;-0.658025;0.408472;
0.419860;0.390692;0.998517;-0.142903;0.272809;-2.262154;-0.664199;0.406239;
0.419870;0.390628;0.998517;-0.143405;0.273010;-2.284007;-0.670369;0.404000;
0.419880;0.390583;0.998516;-0.143880;0.273242;-2.305824;-0.676536;0.401756;
0.419890;0.390556;0.998516;-0.144326;0.273503;-2.327606;-0.682699;0.399506;
0.419900;0.390549;0.998515;-0.144745;0.273794;-2.349353;-0.688858;0.397252;
0.419910;0.390561;0.998515;-0.145135;0.274114;-2.371064;-0.695014;0.394992;
0.419920;0.390592;0.998514;-0.145497;0.274464;-2.392739;-0.701165;0.392726;
0.419930;0.390641;0.998513;-0.145832;0.274842;-2.414378;-0.707313;0.390455;
0.419940;0.390710;0.998513;-0.146138;0.275250;-2.435980;-0.713456;0.388179;
0.419950;0.390797;0.998512;-0.146417;0.275687;-2.457546;-0.719595;0.385897;
0.419960;0.390903;0.998512;-0.146667;0.276152;-2.479075;-0.725729;0.383610;
0.419970;0.391028;0.998511;-0.146889;0.276645;-2.500567;-0.731859;0.381317;
0.419980;0.391172;0.998510;-0.147084;0.277166;-2.522022;-0.737984;0.379019;
0.419990;0.391334;0.998510;-0.147251;0.277716;-2.543439;-0.744104;0.376715;
0.420000;0.391514;0.998509;-0.147389;0.278292;-2.564818;-0.750219;0.374406;
0.420010;0.391713;0.998508;-0.147500;0.278897;-2.586160;-0.756330;0.372091;
0.420020;0.391931;0.998508;-0.147583;0.279528;-2.607463;-0.762435;0.369770;
0.420030;0.392166;0.998507;-0.147639;0.280186;-2.628728;-0.768534;0.367444;
0.420040;0.392420;0.998506;-0.147666;0.280870;-2.649954;-0.774629;0.365112;
0.420050;0.392692;0.998505;-0.147666;0.281581;-2.671141;-0.780717;0.362775;
0.420060;0.392982;0.998505;-0.147639;0.282318;-2.692290;-0.786801;0.360432;
0.420070;0.393291;0.998504;-0.147583;0.283080;-2.713399;-0.792878;0.358083;
0.420080;0.393617;0.998503;-0.147501;0.283868;-2.734468;-0.798950;0.355728;
0.420090;0.393960;0.998502;-0.147390;0.284680;-2.755498;-0.805015;0.353368;
0.420100;0.394322;0.998502;-0.147253;0.285518;-2.776488;-0.811075;0.351002;
0.420110;0.394701;0.998501;-0.147088;0.286380;-2.797438;-0.817128;0.348630;
0.420120;0.395098;0.998500;-0.146896;0.287266;-2.818348;-0.823175;0.346252;
0.420130;0.395512;0.998499;-0.146676;0.288176;-2.839217;-0.829216;0.343868;
0.420140;0.395944;0.998498;-0.146429;0.289109;-2.860046;-0.835250;0.341479;
0.420150;0.396393;0.998498;-0.146156;0.290065;-2.880833;-0.841277;0.339083;
0.420160;0.396859;0.998497;-0.145855;0.291045;-2.901580;-0.847298;0.336682;
0.420170;0.397342;0.998496;-0.145528;0.292046;-2.922285;-0.853312;0.334275;
0.420180;0.397841;0.998495;-0.145173;0.293070;-2.942949;-0.859319;0.331862;
0.420190;0.398358;0.998494;-0.144792;0.294116;-2.963571;-0.865319;0.329443;
0.420200;0.398891;0.998493;-0.144384;0.295183;-2.984152;-0.871311;0.327018;
