time;NETWORK_B1_Urms;
0.038080;1.027363;
0.038090;1.027363;
0.038100;1.027363;
0.038110;1.027363;
0.038120;1.027363;
0.038130;1.027362;
0.038140;1.027362;
0.038150;1.027362;
0.038160;1.027362;
0.038170;1.027362;
0.038180;1.027362;
0.038190;1.027362;
0.038200;1.027362;
0.038210;1.027362;
0.038220;1.027362;
0.038230;1.027362;
0.038240;1.027362;
0.038250;1.027362;
0.038260;1.027362;
0.038270;1.027362;
0.038280;1.027362;
0.038290;1.027362;
0.038300;1.027362;
0.038310;1.027362;
0.038320;1.027361;
0.038330;1.027361;
0.038340;1.027361;
0.038350;1.027361;
0.038360;1.027361;
0.038370;1.027361;
0.038380;1.027361;
0.038390;1.027361;
0.038400;1.027361;
0.038410;1.027361;
0.038420;1.027361;
0.038430;1.027361;
0.038440;1.027361;
0.038450;1.027361;
0.038460;1.027361;
0.038470;1.027361;
0.038480;1.027360;
0.038490;1.027360;
0.038500;1.027360;
0.038510;1.027360;
0.038520;1.027360;
0.038530;1.027360;
0.038540;1.027360;
0.038550;1.027360;
0.038560;1.027360;
0.038570;1.027360;
0.038580;1.027360;
0.038590;1.027360;
0.038600;1.027360;
0.038610;1.027360;
0.038620;1.027360;
0.038630;1.027359;
0.038640;1.027359;
0.038650;1.027359;
0.038660;1.027359;
0.038670;1.027359;
0.038680;1.027359;
0.038690;1.027359;
0.038700;1.027359;
0.038710;1.027359;
0.038720;1.027359;
0.038730;1.027359;
0.038740;1.027359;
0.038750;1.027359;
0.038760;1.027359;
0.038770;1.027359;
0.038780;1.027358;
0.038790;1.027358;
0.038800;1.027358;
0.038810;1.027358;
0.038820;1.027358;
0.038830;1.027358;
0.038840;1.027358;
0.038850;1.027358;
0.038860;1.027358;
0.038870;1.027358;
0.038880;1.027358;
0.038890;1.027358;
0.038900;1.027358;
0.038910;1.027358;
0.038920;1.027358;
0.038930;1.027358;
0.038940;1.027357;
0.038950;1.027357;
0.038960;1.027357;
0.038970;1.027357;
0.038980;1.027357;
0.038990;1.027357;
0.039000;1.027357;
0.039010;1.027357;
0.039020;1.027357;
0.039030;1.027357;
0.039040;1.027357;
0.039050;1.027357;
0.039060;1.027357;
0.039070;1.027357;
0.039080;1.027357;
0.039090;1.027357;
0.039100;1.027357;
0.039110;1.027357;
0.039120;1.027356;
0.039130;1.027356;
0.039140;1.027356;
0.039150;1.027356;
0.039160;1.027356;
0.039170;1.027356;
0.039180;1.027356;
0.039190;1.027356;
0.039200;1.027356;
0.039210;1.027356;
0.039220;1.027356;
0.039230;1.027356;
0.039240;1.027356;
0.039250;1.027356;
0.039260;1.027356;
0.039270;1.027356;
0.039280;1.027356;
0.039290;1.027356;
0.039300;1.027356;
0.039310;1.027356;
0.039320;1.027356;
0.039330;1.027356;
0.039340;1.027356;
0.039350;1.027356;
0.039360;1.027356;
0.039370;1.027356;
0.039380;1.027355;
0.039390;1.027355;
0.039400;1.027355;
0.039410;1.027355;
0.039420;1.027355;
0.039430;1.027355;
0.039440;1.027355;
0.039450;1.027355;
0.039460;1.027355;
0.039470;1.027355;
0.039480;1.027355;
0.039490;1.027355;
0.039500;1.027355;
0.039510;1.027355;
0.039520;1.027355;
0.039530;1.027355;
0.039540;1.027355;
0.039550;1.027355;
0.039560;1.027355;
0.039570;1.027355;
0.039580;1.027355;
0.039590;1.027355;
0.039600;1.027355;
0.039610;1.027355;
0.039620;1.027355;
0.039630;1.027355;
0.039640;1.027355;
0.039650;1.027355;
0.039660;1.027355;
0.039670;1.027355;
0.039680;1.027355;
0.039690;1.027355;
0.039700;1.027355;
0.039710;1.027355;
0.039720;1.027355;
0.039730;1.027355;
0.039740;1.027355;
0.039750;1.027355;
0.039760;1.027355;
0.039770;1.027355;
0.039780;1.027355;
0.039790;1.027355;
0.039800;1.027355;
0.039810;1.027355;
0.039820;1.027355;
0.039830;1.027355;
0.039840;1.027356;
0.039850;1.027356;
0.039860;1.027356;
0.039870;1.027356;
0.039880;1.027356;
0.039890;1.027356;
0.039900;1.027356;
0.039910;1.027356;
0.039920;1.027356;
0.039930;1.027356;
0.039940;1.027356;
0.039950;1.027356;
0.039960;1.027356;
0.039970;1.027356;
0.039980;1.027356;
0.039990;1.027356;
0.040000;1.027356;
0.040010;1.027356;
0.040020;1.027356;
0.040030;1.027356;
0.040040;1.027356;
0.040050;1.027356;
0.040060;1.027356;
0.040070;1.027356;
0.040080;1.027356;
0.040090;1.027357;
0.040100;1.027357;
0.040110;1.027357;
0.040120;1.027357;
0.040130;1.027357;
0.040140;1.027357;
0.040150;1.027357;
0.040160;1.027357;
0.040170;1.027357;
0.040180;1.027357;
0.040190;1.027357;
0.040200;1.027357;
0.040210;1.027357;
0.040220;1.027357;
0.040230;1.027357;
0.040240;1.027357;
0.040250;1.027357;
0.040260;1.027358;
0.040270;1.027358;
0.040280;1.027358;
0.040290;1.027358;
0.040300;1.027358;
0.040310;1.027358;
0.040320;1.027358;
0.040330;1.027358;
0.040340;1.027358;
0.040350;1.027358;
0.040360;1.027358;
0.040370;1.027358;
0.040380;1.027358;
0.040390;1.027358;
0.040400;1.027359;
0.040410;1.027359;
0.040420;1.027359;
0.040430;1.027359;
0.040440;1.027359;
0.040450;1.027359;
0.040460;1.027359;
0.040470;1.027359;
0.040480;1.027359;
0.040490;1.027359;
0.040500;1.027359;
0.040510;1.027359;
0.040520;1.027360;
0.040530;1.027360;
0.040540;1.027360;
0.040550;1.027360;
0.040560;1.027360;
0.040570;1.027360;
0.040580;1.027360;
0.040590;1.027360;
0.040600;1.027360;
0.040610;1.027360;
0.040620;1.027360;
0.040630;1.027360;
0.040640;1.027361;
0.040650;1.027361;
0.040660;1.027361;
0.040670;1.027361;
0.040680;1.027361;
0.040690;1.027361;
0.040700;1.027361;
0.040710;1.027361;
0.040720;1.027361;
0.040730;1.027361;
0.040740;1.027361;
0.040750;1.027362;
0.040760;1.027362;
0.040770;1.027362;
0.040780;1.027362;
0.040790;1.027362;
0.040800;1.027362;
0.040810;1.027362;
0.040820;1.027362;
0.040830;1.027362;
0.040840;1.027362;
0.040850;1.027362;
0.040860;1.027362;
0.040870;1.027363;
0.040880;1.027363;
0.040890;1.027363;
0.040900;1.027363;
0.040910;1.027363;
0.040920;1.027363;
0.040930;1.027363;
0.040940;1.027363;
0.040950;1.027363;
0.040960;1.027363;
0.040970;1.027363;
0.040980;1.027363;
0.040990;1.027364;
0.041000;1.027364;
0.041010;1.027364;
0.041020;1.027364;
0.041030;1.027364;
0.041040;1.027364;
0.041050;1.027364;
0.041060;1.027364;
0.041070;1.027364;
0.041080;1.027364;
0.041090;1.027364;
0.041100;1.027364;
0.041110;1.027365;
0.041120;1.027365;
0.041130;1.027365;
0.041140;1.027365;
0.041150;1.027365;
0.041160;1.027365;
0.041170;1.027365;
0.041180;1.027365;
0.041190;1.027365;
0.041200;1.027365;
0.041210;1.027365;
0.041220;1.027365;
0.041230;1.027365;
0.041240;1.027366;
0.041250;1.027366;
0.041260;1.027366;
0.041270;1.027366;
0.041280;1.027366;
0.041290;1.027366;
0.041300;1.027366;
0.041310;1.027366;
0.041320;1.027366;
0.041330;1.027366;
0.041340;1.027366;
0.041350;1.027366;
0.041360;1.027366;
0.041370;1.027366;
0.041380;1.027366;
0.041390;1.027366;
0.041400;1.027367;
0.041410;1.027367;
0.041420;1.027367;
0.041430;1.027367;
0.041440;1.027367;
0.041450;1.027367;
0.041460;1.027367;
0.041470;1.027367;
0.041480;1.027367;
0.041490;1.027367;
0.041500;1.027367;
0.041510;1.027367;
0.041520;1.027367;
0.041530;1.027367;
0.041540;1.027367;
0.041550;1.027367;
0.041560;1.027367;
0.041570;1.027367;
0.041580;1.027367;
0.041590;1.027367;
0.041600;1.027368;
0.041610;1.027368;
0.041620;1.027368;
0.041630;1.027368;
0.041640;1.027368;
0.041650;1.027368;
0.041660;1.027368;
0.041670;1.027368;
0.041680;1.027368;
0.041690;1.027368;
0.041700;1.027368;
0.041710;1.027368;
0.041720;1.027368;
0.041730;1.027368;
0.041740;1.027368;
0.041750;1.027368;
0.041760;1.027368;
0.041770;1.027368;
0.041780;1.027368;
0.041790;1.027368;
0.041800;1.027368;
0.041810;1.027368;
0.041820;1.027368;
0.041830;1.027368;
0.041840;1.027368;
0.041850;1.027368;
0.041860;1.027368;
0.041870;1.027368;
0.041880;1.027368;
0.041890;1.027368;
0.041900;1.027368;
0.041910;1.027368;
0.041920;1.027368;
0.041930;1.027368;
0.041940;1.027368;
0.041950;1.027368;
0.041960;1.027368;
0.041970;1.027368;
0.041980;1.027368;
0.041990;1.027368;
0.042000;1.027368;
0.042010;1.027368;
0.042020;1.027368;
0.042030;1.027368;
0.042040;1.027368;
0.042050;1.027368;
0.042060;1.027368;
0.042070;1.027368;
0.042080;1.027368;
0.042090;1.027368;
0.042100;1.027368;
0.042110;1.027368;
0.042120;1.027368;
0.042130;1.027368;
0.042140;1.027368;
0.042150;1.027368;
0.042160;1.027368;
0.042170;1.027368;
0.042180;1.027368;
0.042190;1.027368;
0.042200;1.027368;
0.042210;1.027368;
0.042220;1.027368;
0.042230;1.027368;
0.042240;1.027368;
0.042250;1.027368;
0.042260;1.027368;
0.042270;1.027368;
0.042280;1.027368;
0.042290;1.027368;
0.042300;1.027368;
0.042310;1.027368;
0.042320;1.027368;
0.042330;1.027368;
0.042340;1.027368;
0.042350;1.027368;
0.042360;1.027368;
0.042370;1.027368;
0.042380;1.027368;
0.042390;1.027368;
0.042400;1.027368;
0.042410;1.027368;
0.042420;1.027368;
0.042430;1.027368;
0.042440;1.027368;
0.042450;1.027368;
0.042460;1.027368;
0.042470;1.027368;
0.042480;1.027367;
0.042490;1.027367;
0.042500;1.027367;
0.042510;1.027367;
0.042520;1.027367;
0.042530;1.027367;
0.042540;1.027367;
0.042550;1.027367;
0.042560;1.027367;
0.042570;1.027367;
0.042580;1.027367;
0.042590;1.027367;
0.042600;1.027367;
0.042610;1.027367;
0.042620;1.027367;
0.042630;1.027367;
0.042640;1.027367;
0.042650;1.027367;
0.042660;1.027367;
0.042670;1.027367;
0.042680;1.027367;
0.042690;1.027367;
0.042700;1.027367;
0.042710;1.027367;
0.042720;1.027366;
0.042730;1.027366;
0.042740;1.027366;
0.042750;1.027366;
0.042760;1.027366;
0.042770;1.027366;
0.042780;1.027366;
0.042790;1.027366;
0.042800;1.027366;
0.042810;1.027366;
0.042820;1.027366;
0.042830;1.027366;
0.042840;1.027366;
0.042850;1.027366;
0.042860;1.027366;
0.042870;1.027366;
0.042880;1.027366;
0.042890;1.027366;
0.042900;1.027366;
0.042910;1.027366;
0.042920;1.027366;
0.042930;1.027365;
0.042940;1.027365;
0.042950;1.027365;
0.042960;1.027365;
0.042970;1.027365;
0.042980;1.027365;
0.042990;1.027365;
0.043000;1.027365;
0.043010;1.027365;
0.043020;1.027365;
0.043030;1.027365;
0.043040;1.027365;
0.043050;1.027365;
0.043060;1.027365;
0.043070;1.027365;
0.043080;1.027365;
0.043090;1.027365;
0.043100;1.027365;
0.043110;1.027365;
0.043120;1.027364;
0.043130;1.027364;
0.043140;1.027364;
0.043150;1.027364;
0.043160;1.027364;
0.043170;1.027364;
0.043180;1.027364;
0.043190;1.027364;
0.043200;1.027364;
0.043210;1.027364;
0.043220;1.027364;
0.043230;1.027364;
0.043240;1.027364;
0.043250;1.027364;
0.043260;1.027364;
0.043270;1.027364;
0.043280;1.027364;
0.043290;1.027364;
0.043300;1.027364;
0.043310;1.027364;
0.043320;1.027364;
0.043330;1.027363;
0.043340;1.027363;
0.043350;1.027363;
0.043360;1.027363;
0.043370;1.027363;
0.043380;1.027363;
0.043390;1.027363;
0.043400;1.027363;
0.043410;1.027363;
0.043420;1.027363;
0.043430;1.027363;
0.043440;1.027363;
0.043450;1.027363;
0.043460;1.027363;
0.043470;1.027363;
0.043480;1.027363;
0.043490;1.027363;
0.043500;1.027363;
0.043510;1.027363;
0.043520;1.027363;
0.043530;1.027363;
0.043540;1.027363;
0.043550;1.027362;
0.043560;1.027362;
0.043570;1.027362;
0.043580;1.027362;
0.043590;1.027362;
0.043600;1.027362;
0.043610;1.027362;
0.043620;1.027362;
0.043630;1.027362;
0.043640;1.027362;
0.043650;1.027362;
0.043660;1.027362;
0.043670;1.027362;
0.043680;1.027362;
0.043690;1.027362;
0.043700;1.027362;
0.043710;1.027362;
0.043720;1.027362;
0.043730;1.027362;
0.043740;1.027362;
0.043750;1.027362;
0.043760;1.027362;
0.043770;1.027362;
0.043780;1.027362;
0.043790;1.027362;
0.043800;1.027362;
0.043810;1.027362;
0.043820;1.027362;
0.043830;1.027362;
0.043840;1.027362;
0.043850;1.027361;
0.043860;1.027361;
0.043870;1.027361;
0.043880;1.027361;
0.043890;1.027361;
0.043900;1.027361;
0.043910;1.027361;
0.043920;1.027361;
0.043930;1.027361;
0.043940;1.027361;
0.043950;1.027361;
0.043960;1.027361;
0.043970;1.027361;
0.043980;1.027361;
0.043990;1.027361;
0.044000;1.027361;
0.044010;1.027361;
0.044020;1.027361;
0.044030;1.027361;
0.044040;1.027361;
0.044050;1.027361;
0.044060;1.027361;
0.044070;1.027361;
0.044080;1.027361;
0.044090;1.027361;
0.044100;1.027361;
0.044110;1.027361;
0.044120;1.027361;
0.044130;1.027361;
0.044140;1.027361;
0.044150;1.027361;
0.044160;1.027361;
0.044170;1.027361;
0.044180;1.027361;
0.044190;1.027361;
0.044200;1.027361;
0.044210;1.027361;
0.044220;1.027361;
0.044230;1.027361;
0.044240;1.027361;
0.044250;1.027361;
0.044260;1.027361;
0.044270;1.027361;
0.044280;1.027361;
0.044290;1.027361;
0.044300;1.027361;
0.044310;1.027361;
0.044320;1.027361;
0.044330;1.027361;
0.044340;1.027361;
0.044350;1.027361;
0.044360;1.027361;
0.044370;1.027361;
0.044380;1.027361;
0.044390;1.027361;
0.044400;1.027361;
0.044410;1.027361;
0.044420;1.027361;
0.044430;1.027361;
0.044440;1.027361;
0.044450;1.027361;
0.044460;1.027361;
0.044470;1.027361;
0.044480;1.027361;
0.044490;1.027361;
0.044500;1.027361;
0.044510;1.027361;
0.044520;1.027361;
0.044530;1.027361;
0.044540;1.027361;
0.044550;1.027361;
0.044560;1.027361;
0.044570;1.027361;
0.044580;1.027361;
0.044590;1.027361;
0.044600;1.027361;
0.044610;1.027361;
0.044620;1.027361;
0.044630;1.027361;
0.044640;1.027361;
0.044650;1.027361;
0.044660;1.027361;
0.044670;1.027361;
0.044680;1.027361;
0.044690;1.027361;
0.044700;1.027361;
0.044710;1.027361;
0.044720;1.027361;
0.044730;1.027361;
0.044740;1.027361;
0.044750;1.027361;
0.044760;1.027361;
0.044770;1.027361;
0.044780;1.027361;
0.044790;1.027361;
0.044800;1.027361;
0.044810;1.027361;
0.044820;1.027361;
0.044830;1.027361;
0.044840;1.027361;
0.044850;1.027361;
0.044860;1.027361;
0.044870;1.027361;
0.044880;1.027361;
0.044890;1.027361;
0.044900;1.027361;
0.044910;1.027361;
0.044920;1.027361;
0.044930;1.027361;
0.044940;1.027361;
0.044950;1.027361;
0.044960;1.027361;
0.044970;1.027361;
0.044980;1.027361;
0.044990;1.027361;
0.045000;1.027361;
0.045010;1.027361;
0.045020;1.027361;
0.045030;1.027361;
0.045040;1.027361;
0.045050;1.027361;
0.045060;1.027361;
0.045070;1.027361;
0.045080;1.027361;
0.045090;1.027361;
0.045100;1.027361;
0.045110;1.027361;
0.045120;1.027361;
0.045130;1.027361;
0.045140;1.027361;
0.045150;1.027361;
0.045160;1.027361;
0.045170;1.027362;
0.045180;1.027362;
0.045190;1.027362;
0.045200;1.027362;
0.045210;1.027362;
0.045220;1.027362;
0.045230;1.027362;
0.045240;1.027362;
0.045250;1.027362;
0.045260;1.027362;
0.045270;1.027362;
0.045280;1.027362;
0.045290;1.027362;
0.045300;1.027362;
0.045310;1.027362;
0.045320;1.027362;
0.045330;1.027362;
0.045340;1.027362;
0.045350;1.027362;
0.045360;1.027362;
0.045370;1.027362;
0.045380;1.027362;
0.045390;1.027362;
0.045400;1.027362;
0.045410;1.027362;
0.045420;1.027362;
0.045430;1.027362;
0.045440;1.027362;
0.045450;1.027362;
0.045460;1.027362;
0.045470;1.027362;
0.045480;1.027362;
0.045490;1.027362;
0.045500;1.027362;
0.045510;1.027362;
0.045520;1.027362;
0.045530;1.027362;
0.045540;1.027362;
0.045550;1.027362;
0.045560;1.027362;
0.045570;1.027362;
0.045580;1.027362;
0.045590;1.027362;
0.045600;1.027362;
0.045610;1.027362;
0.045620;1.027362;
0.045630;1.027362;
0.045640;1.027362;
0.045650;1.027362;
0.045660;1.027362;
0.045670;1.027362;
0.045680;1.027362;
0.045690;1.027362;
0.045700;1.027362;
0.045710;1.027362;
0.045720;1.027362;
0.045730;1.027362;
0.045740;1.027362;
0.045750;1.027362;
0.045760;1.027362;
0.045770;1.027362;
0.045780;1.027362;
0.045790;1.027362;
0.045800;1.027362;
0.045810;1.027362;
0.045820;1.027362;
0.045830;1.027362;
0.045840;1.027362;
0.045850;1.027362;
0.045860;1.027362;
0.045870;1.027363;
0.045880;1.027363;
0.045890;1.027363;
0.045900;1.027363;
0.045910;1.027363;
0.045920;1.027363;
0.045930;1.027363;
0.045940;1.027363;
0.045950;1.027363;
0.045960;1.027363;
0.045970;1.027363;
0.045980;1.027363;
0.045990;1.027363;
0.046000;1.027363;
0.046010;1.027363;
0.046020;1.027363;
0.046030;1.027363;
0.046040;1.027363;
0.046050;1.027363;
0.046060;1.027363;
0.046070;1.027363;
0.046080;1.027363;
0.046090;1.027363;
0.046100;1.027363;
0.046110;1.027363;
0.046120;1.027363;
0.046130;1.027363;
0.046140;1.027363;
0.046150;1.027363;
0.046160;1.027363;
0.046170;1.027363;
0.046180;1.027363;
0.046190;1.027363;
0.046200;1.027363;
0.046210;1.027363;
0.046220;1.027363;
0.046230;1.027363;
0.046240;1.027363;
0.046250;1.027363;
0.046260;1.027363;
0.046270;1.027363;
0.046280;1.027363;
0.046290;1.027363;
0.046300;1.027363;
0.046310;1.027363;
0.046320;1.027363;
0.046330;1.027363;
0.046340;1.027363;
0.046350;1.027363;
0.046360;1.027363;
0.046370;1.027363;
0.046380;1.027363;
0.046390;1.027363;
0.046400;1.027363;
0.046410;1.027363;
0.046420;1.027363;
0.046430;1.027363;
0.046440;1.027363;
0.046450;1.027363;
0.046460;1.027363;
0.046470;1.027363;
0.046480;1.027363;
0.046490;1.027363;
0.046500;1.027363;
0.046510;1.027363;
0.046520;1.027363;
0.046530;1.027363;
0.046540;1.027363;
0.046550;1.027363;
0.046560;1.027363;
0.046570;1.027363;
0.046580;1.027363;
0.046590;1.027363;
0.046600;1.027363;
0.046610;1.027363;
0.046620;1.027363;
0.046630;1.027363;
0.046640;1.027363;
0.046650;1.027363;
0.046660;1.027363;
0.046670;1.027363;
0.046680;1.027363;
0.046690;1.027363;
0.046700;1.027363;
0.046710;1.027363;
0.046720;1.027363;
0.046730;1.027363;
0.046740;1.027363;
0.046750;1.027363;
0.046760;1.027363;
0.046770;1.027363;
0.046780;1.027363;
0.046790;1.027363;
0.046800;1.027363;
0.046810;1.027363;
0.046820;1.027363;
0.046830;1.027363;
0.046840;1.027363;
0.046850;1.027363;
0.046860;1.027363;
0.046870;1.027363;
0.046880;1.027363;
0.046890;1.027363;
0.046900;1.027363;
0.046910;1.027363;
0.046920;1.027363;
0.046930;1.027363;
0.046940;1.027363;
0.046950;1.027363;
0.046960;1.027363;
0.046970;1.027363;
0.046980;1.027363;
0.046990;1.027363;
0.047000;1.027363;
0.047010;1.027363;
0.047020;1.027363;
0.047030;1.027363;
0.047040;1.027363;
0.047050;1.027363;
0.047060;1.027363;
0.047070;1.027363;
0.047080;1.027363;
0.047090;1.027363;
0.047100;1.027363;
0.047110;1.027363;
0.047120;1.027363;
0.047130;1.027363;
0.047140;1.027363;
0.047150;1.027363;
0.047160;1.027363;
0.047170;1.027363;
0.047180;1.027363;
0.047190;1.027363;
0.047200;1.027363;
0.047210;1.027363;
0.047220;1.027363;
0.047230;1.027363;
0.047240;1.027363;
0.047250;1.027363;
0.047260;1.027363;
0.047270;1.027363;
0.047280;1.027363;
0.047290;1.027363;
0.047300;1.027363;
0.047310;1.027363;
0.047320;1.027363;
0.047330;1.027363;
0.047340;1.027363;
0.047350;1.027363;
0.047360;1.027363;
0.047370;1.027363;
0.047380;1.027363;
0.047390;1.027363;
0.047400;1.027363;
0.047410;1.027363;
0.047420;1.027363;
0.047430;1.027363;
0.047440;1.027363;
0.047450;1.027363;
0.047460;1.027363;
0.047470;1.027363;
0.047480;1.027363;
0.047490;1.027363;
0.047500;1.027363;
0.047510;1.027363;
0.047520;1.027363;
0.047530;1.027363;
0.047540;1.027363;
0.047550;1.027363;
0.047560;1.027363;
0.047570;1.027363;
0.047580;1.027363;
0.047590;1.027363;
0.047600;1.027363;
0.047610;1.027363;
0.047620;1.027363;
0.047630;1.027363;
0.047640;1.027363;
0.047650;1.027363;
0.047660;1.027363;
0.047670;1.027363;
0.047680;1.027363;
0.047690;1.027363;
0.047700;1.027363;
0.047710;1.027363;
0.047720;1.027363;
0.047730;1.027363;
0.047740;1.027363;
0.047750;1.027363;
0.047760;1.027363;
0.047770;1.027363;
0.047780;1.027363;
0.047790;1.027363;
0.047800;1.027363;
0.047810;1.027363;
0.047820;1.027363;
0.047830;1.027363;
0.047840;1.027363;
0.047850;1.027363;
0.047860;1.027363;
0.047870;1.027363;
0.047880;1.027363;
0.047890;1.027363;
0.047900;1.027363;
0.047910;1.027363;
0.047920;1.027363;
0.047930;1.027363;
0.047940;1.027363;
0.047950;1.027363;
0.047960;1.027363;
0.047970;1.027363;
0.047980;1.027363;
0.047990;1.027363;
0.048000;1.027363;
0.048010;1.027363;
0.048020;1.027363;
0.048030;1.027363;
0.048040;1.027363;
0.048050;1.027363;
0.048060;1.027363;
0.048070;1.027363;
0.048080;1.027363;
0.048090;1.027363;
0.048100;1.027363;
0.048110;1.027363;
0.048120;1.027363;
0.048130;1.027363;
0.048140;1.027363;
0.048150;1.027363;
0.048160;1.027363;
0.048170;1.027363;
0.048180;1.027363;
0.048190;1.027363;
0.048200;1.027363;
0.048210;1.027363;
0.048220;1.027363;
0.048230;1.027363;
0.048240;1.027363;
0.048250;1.027363;
0.048260;1.027363;
0.048270;1.027363;
0.048280;1.027363;
0.048290;1.027363;
0.048300;1.027363;
0.048310;1.027363;
0.048320;1.027363;
0.048330;1.027363;
0.048340;1.027363;
0.048350;1.027363;
0.048360;1.027363;
0.048370;1.027363;
0.048380;1.027363;
0.048390;1.027363;
0.048400;1.027363;
0.048410;1.027363;
0.048420;1.027363;
0.048430;1.027363;
0.048440;1.027363;
0.048450;1.027363;
0.048460;1.027363;
0.048470;1.027363;
0.048480;1.027363;
0.048490;1.027363;
0.048500;1.027363;
0.048510;1.027363;
0.048520;1.027363;
0.048530;1.027363;
0.048540;1.027363;
0.048550;1.027363;
0.048560;1.027363;
0.048570;1.027363;
0.048580;1.027363;
0.048590;1.027363;
0.048600;1.027363;
0.048610;1.027363;
0.048620;1.027363;
0.048630;1.027363;
0.048640;1.027363;
0.048650;1.027363;
0.048660;1.027363;
0.048670;1.027363;
0.048680;1.027363;
0.048690;1.027363;
0.048700;1.027363;
0.048710;1.027363;
0.048720;1.027363;
0.048730;1.027363;
0.048740;1.027363;
0.048750;1.027363;
0.048760;1.027363;
0.048770;1.027363;
0.048780;1.027363;
0.048790;1.027363;
0.048800;1.027363;
0.048810;1.027363;
0.048820;1.027363;
0.048830;1.027363;
0.048840;1.027363;
0.048850;1.027363;
0.048860;1.027363;
0.048870;1.027363;
0.048880;1.027363;
0.048890;1.027363;
0.048900;1.027363;
0.048910;1.027363;
0.048920;1.027363;
0.048930;1.027363;
0.048940;1.027363;
0.048950;1.027363;
0.048960;1.027363;
0.048970;1.027363;
0.048980;1.027363;
0.048990;1.027363;
0.049000;1.027363;
0.049010;1.027363;
0.049020;1.027363;
0.049030;1.027363;
0.049040;1.027363;
0.049050;1.027363;
0.049060;1.027363;
0.049070;1.027363;
0.049080;1.027363;
0.049090;1.027363;
0.049100;1.027363;
0.049110;1.027363;
0.049120;1.027363;
0.049130;1.027363;
0.049140;1.027363;
0.049150;1.027363;
0.049160;1.027363;
0.049170;1.027363;
0.049180;1.027363;
0.049190;1.027363;
0.049200;1.027363;
0.049210;1.027363;
0.049220;1.027363;
0.049230;1.027363;
0.049240;1.027363;
0.049250;1.027363;
0.049260;1.027363;
0.049270;1.027363;
0.049280;1.027363;
0.049290;1.027363;
0.049300;1.027363;
0.049310;1.027363;
0.049320;1.027363;
0.049330;1.027363;
0.049340;1.027363;
0.049350;1.027363;
0.049360;1.027363;
0.049370;1.027363;
0.049380;1.027363;
0.049390;1.027363;
0.049400;1.027363;
0.049410;1.027363;
0.049420;1.027363;
0.049430;1.027363;
0.049440;1.027363;
0.049450;1.027363;
0.049460;1.027363;
0.049470;1.027363;
0.049480;1.027363;
0.049490;1.027363;
0.049500;1.027363;
0.049510;1.027363;
0.049520;1.027363;
0.049530;1.027363;
0.049540;1.027363;
0.049550;1.027363;
0.049560;1.027363;
0.049570;1.027363;
0.049580;1.027363;
0.049590;1.027363;
0.049600;1.027363;
0.049610;1.027363;
0.049620;1.027363;
0.049630;1.027363;
0.049640;1.027363;
0.049650;1.027363;
0.049660;1.027363;
0.049670;1.027363;
0.049680;1.027363;
0.049690;1.027363;
0.049700;1.027363;
0.049710;1.027363;
0.049720;1.027363;
0.049730;1.027363;
0.049740;1.027363;
0.049750;1.027363;
0.049760;1.027363;
0.049770;1.027363;
0.049780;1.027363;
0.049790;1.027363;
0.049800;1.027363;
0.049810;1.027363;
0.049820;1.027363;
0.049830;1.027363;
0.049840;1.027363;
0.049850;1.027363;
0.049860;1.027363;
0.049870;1.027363;
0.049880;1.027363;
0.049890;1.027363;
0.049900;1.027363;
0.049910;1.027363;
0.049920;1.027363;
0.049930;1.027363;
0.049940;1.027363;
0.049950;1.027363;
0.049960;1.027363;
0.049970;1.027363;
0.049980;1.027363;
0.049990;1.027363;
0.050000;1.027363;
0.050010;1.027363;
0.050020;1.027363;
0.050030;1.027363;
0.050040;1.027363;
0.050050;1.027363;
0.050060;1.027363;
0.050070;1.027363;
0.050080;1.027363;
0.050090;1.027363;
0.050100;1.027363;
0.050110;1.027363;
0.050120;1.027363;
0.050130;1.027363;
0.050140;1.027363;
0.050150;1.027363;
0.050160;1.027363;
0.050170;1.027363;
0.050180;1.027363;
0.050190;1.027363;
0.050200;1.027363;
0.050210;1.027363;
0.050220;1.027363;
0.050230;1.027363;
0.050240;1.027363;
0.050250;1.027363;
0.050260;1.027363;
0.050270;1.027363;
0.050280;1.027363;
0.050290;1.027363;
0.050300;1.027363;
0.050310;1.027363;
0.050320;1.027363;
0.050330;1.027363;
0.050340;1.027363;
0.050350;1.027363;
0.050360;1.027363;
0.050370;1.027363;
0.050380;1.027363;
0.050390;1.027363;
0.050400;1.027363;
0.050410;1.027363;
0.050420;1.027363;
0.050430;1.027363;
0.050440;1.027363;
0.050450;1.027363;
0.050460;1.027363;
0.050470;1.027363;
0.050480;1.027363;
0.050490;1.027363;
0.050500;1.027363;
0.050510;1.027363;
0.050520;1.027363;
0.050530;1.027363;
0.050540;1.027363;
0.050550;1.027363;
0.050560;1.027363;
0.050570;1.027363;
0.050580;1.027363;
0.050590;1.027363;
0.050600;1.027363;
0.050610;1.027363;
0.050620;1.027363;
0.050630;1.027363;
0.050640;1.027363;
0.050650;1.027363;
0.050660;1.027363;
0.050670;1.027363;
0.050680;1.027363;
0.050690;1.027363;
0.050700;1.027363;
0.050710;1.027363;
0.050720;1.027363;
0.050730;1.027363;
0.050740;1.027363;
0.050750;1.027363;
0.050760;1.027363;
0.050770;1.027363;
0.050780;1.027363;
